t	x	y	th	v	w	dTh	dSi
5.053	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.104	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.154	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.204	-0.000	0.000	1.581	0.005	0.201	0.010	0.000
5.254	-0.000	0.000	1.588	0.000	0.134	0.007	0.000
5.305	-0.000	0.000	1.594	0.000	0.134	0.007	0.000
5.355	0.000	0.000	1.604	-0.005	0.201	0.010	-0.000
5.405	0.000	0.000	1.611	0.000	0.134	0.007	0.000
5.455	-0.000	0.000	1.621	0.005	0.201	0.010	0.000
5.505	0.000	0.000	1.631	-0.005	0.201	0.010	-0.000
5.555	0.000	-0.000	1.641	-0.005	0.201	0.010	-0.000
5.606	0.000	-0.000	1.648	0.000	0.134	0.007	0.000
5.656	0.000	-0.000	1.655	0.000	0.134	0.007	0.000
5.706	0.000	-0.000	1.668	0.000	0.268	0.013	0.000
5.756	-0.000	-0.000	1.679	0.005	0.201	0.010	0.000
5.806	-0.000	-0.000	1.685	0.000	0.134	0.007	0.000
5.856	0.000	-0.000	1.695	-0.005	0.201	0.010	-0.000
5.907	0.000	-0.000	1.702	0.000	0.134	0.007	0.000
5.957	0.000	-0.000	1.716	0.000	0.268	0.013	0.000
6.007	0.000	-0.000	1.722	0.000	0.134	0.007	0.000
6.058	0.000	-0.000	1.736	0.000	0.266	0.013	0.000
6.108	0.000	-0.000	1.749	0.000	0.268	0.013	0.000
6.158	0.000	-0.000	1.756	0.000	0.133	0.007	0.000
6.208	0.000	-0.000	1.763	0.000	0.134	0.007	0.000
6.259	0.000	-0.000	1.776	0.000	0.268	0.013	0.000
6.309	0.000	-0.000	1.786	-0.005	0.201	0.010	-0.000
6.359	0.000	-0.000	1.793	0.000	0.134	0.007	0.000
6.409	0.000	-0.000	1.803	0.005	0.201	0.010	0.000
6.460	0.000	-0.001	1.810	-0.009	0.134	0.007	-0.000
6.510	0.000	-0.000	1.820	0.005	0.201	0.010	0.000
6.560	0.000	-0.000	1.833	0.000	0.268	0.013	0.000
6.610	0.000	-0.000	1.847	0.000	0.268	0.013	0.000
6.660	0.000	-0.000	1.854	0.000	0.134	0.007	0.000
6.711	0.000	-0.001	1.864	-0.005	0.201	0.010	-0.000
6.761	0.000	-0.000	1.874	0.005	0.201	0.010	0.000
6.811	0.000	-0.001	1.884	-0.005	0.201	0.010	-0.000
6.861	0.000	-0.001	1.894	-0.005	0.201	0.010	-0.000
6.912	0.000	-0.001	1.904	0.005	0.200	0.010	0.000
6.962	0.000	-0.001	1.914	-0.005	0.201	0.010	-0.000
7.012	0.000	-0.001	1.921	0.000	0.134	0.007	0.000
7.062	0.000	-0.001	1.931	0.005	0.201	0.010	0.000
7.112	0.000	-0.001	1.941	-0.005	0.201	0.010	-0.000
7.163	0.000	-0.001	1.951	-0.005	0.201	0.010	-0.000
7.213	0.000	-0.001	1.961	0.005	0.201	0.010	0.000
7.263	0.000	-0.001	1.965	-0.005	0.066	0.003	-0.000
7.314	0.000	-0.001	1.978	0.000	0.268	0.013	0.000
7.364	0.000	-0.001	1.992	0.000	0.268	0.013	0.000
7.414	0.000	-0.001	2.005	0.000	0.268	0.013	0.000
7.464	0.000	-0.001	2.015	0.005	0.201	0.010	0.000
7.514	0.000	-0.001	2.025	0.005	0.201	0.010	0.000
7.565	0.000	-0.001	2.035	-0.005	0.201	0.010	-0.000
7.615	0.000	-0.001	2.042	0.000	0.134	0.007	0.000
7.665	0.000	-0.001	2.055	0.000	0.268	0.013	0.000
7.715	0.000	-0.001	2.066	0.005	0.201	0.010	0.000
7.765	0.000	-0.001	2.076	-0.005	0.201	0.010	-0.000
7.816	0.000	-0.001	2.086	-0.005	0.201	0.010	-0.000
7.866	0.000	-0.001	2.096	0.005	0.201	0.010	0.000
7.916	0.000	-0.001	2.109	0.000	0.268	0.013	0.000
7.966	0.000	-0.001	2.119	0.005	0.201	0.010	0.000
8.016	0.000	-0.001	2.133	0.000	0.268	0.013	0.000
8.067	-0.000	-0.001	2.143	0.005	0.201	0.010	0.000
8.117	-0.000	-0.001	2.156	0.000	0.268	0.013	0.000
8.167	-0.000	-0.001	2.163	0.000	0.134	0.007	0.000
8.217	-0.000	-0.001	2.177	0.000	0.268	0.013	0.000
