t	x	y	th	v	w	dTh	dSi
5.045	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.095	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.145	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.196	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.246	0.000	0.000	0.020	0.000	0.403	0.020	0.000
5.296	0.000	0.000	0.040	0.000	0.403	0.020	0.000
5.346	0.000	0.000	0.054	0.000	0.269	0.013	0.000
5.396	-0.000	-0.000	0.064	-0.005	0.201	0.010	-0.000
5.446	-0.000	-0.000	0.081	-0.005	0.335	0.017	-0.000
5.497	-0.001	-0.000	0.098	-0.005	0.335	0.017	-0.000
5.547	-0.001	-0.000	0.118	0.000	0.403	0.020	0.000
5.597	-0.000	-0.000	0.141	0.005	0.470	0.024	0.000
5.647	-0.001	-0.000	0.158	-0.005	0.336	0.017	-0.000
5.697	-0.000	-0.000	0.182	0.005	0.470	0.024	0.000
5.747	-0.001	-0.000	0.199	-0.005	0.335	0.017	-0.000
5.798	-0.001	-0.000	0.215	-0.005	0.336	0.017	-0.000
5.848	-0.001	-0.000	0.239	0.005	0.470	0.024	0.000
5.898	-0.001	-0.000	0.259	-0.009	0.402	0.020	-0.000
5.948	-0.001	-0.000	0.283	0.005	0.470	0.024	0.000
5.998	-0.001	-0.000	0.303	0.000	0.402	0.020	0.000
6.049	-0.001	-0.000	0.323	0.000	0.403	0.020	0.000
6.099	-0.001	-0.000	0.347	0.005	0.470	0.024	0.000
6.149	-0.000	0.000	0.370	0.005	0.469	0.024	0.000
6.199	-0.001	-0.000	0.387	-0.005	0.335	0.017	-0.000
6.249	-0.000	0.000	0.411	0.005	0.470	0.024	0.000
6.299	-0.000	0.000	0.431	0.000	0.403	0.020	0.000
6.350	-0.001	-0.000	0.454	-0.005	0.470	0.024	-0.000
6.400	-0.001	-0.000	0.475	0.000	0.402	0.020	0.000
6.450	-0.000	0.000	0.495	0.009	0.401	0.020	0.000
6.500	-0.000	0.000	0.518	-0.005	0.470	0.024	-0.000
6.550	-0.000	0.000	0.539	0.009	0.403	0.020	0.000
6.601	-0.000	0.000	0.562	-0.005	0.469	0.024	-0.000
6.651	-0.000	0.000	0.582	0.000	0.403	0.020	0.000
6.701	-0.000	0.000	0.606	0.005	0.470	0.024	0.000
6.751	-0.000	0.000	0.626	0.000	0.403	0.020	0.000
6.801	-0.000	0.000	0.646	0.000	0.402	0.020	0.000
6.851	-0.000	0.000	0.666	0.000	0.403	0.020	0.000
6.902	-0.000	0.000	0.687	0.000	0.403	0.020	0.000
6.952	-0.000	0.000	0.710	-0.005	0.470	0.024	-0.000
7.002	-0.000	0.000	0.730	0.000	0.403	0.020	0.000
7.052	-0.000	0.000	0.754	0.005	0.470	0.024	0.000
7.102	0.000	0.000	0.771	0.005	0.336	0.017	0.000
7.152	0.000	0.000	0.791	0.000	0.403	0.020	0.000
7.202	0.000	0.000	0.811	0.000	0.403	0.020	0.000
7.253	-0.000	0.000	0.835	-0.005	0.470	0.024	-0.000
7.303	0.000	0.000	0.858	0.005	0.470	0.024	0.000
7.353	-0.000	0.000	0.875	-0.005	0.336	0.017	-0.000
7.403	0.000	0.000	0.899	0.005	0.470	0.024	0.000
7.453	-0.000	0.000	0.916	-0.005	0.336	0.017	-0.000
7.503	0.000	0.000	0.939	0.005	0.470	0.024	0.000
7.554	0.000	0.000	0.959	0.000	0.403	0.020	0.000
