t	x	y	th	v	w	dTh	dSi
5.035	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.085	-0.000	0.000	-0.003	-0.005	-0.067	-0.003	-0.000
5.136	-0.000	-0.000	-0.034	0.005	-0.604	-0.030	0.000
5.186	-0.000	-0.000	-0.067	0.000	-0.671	-0.034	0.000
5.236	-0.000	0.000	-0.101	-0.009	-0.671	-0.034	-0.000
5.286	-0.001	0.000	-0.138	-0.005	-0.738	-0.037	-0.000
5.336	-0.000	0.000	-0.175	0.005	-0.738	-0.037	0.000
5.386	-0.000	0.000	-0.215	0.000	-0.806	-0.040	0.000
5.436	-0.001	0.000	-0.252	-0.005	-0.739	-0.037	-0.000
5.487	-0.001	0.000	-0.293	0.000	-0.806	-0.040	0.000
5.537	-0.001	0.000	-0.333	0.000	-0.806	-0.040	0.000
5.587	-0.001	0.000	-0.367	0.000	-0.672	-0.034	0.000
5.637	-0.001	0.000	-0.407	0.000	-0.806	-0.040	0.000
5.687	-0.001	0.000	-0.441	0.000	-0.672	-0.034	0.000
5.737	-0.001	0.000	-0.481	0.000	-0.806	-0.040	0.000
5.787	-0.001	0.000	-0.522	0.000	-0.806	-0.040	0.000
5.837	-0.001	0.000	-0.562	0.000	-0.806	-0.040	0.000
5.887	-0.001	0.000	-0.596	0.000	-0.671	-0.034	0.000
5.938	-0.001	0.000	-0.636	0.000	-0.805	-0.040	0.000
5.988	-0.001	0.000	-0.677	0.000	-0.806	-0.040	0.000
6.038	-0.001	0.000	-0.710	0.000	-0.671	-0.034	0.000
6.088	-0.001	0.000	-0.751	0.000	-0.806	-0.040	0.000
6.138	-0.001	0.000	-0.791	0.000	-0.805	-0.040	0.000
6.189	-0.001	0.000	-0.831	0.000	-0.804	-0.040	0.000
6.239	-0.001	0.000	-0.868	-0.005	-0.737	-0.037	-0.000
6.289	-0.001	0.000	-0.905	0.005	-0.738	-0.037	0.000
6.339	-0.001	0.000	-0.942	-0.005	-0.738	-0.037	-0.000
6.389	-0.001	0.000	-0.980	0.005	-0.738	-0.037	0.000
6.439	-0.001	0.000	-1.020	0.000	-0.805	-0.040	0.000
6.490	-0.001	0.000	-1.054	-0.009	-0.671	-0.034	-0.000
6.540	-0.001	0.000	-1.094	0.000	-0.806	-0.040	0.000
6.590	-0.001	0.000	-1.131	0.005	-0.738	-0.037	0.000
6.640	-0.001	0.000	-1.171	0.000	-0.806	-0.040	0.000
6.690	-0.001	0.000	-1.208	-0.005	-0.738	-0.037	-0.000
6.740	-0.001	0.000	-1.245	0.005	-0.738	-0.037	0.000
6.791	-0.001	0.000	-1.289	0.005	-0.872	-0.044	0.000
6.841	-0.001	0.000	-1.330	0.000	-0.806	-0.040	0.000
6.891	-0.001	0.000	-1.367	-0.005	-0.738	-0.037	-0.000
6.941	-0.001	0.000	-1.404	0.005	-0.738	-0.037	0.000
6.991	-0.001	0.000	-1.437	0.000	-0.671	-0.034	0.000
7.041	-0.001	0.000	-1.481	-0.005	-0.873	-0.044	-0.000
7.091	-0.001	0.000	-1.518	0.005	-0.738	-0.037	0.000
7.142	-0.001	0.000	-1.558	0.000	-0.805	-0.040	0.000
7.192	-0.001	0.000	-1.599	0.000	-0.805	-0.040	0.000
7.242	-0.001	-0.001	-1.626	0.019	-0.537	-0.027	0.001
7.294	-0.001	-0.007	-1.619	0.118	0.130	0.007	0.006
7.344	-0.001	-0.014	-1.602	0.146	0.335	0.017	0.007
7.394	-0.002	-0.022	-1.585	0.155	0.335	0.017	0.008
7.444	-0.002	-0.031	-1.565	0.169	0.402	0.020	0.008
7.494	-0.002	-0.039	-1.545	0.160	0.402	0.020	0.008
