t	x	y	th	v	w	dTh	dSi
5.049	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.100	0.600	2.600	-1.584	0.000	-0.267	-0.013	0.000
5.150	0.600	2.600	-1.608	-0.005	-0.470	-0.024	-0.000
5.200	0.600	2.601	-1.641	-0.009	-0.671	-0.034	-0.000
5.251	0.600	2.601	-1.675	0.000	-0.671	-0.034	0.000
5.301	0.600	2.601	-1.712	-0.005	-0.738	-0.037	-0.000
5.351	0.600	2.601	-1.749	-0.005	-0.738	-0.037	-0.000
5.401	0.600	2.601	-1.786	0.005	-0.738	-0.037	0.000
5.451	0.600	2.601	-1.827	0.000	-0.805	-0.040	0.000
5.501	0.600	2.601	-1.867	0.000	-0.805	-0.040	0.000
5.551	0.600	2.601	-1.904	-0.005	-0.738	-0.037	-0.000
5.602	0.600	2.601	-1.941	0.005	-0.738	-0.037	0.000
5.652	0.600	2.601	-1.981	0.000	-0.805	-0.040	0.000
5.702	0.600	2.601	-2.015	0.000	-0.671	-0.034	0.000
5.752	0.600	2.601	-2.055	0.000	-0.805	-0.040	0.000
5.802	0.600	2.601	-2.096	0.000	-0.806	-0.040	0.000
5.852	0.600	2.601	-2.136	0.000	-0.806	-0.040	0.000
5.903	0.600	2.601	-2.173	-0.005	-0.738	-0.037	-0.000
5.953	0.600	2.601	-2.210	0.005	-0.738	-0.037	0.000
6.003	0.600	2.601	-2.251	0.000	-0.805	-0.040	0.000
6.053	0.600	2.601	-2.291	0.000	-0.806	-0.040	0.000
6.103	0.600	2.601	-2.332	0.009	-0.806	-0.040	0.000
6.153	0.600	2.601	-2.372	0.000	-0.805	-0.040	0.000
6.203	0.600	2.601	-2.412	0.000	-0.805	-0.040	0.000
6.254	0.600	2.601	-2.449	-0.005	-0.738	-0.037	-0.000
6.304	0.600	2.601	-2.486	-0.005	-0.738	-0.037	-0.000
6.354	0.600	2.601	-2.523	0.005	-0.738	-0.037	0.000
6.404	0.600	2.601	-2.564	0.000	-0.805	-0.040	0.000
6.454	0.600	2.601	-2.601	0.005	-0.738	-0.037	0.000
6.504	0.600	2.601	-2.641	0.000	-0.806	-0.040	0.000
6.554	0.600	2.601	-2.682	0.000	-0.806	-0.040	0.000
6.605	0.600	2.601	-2.722	0.000	-0.806	-0.040	0.000
6.655	0.600	2.601	-2.759	-0.005	-0.738	-0.037	-0.000
6.705	0.600	2.601	-2.799	0.000	-0.806	-0.040	0.000
6.755	0.600	2.601	-2.840	0.000	-0.805	-0.040	0.000
6.805	0.600	2.601	-2.877	0.005	-0.738	-0.037	0.000
6.855	0.600	2.601	-2.914	-0.005	-0.738	-0.037	-0.000
6.906	0.600	2.601	-2.954	0.000	-0.805	-0.040	0.000
6.956	0.600	2.601	-2.991	0.005	-0.738	-0.037	0.000
7.006	0.600	2.601	-3.032	0.000	-0.805	-0.040	0.000
7.056	0.600	2.601	-3.069	-0.005	-0.738	-0.037	-0.000
7.106	0.600	2.601	-3.109	0.000	-0.805	-0.040	0.000
7.156	0.600	2.601	3.137	0.005	-0.738	-0.037	0.000
7.207	0.600	2.601	3.100	-0.005	-0.738	-0.037	-0.000
7.257	0.597	2.601	3.087	0.066	-0.268	-0.013	0.003
7.307	0.590	2.601	3.093	0.131	0.134	0.007	0.007
7.357	0.582	2.602	3.107	0.150	0.268	0.013	0.008
7.407	0.574	2.602	3.127	0.169	0.402	0.020	0.008
7.457	0.566	2.602	-3.139	0.164	0.335	0.017	0.008
7.508	0.558	2.602	-3.116	0.155	0.470	0.024	0.008
7.558	0.550	2.601	-3.102	0.150	0.268	0.013	0.008
7.608	0.543	2.601	-3.082	0.150	0.403	0.020	0.008
7.658	0.535	2.601	-3.062	0.150	0.403	0.020	0.008
7.708	0.528	2.600	-3.042	0.150	0.403	0.020	0.008
7.758	0.520	2.599	-3.025	0.155	0.336	0.017	0.008
7.808	0.512	2.598	-3.005	0.160	0.403	0.020	0.008
7.859	0.505	2.597	-2.981	0.155	0.470	0.024	0.008
7.909	0.497	2.595	-2.961	0.160	0.403	0.020	0.008
7.959	0.489	2.594	-2.944	0.155	0.336	0.017	0.008
8.009	0.482	2.592	-2.924	0.150	0.403	0.020	0.008
8.059	0.474	2.591	-2.907	0.155	0.336	0.017	0.008
8.109	0.466	2.589	-2.890	0.155	0.336	0.017	0.008
8.160	0.459	2.587	-2.870	0.160	0.403	0.020	0.008
8.210	0.451	2.585	-2.847	0.155	0.470	0.024	0.008
8.260	0.444	2.582	-2.830	0.155	0.335	0.017	0.008
