t	x	y	th	v*100	w	dTh	dSi
2.22	-0.00	-0.00	0.60	0.00	0.27	0.01	0.00
2.27	-0.00	-0.00	0.62	0.00	0.40	0.02	0.00
2.32	-0.00	0.00	0.63	0.47	0.34	0.02	0.00
2.37	-0.00	-0.00	0.65	-0.47	0.34	0.02	-0.00
2.42	-0.00	0.00	0.67	0.47	0.34	0.02	0.00
2.47	0.00	0.00	0.68	0.47	0.34	0.02	0.00
2.53	-0.00	0.00	0.70	-0.47	0.34	0.02	-0.00
2.58	-0.00	-0.00	0.72	-0.47	0.34	0.02	-0.00
2.63	-0.00	0.00	0.73	0.47	0.34	0.02	0.00
2.68	-0.00	0.00	0.75	0.00	0.40	0.02	0.00
2.73	-0.00	0.00	0.77	0.00	0.27	0.01	0.00
2.78	-0.00	0.00	0.79	0.00	0.40	0.02	0.00
2.83	-0.00	0.00	0.80	0.00	0.27	0.01	0.00
2.88	-0.00	-0.00	0.82	-0.47	0.34	0.02	-0.00
2.93	-0.00	-0.00	0.83	0.00	0.27	0.01	0.00
2.98	-0.00	-0.00	0.85	0.00	0.40	0.02	0.00
3.03	-0.00	-0.00	0.87	0.00	0.27	0.01	0.00
3.08	-0.00	0.00	0.88	0.47	0.34	0.02	0.00
3.13	-0.00	0.00	0.90	0.00	0.40	0.02	0.00
3.18	-0.00	-0.00	0.92	-0.47	0.34	0.02	-0.00
3.23	-0.00	0.00	0.94	0.47	0.34	0.02	0.00
3.28	0.00	0.00	0.95	0.47	0.34	0.02	0.00
3.33	-0.00	0.00	0.97	-0.47	0.34	0.02	-0.00
3.38	-0.00	0.00	0.99	0.00	0.40	0.02	0.00
3.43	0.00	0.00	1.01	0.47	0.34	0.02	0.00
3.48	0.00	0.00	1.02	0.00	0.27	0.01	0.00
3.53	-0.00	0.00	1.04	-0.47	0.34	0.02	-0.00
3.58	-0.00	0.00	1.06	0.00	0.40	0.02	0.00
3.63	0.00	0.00	1.07	0.47	0.34	0.02	0.00
3.68	-0.00	0.00	1.09	-0.47	0.34	0.02	-0.00
3.73	-0.00	0.00	1.10	0.00	0.27	0.01	0.00
3.78	-0.00	0.00	1.12	0.00	0.40	0.02	0.00
3.83	0.00	0.00	1.14	0.47	0.34	0.02	0.00
3.88	-0.00	0.00	1.16	-0.47	0.34	0.02	-0.00
3.93	-0.00	0.00	1.17	0.00	0.27	0.01	0.00
3.98	-0.00	0.00	1.19	0.00	0.40	0.02	0.00
4.03	0.00	0.00	1.21	0.47	0.34	0.02	0.00
4.08	-0.00	0.00	1.23	-0.47	0.34	0.02	-0.00
4.13	0.00	0.00	1.24	0.47	0.33	0.02	0.00
4.18	0.00	0.00	1.26	0.00	0.40	0.02	0.00
4.23	-0.00	0.00	1.28	-0.47	0.34	0.02	-0.00
4.28	-0.00	0.00	1.29	0.00	0.27	0.01	0.00
4.33	-0.00	0.00	1.31	0.00	0.40	0.02	0.00
4.38	0.00	0.00	1.33	0.47	0.34	0.02	0.00
4.43	0.00	0.00	1.34	0.00	0.27	0.01	0.00
4.48	-0.00	0.00	1.36	-0.47	0.34	0.02	-0.00
4.53	0.00	0.00	1.38	0.47	0.47	0.02	0.00
4.58	0.00	0.00	1.40	0.00	0.27	0.01	0.00
4.63	-0.00	0.00	1.41	-0.47	0.34	0.02	-0.00
4.68	0.00	0.00	1.43	0.47	0.34	0.02	0.00
4.73	0.00	0.00	1.45	0.00	0.40	0.02	0.00
4.78	0.00	0.00	1.46	0.00	0.27	0.01	0.00
4.83	0.00	0.00	1.48	0.00	0.27	0.01	0.00
4.88	-0.00	0.00	1.49	-0.47	0.34	0.02	-0.00
4.93	-0.00	0.00	1.51	0.00	0.40	0.02	0.00
4.98	-0.00	0.00	1.53	0.00	0.40	0.02	0.00
5.04	0.00	0.00	1.55	0.47	0.33	0.02	0.00
5.09	0.00	0.00	1.57	0.00	0.40	0.02	0.00
5.14	0.00	0.00	1.59	0.00	0.27	0.01	0.00
5.19	0.00	0.00	1.60	0.00	0.27	0.01	0.00
5.24	0.00	0.00	1.62	0.00	0.40	0.02	0.00
5.29	0.00	0.00	1.64	0.00	0.40	0.02	0.00
5.34	0.00	0.00	1.65	0.00	0.27	0.01	0.00
5.39	0.00	0.00	1.67	0.00	0.40	0.02	0.00
5.44	0.00	0.00	1.69	0.00	0.37	0.02	0.00
5.49	0.00	0.00	1.71	0.00	0.27	0.01	0.00
5.54	-0.00	0.00	1.72	0.47	0.34	0.02	0.00
5.59	-0.00	0.00	1.74	0.00	0.40	0.02	0.00
5.64	-0.00	0.00	1.76	0.00	0.27	0.01	0.00
5.69	0.00	0.00	1.77	-0.47	0.34	0.02	-0.00
5.74	-0.00	0.00	1.79	0.47	0.34	0.02	0.00
5.79	-0.00	0.00	1.81	0.00	0.40	0.02	0.00
5.84	-0.00	0.00	1.82	0.00	0.27	0.01	0.00
5.89	-0.00	0.00	1.84	0.00	0.40	0.02	0.00
5.94	-0.00	0.00	1.86	0.00	0.40	0.02	0.00
5.99	-0.00	0.00	1.88	0.00	0.27	0.01	0.00
6.04	0.00	0.00	1.90	-0.47	0.34	0.02	-0.00
6.09	-0.00	0.00	1.91	0.46	0.33	0.02	0.00
6.14	-0.00	0.00	1.93	0.47	0.33	0.02	0.00
6.20	-0.00	0.00	1.95	-0.47	0.33	0.02	-0.00
6.25	0.00	0.00	1.96	-0.47	0.34	0.02	-0.00
6.30	-0.00	0.00	1.98	0.47	0.34	0.02	0.00
6.35	-0.00	0.00	2.00	0.00	0.40	0.02	0.00
6.40	0.00	0.00	2.02	-0.47	0.34	0.02	-0.00
6.45	0.00	0.00	2.03	0.00	0.27	0.01	0.00
6.50	-0.00	0.00	2.05	0.47	0.34	0.02	0.00
6.55	-0.00	0.00	2.07	0.00	0.40	0.02	0.00
6.60	0.00	0.00	2.08	-0.47	0.34	0.02	-0.00
6.65	0.00	0.00	2.10	0.00	0.27	0.01	0.00
6.70	0.00	0.00	2.12	0.00	0.40	0.02	0.00
6.75	0.00	0.00	2.14	0.00	0.40	0.02	0.00
6.80	0.00	0.00	2.15	0.00	0.27	0.01	0.00
6.85	0.00	0.00	2.17	0.00	0.40	0.02	0.00
6.90	-0.00	0.00	2.19	0.47	0.34	0.02	0.00
6.95	-0.00	0.00	2.20	0.00	0.27	0.01	0.00
7.00	0.00	0.00	2.22	-0.46	0.33	0.02	-0.00
7.05	0.00	0.00	2.23	0.00	0.27	0.01	0.00
7.10	0.00	0.00	2.25	0.00	0.40	0.02	0.00
7.15	0.00	0.00	2.27	0.00	0.40	0.02	0.00
7.20	0.00	0.00	2.29	0.00	0.27	0.01	0.00
7.25	0.00	0.00	2.31	0.00	0.40	0.02	0.00
7.30	0.00	0.00	2.33	0.00	0.40	0.02	0.00
7.35	0.00	0.00	2.34	0.00	0.27	0.01	0.00
7.40	0.00	0.00	2.35	0.00	0.27	0.01	0.00
7.45	0.00	0.00	2.37	-0.47	0.34	0.02	-0.00
7.50	0.00	0.00	2.38	0.00	0.27	0.01	0.00
7.55	0.00	0.00	2.40	0.00	0.40	0.02	0.00
7.60	0.00	0.00	2.42	0.47	0.34	0.02	0.00
7.65	0.00	0.00	2.44	-0.47	0.34	0.02	-0.00
7.70	0.00	0.00	2.45	-0.47	0.34	0.02	-0.00
7.75	0.00	0.00	2.47	0.47	0.34	0.02	0.00
7.80	0.00	0.00	2.49	0.00	0.40	0.02	0.00
7.85	0.00	0.00	2.50	0.00	0.27	0.01	0.00
7.90	0.00	0.00	2.52	-0.47	0.34	0.02	-0.00
7.95	0.00	0.00	2.53	0.00	0.27	0.01	0.00
8.00	0.00	0.00	2.55	0.00	0.40	0.02	0.00
8.05	0.00	0.00	2.57	0.47	0.34	0.02	0.00
8.10	0.00	0.00	2.59	-0.47	0.33	0.02	-0.00
8.15	0.00	-0.00	2.61	-0.47	0.34	0.02	-0.00
8.21	0.00	0.00	2.62	0.47	0.34	0.02	0.00
8.26	0.00	0.00	2.64	0.00	0.40	0.02	0.00
8.31	0.00	0.00	2.66	0.00	0.27	0.01	0.00
8.36	0.00	0.00	2.68	0.00	0.40	0.02	0.00
8.41	0.00	0.00	2.69	0.47	0.33	0.02	0.00
8.46	0.00	0.00	2.71	-0.47	0.33	0.02	-0.00
8.51	0.00	0.00	2.72	0.00	0.27	0.01	0.00
8.56	0.00	0.00	2.74	0.00	0.40	0.02	0.00
8.61	0.00	0.00	2.76	0.00	0.40	0.02	0.00
8.66	0.00	0.00	2.78	0.00	0.27	0.01	0.00
8.71	-0.00	0.00	2.80	0.94	0.40	0.02	0.00
8.76	0.00	0.00	2.81	-0.47	0.34	0.02	-0.00
8.81	0.00	0.00	2.83	0.00	0.27	0.01	0.00
8.86	0.00	0.00	2.84	-0.47	0.34	0.02	-0.00
8.91	0.00	0.00	2.86	0.47	0.34	0.02	0.00
8.96	0.00	0.00	2.88	0.00	0.40	0.02	0.00
9.01	0.00	0.00	2.90	0.00	0.40	0.02	0.00
9.06	-0.00	0.00	2.92	0.47	0.34	0.02	0.00
9.11	0.00	0.00	2.94	-0.47	0.34	0.02	-0.00
9.16	0.00	0.00	2.95	-0.47	0.34	0.02	-0.00
9.21	0.00	0.00	2.97	0.00	0.27	0.01	0.00
9.26	0.00	0.00	2.98	0.00	0.27	0.01	0.00
9.31	0.00	0.00	3.00	0.00	0.40	0.02	0.00
9.36	0.00	0.00	3.02	0.00	0.40	0.02	0.00
9.41	0.00	0.00	3.03	0.00	0.27	0.01	0.00
9.46	0.00	0.00	3.05	0.47	0.34	0.02	0.00
9.51	0.00	0.00	3.07	0.00	0.40	0.02	0.00
9.56	0.00	0.00	3.09	-0.47	0.34	0.02	-0.00
9.61	0.00	0.00	3.10	0.00	0.27	0.01	0.00
9.66	0.00	0.00	3.12	0.47	0.34	0.02	0.00
9.71	0.00	0.00	3.14	0.00	0.40	0.02	0.00
9.76	0.00	0.00	-3.13	0.00	0.27	0.01	0.00
9.81	0.00	0.00	-3.12	-0.47	0.34	0.02	-0.00
9.86	0.00	0.00	-3.10	0.47	0.34	0.02	0.00
9.91	0.00	0.00	-3.08	0.00	0.40	0.02	0.00
9.96	0.00	0.00	-3.06	-0.47	0.33	0.02	-0.00
10.01	0.00	0.00	-3.05	0.00	0.27	0.01	0.00
10.06	0.00	0.00	-3.03	0.47	0.34	0.02	0.00
10.11	0.00	0.00	-3.01	0.00	0.40	0.02	0.00
10.16	0.00	0.00	-3.00	0.00	0.27	0.01	0.00
10.21	0.00	0.00	-2.98	-0.47	0.34	0.02	-0.00
10.26	0.00	0.00	-2.96	0.47	0.34	0.02	0.00
10.31	0.00	0.00	-2.94	0.00	0.40	0.02	0.00
10.36	0.00	0.00	-2.93	0.00	0.27	0.01	0.00
10.41	0.00	0.00	-2.91	0.00	0.40	0.02	0.00
10.46	-0.00	0.00	-2.89	0.47	0.33	0.02	0.00
10.51	-0.00	0.00	-2.88	0.00	0.27	0.01	0.00
10.56	-0.00	0.00	-2.86	0.00	0.40	0.02	0.00
10.61	0.00	0.00	-2.84	-0.47	0.33	0.02	-0.00
10.66	-0.00	0.00	-2.83	0.47	0.33	0.02	0.00
10.72	0.00	0.00	-2.81	-0.47	0.34	0.02	-0.00
10.77	0.00	0.00	-2.79	-0.47	0.34	0.02	-0.00
10.82	0.00	0.00	-2.78	0.47	0.34	0.02	0.00
10.87	-0.00	0.00	-2.76	0.47	0.34	0.02	0.00
10.92	0.00	0.00	-2.74	-0.47	0.34	0.02	-0.00
10.97	0.00	0.00	-2.73	0.00	0.27	0.01	0.00
11.02	0.00	0.00	-2.71	0.00	0.40	0.02	0.00
11.07	-0.00	0.00	-2.69	0.47	0.34	0.02	0.00
11.12	0.00	0.00	-2.67	-0.47	0.34	0.02	-0.00
11.17	0.00	0.00	-2.65	0.00	0.40	0.02	0.00
11.22	0.00	0.00	-2.64	0.47	0.34	0.02	0.00
11.27	0.00	0.00	-2.62	0.00	0.26	0.01	0.00
11.32	0.00	0.00	-2.60	0.00	0.40	0.02	0.00
11.37	0.00	0.00	-2.58	0.00	0.40	0.02	0.00
11.42	0.00	0.00	-2.57	0.00	0.27	0.01	0.00
11.47	0.00	0.00	-2.55	-0.47	0.34	0.02	-0.00
11.52	0.00	0.00	-2.54	0.47	0.34	0.02	0.00
11.57	0.00	0.00	-2.52	0.00	0.40	0.02	0.00
11.62	0.00	0.00	-2.50	0.00	0.27	0.01	0.00
11.67	0.00	0.00	-2.48	0.00	0.40	0.02	0.00
11.72	0.00	0.00	-2.47	0.00	0.27	0.01	0.00
11.77	0.00	0.00	-2.45	0.00	0.40	0.02	0.00
11.82	0.00	0.00	-2.44	0.00	0.27	0.01	0.00
11.87	0.00	0.00	-2.42	0.00	0.40	0.02	0.00
11.92	0.00	0.00	-2.40	0.00	0.40	0.02	0.00
11.97	0.00	0.00	-2.38	0.00	0.27	0.01	0.00
12.02	0.00	0.00	-2.37	0.00	0.27	0.01	0.00
12.07	0.00	0.00	-2.35	0.00	0.40	0.02	0.00
12.12	0.00	0.00	-2.33	-0.47	0.34	0.02	-0.00
12.17	0.00	0.00	-2.31	0.47	0.34	0.02	0.00
12.22	0.00	0.00	-2.30	-0.47	0.34	0.02	-0.00
12.27	0.00	0.00	-2.27	0.47	0.47	0.02	0.00
12.32	0.00	0.00	-2.26	0.00	0.27	0.01	0.00
12.37	0.00	0.00	-2.25	0.00	0.27	0.01	0.00
12.42	0.00	0.00	-2.23	0.00	0.40	0.02	0.00
12.47	-0.00	-0.00	-2.21	0.47	0.34	0.02	0.00
12.52	0.00	0.00	-2.19	-0.47	0.33	0.02	-0.00
12.57	-0.00	-0.00	-2.18	0.47	0.34	0.02	0.00
12.62	-0.00	-0.00	-2.16	0.00	0.40	0.02	0.00
12.67	-0.00	0.00	-2.14	-0.47	0.34	0.02	-0.00
12.72	-0.00	-0.00	-2.12	0.47	0.34	0.02	0.00
12.77	-0.00	-0.00	-2.11	0.47	0.34	0.02	0.00
12.82	-0.00	-0.00	-2.09	-0.47	0.33	0.02	-0.00
12.87	-0.00	-0.00	-2.08	0.00	0.27	0.01	0.00
12.92	-0.00	-0.00	-2.06	0.00	0.40	0.02	0.00
12.97	-0.00	-0.00	-2.04	0.47	0.33	0.02	0.00
13.02	-0.00	-0.00	-2.02	-0.47	0.34	0.02	-0.00
13.07	-0.00	-0.00	-2.00	0.00	0.40	0.02	0.00
13.12	-0.00	-0.00	-1.99	0.00	0.27	0.01	0.00
13.17	-0.00	-0.00	-1.97	0.00	0.40	0.02	0.00
13.23	-0.00	-0.00	-1.95	0.00	0.27	0.01	0.00
13.28	-0.00	0.00	-1.94	-0.47	0.34	0.02	-0.00
13.33	-0.00	-0.00	-1.92	0.47	0.34	0.02	0.00
13.38	-0.00	-0.00	-1.90	0.47	0.34	0.02	0.00
13.43	-0.00	-0.00	-1.89	-0.47	0.34	0.02	-0.00
13.48	-0.00	0.00	-1.87	-0.47	0.33	0.02	-0.00
13.53	-0.00	-0.00	-1.85	0.47	0.34	0.02	0.00
13.58	-0.00	0.00	-1.84	-0.47	0.34	0.02	-0.00
13.63	-0.00	0.00	-1.82	0.00	0.40	0.02	0.00
13.68	-0.00	0.00	-1.80	0.00	0.27	0.01	0.00
13.73	-0.00	-0.00	-1.79	0.47	0.34	0.02	0.00
13.78	-0.00	0.00	-1.77	-0.47	0.34	0.02	-0.00
13.83	-0.00	0.00	-1.75	0.00	0.40	0.02	0.00
13.88	-0.00	0.00	-1.74	0.00	0.27	0.01	0.00
13.93	-0.00	0.00	-1.72	0.00	0.40	0.02	0.00
13.98	-0.00	-0.00	-1.70	0.47	0.34	0.02	0.00
14.03	-0.00	0.00	-1.68	-0.47	0.34	0.02	-0.00
14.08	-0.00	-0.00	-1.67	0.45	0.32	0.02	0.00
14.13	-0.00	-0.00	-1.64	0.00	0.40	0.02	0.00
14.18	-0.00	-0.00	-1.63	0.00	0.27	0.01	0.00
14.23	-0.00	0.00	-1.61	-0.47	0.34	0.02	-0.00
14.28	-0.00	0.00	-1.60	-0.47	0.34	0.02	-0.00
14.33	-0.00	0.00	-1.58	0.47	0.34	0.02	0.00
14.38	-0.00	0.00	-1.56	0.00	0.40	0.02	0.00
14.43	-0.00	0.00	-1.55	0.00	0.27	0.01	0.00
14.48	-0.00	0.00	-1.53	0.00	0.40	0.02	0.00
14.53	-0.00	0.00	-1.51	-0.47	0.33	0.02	-0.00
14.58	-0.00	0.00	-1.49	0.47	0.34	0.02	0.00
14.63	-0.00	0.00	-1.48	-0.47	0.34	0.02	-0.00
14.68	-0.00	0.00	-1.46	0.00	0.27	0.01	0.00
14.73	-0.00	0.00	-1.45	0.00	0.27	0.01	0.00
14.78	-0.00	0.00	-1.43	0.00	0.40	0.02	0.00
14.83	-0.00	0.00	-1.41	0.00	0.40	0.02	0.00
14.88	-0.00	0.00	-1.40	0.00	0.27	0.01	0.00
14.93	-0.00	0.00	-1.38	-0.47	0.34	0.02	-0.00
14.98	-0.00	0.00	-1.36	0.47	0.34	0.02	0.00
15.03	-0.00	0.00	-1.35	-0.47	0.34	0.02	-0.00
15.08	-0.00	0.00	-1.33	0.47	0.34	0.02	0.00
15.14	-0.00	0.00	-1.31	-0.47	0.34	0.02	-0.00
15.19	-0.00	0.00	-1.30	0.00	0.27	0.01	0.00
15.24	-0.00	0.00	-1.28	0.00	0.40	0.02	0.00
15.29	-0.00	0.00	-1.26	0.00	0.40	0.02	0.00
15.34	-0.00	0.00	-1.24	0.00	0.27	0.01	0.00
15.39	-0.00	0.00	-1.22	0.00	0.40	0.02	0.00
15.44	-0.00	0.00	-1.21	0.47	0.34	0.02	0.00
15.49	-0.00	0.00	-1.19	-0.47	0.34	0.02	-0.00
15.54	-0.00	0.00	-1.18	0.00	0.27	0.01	0.00
15.59	-0.00	0.00	-1.16	0.00	0.40	0.02	0.00
15.64	-0.00	0.00	-1.14	0.47	0.34	0.02	0.00
15.69	-0.00	0.00	-1.12	-0.47	0.34	0.02	-0.00
15.74	-0.00	0.00	-1.11	0.47	0.34	0.02	0.00
15.79	-0.00	0.00	-1.09	0.00	0.40	0.02	0.00
15.84	-0.00	0.00	-1.07	-0.47	0.34	0.02	-0.00
15.89	-0.00	0.00	-1.05	0.47	0.34	0.02	0.00
15.94	-0.00	0.00	-1.04	0.00	0.27	0.01	0.00
15.99	-0.00	0.00	-1.02	0.00	0.40	0.02	0.00
16.04	-0.00	0.00	-1.00	-0.47	0.34	0.02	-0.00
16.09	-0.00	0.00	-0.99	0.00	0.27	0.01	0.00
16.14	-0.00	0.00	-0.96	0.47	0.47	0.02	0.00
16.19	-0.00	0.00	-0.95	-0.47	0.34	0.02	-0.00
16.24	-0.00	0.00	-0.93	0.47	0.33	0.02	0.00
16.29	-0.00	0.00	-0.92	0.00	0.27	0.01	0.00
16.34	-0.00	0.00	-0.90	-0.47	0.34	0.02	-0.00
16.39	-0.00	0.00	-0.88	0.00	0.40	0.02	0.00
16.44	-0.00	0.00	-0.87	0.00	0.27	0.01	0.00
16.49	-0.00	0.00	-0.85	0.00	0.27	0.01	0.00
16.54	-0.00	0.00	-0.83	0.00	0.40	0.02	0.00
16.59	-0.00	0.00	-0.82	0.47	0.34	0.02	0.00
16.64	-0.00	0.00	-0.80	0.00	0.40	0.02	0.00
16.69	-0.00	0.00	-0.78	-0.47	0.34	0.02	-0.00
16.74	-0.00	0.00	-0.76	0.47	0.34	0.02	0.00
16.79	-0.00	0.00	-0.75	0.00	0.27	0.01	0.00
16.84	-0.00	0.00	-0.73	-0.47	0.34	0.02	-0.00
16.89	-0.00	0.00	-0.72	0.47	0.34	0.02	0.00
16.94	-0.00	0.00	-0.70	0.00	0.40	0.02	0.00
16.99	0.00	-0.00	-0.69	2.34	0.20	0.01	0.00
17.04	0.01	-0.00	-0.67	10.78	0.33	0.02	0.01
17.09	0.01	-0.01	-0.64	17.83	0.67	0.03	0.01
17.14	0.02	-0.01	-0.60	19.24	0.60	0.03	0.01
17.19	0.03	-0.02	-0.58	19.73	0.54	0.03	0.01
17.24	0.04	-0.03	-0.56	20.20	0.34	0.02	0.01
17.29	0.04	-0.03	-0.54	18.79	0.40	0.02	0.01
17.34	0.05	-0.04	-0.53	18.32	0.20	0.01	0.01
17.39	0.06	-0.04	-0.52	16.91	0.27	0.01	0.01
17.44	0.07	-0.04	-0.52	18.79	0.00	0.00	0.01
17.49	0.08	-0.05	-0.52	18.76	-0.13	-0.01	0.01
17.54	0.08	-0.05	-0.52	17.85	0.00	0.00	0.01
17.59	0.09	-0.06	-0.52	17.86	0.00	0.00	0.01
17.64	0.10	-0.06	-0.53	17.37	-0.07	-0.00	0.01
17.69	0.11	-0.07	-0.53	17.39	-0.07	-0.00	0.01
17.74	0.11	-0.07	-0.53	17.85	0.00	0.00	0.01
17.79	0.12	-0.08	-0.53	17.86	0.00	0.00	0.01
17.85	0.13	-0.08	-0.53	17.84	0.00	0.00	0.01
17.90	0.14	-0.08	-0.52	16.92	0.13	0.01	0.01
17.95	0.15	-0.09	-0.53	17.38	-0.07	-0.00	0.01
18.00	0.15	-0.09	-0.53	17.39	-0.07	-0.00	0.01
18.05	0.16	-0.10	-0.53	17.38	0.07	0.00	0.01
18.10	0.17	-0.10	-0.53	17.37	-0.07	-0.00	0.01
18.15	0.17	-0.11	-0.53	15.96	0.00	0.00	0.01
18.20	0.18	-0.11	-0.53	15.96	0.00	0.00	0.01
18.25	0.19	-0.11	-0.53	16.44	0.07	0.00	0.01
18.30	0.20	-0.12	-0.53	15.97	0.00	0.00	0.01
18.35	0.20	-0.12	-0.52	15.50	0.07	0.00	0.01
18.40	0.21	-0.13	-0.52	15.02	0.00	0.00	0.01
18.45	0.22	-0.13	-0.53	15.50	-0.07	-0.00	0.01
18.50	0.22	-0.13	-0.53	15.03	0.00	0.00	0.01
18.55	0.23	-0.14	-0.52	14.56	0.07	0.00	0.01
18.60	0.23	-0.14	-0.52	14.09	0.00	0.00	0.01
18.65	0.24	-0.14	-0.52	14.09	0.00	0.00	0.01
18.70	0.25	-0.15	-0.53	13.62	-0.07	-0.00	0.01
18.75	0.25	-0.15	-0.53	13.62	-0.07	-0.00	0.01
18.80	0.26	-0.15	-0.53	13.16	0.00	0.00	0.01
18.85	0.26	-0.16	-0.53	13.15	0.00	0.00	0.01
18.90	0.27	-0.16	-0.53	13.15	0.00	0.00	0.01
18.95	0.28	-0.16	-0.53	13.15	0.00	0.00	0.01
19.00	0.28	-0.17	-0.53	12.69	0.07	0.00	0.01
19.05	0.29	-0.17	-0.53	11.74	-0.07	-0.00	0.01
19.10	0.29	-0.17	-0.53	11.27	0.00	0.00	0.01
19.15	0.30	-0.18	-0.53	12.19	0.00	0.00	0.01
19.20	0.30	-0.18	-0.53	11.26	0.00	0.00	0.01
19.25	0.31	-0.18	-0.53	11.74	0.07	0.00	0.01
19.30	0.31	-0.19	-0.53	10.33	0.00	0.00	0.01
19.35	0.31	-0.19	-0.53	8.45	0.00	0.00	0.00
19.40	0.32	-0.19	-0.53	7.52	0.00	0.00	0.00
19.45	0.32	-0.19	-0.53	9.39	0.00	0.00	0.00
19.50	0.33	-0.19	-0.53	11.28	0.00	0.00	0.01
19.55	0.33	-0.20	-0.53	12.21	0.00	0.00	0.01
19.60	0.34	-0.20	-0.52	12.69	0.07	0.00	0.01
19.65	0.34	-0.20	-0.52	12.67	0.07	0.00	0.01
19.70	0.35	-0.21	-0.52	12.22	0.00	0.00	0.01
19.75	0.35	-0.21	-0.52	11.27	0.00	0.00	0.01
19.80	0.36	-0.21	-0.52	12.68	0.07	0.00	0.01
19.85	0.36	-0.22	-0.52	11.74	-0.07	-0.00	0.01
19.90	0.37	-0.22	-0.52	12.20	0.00	0.00	0.01
19.95	0.37	-0.22	-0.52	11.66	0.07	0.00	0.01
20.00	0.38	-0.22	-0.52	11.74	-0.07	-0.00	0.01
20.05	0.38	-0.23	-0.52	11.27	0.00	0.00	0.01
20.10	0.39	-0.23	-0.52	11.74	-0.07	-0.00	0.01
20.15	0.39	-0.23	-0.52	12.17	0.00	0.00	0.01
20.20	0.40	-0.24	-0.53	11.73	-0.07	-0.00	0.01
20.25	0.40	-0.24	-0.53	12.21	0.00	0.00	0.01
20.30	0.41	-0.24	-0.53	11.27	0.00	0.00	0.01
20.35	0.41	-0.25	-0.53	12.22	0.00	0.00	0.01
20.40	0.42	-0.25	-0.52	11.75	0.07	0.00	0.01
20.45	0.43	-0.25	-0.53	11.74	-0.07	-0.00	0.01
20.50	0.43	-0.25	-0.52	11.73	0.07	0.00	0.01
20.55	0.44	-0.26	-0.53	11.73	-0.07	-0.00	0.01
20.61	0.44	-0.26	-0.53	11.27	0.00	0.00	0.01
20.66	0.45	-0.26	-0.52	11.74	0.07	0.00	0.01
20.71	0.45	-0.27	-0.53	11.74	-0.07	-0.00	0.01
20.76	0.46	-0.27	-0.53	11.27	0.00	0.00	0.01
20.81	0.46	-0.27	-0.53	11.26	0.00	0.00	0.01
20.86	0.47	-0.28	-0.53	11.88	0.00	0.00	0.01
