t	x	y	th	v*100	w	dTh	dSi
0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.41	0.00	-0.00	-0.00	6.11	-0.07	-0.00	0.00
0.46	0.01	-0.00	-0.01	14.56	-0.20	-0.01	0.01
0.51	0.02	-0.00	-0.03	18.78	-0.27	-0.01	0.01
0.56	0.03	-0.00	-0.04	19.25	-0.34	-0.02	0.01
0.61	0.04	-0.00	-0.06	20.19	-0.34	-0.02	0.01
0.66	0.05	-0.00	-0.08	19.24	-0.47	-0.02	0.01
0.71	0.06	-0.00	-0.10	17.37	-0.34	-0.02	0.01
0.76	0.07	-0.00	-0.11	17.82	-0.27	-0.01	0.01
0.81	0.08	-0.00	-0.13	17.85	-0.27	-0.01	0.01
0.86	0.08	-0.01	-0.14	17.81	-0.27	-0.01	0.01
0.91	0.09	-0.01	-0.15	16.91	-0.27	-0.01	0.01
0.96	0.10	-0.01	-0.16	17.37	-0.20	-0.01	0.01
1.01	0.11	-0.01	-0.17	16.92	-0.13	-0.01	0.01
1.06	0.12	-0.01	-0.18	16.90	-0.13	-0.01	0.01
1.11	0.13	-0.01	-0.18	16.92	0.00	0.00	0.01
1.17	0.13	-0.01	-0.18	16.90	0.00	0.00	0.01
1.22	0.14	-0.02	-0.18	15.98	0.00	0.00	0.01
1.27	0.15	-0.02	-0.18	16.39	0.07	0.00	0.01
1.32	0.16	-0.02	-0.18	16.38	-0.07	-0.00	0.01
1.37	0.17	-0.02	-0.17	15.97	0.13	0.01	0.01
1.42	0.17	-0.02	-0.17	15.49	0.07	0.00	0.01
1.47	0.18	-0.02	-0.17	14.98	0.00	0.00	0.01
1.52	0.19	-0.02	-0.17	15.49	-0.07	-0.00	0.01
1.57	0.20	-0.03	-0.17	15.50	0.07	0.00	0.01
1.62	0.20	-0.03	-0.17	15.02	0.00	0.00	0.01
1.67	0.21	-0.03	-0.17	15.02	0.00	0.00	0.01
1.72	0.22	-0.03	-0.17	14.07	0.00	0.00	0.01
1.77	0.23	-0.03	-0.17	14.57	-0.07	-0.00	0.01
1.82	0.23	-0.03	-0.17	14.55	0.07	0.00	0.01
1.87	0.24	-0.03	-0.17	14.09	0.00	0.00	0.01
1.92	0.25	-0.03	-0.18	13.15	-0.13	-0.01	0.01
1.97	0.25	-0.03	-0.18	13.16	0.00	0.00	0.01
2.02	0.26	-0.04	-0.18	13.60	-0.07	-0.00	0.01
2.07	0.27	-0.04	-0.18	12.66	0.07	0.00	0.01
2.12	0.27	-0.04	-0.17	12.67	0.07	0.00	0.01
2.17	0.28	-0.04	-0.18	12.67	-0.07	-0.00	0.01
2.22	0.29	-0.04	-0.18	12.68	-0.07	-0.00	0.01
2.27	0.29	-0.04	-0.18	11.27	0.00	0.00	0.01
2.32	0.30	-0.04	-0.18	12.20	0.00	0.00	0.01
2.37	0.30	-0.04	-0.18	11.26	0.00	0.00	0.01
2.42	0.31	-0.04	-0.18	10.79	0.07	0.00	0.01
2.47	0.31	-0.05	-0.18	10.32	0.00	0.00	0.01
2.52	0.32	-0.05	-0.18	11.24	0.00	0.00	0.01
2.57	0.32	-0.05	-0.18	10.55	0.00	0.00	0.01
2.62	0.33	-0.05	-0.17	10.79	0.07	0.00	0.01
2.67	0.34	-0.05	-0.17	11.26	0.00	0.00	0.01
2.73	0.34	-0.05	-0.17	11.74	0.07	0.00	0.01
2.78	0.35	-0.05	-0.16	11.74	0.07	0.00	0.01
2.83	0.35	-0.05	-0.17	12.68	-0.07	-0.00	0.01
2.88	0.36	-0.05	-0.17	12.21	0.00	0.00	0.01
2.93	0.36	-0.05	-0.17	11.26	0.00	0.00	0.01
2.98	0.37	-0.05	-0.17	4.23	-0.07	-0.00	0.00
3.03	0.37	-0.05	-0.17	1.88	0.00	0.00	0.00
3.08	0.37	-0.06	-0.17	7.04	0.07	0.00	0.00
3.13	0.38	-0.06	-0.17	9.40	0.00	0.00	0.00
3.18	0.38	-0.06	-0.17	11.27	0.00	0.00	0.01
3.23	0.39	-0.06	-0.17	13.15	0.00	0.00	0.01
3.28	0.39	-0.06	-0.17	10.33	0.00	0.00	0.01
3.33	0.39	-0.06	-0.17	3.28	-0.07	-0.00	0.00
3.38	0.39	-0.06	-0.17	0.93	0.00	0.00	0.00
3.43	0.40	-0.06	-0.17	6.10	0.07	0.00	0.00
3.48	0.40	-0.06	-0.17	10.34	0.00	0.00	0.01
3.53	0.41	-0.06	-0.17	12.21	0.00	0.00	0.01
3.58	0.42	-0.06	-0.17	12.69	-0.07	-0.00	0.01
3.63	0.42	-0.06	-0.17	12.21	0.00	0.00	0.01
3.68	0.43	-0.07	-0.18	11.74	-0.07	-0.00	0.01
3.73	0.43	-0.07	-0.18	10.81	-0.07	-0.00	0.01
3.78	0.44	-0.07	-0.18	11.75	0.07	0.00	0.01
3.83	0.44	-0.07	-0.18	12.19	0.00	0.00	0.01
3.88	0.45	-0.07	-0.18	12.21	0.00	0.00	0.01
3.93	0.46	-0.07	-0.18	11.27	0.00	0.00	0.01
3.98	0.46	-0.07	-0.18	11.27	0.00	0.00	0.01
4.03	0.47	-0.07	-0.18	11.72	-0.07	-0.00	0.01
4.08	0.47	-0.07	-0.18	11.28	0.00	0.00	0.01
