t	x	y	th	v	w	dTh	dSi
5.041	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.091	0.600	2.600	-1.584	0.000	-0.268	-0.013	0.000
5.141	0.600	2.600	-1.618	0.000	-0.671	-0.034	0.000
5.191	0.600	2.600	-1.648	-0.005	-0.605	-0.030	-0.000
5.242	0.600	2.601	-1.682	-0.009	-0.672	-0.034	-0.000
5.292	0.600	2.601	-1.719	-0.005	-0.739	-0.037	-0.000
5.342	0.600	2.601	-1.753	0.000	-0.671	-0.034	0.000
5.392	0.600	2.601	-1.793	0.000	-0.806	-0.040	0.000
5.442	0.600	2.601	-1.830	0.005	-0.738	-0.037	0.000
5.492	0.600	2.601	-1.867	-0.005	-0.738	-0.037	-0.000
5.542	0.600	2.601	-1.907	0.000	-0.805	-0.040	0.000
5.593	0.600	2.601	-1.948	0.000	-0.805	-0.040	0.000
5.643	0.600	2.601	-1.988	0.000	-0.805	-0.040	0.000
5.693	0.600	2.601	-2.022	0.000	-0.671	-0.034	0.000
5.743	0.600	2.601	-2.062	0.000	-0.805	-0.040	0.000
5.793	0.600	2.601	-2.103	0.000	-0.806	-0.040	0.000
5.843	0.600	2.601	-2.140	0.005	-0.738	-0.037	0.000
5.894	0.600	2.601	-2.177	-0.005	-0.738	-0.037	-0.000
5.944	0.600	2.601	-2.217	0.000	-0.805	-0.040	0.000
5.994	0.600	2.601	-2.254	-0.005	-0.738	-0.037	-0.000
6.044	0.600	2.601	-2.291	0.005	-0.738	-0.037	0.000
6.094	0.600	2.601	-2.325	0.000	-0.671	-0.034	0.000
6.144	0.600	2.601	-2.362	-0.005	-0.737	-0.037	-0.000
6.195	0.600	2.601	-2.402	0.000	-0.805	-0.040	0.000
6.245	0.600	2.601	-2.443	0.000	-0.805	-0.040	0.000
6.295	0.600	2.601	-2.476	0.000	-0.671	-0.034	0.000
6.345	0.600	2.601	-2.517	0.000	-0.805	-0.040	0.000
6.395	0.600	2.601	-2.557	0.000	-0.805	-0.040	0.000
6.445	0.600	2.601	-2.594	0.005	-0.738	-0.037	0.000
6.495	0.600	2.601	-2.634	0.000	-0.806	-0.040	0.000
6.546	0.600	2.601	-2.671	-0.005	-0.738	-0.037	-0.000
6.596	0.600	2.601	-2.712	0.000	-0.803	-0.040	0.000
6.646	0.600	2.601	-2.752	0.000	-0.805	-0.040	0.000
6.696	0.600	2.601	-2.793	0.000	-0.805	-0.040	0.000
6.746	0.600	2.601	-2.830	0.005	-0.738	-0.037	0.000
6.797	0.600	2.601	-2.867	0.005	-0.738	-0.037	0.000
6.847	0.600	2.601	-2.904	-0.005	-0.738	-0.037	-0.000
6.897	0.600	2.601	-2.944	0.000	-0.805	-0.040	0.000
6.947	0.600	2.601	-2.985	0.000	-0.805	-0.040	0.000
6.997	0.600	2.601	-3.025	0.000	-0.805	-0.040	0.000
7.047	0.600	2.601	-3.062	0.005	-0.738	-0.037	0.000
7.097	0.600	2.601	-3.106	-0.005	-0.873	-0.044	-0.000
7.148	0.600	2.601	3.140	0.005	-0.738	-0.037	0.000
7.198	0.600	2.601	3.107	0.000	-0.671	-0.034	0.000
7.248	0.597	2.601	3.087	0.047	-0.403	-0.020	0.002
7.298	0.591	2.601	3.097	0.127	0.201	0.010	0.006
7.348	0.584	2.602	3.110	0.150	0.268	0.013	0.008
7.398	0.576	2.602	3.124	0.160	0.268	0.013	0.008
7.449	0.568	2.602	-3.139	0.160	0.403	0.020	0.008
7.499	0.560	2.602	-3.123	0.145	0.335	0.017	0.007
7.549	0.553	2.602	-3.109	0.150	0.268	0.013	0.008
7.599	0.545	2.601	-3.089	0.150	0.403	0.020	0.008
7.649	0.537	2.601	-3.072	0.155	0.336	0.017	0.008
7.699	0.529	2.600	-3.045	0.160	0.537	0.027	0.008
7.750	0.522	2.599	-3.022	0.155	0.470	0.024	0.008
7.800	0.514	2.598	-2.985	0.146	0.739	0.037	0.007
7.850	0.506	2.597	-2.968	0.164	0.335	0.017	0.008
7.900	0.498	2.596	-2.947	0.160	0.403	0.020	0.008
7.956	0.490	2.594	-2.927	0.161	0.363	0.020	0.009
8.006	0.482	2.592	-2.904	0.155	0.470	0.024	0.008
8.056	0.475	2.590	-2.884	0.150	0.403	0.020	0.008
8.106	0.468	2.588	-2.860	0.146	0.470	0.024	0.007
8.156	0.460	2.586	-2.836	0.155	0.470	0.024	0.008
8.207	0.453	2.584	-2.816	0.150	0.403	0.020	0.008
8.257	0.446	2.581	-2.799	0.155	0.336	0.017	0.008
8.307	0.439	2.578	-2.786	0.150	0.268	0.013	0.008
8.357	0.432	2.576	-2.766	0.150	0.403	0.020	0.008
8.407	0.424	2.573	-2.749	0.155	0.335	0.017	0.008
8.458	0.418	2.570	-2.732	0.145	0.335	0.017	0.007
8.508	0.410	2.567	-2.712	0.160	0.403	0.020	0.008
8.558	0.403	2.563	-2.692	0.160	0.403	0.020	0.008
8.608	0.397	2.560	-2.668	0.146	0.470	0.024	0.007
8.658	0.390	2.556	-2.648	0.160	0.403	0.020	0.008
8.708	0.383	2.552	-2.621	0.160	0.537	0.027	0.008
8.758	0.376	2.549	-2.604	0.155	0.336	0.017	0.008
8.809	0.369	2.544	-2.581	0.155	0.470	0.024	0.008
8.859	0.362	2.540	-2.560	0.160	0.402	0.020	0.008
8.909	0.356	2.536	-2.540	0.150	0.403	0.020	0.008
8.959	0.350	2.531	-2.517	0.155	0.470	0.024	0.008
9.009	0.343	2.527	-2.496	0.160	0.403	0.020	0.008
9.059	0.337	2.522	-2.476	0.150	0.403	0.020	0.008
9.110	0.332	2.517	-2.456	0.150	0.403	0.020	0.008
9.160	0.326	2.513	-2.429	0.150	0.537	0.027	0.008
9.210	0.320	2.508	-2.416	0.150	0.268	0.013	0.008
9.260	0.315	2.503	-2.395	0.150	0.403	0.020	0.008
9.310	0.309	2.497	-2.382	0.150	0.268	0.013	0.008
9.360	0.304	2.492	-2.362	0.150	0.402	0.020	0.008
9.410	0.298	2.487	-2.345	0.146	0.336	0.017	0.007
9.461	0.293	2.481	-2.325	0.160	0.402	0.020	0.008
9.511	0.288	2.475	-2.301	0.155	0.470	0.024	0.008
9.561	0.282	2.469	-2.281	0.160	0.403	0.020	0.008
9.611	0.277	2.463	-2.261	0.160	0.403	0.020	0.008
9.661	0.272	2.457	-2.241	0.160	0.403	0.020	0.008
9.711	0.267	2.451	-2.217	0.155	0.470	0.024	0.008
9.762	0.263	2.444	-2.197	0.160	0.403	0.020	0.008
9.812	0.258	2.438	-2.177	0.150	0.403	0.020	0.008
9.862	0.254	2.432	-2.150	0.160	0.537	0.027	0.008
9.912	0.250	2.425	-2.130	0.150	0.402	0.020	0.008
9.962	0.246	2.419	-2.109	0.150	0.402	0.020	0.008
10.013	0.242	2.412	-2.086	0.155	0.470	0.024	0.008
10.063	0.238	2.405	-2.066	0.160	0.402	0.020	0.008
10.113	0.235	2.399	-2.049	0.146	0.335	0.017	0.007
10.163	0.231	2.392	-2.029	0.150	0.403	0.020	0.008
10.213	0.228	2.385	-2.015	0.150	0.268	0.013	0.008
10.263	0.225	2.379	-1.998	0.146	0.336	0.017	0.007
10.313	0.222	2.372	-1.978	0.150	0.403	0.020	0.008
10.364	0.219	2.365	-1.965	0.150	0.269	0.013	0.008
10.414	0.216	2.358	-1.938	0.150	0.537	0.027	0.008
10.464	0.213	2.350	-1.917	0.160	0.403	0.020	0.008
10.514	0.211	2.343	-1.894	0.155	0.470	0.024	0.008
10.564	0.208	2.335	-1.867	0.160	0.537	0.027	0.008
10.614	0.206	2.328	-1.847	0.160	0.403	0.020	0.008
10.664	0.204	2.320	-1.823	0.164	0.470	0.024	0.008
10.715	0.202	2.312	-1.803	0.150	0.403	0.020	0.008
10.765	0.200	2.305	-1.783	0.150	0.403	0.020	0.008
10.815	0.199	2.297	-1.759	0.155	0.470	0.024	0.008
10.870	0.197	2.288	-1.722	0.167	0.673	0.037	0.009
