t	x	y	th	v	w	dTh	dSi
6.018	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.068	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.118	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.168	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.219	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.269	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.319	0.000	0.000	0.000	0.000	0.000	0.000	0.000
t	x	y	th	v	w	dTh	dSi
