t	x	y	th	v	w	dTh	dSi
5.050	2.200	2.600	-1.571	0.000	0.000	0.000	0.000
5.101	2.200	2.600	-1.564	0.000	0.134	0.007	0.000
5.151	2.200	2.600	-1.530	0.009	0.669	0.034	0.000
5.201	2.200	2.600	-1.500	-0.005	0.604	0.030	-0.000
5.251	2.200	2.600	-1.466	-0.009	0.672	0.034	-0.000
5.301	2.200	2.600	-1.429	-0.005	0.739	0.037	-0.000
5.352	2.200	2.600	-1.392	0.005	0.738	0.037	0.000
5.402	2.200	2.600	-1.355	-0.005	0.739	0.037	-0.000
5.452	2.200	2.600	-1.312	0.005	0.873	0.044	0.000
5.502	2.200	2.600	-1.268	0.005	0.873	0.044	0.000
5.552	2.200	2.600	-1.231	0.005	0.739	0.037	0.000
5.602	2.200	2.600	-1.190	0.000	0.806	0.040	0.000
5.652	2.200	2.600	-1.153	-0.005	0.739	0.037	-0.000
5.702	2.200	2.600	-1.113	0.000	0.806	0.040	0.000
5.753	2.200	2.600	-1.079	0.000	0.671	0.034	0.000
5.803	2.200	2.600	-1.039	0.000	0.806	0.040	0.000
5.853	2.200	2.600	-0.999	0.000	0.805	0.040	0.000
5.903	2.200	2.600	-0.958	0.000	0.802	0.040	0.000
5.953	2.200	2.600	-0.921	0.005	0.738	0.037	0.000
6.003	2.200	2.600	-0.881	0.000	0.805	0.040	0.000
6.054	2.200	2.600	-0.840	0.000	0.805	0.040	0.000
6.104	2.200	2.600	-0.807	0.000	0.671	0.034	0.000
6.154	2.200	2.600	-0.770	-0.005	0.738	0.037	-0.000
6.204	2.200	2.600	-0.733	0.005	0.735	0.037	0.000
6.255	2.200	2.600	-0.692	0.000	0.805	0.040	0.000
6.305	2.200	2.600	-0.652	0.000	0.805	0.040	0.000
6.355	2.200	2.600	-0.611	0.000	0.805	0.040	0.000
6.405	2.200	2.600	-0.574	0.005	0.738	0.037	0.000
6.455	2.200	2.600	-0.534	0.000	0.805	0.040	0.000
6.505	2.200	2.600	-0.497	-0.005	0.738	0.037	-0.000
6.556	2.200	2.600	-0.457	0.000	0.805	0.040	0.000
6.606	2.200	2.600	-0.416	0.000	0.805	0.040	0.000
6.656	2.200	2.600	-0.379	0.005	0.738	0.037	0.000
6.706	2.200	2.600	-0.339	0.000	0.805	0.040	0.000
6.756	2.200	2.600	-0.302	-0.005	0.738	0.037	-0.000
6.806	2.200	2.600	-0.261	0.000	0.805	0.040	0.000
6.856	2.200	2.600	-0.224	0.005	0.738	0.037	0.000
6.907	2.200	2.600	-0.184	0.000	0.805	0.040	0.000
6.957	2.200	2.600	-0.144	0.000	0.805	0.040	0.000
7.007	2.200	2.600	-0.103	0.000	0.805	0.040	0.000
7.057	2.200	2.600	-0.070	0.000	0.671	0.034	0.000
7.107	2.200	2.600	-0.029	0.000	0.805	0.040	0.000
7.157	2.200	2.600	0.008	-0.005	0.738	0.037	-0.000
7.208	2.204	2.600	0.025	0.070	0.335	0.017	0.004
7.258	2.210	2.600	0.021	0.127	-0.067	-0.003	0.006
7.308	2.217	2.600	0.008	0.141	-0.269	-0.013	0.007
7.358	2.225	2.600	-0.009	0.155	-0.336	-0.017	0.008
7.408	2.233	2.600	-0.022	0.160	-0.268	-0.013	0.008
7.458	2.241	2.600	-0.046	0.155	-0.470	-0.024	0.008
7.508	2.248	2.599	-0.070	0.146	-0.470	-0.024	0.007
7.559	2.256	2.599	-0.093	0.155	-0.470	-0.024	0.008
7.609	2.264	2.598	-0.113	0.160	-0.403	-0.020	0.008
7.659	2.271	2.597	-0.137	0.155	-0.469	-0.024	0.008
7.709	2.279	2.596	-0.154	0.155	-0.336	-0.017	0.008
7.759	2.287	2.594	-0.171	0.155	-0.336	-0.017	0.008
7.809	2.295	2.593	-0.187	0.165	-0.336	-0.017	0.008
7.859	2.303	2.591	-0.208	0.160	-0.403	-0.020	0.008
7.909	2.310	2.590	-0.224	0.155	-0.336	-0.017	0.008
7.960	2.318	2.588	-0.241	0.155	-0.335	-0.017	0.008
8.010	2.325	2.586	-0.258	0.155	-0.336	-0.017	0.008
8.060	2.333	2.584	-0.278	0.150	-0.402	-0.020	0.008
8.110	2.340	2.582	-0.295	0.155	-0.336	-0.017	0.008
8.160	2.348	2.579	-0.312	0.155	-0.335	-0.017	0.008
8.210	2.355	2.577	-0.335	0.155	-0.470	-0.024	0.008
8.261	2.362	2.574	-0.356	0.160	-0.402	-0.020	0.008
8.311	2.370	2.572	-0.369	0.150	-0.268	-0.013	0.008
8.361	2.377	2.569	-0.393	0.155	-0.469	-0.024	0.008
8.411	2.384	2.566	-0.410	0.155	-0.336	-0.017	0.008
8.462	2.391	2.562	-0.430	0.159	-0.402	-0.020	0.008
8.512	2.398	2.559	-0.447	0.155	-0.336	-0.017	0.008
8.562	2.405	2.556	-0.470	0.155	-0.470	-0.024	0.008
8.612	2.412	2.552	-0.494	0.155	-0.470	-0.024	0.008
8.662	2.419	2.548	-0.511	0.155	-0.335	-0.017	0.008
8.712	2.425	2.545	-0.531	0.150	-0.403	-0.020	0.008
8.762	2.432	2.541	-0.554	0.155	-0.470	-0.024	0.008
8.813	2.439	2.536	-0.574	0.160	-0.403	-0.020	0.008
8.863	2.445	2.532	-0.598	0.146	-0.470	-0.024	0.007
8.913	2.451	2.528	-0.615	0.155	-0.335	-0.017	0.008
8.963	2.458	2.523	-0.632	0.155	-0.335	-0.017	0.008
9.013	2.464	2.519	-0.652	0.150	-0.403	-0.020	0.008
9.063	2.470	2.514	-0.672	0.150	-0.403	-0.020	0.008
9.114	2.476	2.509	-0.686	0.160	-0.268	-0.013	0.008
9.164	2.482	2.504	-0.706	0.160	-0.402	-0.020	0.008
9.214	2.488	2.499	-0.723	0.155	-0.336	-0.017	0.008
9.264	2.494	2.494	-0.736	0.160	-0.268	-0.013	0.008
9.314	2.500	2.488	-0.760	0.155	-0.470	-0.024	0.008
9.365	2.505	2.483	-0.773	0.150	-0.268	-0.013	0.008
9.415	2.511	2.478	-0.797	0.155	-0.469	-0.024	0.008
9.465	2.516	2.472	-0.817	0.160	-0.402	-0.020	0.008
9.515	2.522	2.466	-0.840	0.164	-0.470	-0.024	0.008
9.565	2.527	2.460	-0.861	0.150	-0.402	-0.020	0.008
9.615	2.532	2.454	-0.881	0.160	-0.403	-0.020	0.008
9.666	2.537	2.448	-0.898	0.155	-0.335	-0.017	0.008
9.716	2.541	2.442	-0.918	0.150	-0.403	-0.020	0.008
9.766	2.546	2.435	-0.938	0.160	-0.402	-0.020	0.008
9.816	2.551	2.429	-0.951	0.150	-0.268	-0.013	0.008
9.866	2.555	2.423	-0.972	0.160	-0.402	-0.020	0.008
9.917	2.559	2.417	-0.992	0.150	-0.403	-0.020	0.008
9.967	2.563	2.410	-1.012	0.150	-0.402	-0.020	0.008
10.017	2.568	2.403	-1.032	0.160	-0.402	-0.020	0.008
10.067	2.571	2.397	-1.052	0.150	-0.402	-0.020	0.008
10.117	2.575	2.390	-1.073	0.150	-0.402	-0.020	0.008
10.167	2.579	2.383	-1.096	0.155	-0.469	-0.024	0.008
10.218	2.582	2.377	-1.116	0.149	-0.400	-0.020	0.008
10.268	2.585	2.370	-1.137	0.150	-0.402	-0.020	0.008
10.318	2.588	2.363	-1.157	0.150	-0.403	-0.020	0.008
10.369	2.592	2.356	-1.177	0.160	-0.402	-0.020	0.008
10.419	2.595	2.348	-1.197	0.160	-0.403	-0.020	0.008
10.469	2.598	2.340	-1.211	0.169	-0.268	-0.013	0.008
10.519	2.600	2.333	-1.227	0.155	-0.336	-0.017	0.008
10.569	2.603	2.325	-1.248	0.160	-0.402	-0.020	0.008
10.619	2.605	2.318	-1.268	0.160	-0.403	-0.020	0.008
10.670	2.608	2.311	-1.288	0.150	-0.402	-0.020	0.008
10.720	2.610	2.303	-1.308	0.150	-0.403	-0.020	0.008
10.770	2.611	2.296	-1.322	0.150	-0.268	-0.013	0.008
10.820	2.613	2.288	-1.342	0.160	-0.403	-0.020	0.008
10.870	2.615	2.280	-1.362	0.160	-0.402	-0.020	0.008
10.920	2.617	2.273	-1.376	0.150	-0.269	-0.013	0.008
10.971	2.618	2.265	-1.396	0.160	-0.402	-0.020	0.008
11.021	2.619	2.257	-1.419	0.155	-0.470	-0.024	0.008
11.071	2.620	2.250	-1.436	0.146	-0.335	-0.017	0.007
11.121	2.621	2.242	-1.453	0.155	-0.336	-0.017	0.008
11.171	2.622	2.235	-1.473	0.160	-0.402	-0.020	0.008
11.222	2.623	2.227	-1.490	0.155	-0.336	-0.017	0.008
11.272	2.623	2.219	-1.514	0.155	-0.469	-0.024	0.008
11.322	2.624	2.211	-1.537	0.155	-0.470	-0.024	0.008
11.372	2.624	2.203	-1.557	0.159	-0.401	-0.020	0.008
11.422	2.624	2.196	-1.578	0.150	-0.403	-0.020	0.008
11.473	2.624	2.188	-1.598	0.150	-0.402	-0.020	0.008
11.523	2.624	2.180	-1.621	0.155	-0.469	-0.024	0.008
11.573	2.623	2.173	-1.645	0.155	-0.469	-0.024	0.008
11.623	2.623	2.165	-1.668	0.146	-0.470	-0.024	0.007
11.673	2.622	2.158	-1.682	0.150	-0.268	-0.013	0.008
11.724	2.621	2.150	-1.699	0.155	-0.335	-0.017	0.008
11.774	2.620	2.142	-1.716	0.155	-0.335	-0.017	0.008
11.824	2.618	2.134	-1.729	0.169	-0.268	-0.013	0.008
11.874	2.617	2.126	-1.746	0.155	-0.335	-0.017	0.008
11.924	2.616	2.119	-1.763	0.155	-0.336	-0.017	0.008
11.974	2.614	2.111	-1.779	0.155	-0.335	-0.017	0.008
12.025	2.613	2.104	-1.800	0.150	-0.403	-0.020	0.008
12.075	2.611	2.096	-1.817	0.155	-0.336	-0.017	0.008
12.125	2.609	2.089	-1.840	0.155	-0.470	-0.024	0.008
12.175	2.607	2.081	-1.857	0.155	-0.335	-0.017	0.008
12.225	2.604	2.074	-1.877	0.160	-0.403	-0.020	0.008
12.275	2.602	2.066	-1.897	0.160	-0.403	-0.020	0.008
12.326	2.599	2.058	-1.917	0.160	-0.403	-0.020	0.008
12.376	2.596	2.051	-1.941	0.155	-0.470	-0.024	0.008
12.426	2.594	2.044	-1.961	0.150	-0.403	-0.020	0.008
12.476	2.590	2.037	-1.981	0.160	-0.403	-0.020	0.008
12.526	2.587	2.030	-1.998	0.155	-0.336	-0.017	0.008
12.576	2.584	2.023	-2.018	0.150	-0.403	-0.020	0.008
12.626	2.581	2.016	-2.039	0.150	-0.403	-0.020	0.008
12.677	2.577	2.009	-2.055	0.155	-0.336	-0.017	0.008
12.727	2.574	2.002	-2.076	0.150	-0.403	-0.020	0.008
12.777	2.570	1.996	-2.096	0.150	-0.403	-0.020	0.008
12.827	2.566	1.989	-2.119	0.155	-0.470	-0.024	0.008
12.877	2.562	1.983	-2.140	0.150	-0.403	-0.020	0.008
