t	x	y	th	v*100	w	dTh	dSi
0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.36	0.00	0.00	0.00	2.76	0.00	0.00	0.00
0.41	0.01	0.00	0.01	12.20	0.13	0.01	0.01
0.46	0.02	0.00	0.01	16.42	0.07	0.00	0.01
0.51	0.03	0.00	0.01	18.66	0.00	0.00	0.01
0.56	0.04	0.00	0.01	19.72	0.00	0.00	0.01
0.61	0.05	0.00	0.00	19.72	-0.13	-0.01	0.01
0.67	0.05	0.00	0.00	18.79	0.00	0.00	0.01
0.72	0.06	0.00	-0.00	16.85	-0.07	-0.00	0.01
0.77	0.07	0.00	-0.00	17.38	-0.07	-0.00	0.01
0.82	0.08	0.00	-0.01	17.85	-0.13	-0.01	0.01
0.87	0.09	0.00	-0.01	16.91	0.00	0.00	0.01
0.92	0.10	0.00	-0.01	17.85	0.00	0.00	0.01
0.97	0.11	0.00	-0.01	16.91	0.00	0.00	0.01
1.02	0.12	-0.00	-0.01	17.38	-0.07	-0.00	0.01
1.07	0.12	-0.00	-0.01	16.91	0.00	0.00	0.01
1.12	0.13	-0.00	-0.01	16.44	0.07	0.00	0.01
1.17	0.14	-0.00	-0.01	15.97	0.00	0.00	0.01
1.22	0.15	-0.00	-0.01	17.37	0.07	0.00	0.01
1.27	0.16	-0.00	-0.01	16.44	-0.07	-0.00	0.01
1.32	0.17	-0.00	-0.01	16.43	0.07	0.00	0.01
1.37	0.17	-0.00	-0.01	15.97	0.00	0.00	0.01
1.42	0.18	-0.00	-0.01	15.93	0.00	0.00	0.01
1.47	0.19	-0.00	-0.01	15.03	0.00	0.00	0.01
1.52	0.20	-0.00	-0.01	15.01	0.00	0.00	0.01
1.57	0.20	-0.00	-0.01	15.50	-0.07	-0.00	0.01
1.62	0.21	-0.00	-0.01	15.48	0.07	0.00	0.01
1.67	0.22	-0.00	-0.00	15.49	0.07	0.00	0.01
1.72	0.23	-0.00	-0.00	14.56	0.07	0.00	0.01
1.77	0.23	-0.00	0.00	14.55	0.07	0.00	0.01
1.82	0.24	-0.00	0.01	13.62	0.07	0.00	0.01
1.87	0.25	-0.00	0.01	14.55	0.07	0.00	0.01
1.92	0.26	-0.00	0.01	14.08	0.06	0.00	0.01
1.97	0.26	-0.00	0.02	13.60	0.07	0.00	0.01
2.02	0.27	-0.00	0.02	12.66	0.07	0.00	0.01
2.07	0.28	-0.00	0.03	14.08	0.13	0.01	0.01
2.12	0.28	-0.00	0.03	11.74	0.07	0.00	0.01
2.17	0.29	0.00	0.04	12.07	0.13	0.01	0.01
2.22	0.29	0.00	0.04	11.27	0.13	0.01	0.01
2.27	0.30	0.00	0.04	11.28	0.00	0.00	0.01
2.33	0.31	0.00	0.05	11.26	0.13	0.01	0.01
2.38	0.31	0.00	0.06	10.34	0.13	0.01	0.01
2.43	0.31	0.00	0.06	8.45	0.00	0.00	0.00
2.48	0.32	0.00	0.06	6.58	0.00	0.00	0.00
2.53	0.32	0.00	0.06	7.97	0.07	0.00	0.00
2.58	0.33	0.00	0.06	10.34	0.00	0.00	0.01
2.63	0.33	0.00	0.06	12.20	0.00	0.00	0.01
2.68	0.34	0.00	0.06	12.68	0.07	0.00	0.01
2.73	0.35	0.00	0.06	12.67	-0.07	-0.00	0.01
2.78	0.35	0.00	0.06	11.74	-0.07	-0.00	0.01
2.83	0.36	0.00	0.06	11.74	0.07	0.00	0.01
2.88	0.36	0.00	0.06	11.27	0.00	0.00	0.01
2.93	0.37	0.00	0.06	11.74	-0.07	-0.00	0.01
2.98	0.38	0.00	0.06	12.69	0.07	0.00	0.01
3.03	0.38	0.01	0.06	11.74	-0.07	-0.00	0.01
3.08	0.39	0.01	0.06	12.21	0.00	0.00	0.01
3.13	0.39	0.01	0.06	12.21	0.00	0.00	0.01
3.18	0.40	0.01	0.06	11.28	0.00	0.00	0.01
3.23	0.41	0.01	0.05	11.74	-0.07	-0.00	0.01
3.28	0.41	0.01	0.05	12.21	0.00	0.00	0.01
3.33	0.42	0.01	0.06	11.74	0.07	0.00	0.01
3.38	0.42	0.01	0.05	11.74	-0.07	-0.00	0.01
3.43	0.43	0.01	0.06	11.73	0.07	0.00	0.01
3.48	0.43	0.01	0.06	12.21	0.00	0.00	0.01
3.53	0.44	0.01	0.06	11.26	0.00	0.00	0.01
3.58	0.45	0.01	0.05	11.74	-0.07	-0.00	0.01
3.63	0.45	0.01	0.05	12.19	0.00	0.00	0.01
3.68	0.46	0.01	0.06	11.73	0.07	0.00	0.01
3.73	0.46	0.01	0.06	11.26	0.00	0.00	0.01
3.78	0.47	0.01	0.05	11.73	-0.07	-0.00	0.01
3.83	0.48	0.01	0.06	11.74	0.07	0.00	0.01
3.88	0.48	0.01	0.06	11.28	0.00	0.00	0.01
3.93	0.49	0.01	0.06	11.27	0.00	0.00	0.01
3.98	0.49	0.01	0.06	11.74	0.07	0.00	0.01
4.03	0.50	0.01	0.06	10.80	-0.07	-0.00	0.01
4.08	0.50	0.01	0.06	11.27	0.00	0.00	0.01
4.13	0.51	0.01	0.06	11.27	0.00	0.00	0.01
4.18	0.51	0.01	0.05	9.39	-0.13	-0.01	0.00
4.23	0.52	0.01	0.06	12.21	0.13	0.01	0.01
4.28	0.53	0.01	0.06	10.80	0.07	0.00	0.01
