t	x	y	th	v	w	dTh	dSi
5.040	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.090	-0.000	0.000	1.574	0.005	0.067	0.003	0.000
5.141	0.000	0.000	1.584	-0.005	0.201	0.010	-0.000
5.191	0.000	-0.000	1.601	-0.005	0.336	0.017	-0.000
5.241	0.000	-0.000	1.618	-0.005	0.336	0.017	-0.000
5.291	0.000	-0.000	1.638	0.000	0.403	0.020	0.000
5.341	0.000	-0.000	1.658	0.000	0.403	0.020	0.000
5.391	-0.000	-0.000	1.682	0.005	0.470	0.024	0.000
5.441	-0.000	-0.000	1.702	0.000	0.403	0.020	0.000
5.491	-0.000	-0.000	1.722	0.000	0.403	0.020	0.000
5.542	-0.000	-0.000	1.742	0.000	0.403	0.020	0.000
5.592	-0.000	-0.000	1.763	0.000	0.403	0.020	0.000
5.642	-0.000	-0.000	1.783	0.000	0.403	0.020	0.000
5.692	-0.000	-0.000	1.803	0.000	0.403	0.020	0.000
5.742	-0.000	-0.000	1.827	0.005	0.470	0.024	0.000
5.792	-0.000	-0.000	1.847	0.000	0.403	0.020	0.000
5.842	-0.000	-0.000	1.867	0.000	0.403	0.020	0.000
5.893	0.000	-0.000	1.884	-0.005	0.336	0.017	-0.000
5.943	-0.000	-0.000	1.907	0.005	0.470	0.024	0.000
5.993	-0.000	0.000	1.931	0.005	0.470	0.024	0.000
6.043	-0.000	-0.000	1.948	-0.005	0.335	0.017	-0.000
6.093	-0.000	-0.000	1.968	0.000	0.403	0.020	0.000
6.143	0.000	-0.000	1.992	-0.005	0.470	0.024	-0.000
6.194	-0.000	0.000	2.012	0.009	0.403	0.020	0.000
6.244	-0.000	-0.000	2.035	-0.005	0.470	0.024	-0.000
6.294	-0.000	0.000	2.052	0.005	0.335	0.017	0.000
6.344	-0.000	-0.000	2.069	-0.005	0.336	0.017	-0.000
6.394	-0.000	0.000	2.093	0.005	0.470	0.024	0.000
6.444	-0.000	0.000	2.113	0.000	0.403	0.020	0.000
