t	x	y	th	v*100	w	dTh	dSi
2.32	0.17	0.00	1.36	0.00	1.07	0.05	0.00
2.37	0.17	0.00	1.42	0.00	1.07	0.05	0.00
2.42	0.17	0.00	1.47	0.00	1.07	0.05	0.00
2.47	0.17	0.00	1.52	0.00	0.94	0.05	0.00
2.52	0.17	0.00	1.57	0.00	1.07	0.05	0.00
2.57	0.17	0.00	1.62	4.23	0.87	0.04	0.00
2.62	0.17	0.01	1.64	15.97	0.54	0.03	0.01
2.67	0.17	0.02	1.66	21.62	0.27	0.01	0.01
2.72	0.17	0.04	1.67	23.96	0.34	0.02	0.01
2.77	0.17	0.05	1.68	24.91	0.07	0.00	0.01
2.82	0.17	0.06	1.67	25.85	-0.20	-0.01	0.01
2.87	0.17	0.07	1.67	24.43	0.00	0.00	0.01
2.92	0.17	0.09	1.66	24.88	-0.20	-0.01	0.01
2.97	0.16	0.10	1.66	24.37	0.00	0.00	0.01
3.02	0.16	0.11	1.66	24.42	0.00	0.00	0.01
3.07	0.16	0.12	1.66	23.97	0.07	0.00	0.01
3.12	0.16	0.13	1.66	25.36	0.00	0.00	0.01
3.17	0.16	0.15	1.66	24.91	0.07	0.00	0.01
3.22	0.16	0.16	1.66	24.42	0.00	0.00	0.01
3.27	0.16	0.17	1.67	24.90	0.07	0.00	0.01
3.32	0.16	0.18	1.67	24.41	0.00	0.00	0.01
3.37	0.16	0.20	1.67	24.43	0.00	0.00	0.01
3.42	0.15	0.21	1.67	24.41	0.00	0.00	0.01
3.47	0.15	0.22	1.66	24.90	-0.07	-0.00	0.01
3.52	0.15	0.23	1.66	23.93	-0.07	-0.00	0.01
3.57	0.15	0.24	1.66	24.89	-0.07	-0.00	0.01
3.62	0.15	0.26	1.66	24.42	0.00	0.00	0.01
3.67	0.15	0.27	1.66	24.44	0.00	0.00	0.01
3.72	0.15	0.28	1.66	23.95	0.07	0.00	0.01
3.77	0.15	0.29	1.66	24.44	0.00	0.00	0.01
3.82	0.15	0.31	1.66	24.42	0.00	0.00	0.01
3.87	0.14	0.32	1.66	24.42	0.00	0.00	0.01
3.92	0.14	0.33	1.67	25.33	0.13	0.01	0.01
3.97	0.14	0.34	1.67	24.42	0.00	0.00	0.01
4.02	0.14	0.36	1.67	25.35	0.00	0.00	0.01
4.07	0.14	0.37	1.67	24.43	0.00	0.00	0.01
4.12	0.14	0.38	1.66	24.89	-0.07	-0.00	0.01
4.17	0.14	0.39	1.66	24.43	0.00	0.00	0.01
4.22	0.14	0.40	1.66	23.95	-0.07	-0.00	0.01
4.28	0.14	0.42	1.66	23.97	-0.07	-0.00	0.01
4.33	0.13	0.43	1.66	24.42	0.00	0.00	0.01
4.38	0.13	0.44	1.66	24.42	0.00	0.00	0.01
4.43	0.13	0.45	1.66	24.44	0.00	0.00	0.01
4.48	0.13	0.47	1.66	24.91	0.07	0.00	0.01
4.53	0.13	0.48	1.66	24.42	0.00	0.00	0.01
4.58	0.13	0.49	1.66	23.97	0.07	0.00	0.01
4.63	0.13	0.50	1.67	25.80	0.07	0.00	0.01
4.68	0.13	0.51	1.67	24.42	0.00	0.00	0.01
4.73	0.13	0.53	1.67	25.36	0.00	0.00	0.01
4.78	0.12	0.54	1.67	24.43	0.00	0.00	0.01
4.83	0.12	0.55	1.67	24.42	0.00	0.00	0.01
t	x	y	th	v*100	w	dTh	dSi
