t	x	y	th	v	w	dTh	dSi
5.051	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.102	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.152	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.202	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.252	0.000	0.000	1.578	0.000	0.134	0.007	0.000
5.302	0.000	0.000	1.584	0.000	0.134	0.007	0.000
5.353	-0.000	0.000	1.588	0.005	0.067	0.003	0.000
5.403	-0.000	0.000	1.588	0.000	0.000	0.000	0.000
5.453	-0.000	0.000	1.588	0.000	0.000	0.000	0.000
5.503	-0.000	0.000	1.594	0.000	0.134	0.007	0.000
5.553	-0.000	0.000	1.601	0.000	0.134	0.007	0.000
5.603	-0.000	0.000	1.608	0.000	0.134	0.007	0.000
5.653	0.000	0.000	1.611	-0.005	0.067	0.003	-0.000
5.704	-0.000	0.000	1.615	0.005	0.067	0.003	0.000
5.754	-0.000	0.000	1.621	0.000	0.134	0.007	0.000
5.804	-0.000	0.000	1.625	0.005	0.067	0.003	0.000
5.854	-0.000	0.000	1.628	-0.005	0.067	0.003	-0.000
5.904	-0.000	0.000	1.631	0.005	0.067	0.003	0.000
5.955	-0.000	0.000	1.641	-0.005	0.201	0.010	-0.000
6.005	-0.000	0.000	1.641	0.000	0.000	0.000	0.000
6.055	-0.000	0.000	1.648	0.000	0.134	0.007	0.000
6.105	-0.000	0.000	1.655	0.000	0.134	0.007	0.000
6.155	-0.000	0.000	1.655	0.000	0.000	0.000	0.000
6.205	-0.000	0.000	1.658	0.005	0.067	0.003	0.000
6.256	-0.000	0.000	1.668	-0.005	0.201	0.010	-0.000
6.306	-0.000	0.000	1.668	0.000	0.000	0.000	0.000
6.356	-0.000	0.000	1.679	0.005	0.201	0.010	0.000
6.406	0.000	0.000	1.682	-0.005	0.067	0.003	-0.000
6.456	-0.000	0.000	1.685	0.005	0.067	0.003	0.000
6.506	0.000	0.000	1.695	-0.005	0.201	0.010	-0.000
6.557	0.000	0.000	1.695	0.000	0.000	0.000	0.000
6.607	0.000	0.000	1.702	0.000	0.134	0.007	0.000
6.657	0.000	0.000	1.709	0.000	0.134	0.007	0.000
6.707	0.000	0.000	1.709	0.000	0.000	0.000	0.000
6.757	0.000	0.000	1.716	0.000	0.134	0.007	0.000
6.807	0.000	0.000	1.722	0.000	0.134	0.007	0.000
6.858	0.000	0.000	1.722	0.000	0.000	0.000	0.000
6.908	-0.000	0.000	1.732	0.005	0.201	0.010	0.000
6.958	0.000	0.000	1.736	-0.005	0.067	0.003	-0.000
7.008	0.000	0.000	1.739	-0.005	0.067	0.003	-0.000
