t	x	y	th	v	w	dTh	dSi
5.091	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
t	x	y	th	v	w	dTh	dSi
5.100	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.141	0.600	2.600	-1.578	0.000	-0.134	-0.007	0.000
5.150	0.600	2.600	-1.584	0.000	-0.134	-0.007	0.000
5.191	0.600	2.600	-1.604	-0.009	-0.403	-0.020	-0.000
5.200	0.600	2.601	-1.628	-0.005	-0.470	-0.024	-0.000
5.241	0.600	2.601	-1.652	-0.005	-0.470	-0.024	-0.000
5.250	0.600	2.601	-1.679	-0.009	-0.537	-0.027	-0.000
5.292	0.600	2.602	-1.716	-0.005	-0.739	-0.037	-0.000
5.300	0.600	2.602	-1.749	0.000	-0.672	-0.034	0.000
5.342	0.600	2.602	-1.786	-0.005	-0.739	-0.037	-0.000
5.351	0.600	2.602	-1.823	-0.005	-0.739	-0.037	-0.000
5.392	0.600	2.602	-1.860	0.005	-0.739	-0.037	0.000
5.401	0.600	2.602	-1.901	0.000	-0.806	-0.040	0.000
5.442	0.600	2.602	-1.941	0.000	-0.806	-0.040	0.000
5.451	0.600	2.602	-1.981	0.000	-0.806	-0.040	0.000
5.492	0.600	2.602	-2.018	0.005	-0.739	-0.037	0.000
5.501	0.600	2.602	-2.059	0.000	-0.806	-0.040	0.000
5.542	0.600	2.602	-2.099	0.000	-0.806	-0.040	0.000
5.551	0.600	2.602	-2.133	0.000	-0.672	-0.034	0.000
5.592	0.600	2.602	-2.170	-0.005	-0.739	-0.037	-0.000
5.601	0.600	2.602	-2.207	0.005	-0.739	-0.037	0.000
5.643	0.600	2.601	-2.244	0.005	-0.738	-0.037	0.000
5.651	0.600	2.601	-2.284	0.000	-0.806	-0.040	0.000
5.693	0.600	2.601	-2.325	0.000	-0.806	-0.040	0.000
5.701	0.600	2.601	-2.365	0.000	-0.805	-0.040	0.000
5.743	0.600	2.601	-2.399	0.000	-0.671	-0.034	0.000
5.752	0.600	2.601	-2.439	0.000	-0.805	-0.040	0.000
5.793	0.600	2.601	-2.480	0.000	-0.805	-0.040	0.000
5.802	0.600	2.601	-2.513	0.000	-0.671	-0.034	0.000
5.843	0.600	2.601	-2.554	0.000	-0.805	-0.040	0.000
5.852	0.600	2.601	-2.594	0.000	-0.805	-0.040	0.000
5.893	0.600	2.601	-2.634	0.000	-0.805	-0.040	0.000
5.902	0.600	2.601	-2.671	0.005	-0.738	-0.037	0.000
5.944	0.599	2.601	-2.709	0.005	-0.738	-0.037	0.000
5.952	0.599	2.601	-2.749	0.000	-0.805	-0.040	0.000
5.994	0.599	2.601	-2.789	0.000	-0.805	-0.040	0.000
6.002	0.599	2.601	-2.830	0.000	-0.805	-0.040	0.000
6.044	0.599	2.601	-2.870	0.000	-0.804	-0.040	0.000
6.053	0.599	2.601	-2.910	0.000	-0.805	-0.040	0.000
6.094	0.599	2.601	-2.947	0.005	-0.738	-0.037	0.000
6.103	0.599	2.601	-2.988	0.000	-0.805	-0.040	0.000
6.144	0.599	2.601	-3.028	0.000	-0.803	-0.040	0.000
6.153	0.599	2.601	-3.062	0.000	-0.669	-0.034	0.000
6.195	0.599	2.601	-3.099	-0.005	-0.738	-0.037	-0.000
6.203	0.599	2.601	-3.139	0.000	-0.805	-0.040	0.000
6.245	0.599	2.601	3.110	0.000	-0.671	-0.034	0.000
6.253	0.599	2.601	3.077	0.000	-0.671	-0.034	0.000
6.295	0.599	2.601	3.050	0.019	-0.537	-0.027	0.001
6.304	0.598	2.601	3.029	0.019	-0.403	-0.020	0.001
6.345	0.597	2.601	3.033	0.005	0.067	0.003	0.000
6.354	0.597	2.601	3.039	0.009	0.134	0.007	0.000
6.395	0.596	2.602	3.063	0.014	0.470	0.024	0.001
6.404	0.595	2.602	3.087	0.014	0.470	0.024	0.001
6.445	0.595	2.602	3.114	0.000	0.536	0.027	0.000
6.454	0.596	2.602	-3.139	-0.005	0.603	0.030	-0.000
6.496	0.595	2.602	-3.109	0.005	0.604	0.030	0.000
6.504	0.595	2.602	-3.082	0.000	0.537	0.027	0.000
6.546	0.596	2.602	-3.052	-0.005	0.603	0.030	-0.000
6.554	0.595	2.602	-3.015	0.005	0.738	0.037	0.000
6.596	0.595	2.602	-2.978	0.005	0.738	0.037	0.000
6.605	0.595	2.601	-2.941	0.005	0.738	0.037	0.000
6.646	0.595	2.601	-2.900	0.000	0.804	0.040	0.000
6.655	0.595	2.602	-2.863	-0.005	0.738	0.037	-0.000
6.696	0.595	2.602	-2.826	-0.005	0.738	0.037	-0.000
6.705	0.596	2.602	-2.786	-0.009	0.801	0.040	-0.000
6.747	0.596	2.602	-2.746	0.000	0.804	0.040	0.000
6.755	0.596	2.602	-2.709	0.005	0.738	0.037	0.000
6.797	0.596	2.602	-2.671	0.005	0.738	0.037	0.000
6.805	0.595	2.601	-2.634	0.005	0.738	0.037	0.000
6.847	0.595	2.602	-2.597	-0.005	0.738	0.037	-0.000
6.856	0.595	2.602	-2.557	0.000	0.805	0.040	0.000
6.897	0.595	2.601	-2.520	0.005	0.738	0.037	0.000
6.906	0.595	2.602	-2.490	-0.005	0.604	0.030	-0.000
6.947	0.596	2.602	-2.453	-0.005	0.737	0.037	-0.000
6.956	0.596	2.602	-2.412	0.000	0.805	0.040	0.000
6.997	0.596	2.602	-2.379	0.000	0.671	0.034	0.000
7.006	0.596	2.602	-2.345	0.000	0.671	0.034	0.000
7.048	0.596	2.602	-2.305	0.000	0.804	0.040	0.000
7.056	0.596	2.602	-2.268	-0.005	0.738	0.037	-0.000
7.098	0.596	2.602	-2.231	0.005	0.738	0.037	0.000
7.106	0.596	2.602	-2.187	0.005	0.872	0.044	0.000
7.148	0.596	2.602	-2.146	0.000	0.804	0.040	0.000
7.156	0.595	2.601	-2.109	0.005	0.738	0.037	0.000
7.198	0.595	2.601	-2.069	0.000	0.805	0.040	0.000
7.207	0.595	2.601	-2.029	0.000	0.806	0.040	0.000
7.248	0.595	2.601	-1.988	0.000	0.805	0.040	0.000
7.257	0.595	2.601	-1.948	0.000	0.805	0.040	0.000
7.299	0.595	2.601	-1.907	0.000	0.805	0.040	0.000
7.307	0.595	2.601	-1.867	0.000	0.805	0.040	0.000
7.349	0.595	2.601	-1.830	0.005	0.737	0.037	0.000
7.357	0.595	2.601	-1.796	0.000	0.671	0.034	0.000
7.399	0.595	2.601	-1.759	-0.005	0.738	0.037	-0.000
7.407	0.595	2.601	-1.719	0.000	0.806	0.040	0.000
7.449	0.595	2.601	-1.675	0.005	0.872	0.044	0.000
7.457	0.595	2.601	-1.635	0.000	0.806	0.040	0.000
7.499	0.595	2.601	-1.594	0.000	0.805	0.040	0.000
7.508	0.595	2.601	-1.551	0.005	0.873	0.044	0.000
7.550	0.595	2.601	-1.514	0.005	0.737	0.037	0.000
7.558	0.595	2.601	-1.477	-0.005	0.738	0.037	-0.000
7.600	0.595	2.601	-1.446	-0.005	0.604	0.030	-0.000
7.608	0.595	2.601	-1.419	0.000	0.536	0.027	0.000
7.650	0.595	2.601	-1.399	0.000	0.401	0.020	0.000
7.658	0.595	2.601	-1.379	0.009	0.401	0.020	0.000
7.700	0.595	2.601	-1.359	0.000	0.402	0.020	0.000
7.708	0.595	2.601	-1.339	0.000	0.402	0.020	0.000
7.751	0.595	2.600	-1.315	0.005	0.469	0.024	0.000
7.759	0.595	2.601	-1.291	-0.005	0.470	0.024	-0.000
7.801	0.596	2.600	-1.268	0.014	0.466	0.024	0.001
7.809	0.596	2.599	-1.244	0.023	0.470	0.024	0.001
7.851	0.598	2.594	-1.224	0.094	0.402	0.020	0.005
7.859	0.599	2.589	-1.207	0.108	0.335	0.017	0.005
7.902	0.602	2.583	-1.190	0.127	0.335	0.017	0.006
7.909	0.604	2.577	-1.170	0.132	0.403	0.020	0.007
7.952	0.607	2.570	-1.160	0.155	0.201	0.010	0.008
7.959	0.610	2.563	-1.150	0.155	0.201	0.010	0.008
8.002	0.614	2.555	-1.143	0.169	0.134	0.007	0.008
8.009	0.617	2.548	-1.137	0.169	0.134	0.007	0.008
8.052	0.621	2.540	-1.137	0.169	0.000	0.000	0.008
8.059	0.625	2.532	-1.137	0.169	0.000	0.000	0.008
8.102	0.628	2.525	-1.137	0.160	0.000	0.000	0.008
8.110	0.631	2.518	-1.143	0.160	-0.134	-0.007	0.008
8.152	0.635	2.510	-1.147	0.165	-0.067	-0.003	0.008
8.160	0.638	2.503	-1.143	0.165	0.067	0.003	0.008
8.202	0.641	2.495	-1.143	0.160	0.000	0.000	0.008
8.210	0.645	2.488	-1.147	0.155	-0.067	-0.003	0.008
t	x	y	th	v	w	dTh	dSi
