t	x	y	th	v	w	dTh	dSi
0.224	0.000	-0.000	-0.003	0.001	-0.015	-0.003	0.000
0.274	0.000	-0.000	0.010	0.000	0.268	0.013	0.000
0.324	0.000	-0.000	0.040	-0.005	0.604	0.030	-0.000
0.374	0.000	-0.000	0.081	0.000	0.806	0.040	0.000
0.424	0.000	0.000	0.131	0.005	1.008	0.050	0.000
0.475	0.000	-0.000	0.182	-0.005	1.008	0.050	-0.000
0.525	0.000	-0.000	0.236	0.000	1.075	0.054	0.000
0.575	-0.000	-0.000	0.286	-0.005	1.008	0.050	-0.000
0.625	-0.000	-0.000	0.337	0.005	1.007	0.050	0.000
0.675	-0.000	-0.000	0.380	-0.005	0.872	0.044	-0.000
0.725	-0.000	-0.000	0.434	0.000	1.074	0.054	0.000
0.775	-0.000	0.000	0.485	0.005	1.007	0.050	0.000
0.825	-0.000	0.000	0.539	0.000	1.074	0.054	0.000
0.875	-0.000	0.000	0.592	0.000	1.074	0.054	0.000
0.926	-0.000	-0.000	0.643	-0.005	1.007	0.050	-0.000
0.976	-0.000	0.000	0.693	0.005	1.007	0.050	0.000
1.026	-0.000	-0.000	0.744	-0.005	1.007	0.050	-0.000
1.076	-0.000	0.000	0.794	0.005	1.007	0.050	0.000
1.126	-0.000	-0.000	0.845	-0.005	1.007	0.050	-0.000
1.176	-0.000	-0.000	0.899	0.000	1.074	0.054	0.000
1.226	-0.000	0.000	0.949	0.005	1.007	0.050	0.000
1.277	-0.000	0.000	1.003	0.000	1.074	0.054	0.000
1.327	-0.000	0.000	1.057	0.000	1.074	0.054	0.000
1.377	-0.000	0.000	1.111	0.000	1.074	0.054	0.000
1.427	0.000	0.000	1.161	0.005	1.007	0.050	0.000
1.477	0.000	0.000	1.215	0.000	1.074	0.054	0.000
1.527	0.000	0.000	1.262	0.000	0.940	0.047	0.000
1.577	0.000	0.000	1.316	0.000	1.074	0.054	0.000
1.627	0.000	0.000	1.367	0.005	1.006	0.050	0.000
1.678	0.000	0.000	1.420	0.000	1.074	0.054	0.000
1.728	0.000	0.000	1.471	-0.005	1.007	0.050	-0.000
1.778	0.000	0.000	1.525	0.000	1.074	0.054	0.000
1.828	0.000	0.000	1.579	0.000	1.074	0.054	0.000
1.878	0.000	0.001	1.622	0.024	0.873	0.044	0.001
1.928	-0.000	0.009	1.649	0.150	0.537	0.027	0.008
1.978	-0.001	0.019	1.666	0.202	0.336	0.017	0.010
2.028	-0.002	0.031	1.670	0.240	0.067	0.003	0.012
2.079	-0.004	0.044	1.680	0.259	0.201	0.010	0.013
2.129	-0.005	0.055	1.670	0.221	-0.201	-0.010	0.011
2.179	-0.005	0.058	1.626	0.070	-0.873	-0.044	0.004
2.229	-0.005	0.059	1.579	0.019	-0.939	-0.047	0.001
2.279	-0.005	0.060	1.535	0.005	-0.873	-0.044	0.000
2.329	-0.005	0.059	1.484	-0.005	-1.007	-0.050	-0.000
2.379	-0.005	0.059	1.434	-0.014	-1.007	-0.050	-0.001
2.430	-0.005	0.061	1.407	0.047	-0.537	-0.027	0.002
2.480	-0.004	0.069	1.394	0.169	-0.269	-0.013	0.008
2.530	-0.001	0.081	1.380	0.235	-0.269	-0.013	0.012
2.580	0.001	0.094	1.370	0.259	-0.201	-0.010	0.013
2.630	0.003	0.105	1.370	0.225	0.000	0.000	0.011
2.680	0.004	0.110	1.400	0.099	0.604	0.030	0.005
2.730	0.004	0.111	1.441	0.028	0.806	0.040	0.001
2.781	0.004	0.111	1.495	0.000	1.074	0.054	0.000
2.831	0.004	0.111	1.538	-0.005	0.873	0.044	-0.000
2.881	0.004	0.110	1.589	-0.014	1.007	0.050	-0.001
2.931	0.004	0.110	1.636	-0.009	0.940	0.047	-0.000
2.981	0.004	0.112	1.680	0.042	0.873	0.044	0.002
3.031	0.003	0.120	1.696	0.174	0.336	0.017	0.009
3.081	0.002	0.131	1.717	0.216	0.403	0.020	0.011
3.132	-0.000	0.144	1.723	0.254	0.134	0.007	0.013
3.182	-0.002	0.154	1.720	0.211	-0.067	-0.003	0.011
3.232	-0.002	0.158	1.686	0.085	-0.671	-0.034	0.004
3.282	-0.002	0.159	1.639	0.019	-0.940	-0.047	0.001
3.332	-0.002	0.160	1.595	0.005	-0.872	-0.044	0.000
3.382	-0.002	0.159	1.538	-0.005	-1.142	-0.057	-0.000
3.432	-0.002	0.161	1.501	0.042	-0.738	-0.037	0.002
3.483	-0.002	0.169	1.495	0.150	-0.134	-0.007	0.008
3.533	-0.001	0.179	1.488	0.207	-0.134	-0.007	0.010
3.583	0.000	0.191	1.481	0.244	-0.134	-0.007	0.012
3.633	0.001	0.203	1.468	0.225	-0.268	-0.013	0.011
3.685	0.002	0.207	1.427	0.082	-0.780	-0.040	0.004
3.735	0.002	0.208	1.380	0.028	-0.939	-0.047	0.001
3.785	0.002	0.209	1.330	0.005	-1.007	-0.050	0.000
3.835	0.002	0.208	1.279	-0.005	-1.006	-0.050	-0.000
3.885	0.002	0.207	1.232	-0.019	-0.940	-0.047	-0.001
3.936	0.001	0.207	1.185	-0.019	-0.939	-0.047	-0.001
3.986	0.001	0.207	1.138	0.000	-0.940	-0.047	0.000
4.036	0.002	0.207	1.084	0.009	-1.074	-0.054	0.000
4.086	0.002	0.207	1.033	0.005	-1.007	-0.050	0.000
4.136	0.002	0.207	0.983	-0.005	-1.006	-0.050	-0.000
4.186	0.002	0.207	0.936	0.000	-0.940	-0.047	0.000
4.237	0.002	0.207	0.879	0.005	-1.140	-0.057	0.000
4.287	0.002	0.207	0.825	0.000	-1.074	-0.054	0.000
4.337	0.002	0.207	0.774	-0.005	-1.006	-0.050	-0.000
4.387	0.002	0.207	0.720	0.000	-1.074	-0.054	0.000
4.437	0.002	0.207	0.670	0.005	-1.006	-0.050	0.000
4.487	0.002	0.207	0.616	0.000	-1.074	-0.054	0.000
4.538	0.002	0.207	0.562	0.000	-1.073	-0.054	0.000
4.588	0.002	0.207	0.515	0.000	-0.940	-0.047	0.000
4.638	0.002	0.207	0.461	0.000	-1.074	-0.054	0.000
4.688	0.002	0.207	0.407	0.000	-1.074	-0.054	0.000
4.738	0.002	0.207	0.353	0.000	-1.074	-0.054	0.000
4.788	0.002	0.207	0.306	0.000	-0.940	-0.047	0.000
4.838	0.002	0.207	0.256	0.005	-1.006	-0.050	0.000
4.889	0.002	0.207	0.202	0.000	-1.074	-0.054	0.000
4.939	0.002	0.207	0.151	-0.005	-1.006	-0.050	-0.000
4.989	0.002	0.207	0.101	0.005	-1.007	-0.050	0.000
5.039	0.002	0.207	0.050	-0.005	-1.006	-0.050	-0.000
5.089	0.002	0.207	0.000	0.005	-1.007	-0.050	0.000
5.139	0.002	0.207	-0.054	0.000	-1.073	-0.054	0.000
5.190	0.002	0.207	-0.104	-0.005	-1.007	-0.050	-0.000
5.240	0.002	0.207	-0.158	0.000	-1.073	-0.054	0.000
5.290	0.002	0.207	-0.209	-0.005	-1.007	-0.050	-0.000
5.340	0.002	0.207	-0.259	0.005	-1.006	-0.050	0.000
5.390	0.002	0.207	-0.313	0.000	-1.074	-0.054	0.000
5.440	0.002	0.207	-0.364	0.005	-1.006	-0.050	0.000
5.490	0.002	0.207	-0.414	-0.005	-1.007	-0.050	-0.000
5.541	0.002	0.207	-0.461	0.000	-0.939	-0.047	0.000
5.591	0.002	0.207	-0.515	0.000	-1.074	-0.054	0.000
5.641	0.002	0.207	-0.565	-0.005	-1.006	-0.050	-0.000
5.691	0.002	0.207	-0.613	0.000	-0.940	-0.047	0.000
5.742	0.002	0.207	-0.666	0.000	-1.064	-0.054	0.000
5.792	0.001	0.208	-0.717	-0.005	-1.007	-0.050	-0.000
5.842	0.003	0.206	-0.757	0.056	-0.805	-0.040	0.003
5.892	0.010	0.200	-0.767	0.174	-0.201	-0.010	0.009
5.942	0.018	0.192	-0.778	0.230	-0.201	-0.010	0.012
5.992	0.027	0.183	-0.788	0.249	-0.201	-0.010	0.012
6.043	0.036	0.173	-0.794	0.263	-0.134	-0.007	0.013
6.093	0.045	0.164	-0.798	0.258	-0.067	-0.003	0.013
6.143	0.054	0.155	-0.798	0.254	0.000	0.000	0.013
6.193	0.061	0.148	-0.791	0.197	0.134	0.007	0.010
6.243	0.064	0.145	-0.754	0.080	0.738	0.037	0.004
6.293	0.065	0.144	-0.714	0.019	0.806	0.040	0.001
6.343	0.065	0.144	-0.666	0.009	0.939	0.047	0.000
6.394	0.065	0.144	-0.616	-0.005	1.007	0.050	-0.000
6.444	0.064	0.145	-0.569	-0.009	0.938	0.047	-0.000
6.494	0.064	0.145	-0.522	-0.009	0.939	0.047	-0.000
6.544	0.064	0.145	-0.465	0.005	1.140	0.057	0.000
6.594	0.064	0.145	-0.414	0.005	1.007	0.050	0.000
6.645	0.065	0.145	-0.364	0.005	1.006	0.050	0.000
6.695	0.065	0.145	-0.310	0.000	1.074	0.054	0.000
6.745	0.065	0.145	-0.263	0.000	0.939	0.047	0.000
6.795	0.065	0.145	-0.209	0.000	1.074	0.054	0.000
6.845	0.065	0.145	-0.162	0.000	0.939	0.047	0.000
6.895	0.065	0.145	-0.108	0.000	1.074	0.054	0.000
6.945	0.065	0.145	-0.054	0.000	1.074	0.054	0.000
6.996	0.065	0.145	0.000	0.000	1.074	0.054	0.000
7.046	0.065	0.145	0.050	0.005	1.007	0.050	0.000
7.096	0.065	0.145	0.101	-0.005	1.007	0.050	-0.000
7.146	0.065	0.145	0.151	0.005	1.006	0.050	0.000
7.196	0.065	0.145	0.202	-0.005	1.007	0.050	-0.000
7.247	0.067	0.145	0.239	0.042	0.736	0.037	0.002
7.297	0.074	0.147	0.259	0.160	0.403	0.020	0.008
7.347	0.084	0.150	0.279	0.197	0.403	0.020	0.010
7.397	0.096	0.153	0.286	0.244	0.134	0.007	0.012
7.447	0.108	0.157	0.283	0.258	-0.067	-0.003	0.013
7.497	0.121	0.160	0.279	0.268	-0.067	-0.003	0.013
7.547	0.130	0.163	0.256	0.183	-0.469	-0.024	0.009
7.598	0.133	0.164	0.219	0.061	-0.739	-0.037	0.003
7.648	0.134	0.164	0.175	0.014	-0.872	-0.044	0.001
7.701	0.134	0.164	0.128	0.009	-0.884	-0.047	0.000
7.751	0.134	0.164	0.081	-0.009	-0.939	-0.047	-0.000
7.801	0.133	0.164	0.034	-0.019	-0.940	-0.047	-0.001
7.852	0.132	0.164	-0.013	-0.009	-0.940	-0.047	-0.000
7.902	0.133	0.164	-0.067	0.009	-1.074	-0.054	0.000
7.952	0.133	0.164	-0.118	0.005	-1.007	-0.050	0.000
8.002	0.133	0.164	-0.165	0.000	-0.939	-0.047	0.000
8.052	0.133	0.164	-0.219	0.000	-1.074	-0.054	0.000
8.102	0.133	0.164	-0.269	-0.005	-1.007	-0.050	-0.000
8.152	0.133	0.164	-0.323	0.000	-1.073	-0.054	0.000
8.203	0.133	0.164	-0.377	0.000	-1.074	-0.054	0.000
8.253	0.133	0.164	-0.427	-0.005	-1.007	-0.050	-0.000
8.303	0.133	0.164	-0.481	0.000	-1.074	-0.054	0.000
8.353	0.133	0.164	-0.532	0.005	-1.007	-0.050	0.000
8.403	0.133	0.164	-0.582	-0.005	-1.007	-0.050	-0.000
8.453	0.133	0.164	-0.629	0.000	-0.940	-0.047	0.000
8.503	0.133	0.164	-0.683	0.000	-1.074	-0.054	0.000
8.554	0.132	0.164	-0.734	-0.005	-1.007	-0.050	-0.000
8.604	0.132	0.164	-0.781	0.000	-0.940	-0.047	0.000
8.654	0.132	0.164	-0.831	-0.005	-1.008	-0.050	-0.000
8.704	0.132	0.164	-0.882	0.005	-1.006	-0.050	0.000
8.754	0.132	0.164	-0.936	0.000	-1.074	-0.054	0.000
8.804	0.132	0.164	-0.983	0.000	-0.939	-0.047	0.000
8.854	0.132	0.164	-1.040	0.005	-1.141	-0.057	0.000
8.905	0.132	0.164	-1.094	0.000	-1.075	-0.054	0.000
8.955	0.132	0.164	-1.148	0.000	-1.074	-0.054	0.000
9.005	0.133	0.163	-1.198	0.005	-1.007	-0.050	0.000
9.055	0.132	0.164	-1.249	-0.005	-1.007	-0.050	-0.000
9.105	0.132	0.164	-1.303	0.000	-1.075	-0.054	0.000
9.155	0.132	0.164	-1.353	-0.005	-1.007	-0.050	-0.000
9.205	0.132	0.164	-1.404	0.005	-1.007	-0.050	0.000
9.255	0.132	0.163	-1.454	0.005	-1.007	-0.050	0.000
9.306	0.132	0.163	-1.508	0.000	-1.074	-0.054	0.000
9.356	0.132	0.164	-1.558	-0.005	-1.007	-0.050	-0.000
9.406	0.132	0.164	-1.612	0.000	-1.075	-0.054	0.000
9.456	0.132	0.164	-1.666	0.000	-1.074	-0.054	0.000
9.506	0.132	0.164	-1.720	0.000	-1.074	-0.054	0.000
9.556	0.132	0.164	-1.767	0.000	-0.939	-0.047	0.000
9.607	0.132	0.164	-1.821	0.000	-1.073	-0.054	0.000
9.657	0.132	0.163	-1.871	0.005	-1.006	-0.050	0.000
9.707	0.132	0.163	-1.925	0.000	-1.075	-0.054	0.000
9.757	0.132	0.163	-1.979	0.000	-1.075	-0.054	0.000
9.807	0.132	0.163	-2.026	0.000	-0.941	-0.047	0.000
9.857	0.132	0.163	-2.080	0.000	-1.074	-0.054	0.000
9.907	0.132	0.163	-2.131	0.005	-1.008	-0.050	0.000
9.957	0.132	0.163	-2.185	0.000	-1.075	-0.054	0.000
10.007	0.132	0.163	-2.238	0.000	-1.075	-0.054	0.000
10.058	0.132	0.163	-2.289	-0.005	-1.008	-0.050	-0.000
10.108	0.132	0.163	-2.343	0.000	-1.075	-0.054	0.000
10.158	0.132	0.163	-2.390	0.000	-0.941	-0.047	0.000
10.208	0.132	0.163	-2.440	0.005	-1.008	-0.050	0.000
10.258	0.132	0.163	-2.491	-0.005	-1.008	-0.050	-0.000
10.308	0.132	0.163	-2.545	0.000	-1.075	-0.054	0.000
10.358	0.132	0.163	-2.595	0.005	-1.008	-0.050	0.000
10.408	0.132	0.163	-2.649	0.000	-1.075	-0.054	0.000
10.458	0.132	0.163	-2.696	0.000	-0.941	-0.047	0.000
10.508	0.132	0.163	-2.747	-0.005	-1.008	-0.050	-0.000
10.558	0.132	0.163	-2.801	0.000	-1.075	-0.054	0.000
10.609	0.132	0.163	-2.854	0.000	-1.075	-0.054	0.000
10.659	0.130	0.163	-2.891	0.052	-0.739	-0.037	0.003
10.709	0.122	0.161	-2.908	0.164	-0.336	-0.017	0.008
10.759	0.111	0.158	-2.912	0.221	-0.067	-0.003	0.011
10.809	0.101	0.156	-2.912	0.207	0.000	0.000	0.010
10.859	0.096	0.155	-2.881	0.099	0.604	0.030	0.005
10.909	0.095	0.154	-2.838	0.033	0.873	0.044	0.002
10.959	0.094	0.154	-2.787	0.014	1.007	0.050	0.001
11.010	0.094	0.154	-2.750	0.005	0.738	0.037	0.000
11.060	0.094	0.154	-2.706	-0.014	0.873	0.044	-0.001
11.110	0.095	0.154	-2.662	-0.014	0.873	0.044	-0.001
11.160	0.095	0.154	-2.612	0.005	1.007	0.050	0.000
11.210	0.095	0.154	-2.558	0.009	1.074	0.054	0.000
11.260	0.095	0.154	-2.504	0.000	1.074	0.054	0.000
11.310	0.095	0.154	-2.454	-0.005	1.007	0.050	-0.000
11.361	0.095	0.154	-2.403	0.005	1.007	0.050	0.000
11.411	0.095	0.154	-2.349	0.000	1.074	0.054	0.000
11.461	0.095	0.154	-2.296	0.000	1.074	0.054	0.000
11.511	0.095	0.154	-2.242	0.000	1.074	0.054	0.000
11.561	0.095	0.154	-2.195	0.000	0.940	0.047	0.000
11.611	0.095	0.154	-2.141	0.000	1.074	0.054	0.000
11.661	0.095	0.154	-2.087	0.000	1.074	0.054	0.000
11.711	0.094	0.154	-2.036	0.005	1.007	0.050	0.000
11.762	0.094	0.154	-1.983	0.000	1.074	0.054	0.000
11.812	0.094	0.154	-1.932	-0.005	1.007	0.050	-0.000
11.862	0.094	0.154	-1.882	0.005	1.007	0.050	0.000
11.912	0.094	0.154	-1.831	0.005	1.007	0.050	0.000
11.962	0.094	0.154	-1.777	0.000	1.074	0.054	0.000
12.012	0.094	0.154	-1.723	0.000	1.074	0.054	0.000
12.062	0.094	0.154	-1.666	-0.005	1.140	0.057	-0.000
12.113	0.094	0.154	-1.616	0.005	1.007	0.050	0.000
12.163	0.094	0.154	-1.565	-0.005	1.007	0.050	-0.000
12.213	0.094	0.154	-1.511	0.000	1.074	0.054	0.000
12.263	0.094	0.154	-1.457	0.000	1.075	0.054	0.000
12.313	0.094	0.154	-1.410	0.000	0.940	0.047	0.000
12.363	0.094	0.154	-1.360	0.005	1.007	0.050	0.000
12.413	0.094	0.154	-1.306	0.000	1.074	0.054	0.000
12.463	0.094	0.154	-1.256	-0.005	1.007	0.050	-0.000
12.514	0.094	0.154	-1.205	0.005	1.007	0.050	0.000
12.564	0.094	0.154	-1.155	-0.005	1.007	0.050	-0.000
12.614	0.094	0.154	-1.104	0.005	1.007	0.050	0.000
12.664	0.094	0.154	-1.050	0.000	1.074	0.054	0.000
12.714	0.094	0.154	-1.003	0.000	0.940	0.047	0.000
12.764	0.094	0.154	-0.953	-0.005	1.007	0.050	-0.000
12.814	0.094	0.154	-0.902	0.005	1.007	0.050	0.000
12.864	0.094	0.154	-0.848	0.000	1.075	0.054	0.000
12.915	0.094	0.154	-0.801	-0.009	0.940	0.047	-0.000
12.965	0.094	0.154	-0.751	0.005	1.007	0.050	0.000
13.015	0.094	0.154	-0.700	-0.005	1.007	0.050	-0.000
13.065	0.094	0.154	-0.650	-0.005	1.007	0.050	-0.000
13.115	0.094	0.154	-0.599	0.005	1.007	0.050	0.000
13.165	0.094	0.154	-0.545	0.000	1.075	0.054	0.000
13.215	0.094	0.154	-0.495	-0.005	1.007	0.050	-0.000
13.265	0.094	0.154	-0.444	0.005	1.007	0.050	0.000
13.316	0.094	0.154	-0.390	0.000	1.074	0.054	0.000
13.366	0.094	0.154	-0.340	-0.005	1.007	0.050	-0.000
13.416	0.094	0.154	-0.289	0.005	1.007	0.050	0.000
13.466	0.094	0.154	-0.236	0.000	1.074	0.054	0.000
13.516	0.094	0.154	-0.182	0.000	1.074	0.054	0.000
13.566	0.094	0.154	-0.135	0.000	0.940	0.047	0.000
13.616	0.094	0.154	-0.084	0.005	1.007	0.050	0.000
13.666	0.094	0.154	-0.030	0.000	1.075	0.054	0.000
13.717	0.094	0.154	0.024	0.000	1.074	0.054	0.000
13.767	0.094	0.154	0.074	-0.005	1.007	0.050	-0.000
13.817	0.096	0.154	0.121	0.047	0.940	0.047	0.002
13.867	0.104	0.155	0.141	0.160	0.403	0.020	0.008
13.917	0.115	0.157	0.155	0.216	0.269	0.013	0.011
13.967	0.127	0.159	0.165	0.249	0.201	0.010	0.012
14.017	0.140	0.161	0.175	0.258	0.201	0.010	0.013
14.067	0.153	0.163	0.175	0.263	0.000	0.000	0.013
14.118	0.166	0.166	0.178	0.249	0.067	0.003	0.012
14.168	0.175	0.167	0.165	0.188	-0.268	-0.013	0.009
14.218	0.178	0.168	0.128	0.061	-0.739	-0.037	0.003
14.268	0.179	0.168	0.084	0.014	-0.873	-0.044	0.001
14.318	0.179	0.168	0.037	0.009	-0.940	-0.047	0.000
14.368	0.179	0.168	-0.013	-0.005	-1.007	-0.050	-0.000
14.418	0.178	0.168	-0.067	-0.009	-1.075	-0.054	-0.000
14.468	0.178	0.168	-0.118	-0.014	-1.007	-0.050	-0.001
14.519	0.178	0.168	-0.165	0.000	-0.940	-0.047	0.000
14.569	0.181	0.167	-0.202	0.071	-0.739	-0.037	0.004
14.619	0.190	0.165	-0.219	0.174	-0.336	-0.017	0.009
14.669	0.200	0.163	-0.229	0.221	-0.201	-0.010	0.011
14.719	0.213	0.160	-0.232	0.249	-0.067	-0.003	0.012
14.769	0.224	0.157	-0.242	0.230	-0.201	-0.010	0.012
14.820	0.228	0.156	-0.279	0.089	-0.738	-0.037	0.004
14.870	0.229	0.156	-0.330	0.023	-1.007	-0.050	0.001
14.920	0.230	0.156	-0.370	0.009	-0.806	-0.040	0.000
14.970	0.229	0.156	-0.421	-0.005	-1.007	-0.050	-0.000
15.020	0.229	0.156	-0.468	-0.019	-0.940	-0.047	-0.001
15.070	0.228	0.156	-0.518	-0.014	-1.007	-0.050	-0.001
15.120	0.228	0.156	-0.569	0.005	-1.007	-0.050	0.000
15.171	0.228	0.156	-0.619	0.005	-1.007	-0.050	0.000
15.221	0.228	0.156	-0.666	0.000	-0.940	-0.047	0.000
15.271	0.228	0.156	-0.720	0.000	-1.072	-0.054	0.000
15.321	0.228	0.156	-0.771	-0.005	-1.007	-0.050	-0.000
15.371	0.228	0.157	-0.821	-0.005	-1.007	-0.050	-0.000
15.421	0.228	0.157	-0.875	0.000	-1.074	-0.054	0.000
15.471	0.228	0.156	-0.926	0.005	-1.007	-0.050	0.000
15.522	0.228	0.157	-0.976	-0.005	-1.007	-0.050	-0.000
15.572	0.228	0.156	-1.027	0.005	-1.007	-0.050	0.000
15.622	0.228	0.157	-1.077	-0.005	-1.007	-0.050	-0.000
15.672	0.228	0.156	-1.131	0.009	-1.074	-0.054	0.000
