t	x	y	th	v	w	dTh	dSi
5.037	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.087	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.137	-0.000	0.000	1.581	0.005	0.201	0.010	0.000
5.188	-0.000	0.000	1.601	0.000	0.403	0.020	0.000
5.238	0.000	0.000	1.618	-0.005	0.336	0.017	-0.000
5.288	-0.000	0.000	1.641	0.005	0.470	0.024	0.000
5.338	0.000	0.000	1.658	-0.005	0.336	0.017	-0.000
5.388	-0.000	0.000	1.682	0.005	0.470	0.024	0.000
5.438	-0.000	0.000	1.702	0.000	0.403	0.020	0.000
5.488	-0.000	0.000	1.722	0.000	0.402	0.020	0.000
5.539	-0.000	0.000	1.746	0.005	0.469	0.024	0.000
5.589	-0.000	0.000	1.763	-0.005	0.336	0.017	-0.000
5.639	-0.000	0.000	1.786	0.005	0.470	0.024	0.000
5.689	0.000	0.000	1.806	-0.009	0.403	0.020	-0.000
5.739	-0.000	0.000	1.827	0.009	0.403	0.020	0.000
5.789	-0.000	0.000	1.847	0.000	0.403	0.020	0.000
5.839	-0.000	0.000	1.867	0.000	0.403	0.020	0.000
5.889	0.000	0.000	1.891	-0.005	0.470	0.024	-0.000
5.940	0.000	0.000	1.911	0.000	0.403	0.020	0.000
5.990	0.000	0.000	1.931	0.000	0.403	0.020	0.000
6.040	0.000	0.000	1.951	0.000	0.403	0.020	0.000
6.090	0.000	0.000	1.971	0.000	0.403	0.020	0.000
6.140	0.000	0.000	1.992	0.000	0.403	0.020	0.000
6.190	-0.000	0.000	2.015	0.005	0.470	0.024	0.000
6.240	0.000	0.000	2.032	-0.005	0.336	0.017	-0.000
6.290	-0.000	0.000	2.055	0.005	0.470	0.024	0.000
6.340	0.000	0.000	2.072	-0.005	0.336	0.017	-0.000
6.391	-0.000	0.000	2.096	0.005	0.470	0.024	0.000
6.441	0.000	0.000	2.113	-0.005	0.336	0.017	-0.000
6.491	0.000	0.000	2.133	0.000	0.403	0.020	0.000
6.541	0.000	0.000	2.153	0.000	0.403	0.020	0.000
6.591	-0.000	0.000	2.177	0.005	0.470	0.024	0.000
6.641	0.000	0.000	2.194	-0.005	0.336	0.017	-0.000
6.691	-0.000	0.000	2.217	0.005	0.470	0.024	0.000
6.742	0.000	0.000	2.237	-0.009	0.403	0.020	-0.000
6.792	0.000	0.000	2.261	0.005	0.470	0.024	0.000
6.842	0.000	0.000	2.278	-0.005	0.336	0.017	-0.000
6.892	0.000	0.000	2.301	0.005	0.470	0.024	0.000
6.942	0.000	0.000	2.321	0.000	0.403	0.020	0.000
6.992	0.000	0.000	2.342	0.000	0.403	0.020	0.000
7.042	-0.000	0.000	2.365	0.005	0.470	0.024	0.000
7.093	0.000	0.000	2.382	-0.005	0.336	0.017	-0.000
7.143	0.000	0.000	2.402	0.000	0.403	0.020	0.000
7.193	0.000	0.000	2.422	0.000	0.403	0.020	0.000
7.243	-0.000	0.000	2.446	0.005	0.470	0.024	0.000
7.293	0.000	0.000	2.463	-0.005	0.336	0.017	-0.000
7.343	-0.000	0.000	2.486	0.005	0.470	0.024	0.000
7.394	0.000	0.000	2.503	-0.005	0.336	0.017	-0.000
7.444	0.000	0.000	2.523	0.000	0.403	0.020	0.000
7.494	0.000	0.000	2.544	0.000	0.403	0.020	0.000
7.544	0.000	0.000	2.564	0.000	0.403	0.020	0.000
7.594	0.000	0.000	2.584	0.000	0.402	0.020	0.000
7.644	0.000	0.000	2.604	0.000	0.403	0.020	0.000
7.694	0.000	0.000	2.624	0.000	0.403	0.020	0.000
7.745	0.000	0.000	2.645	0.000	0.403	0.020	0.000
7.795	0.000	0.000	2.665	0.000	0.403	0.020	0.000
7.845	0.000	0.000	2.682	-0.005	0.336	0.017	-0.000
7.895	0.000	0.000	2.705	0.005	0.470	0.024	0.000
7.945	0.000	0.000	2.722	-0.005	0.336	0.017	-0.000
7.995	0.000	0.000	2.742	0.000	0.403	0.020	0.000
8.046	0.000	0.000	2.762	0.000	0.403	0.020	0.000
8.096	0.000	0.000	2.783	0.000	0.403	0.020	0.000
8.146	0.000	0.000	2.803	0.000	0.403	0.020	0.000
8.196	0.000	0.000	2.823	0.000	0.403	0.020	0.000
8.246	0.000	0.000	2.843	0.000	0.403	0.020	0.000
8.296	0.001	0.000	2.863	-0.009	0.403	0.020	-0.000
8.346	0.000	0.000	2.880	0.005	0.336	0.017	0.000
8.397	0.000	0.000	2.900	0.000	0.403	0.020	0.000
8.447	0.001	0.000	2.917	-0.005	0.336	0.017	-0.000
8.497	0.001	0.000	2.937	0.000	0.403	0.020	0.000
8.547	0.001	0.000	2.958	0.000	0.403	0.020	0.000
