t	x	y	th	v	w	dTh	dSi
5.041	1.800	2.400	1.571	0.000	0.000	0.000	0.000
5.091	1.800	2.400	1.571	0.000	0.000	0.000	0.000
5.141	1.800	2.400	1.571	0.000	0.000	0.000	0.000
5.192	1.800	2.400	1.574	0.005	0.067	0.003	0.000
5.242	1.800	2.400	1.578	0.005	0.067	0.003	0.000
5.292	1.800	2.400	1.591	0.000	0.268	0.013	0.000
5.342	1.800	2.400	1.598	0.000	0.134	0.007	0.000
5.392	1.800	2.400	1.604	0.000	0.134	0.007	0.000
5.442	1.800	2.400	1.608	-0.005	0.067	0.003	-0.000
5.492	1.800	2.400	1.615	0.000	0.134	0.007	0.000
5.543	1.800	2.400	1.625	-0.005	0.201	0.010	-0.000
5.593	1.800	2.400	1.625	0.000	0.000	0.000	0.000
5.643	1.800	2.400	1.635	-0.005	0.201	0.010	-0.000
5.693	1.800	2.400	1.645	0.005	0.201	0.010	0.000
5.743	1.800	2.400	1.652	0.000	0.134	0.007	0.000
5.793	1.800	2.400	1.665	0.000	0.268	0.013	0.000
5.844	1.800	2.400	1.665	0.000	0.000	0.000	0.000
5.894	1.800	2.400	1.675	0.005	0.201	0.010	0.000
5.944	1.800	2.400	1.682	-0.009	0.134	0.007	-0.000
5.994	1.800	2.400	1.692	0.005	0.201	0.010	0.000
6.045	1.800	2.400	1.699	0.000	0.132	0.007	0.000
6.095	1.800	2.400	1.705	0.000	0.134	0.007	0.000
6.146	1.800	2.400	1.719	0.000	0.268	0.013	0.000
6.196	1.800	2.400	1.719	0.000	0.000	0.000	0.000
6.246	1.800	2.400	1.732	0.000	0.268	0.013	0.000
6.296	1.800	2.400	1.739	0.000	0.134	0.007	0.000
6.346	1.800	2.400	1.746	0.000	0.134	0.007	0.000
6.396	1.800	2.400	1.759	0.000	0.269	0.013	0.000
6.446	1.800	2.400	1.759	0.000	0.000	0.000	0.000
6.497	1.800	2.400	1.773	0.000	0.268	0.013	0.000
6.547	1.800	2.400	1.783	0.005	0.201	0.010	0.000
6.597	1.800	2.400	1.786	-0.005	0.067	0.003	-0.000
6.647	1.800	2.400	1.796	0.005	0.201	0.010	0.000
6.697	1.800	2.400	1.806	0.005	0.201	0.010	0.000
6.747	1.800	2.400	1.813	-0.009	0.134	0.007	-0.000
6.798	1.800	2.400	1.823	0.005	0.201	0.010	0.000
6.848	1.800	2.400	1.827	-0.005	0.067	0.003	-0.000
6.898	1.800	2.400	1.840	0.000	0.268	0.013	0.000
6.948	1.800	2.400	1.843	0.005	0.067	0.003	0.000
6.998	1.800	2.400	1.854	-0.005	0.201	0.010	-0.000
7.049	1.800	2.400	1.864	0.005	0.201	0.010	0.000
7.099	1.800	2.400	1.867	-0.005	0.067	0.003	-0.000
7.149	1.800	2.400	1.877	0.005	0.201	0.010	0.000
7.199	1.800	2.400	1.880	-0.005	0.067	0.003	-0.000
7.249	1.800	2.400	1.891	0.005	0.201	0.010	0.000
7.299	1.800	2.400	1.897	0.000	0.134	0.007	0.000
7.349	1.800	2.400	1.907	-0.005	0.201	0.010	-0.000
7.399	1.800	2.400	1.917	0.005	0.201	0.010	0.000
7.450	1.800	2.400	1.924	0.000	0.134	0.007	0.000
7.500	1.800	2.400	1.931	0.000	0.134	0.007	0.000
7.550	1.800	2.400	1.941	0.005	0.201	0.010	0.000
7.600	1.800	2.400	1.948	-0.009	0.134	0.007	-0.000
7.650	1.800	2.400	1.958	0.005	0.201	0.010	0.000
7.700	1.800	2.400	1.965	0.000	0.134	0.007	0.000
7.750	1.800	2.400	1.971	0.000	0.134	0.007	0.000
7.801	1.800	2.400	1.985	0.000	0.269	0.013	0.000
