t	x	y	th	v	w	dTh	dSi
5.050	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.100	0.600	2.600	-1.584	0.000	-0.267	-0.013	0.000
5.150	0.600	2.600	-1.615	0.005	-0.604	-0.030	0.000
5.200	0.600	2.600	-1.648	0.000	-0.672	-0.034	0.000
5.250	0.600	2.600	-1.689	-0.009	-0.806	-0.040	-0.000
5.301	0.600	2.600	-1.722	0.000	-0.672	-0.034	0.000
5.351	0.600	2.600	-1.759	-0.005	-0.739	-0.037	-0.000
5.401	0.600	2.600	-1.800	0.000	-0.806	-0.040	0.000
5.451	0.600	2.600	-1.840	0.000	-0.806	-0.040	0.000
5.501	0.600	2.600	-1.877	0.005	-0.739	-0.037	0.000
5.551	0.600	2.600	-1.914	-0.005	-0.739	-0.037	-0.000
5.601	0.600	2.600	-1.951	0.005	-0.738	-0.037	0.000
5.651	0.600	2.600	-1.992	0.000	-0.806	-0.040	0.000
5.701	0.600	2.600	-2.029	-0.005	-0.739	-0.037	-0.000
5.752	0.600	2.600	-2.069	0.000	-0.806	-0.040	0.000
5.802	0.600	2.600	-2.106	0.005	-0.739	-0.037	0.000
5.852	0.600	2.600	-2.143	-0.005	-0.739	-0.037	-0.000
5.902	0.600	2.600	-2.180	0.005	-0.738	-0.037	0.000
5.952	0.600	2.600	-2.217	-0.005	-0.738	-0.037	-0.000
6.002	0.600	2.600	-2.257	0.000	-0.805	-0.040	0.000
6.052	0.600	2.601	-2.294	-0.005	-0.738	-0.037	-0.000
6.103	0.600	2.601	-2.335	0.000	-0.805	-0.040	0.000
6.153	0.600	2.601	-2.375	0.000	-0.805	-0.040	0.000
6.203	0.600	2.601	-2.412	-0.005	-0.738	-0.037	-0.000
6.253	0.600	2.601	-2.453	0.000	-0.805	-0.040	0.000
6.303	0.600	2.601	-2.490	0.005	-0.738	-0.037	0.000
6.353	0.600	2.601	-2.527	-0.005	-0.738	-0.037	-0.000
6.404	0.600	2.601	-2.567	0.000	-0.805	-0.040	0.000
6.454	0.600	2.601	-2.608	0.000	-0.805	-0.040	0.000
6.504	0.600	2.601	-2.645	0.005	-0.738	-0.037	0.000
6.554	0.600	2.601	-2.682	-0.005	-0.738	-0.037	-0.000
6.604	0.600	2.601	-2.722	0.000	-0.805	-0.040	0.000
6.654	0.600	2.601	-2.762	0.000	-0.805	-0.040	0.000
6.704	0.600	2.601	-2.796	0.000	-0.671	-0.034	0.000
6.755	0.600	2.601	-2.836	0.000	-0.806	-0.040	0.000
6.805	0.600	2.601	-2.877	0.000	-0.805	-0.040	0.000
6.855	0.600	2.601	-2.917	0.000	-0.805	-0.040	0.000
6.905	0.600	2.601	-2.951	0.000	-0.671	-0.034	0.000
6.955	0.600	2.601	-2.991	0.000	-0.805	-0.040	0.000
7.005	0.600	2.601	-3.032	0.000	-0.805	-0.040	0.000
7.056	0.600	2.601	-3.072	0.000	-0.805	-0.040	0.000
7.106	0.600	2.601	-3.106	0.000	-0.671	-0.034	0.000
7.156	0.600	2.601	3.137	0.000	-0.805	-0.040	0.000
7.206	0.600	2.601	3.097	0.000	-0.805	-0.040	0.000
7.256	0.598	2.601	3.080	0.052	-0.336	-0.017	0.003
7.306	0.591	2.601	3.087	0.132	0.134	0.007	0.007
7.357	0.583	2.602	3.100	0.160	0.268	0.013	0.008
7.407	0.575	2.602	3.114	0.169	0.268	0.013	0.008
7.457	0.567	2.602	3.137	0.164	0.470	0.024	0.008
7.507	0.559	2.602	-3.126	0.160	0.403	0.020	0.008
7.557	0.551	2.602	-3.109	0.155	0.336	0.017	0.008
7.607	0.543	2.602	-3.089	0.150	0.403	0.020	0.008
7.658	0.535	2.601	-3.065	0.164	0.468	0.024	0.008
7.709	0.528	2.600	-3.048	0.141	0.325	0.017	0.007
7.760	0.520	2.600	-3.028	0.160	0.402	0.020	0.008
7.810	0.512	2.599	-3.015	0.150	0.268	0.013	0.008
7.860	0.505	2.598	-2.995	0.150	0.402	0.020	0.008
7.910	0.497	2.596	-2.978	0.155	0.336	0.017	0.008
7.960	0.489	2.595	-2.958	0.160	0.403	0.020	0.008
8.011	0.482	2.594	-2.934	0.155	0.470	0.024	0.008
8.061	0.474	2.592	-2.914	0.160	0.403	0.020	0.008
8.111	0.466	2.590	-2.894	0.150	0.403	0.020	0.008
8.161	0.459	2.588	-2.877	0.155	0.335	0.017	0.008
8.211	0.451	2.586	-2.853	0.155	0.469	0.024	0.008
8.261	0.444	2.584	-2.833	0.160	0.403	0.020	0.008
8.312	0.437	2.581	-2.813	0.150	0.403	0.020	0.008
