t	x	y	th	v	w	dTh	dSi
5.054	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.104	0.600	2.600	-1.584	0.000	-0.267	-0.013	0.000
5.155	0.600	2.600	-1.615	0.005	-0.604	-0.030	0.000
5.205	0.600	2.600	-1.641	-0.009	-0.537	-0.027	-0.000
5.255	0.600	2.600	-1.679	-0.005	-0.739	-0.037	-0.000
5.305	0.600	2.601	-1.716	-0.005	-0.739	-0.037	-0.000
5.355	0.600	2.601	-1.753	-0.005	-0.739	-0.037	-0.000
5.405	0.600	2.601	-1.796	0.005	-0.873	-0.044	0.000
5.455	0.600	2.601	-1.830	0.000	-0.672	-0.034	0.000
5.505	0.600	2.601	-1.867	-0.005	-0.739	-0.037	-0.000
5.556	0.600	2.601	-1.907	0.000	-0.806	-0.040	0.000
5.606	0.600	2.601	-1.948	0.000	-0.806	-0.040	0.000
5.656	0.600	2.601	-1.988	0.000	-0.806	-0.040	0.000
5.706	0.600	2.601	-2.025	0.005	-0.739	-0.037	0.000
5.756	0.600	2.601	-2.062	-0.005	-0.739	-0.037	-0.000
5.806	0.600	2.601	-2.103	0.000	-0.806	-0.040	0.000
5.856	0.600	2.601	-2.140	0.005	-0.738	-0.037	0.000
5.906	0.600	2.601	-2.180	0.000	-0.805	-0.040	0.000
5.957	0.600	2.601	-2.217	-0.005	-0.738	-0.037	-0.000
6.007	0.600	2.601	-2.254	0.005	-0.738	-0.037	0.000
6.057	0.600	2.601	-2.294	0.000	-0.805	-0.040	0.000
6.107	0.600	2.601	-2.335	0.000	-0.805	-0.040	0.000
6.157	0.600	2.601	-2.369	0.000	-0.671	-0.034	0.000
6.207	0.600	2.601	-2.409	0.000	-0.805	-0.040	0.000
6.257	0.600	2.601	-2.453	0.005	-0.872	-0.044	0.000
6.308	0.600	2.601	-2.493	0.000	-0.805	-0.040	0.000
6.358	0.600	2.601	-2.530	-0.005	-0.738	-0.037	-0.000
6.408	0.600	2.601	-2.567	-0.005	-0.738	-0.037	-0.000
6.458	0.600	2.601	-2.604	0.005	-0.738	-0.037	0.000
6.508	0.600	2.601	-2.645	0.000	-0.806	-0.040	0.000
6.558	0.600	2.601	-2.682	0.005	-0.738	-0.037	0.000
6.609	0.600	2.601	-2.722	0.000	-0.805	-0.040	0.000
6.659	0.600	2.601	-2.762	0.000	-0.805	-0.040	0.000
6.709	0.600	2.601	-2.803	0.000	-0.805	-0.040	0.000
6.759	0.600	2.601	-2.840	0.005	-0.738	-0.037	0.000
6.809	0.600	2.601	-2.880	0.000	-0.805	-0.040	0.000
6.859	0.600	2.601	-2.914	0.000	-0.671	-0.034	0.000
6.910	0.600	2.601	-2.954	0.000	-0.805	-0.040	0.000
6.960	0.600	2.601	-2.995	0.000	-0.804	-0.040	0.000
7.010	0.600	2.601	-3.032	-0.005	-0.738	-0.037	-0.000
7.060	0.600	2.601	-3.072	0.000	-0.805	-0.040	0.000
7.110	0.600	2.601	-3.109	0.005	-0.738	-0.037	0.000
7.160	0.600	2.601	3.134	0.000	-0.805	-0.040	0.000
7.211	0.596	2.601	3.120	0.066	-0.268	-0.013	0.003
7.261	0.590	2.601	3.130	0.127	0.201	0.010	0.006
7.311	0.582	2.601	-3.136	0.155	0.336	0.017	0.008
7.361	0.574	2.601	-3.119	0.165	0.336	0.017	0.008
7.411	0.566	2.600	-3.099	0.160	0.403	0.020	0.008
7.461	0.558	2.600	-3.075	0.155	0.470	0.024	0.008
7.511	0.551	2.599	-3.055	0.150	0.403	0.020	0.008
7.562	0.543	2.599	-3.038	0.155	0.336	0.017	0.008
7.612	0.535	2.598	-3.018	0.160	0.403	0.020	0.008
7.662	0.528	2.597	-3.001	0.146	0.336	0.017	0.007
7.712	0.520	2.596	-2.978	0.155	0.470	0.024	0.008
7.762	0.513	2.594	-2.961	0.146	0.336	0.017	0.007
7.812	0.505	2.593	-2.947	0.150	0.269	0.013	0.008
7.862	0.498	2.591	-2.924	0.155	0.470	0.024	0.008
7.912	0.490	2.590	-2.907	0.155	0.336	0.017	0.008
7.963	0.483	2.588	-2.887	0.150	0.403	0.020	0.008
8.013	0.475	2.586	-2.867	0.160	0.403	0.020	0.008
8.063	0.468	2.583	-2.843	0.155	0.469	0.024	0.008
8.113	0.460	2.581	-2.826	0.164	0.335	0.017	0.008
8.163	0.452	2.578	-2.806	0.160	0.402	0.020	0.008
8.213	0.445	2.576	-2.783	0.155	0.470	0.024	0.008
8.264	0.438	2.573	-2.766	0.155	0.335	0.017	0.008
8.314	0.430	2.570	-2.749	0.155	0.335	0.017	0.008
8.364	0.423	2.567	-2.725	0.154	0.468	0.024	0.008
8.415	0.416	2.564	-2.712	0.150	0.268	0.013	0.008
8.465	0.409	2.560	-2.692	0.160	0.402	0.020	0.008
8.515	0.402	2.557	-2.668	0.155	0.470	0.024	0.008
8.565	0.395	2.553	-2.651	0.155	0.335	0.017	0.008
8.615	0.389	2.550	-2.634	0.155	0.335	0.017	0.008
8.665	0.382	2.546	-2.614	0.150	0.403	0.020	0.008
8.716	0.376	2.542	-2.597	0.146	0.335	0.017	0.007
8.766	0.369	2.538	-2.584	0.150	0.268	0.013	0.008
8.816	0.363	2.534	-2.564	0.150	0.403	0.020	0.008
8.866	0.356	2.530	-2.544	0.160	0.402	0.020	0.008
8.916	0.350	2.525	-2.527	0.155	0.335	0.017	0.008
8.966	0.343	2.521	-2.507	0.160	0.402	0.020	0.008
9.017	0.337	2.516	-2.483	0.155	0.470	0.024	0.008
9.067	0.331	2.511	-2.459	0.155	0.469	0.024	0.008
9.117	0.325	2.506	-2.439	0.160	0.402	0.020	0.008
9.167	0.319	2.501	-2.419	0.150	0.403	0.020	0.008
9.217	0.313	2.496	-2.399	0.160	0.403	0.020	0.008
9.267	0.307	2.490	-2.379	0.160	0.403	0.020	0.008
9.318	0.302	2.485	-2.362	0.155	0.336	0.017	0.008
9.368	0.296	2.480	-2.342	0.150	0.403	0.020	0.008
9.418	0.291	2.474	-2.321	0.160	0.402	0.020	0.008
9.468	0.286	2.468	-2.301	0.150	0.403	0.020	0.008
9.518	0.281	2.462	-2.284	0.155	0.336	0.017	0.008
9.568	0.276	2.456	-2.268	0.155	0.336	0.017	0.008
9.619	0.271	2.451	-2.247	0.150	0.403	0.020	0.008
9.669	0.266	2.445	-2.234	0.150	0.268	0.013	0.008
9.719	0.262	2.439	-2.217	0.146	0.335	0.017	0.007
9.769	0.257	2.433	-2.194	0.155	0.470	0.024	0.008
9.819	0.253	2.426	-2.177	0.155	0.336	0.017	0.008
9.869	0.248	2.420	-2.163	0.160	0.268	0.013	0.008
9.920	0.244	2.413	-2.136	0.159	0.536	0.027	0.008
9.970	0.240	2.406	-2.116	0.160	0.403	0.020	0.008
10.020	0.236	2.400	-2.096	0.150	0.403	0.020	0.008
10.070	0.232	2.393	-2.072	0.155	0.470	0.024	0.008
10.120	0.228	2.386	-2.049	0.155	0.470	0.024	0.008
10.170	0.225	2.379	-2.032	0.155	0.336	0.017	0.008
10.220	0.221	2.372	-2.015	0.155	0.336	0.017	0.008
10.271	0.218	2.365	-1.992	0.155	0.470	0.024	0.008
10.321	0.215	2.358	-1.968	0.155	0.470	0.024	0.008
10.371	0.212	2.351	-1.955	0.150	0.268	0.013	0.008
10.421	0.209	2.344	-1.931	0.155	0.470	0.024	0.008
10.471	0.207	2.336	-1.914	0.155	0.336	0.017	0.008
10.521	0.204	2.329	-1.897	0.155	0.336	0.017	0.008
10.571	0.202	2.322	-1.884	0.150	0.269	0.013	0.008
10.622	0.199	2.315	-1.874	0.146	0.201	0.010	0.007
10.672	0.197	2.307	-1.857	0.155	0.336	0.017	0.008
10.722	0.195	2.300	-1.833	0.155	0.470	0.024	0.008
10.772	0.193	2.292	-1.813	0.160	0.403	0.020	0.008
