t	x	y	th	v*100	w	dTh	dSi
7.29	0.45	0.24	0.05	9.87	-0.07	-0.00	0.00
7.34	0.46	0.24	0.05	10.78	-0.07	-0.00	0.01
7.39	0.46	0.24	0.05	10.32	0.00	0.00	0.01
7.44	0.47	0.24	0.05	9.39	0.00	0.00	0.00
7.49	0.47	0.24	0.05	9.87	-0.07	-0.00	0.00
7.54	0.48	0.24	0.04	9.85	-0.07	-0.00	0.00
7.59	0.48	0.24	0.04	10.32	0.00	0.00	0.01
7.64	0.49	0.24	0.04	10.34	0.00	0.00	0.01
7.69	0.49	0.24	0.05	9.86	0.07	0.00	0.00
7.74	0.50	0.24	0.05	9.87	0.07	0.00	0.00
7.79	0.50	0.24	0.05	9.86	-0.07	-0.00	0.00
7.84	0.51	0.24	0.05	9.87	0.07	0.00	0.00
7.89	0.51	0.25	0.05	9.85	0.07	0.00	0.00
7.94	0.52	0.25	0.05	9.86	-0.07	-0.00	0.00
7.99	0.52	0.25	0.05	9.86	0.07	0.00	0.00
8.04	0.53	0.25	0.05	10.33	0.00	0.00	0.01
8.09	0.53	0.25	0.05	9.39	0.00	0.00	0.00
8.14	0.54	0.25	0.05	9.87	-0.07	-0.00	0.00
8.19	0.54	0.25	0.05	9.87	0.07	0.00	0.00
8.24	0.54	0.25	0.06	9.86	0.07	0.00	0.00
8.29	0.55	0.25	0.06	9.39	0.00	0.00	0.00
8.34	0.55	0.25	0.06	9.86	0.07	0.00	0.00
8.40	0.56	0.25	0.06	10.31	0.00	0.00	0.01
8.45	0.56	0.25	0.06	9.86	-0.07	-0.00	0.00
8.50	0.57	0.25	0.05	9.86	-0.07	-0.00	0.00
8.55	0.57	0.25	0.05	9.39	0.00	0.00	0.00
8.60	0.58	0.25	0.05	9.86	-0.07	-0.00	0.00
8.65	0.58	0.25	0.05	9.39	0.00	0.00	0.00
8.70	0.59	0.25	0.05	9.39	0.00	0.00	0.00
8.75	0.59	0.25	0.05	9.85	0.07	0.00	0.00
8.80	0.60	0.25	0.05	8.92	-0.07	-0.00	0.00
8.85	0.60	0.25	0.05	9.39	0.00	0.00	0.00
8.90	0.61	0.25	0.05	9.86	0.07	0.00	0.00
8.95	0.61	0.25	0.06	9.85	0.07	0.00	0.00
9.00	0.62	0.25	0.06	9.39	0.00	0.00	0.00
9.05	0.62	0.25	0.05	10.80	-0.07	-0.00	0.01
9.10	0.63	0.25	0.05	10.33	0.00	0.00	0.01
9.15	0.63	0.25	0.05	9.84	-0.07	-0.00	0.00
9.20	0.64	0.25	0.05	9.39	0.00	0.00	0.00
9.25	0.64	0.25	0.05	9.84	-0.07	-0.00	0.00
9.30	0.65	0.25	0.05	10.33	0.00	0.00	0.01
9.35	0.65	0.25	0.04	9.86	-0.07	-0.00	0.00
9.40	0.66	0.25	0.04	10.34	0.00	0.00	0.01
9.45	0.66	0.25	0.04	9.39	0.00	0.00	0.00
9.50	0.67	0.25	0.05	9.86	0.07	0.00	0.00
9.55	0.67	0.25	0.05	9.87	0.07	0.00	0.00
9.60	0.68	0.25	0.05	10.34	0.00	0.00	0.01
9.65	0.68	0.25	0.05	9.86	0.07	0.00	0.00
9.70	0.69	0.25	0.05	9.87	-0.07	-0.00	0.00
9.75	0.69	0.25	0.06	10.32	0.13	0.01	0.01
9.80	0.70	0.25	0.05	9.86	-0.07	-0.00	0.00
9.85	0.70	0.26	0.06	9.83	0.07	0.00	0.00
9.90	0.71	0.26	0.06	9.40	0.00	0.00	0.00
9.95	0.71	0.26	0.06	10.32	0.00	0.00	0.01
10.00	0.72	0.26	0.06	9.40	0.00	0.00	0.00
10.05	0.72	0.26	0.06	10.33	0.00	0.00	0.01
10.10	0.73	0.26	0.05	9.87	-0.07	-0.00	0.00
10.15	0.73	0.26	0.05	10.33	0.00	0.00	0.01
10.20	0.74	0.26	0.05	9.39	0.00	0.00	0.00
10.25	0.74	0.26	0.05	9.87	-0.07	-0.00	0.00
10.30	0.75	0.26	0.05	9.87	-0.07	-0.00	0.00
10.35	0.75	0.26	0.04	9.86	-0.07	-0.00	0.00
10.40	0.76	0.26	0.04	10.34	0.00	0.00	0.01
10.45	0.76	0.26	0.04	10.33	0.00	0.00	0.01
10.50	0.77	0.26	0.05	8.92	0.07	0.00	0.00
10.55	0.77	0.26	0.05	9.39	0.00	0.00	0.00
10.60	0.78	0.26	0.05	8.45	0.00	0.00	0.00
10.65	0.78	0.26	0.05	9.40	0.13	0.01	0.00
10.70	0.79	0.26	0.05	9.40	0.00	0.00	0.00
10.75	0.79	0.26	0.05	10.33	0.00	0.00	0.01
10.80	0.80	0.26	0.05	10.33	0.00	0.00	0.01
10.85	0.80	0.26	0.05	9.85	-0.07	-0.00	0.00
10.90	0.81	0.26	0.05	9.40	0.00	0.00	0.00
10.95	0.81	0.26	0.05	9.86	-0.07	-0.00	0.00
11.00	0.82	0.26	0.05	10.33	0.00	0.00	0.01
11.05	0.82	0.26	0.05	10.33	0.00	0.00	0.01
11.10	0.83	0.26	0.05	9.39	0.00	0.00	0.00
11.15	0.83	0.26	0.05	9.86	0.07	0.00	0.00
11.21	0.84	0.26	0.05	9.87	-0.07	-0.00	0.00
11.26	0.84	0.26	0.05	9.87	0.07	0.00	0.00
11.31	0.84	0.26	0.05	9.86	0.07	0.00	0.00
11.36	0.85	0.26	0.05	10.33	0.00	0.00	0.01
11.41	0.85	0.26	0.05	9.39	0.00	0.00	0.00
11.46	0.86	0.26	0.05	9.86	-0.07	-0.00	0.00
11.51	0.86	0.26	0.05	10.33	0.00	0.00	0.01
11.56	0.87	0.26	0.05	9.87	0.07	0.00	0.00
11.61	0.87	0.26	0.05	9.87	-0.07	-0.00	0.00
11.66	0.88	0.26	0.05	9.86	0.07	0.00	0.00
11.71	0.88	0.26	0.06	9.52	0.06	0.00	0.00
11.76	0.89	0.26	0.06	10.32	0.00	0.00	0.01
11.81	0.89	0.27	0.06	9.39	0.00	0.00	0.00
11.86	0.90	0.27	0.06	9.39	0.00	0.00	0.00
11.91	0.90	0.27	0.06	10.33	0.00	0.00	0.01
11.96	0.91	0.27	0.06	9.37	0.00	0.00	0.00
12.01	0.91	0.27	0.05	9.86	-0.07	-0.00	0.00
12.06	0.92	0.27	0.05	9.87	-0.07	-0.00	0.00
12.11	0.92	0.27	0.05	9.40	0.00	0.00	0.00
12.16	0.93	0.27	0.05	10.33	0.00	0.00	0.01
12.21	0.93	0.27	0.05	9.39	0.00	0.00	0.00
12.26	0.94	0.27	0.05	9.40	0.00	0.00	0.00
12.31	0.94	0.27	0.04	9.39	-0.13	-0.01	0.00
12.36	0.95	0.27	0.04	9.38	0.00	0.00	0.00
12.41	0.95	0.27	0.05	8.92	0.07	0.00	0.00
12.46	0.96	0.27	0.05	8.92	0.07	0.00	0.00
12.51	0.96	0.27	0.05	10.77	0.07	0.00	0.01
12.56	0.97	0.27	0.05	10.33	0.00	0.00	0.01
12.61	0.97	0.27	0.05	10.80	-0.07	-0.00	0.01
12.66	0.98	0.27	0.05	9.87	-0.07	-0.00	0.00
12.71	0.98	0.27	0.05	10.32	0.00	0.00	0.01
12.76	0.99	0.27	0.05	10.34	0.00	0.00	0.01
12.81	0.99	0.27	0.05	9.39	0.00	0.00	0.00
12.86	1.00	0.27	0.05	9.39	0.00	0.00	0.00
12.91	1.00	0.27	0.05	9.86	0.07	0.00	0.00
12.96	1.01	0.27	0.05	9.86	-0.07	-0.00	0.00
13.01	1.01	0.27	0.05	9.86	0.07	0.00	0.00
13.06	1.02	0.27	0.05	9.37	0.00	0.00	0.00
13.11	1.02	0.27	0.05	9.87	0.07	0.00	0.00
13.16	1.03	0.27	0.05	10.34	0.00	0.00	0.01
13.21	1.03	0.27	0.05	9.86	-0.07	-0.00	0.00
13.26	1.04	0.27	0.06	10.33	0.13	0.01	0.01
13.31	1.04	0.27	0.05	9.85	-0.07	-0.00	0.00
13.36	1.05	0.27	0.05	9.40	0.00	0.00	0.00
13.42	1.05	0.27	0.06	9.83	0.07	0.00	0.00
13.47	1.06	0.27	0.06	9.86	0.07	0.00	0.00
13.52	1.06	0.27	0.06	9.84	-0.07	-0.00	0.00
13.57	1.07	0.27	0.06	9.39	0.13	0.01	0.00
13.62	1.07	0.27	0.06	9.85	-0.07	-0.00	0.00
13.67	1.08	0.27	0.06	10.80	-0.07	-0.00	0.01
13.72	1.08	0.27	0.06	9.39	0.00	0.00	0.00
13.77	1.09	0.28	0.05	9.86	-0.07	-0.00	0.00
13.82	1.09	0.28	0.05	9.86	-0.07	-0.00	0.00
13.87	1.10	0.28	0.05	9.39	0.00	0.00	0.00
13.92	1.10	0.28	0.05	9.39	0.00	0.00	0.00
13.97	1.11	0.28	0.05	9.38	0.00	0.00	0.00
14.02	1.11	0.28	0.05	9.38	0.00	0.00	0.00
14.07	1.12	0.28	0.05	9.86	0.07	0.00	0.00
14.12	1.12	0.28	0.06	9.86	0.07	0.00	0.00
14.17	1.12	0.28	0.06	9.40	0.00	0.00	0.00
14.22	1.13	0.28	0.05	10.79	-0.07	-0.00	0.01
14.27	1.14	0.28	0.05	10.31	0.00	0.00	0.01
14.32	1.14	0.28	0.05	9.87	-0.07	-0.00	0.00
14.37	1.15	0.28	0.05	9.85	-0.07	-0.00	0.00
14.42	1.15	0.28	0.05	10.34	0.00	0.00	0.01
14.47	1.16	0.28	0.04	9.86	-0.07	-0.00	0.00
14.52	1.16	0.28	0.04	10.32	0.00	0.00	0.01
14.57	1.17	0.28	0.04	9.85	-0.07	-0.00	0.00
14.62	1.17	0.28	0.04	9.86	0.07	0.00	0.00
14.67	1.18	0.28	0.05	9.87	0.07	0.00	0.00
14.72	1.18	0.28	0.05	9.39	0.00	0.00	0.00
14.77	1.18	0.28	0.05	9.87	0.07	0.00	0.00
14.82	1.19	0.28	0.05	9.86	0.07	0.00	0.00
14.87	1.19	0.28	0.05	9.39	0.00	0.00	0.00
14.92	1.20	0.28	0.05	10.34	0.00	0.00	0.01
14.97	1.20	0.28	0.06	9.87	0.07	0.00	0.00
15.02	1.21	0.28	0.05	9.87	-0.07	-0.00	0.00
15.07	1.21	0.28	0.06	9.85	0.07	0.00	0.00
15.12	1.22	0.28	0.06	9.87	0.07	0.00	0.00
15.17	1.22	0.28	0.06	9.86	-0.07	-0.00	0.00
15.22	1.23	0.28	0.06	9.37	0.00	0.00	0.00
15.27	1.23	0.28	0.06	9.85	0.07	0.00	0.00
15.32	1.24	0.28	0.06	10.33	0.00	0.00	0.01
15.37	1.24	0.28	0.06	9.86	-0.07	-0.00	0.00
15.42	1.25	0.28	0.06	9.40	0.00	0.00	0.00
15.47	1.25	0.28	0.06	10.29	0.00	0.00	0.01
15.52	1.26	0.28	0.05	9.87	-0.07	-0.00	0.00
15.57	1.26	0.28	0.06	9.86	0.07	0.00	0.00
15.63	1.27	0.28	0.06	8.94	0.00	0.00	0.00
15.68	1.27	0.29	0.06	9.32	0.00	0.00	0.00
15.73	1.28	0.29	0.06	9.40	0.00	0.00	0.00
15.78	1.28	0.29	0.06	9.40	0.00	0.00	0.00
15.83	1.29	0.29	0.06	9.39	0.00	0.00	0.00
15.88	1.29	0.29	0.06	9.86	0.07	0.00	0.00
15.93	1.30	0.29	0.06	10.80	-0.07	-0.00	0.01
15.98	1.30	0.29	0.05	10.33	-0.13	-0.01	0.01
16.03	1.31	0.29	0.05	9.87	-0.07	-0.00	0.00
16.08	1.31	0.29	0.04	9.87	-0.07	-0.00	0.00
16.13	1.32	0.29	0.04	9.87	-0.07	-0.00	0.00
16.18	1.32	0.29	0.04	10.24	0.00	0.00	0.01
16.23	1.33	0.29	0.04	10.33	0.00	0.00	0.01
16.28	1.33	0.29	0.04	9.39	0.00	0.00	0.00
16.33	1.34	0.29	0.04	9.86	0.07	0.00	0.00
16.38	1.34	0.29	0.05	9.86	0.07	0.00	0.00
16.43	1.35	0.29	0.04	9.86	-0.07	-0.00	0.00
16.48	1.35	0.29	0.05	9.84	0.07	0.00	0.00
16.53	1.36	0.29	0.05	9.86	0.07	0.00	0.00
16.58	1.36	0.29	0.05	9.86	0.07	0.00	0.00
16.63	1.37	0.29	0.05	10.33	0.00	0.00	0.01
16.68	1.37	0.29	0.05	9.40	0.00	0.00	0.00
16.73	1.38	0.29	0.05	10.34	0.00	0.00	0.01
16.78	1.38	0.29	0.05	9.37	0.00	0.00	0.00
16.83	1.39	0.29	0.06	9.84	0.07	0.00	0.00
16.88	1.39	0.29	0.06	9.39	0.00	0.00	0.00
16.93	1.40	0.29	0.06	10.33	0.00	0.00	0.01
16.98	1.40	0.29	0.06	9.87	0.07	0.00	0.00
17.03	1.41	0.29	0.06	9.86	-0.07	-0.00	0.00
17.08	1.41	0.29	0.05	9.87	-0.07	-0.00	0.00
17.13	1.42	0.29	0.05	10.33	0.00	0.00	0.01
17.18	1.42	0.29	0.05	8.93	-0.07	-0.00	0.00
17.23	1.43	0.29	0.05	10.34	0.00	0.00	0.01
17.28	1.43	0.29	0.05	9.39	0.00	0.00	0.00
17.33	1.44	0.29	0.05	9.87	0.07	0.00	0.00
17.38	1.44	0.29	0.05	9.38	0.00	0.00	0.00
17.43	1.45	0.29	0.05	9.40	0.00	0.00	0.00
17.48	1.45	0.29	0.05	9.39	0.00	0.00	0.00
17.53	1.46	0.29	0.05	9.40	0.00	0.00	0.00
17.58	1.46	0.29	0.05	9.38	0.00	0.00	0.00
17.63	1.46	0.30	0.06	9.86	0.07	0.00	0.00
17.68	1.47	0.30	0.05	10.81	-0.07	-0.00	0.01
17.73	1.48	0.30	0.05	10.32	0.00	0.00	0.01
17.78	1.48	0.30	0.05	10.29	0.00	0.00	0.01
17.83	1.49	0.30	0.05	9.86	-0.07	-0.00	0.00
17.88	1.49	0.30	0.04	10.33	-0.13	-0.01	0.01
17.93	1.50	0.30	0.04	9.87	-0.07	-0.00	0.00
t	x	y	th	v*100	w	dTh	dSi
