t	x	y	th	v*100	w	dTh	dSi
2.38	0.02	0.11	1.15	9.87	-0.47	-0.02	0.00
2.43	0.02	0.12	1.13	8.93	-0.47	-0.02	0.00
2.48	0.02	0.12	1.10	10.34	-0.54	-0.03	0.01
2.53	0.02	0.13	1.07	9.40	-0.54	-0.03	0.00
2.58	0.02	0.13	1.05	9.87	-0.47	-0.02	0.00
2.63	0.03	0.13	1.02	9.87	-0.60	-0.03	0.00
2.68	0.03	0.14	1.00	10.34	-0.40	-0.02	0.01
2.73	0.03	0.14	0.98	8.93	-0.47	-0.02	0.00
2.78	0.03	0.15	0.95	9.40	-0.54	-0.03	0.00
2.83	0.04	0.15	0.93	9.87	-0.47	-0.02	0.00
2.88	0.04	0.15	0.90	9.86	-0.47	-0.02	0.00
2.93	0.04	0.16	0.88	9.40	-0.54	-0.03	0.00
2.98	0.05	0.16	0.85	10.32	-0.54	-0.03	0.01
3.03	0.05	0.17	0.82	9.86	-0.47	-0.02	0.00
3.08	0.05	0.17	0.80	10.17	-0.53	-0.03	0.01
3.13	0.06	0.17	0.77	9.87	-0.47	-0.02	0.00
3.18	0.06	0.18	0.75	10.82	-0.47	-0.02	0.01
3.23	0.06	0.18	0.72	9.41	-0.54	-0.03	0.00
3.28	0.07	0.18	0.70	9.41	-0.54	-0.03	0.00
3.33	0.07	0.19	0.67	10.35	-0.54	-0.03	0.01
3.38	0.08	0.19	0.65	9.41	-0.40	-0.02	0.00
3.43	0.08	0.19	0.62	9.41	-0.54	-0.03	0.00
3.48	0.08	0.19	0.60	9.88	-0.47	-0.02	0.00
3.53	0.09	0.20	0.58	9.88	-0.47	-0.02	0.00
3.58	0.09	0.20	0.55	9.88	-0.47	-0.02	0.00
3.63	0.10	0.20	0.53	9.88	-0.47	-0.02	0.00
3.68	0.10	0.20	0.50	9.88	-0.47	-0.02	0.00
3.73	0.11	0.21	0.48	9.88	-0.47	-0.02	0.00
3.78	0.11	0.21	0.45	9.40	-0.54	-0.03	0.00
3.83	0.11	0.21	0.43	10.82	-0.47	-0.02	0.01
3.88	0.12	0.21	0.40	9.41	-0.54	-0.03	0.00
3.93	0.12	0.22	0.38	10.35	-0.54	-0.03	0.01
3.98	0.13	0.22	0.36	9.41	-0.40	-0.02	0.00
4.03	0.13	0.22	0.33	8.93	-0.47	-0.02	0.00
4.08	0.14	0.22	0.31	9.87	-0.47	-0.02	0.00
4.13	0.14	0.22	0.29	9.87	-0.47	-0.02	0.00
4.18	0.15	0.22	0.26	9.87	-0.47	-0.02	0.00
4.23	0.15	0.22	0.24	9.86	-0.47	-0.02	0.00
4.28	0.16	0.23	0.21	9.40	-0.54	-0.03	0.00
4.33	0.16	0.23	0.19	10.81	-0.47	-0.02	0.01
4.38	0.17	0.23	0.16	9.85	-0.47	-0.02	0.00
4.43	0.17	0.23	0.15	9.85	-0.20	-0.01	0.00
4.48	0.18	0.23	0.15	9.86	-0.07	-0.00	0.00
4.53	0.18	0.23	0.15	10.33	0.00	0.00	0.01
4.58	0.19	0.23	0.15	9.40	0.00	0.00	0.00
4.63	0.19	0.23	0.16	9.39	0.13	0.01	0.00
4.68	0.19	0.23	0.16	9.39	0.00	0.00	0.00
4.73	0.20	0.23	0.15	9.87	-0.07	-0.00	0.00
4.78	0.20	0.23	0.15	9.40	0.00	0.00	0.00
4.83	0.21	0.23	0.15	10.33	0.00	0.00	0.01
4.88	0.21	0.23	0.16	9.87	0.07	0.00	0.00
4.93	0.22	0.24	0.15	9.84	-0.07	-0.00	0.00
4.98	0.22	0.24	0.15	9.38	0.00	0.00	0.00
5.03	0.23	0.24	0.15	9.86	-0.07	-0.00	0.00
5.08	0.23	0.24	0.15	9.39	0.00	0.00	0.00
5.13	0.24	0.24	0.15	9.40	0.00	0.00	0.00
5.18	0.24	0.24	0.15	9.39	0.00	0.00	0.00
5.23	0.25	0.24	0.15	9.39	0.00	0.00	0.00
5.28	0.25	0.24	0.15	10.33	0.00	0.00	0.01
5.33	0.26	0.24	0.15	10.34	0.00	0.00	0.01
5.39	0.26	0.24	0.15	9.82	-0.07	-0.00	0.00
5.44	0.27	0.24	0.15	10.34	0.00	0.00	0.01
5.49	0.27	0.24	0.15	9.39	0.00	0.00	0.00
5.54	0.28	0.24	0.15	9.86	0.07	0.00	0.00
5.59	0.28	0.24	0.15	9.85	-0.07	-0.00	0.00
5.64	0.29	0.25	0.15	8.93	0.07	0.00	0.00
5.69	0.29	0.25	0.15	9.40	0.00	0.00	0.00
5.74	0.30	0.25	0.15	10.31	0.00	0.00	0.01
5.79	0.30	0.25	0.15	9.85	0.07	0.00	0.00
5.84	0.31	0.25	0.15	10.33	0.00	0.00	0.01
5.89	0.31	0.25	0.16	9.86	0.07	0.00	0.00
5.94	0.32	0.25	0.16	9.39	0.00	0.00	0.00
5.99	0.32	0.25	0.16	10.33	0.00	0.00	0.01
6.04	0.33	0.25	0.16	10.33	0.00	0.00	0.01
6.09	0.33	0.25	0.15	9.86	-0.07	-0.00	0.00
6.14	0.34	0.25	0.15	10.33	0.00	0.00	0.01
6.19	0.34	0.25	0.15	10.34	0.00	0.00	0.01
6.24	0.35	0.25	0.15	9.39	0.00	0.00	0.00
6.29	0.35	0.26	0.16	9.87	0.07	0.00	0.00
6.34	0.36	0.26	0.15	9.87	-0.07	-0.00	0.00
6.39	0.36	0.26	0.16	9.87	0.07	0.00	0.00
6.44	0.37	0.26	0.16	9.40	0.00	0.00	0.00
6.49	0.37	0.26	0.16	9.39	0.00	0.00	0.00
6.54	0.37	0.26	0.16	9.39	0.00	0.00	0.00
6.59	0.38	0.26	0.15	9.83	-0.07	-0.00	0.00
6.64	0.38	0.26	0.15	10.34	0.00	0.00	0.01
6.69	0.39	0.26	0.15	9.39	0.00	0.00	0.00
6.74	0.39	0.26	0.16	9.85	0.07	0.00	0.00
6.79	0.40	0.26	0.16	9.40	0.00	0.00	0.00
6.84	0.40	0.26	0.15	9.86	-0.07	-0.00	0.00
6.89	0.41	0.26	0.15	9.39	0.00	0.00	0.00
6.94	0.41	0.27	0.15	9.38	0.00	0.00	0.00
6.99	0.42	0.27	0.15	9.39	0.00	0.00	0.00
7.04	0.42	0.27	0.16	10.80	0.07	0.00	0.01
7.09	0.43	0.27	0.15	10.33	-0.13	-0.01	0.01
7.14	0.43	0.27	0.15	9.39	0.00	0.00	0.00
7.19	0.44	0.27	0.15	10.33	0.00	0.00	0.01
7.24	0.44	0.27	0.15	10.34	0.00	0.00	0.01
7.29	0.45	0.27	0.15	9.39	0.00	0.00	0.00
7.34	0.45	0.27	0.15	8.91	0.07	0.00	0.00
7.39	0.46	0.27	0.15	10.33	0.00	0.00	0.01
7.44	0.46	0.27	0.15	10.33	0.00	0.00	0.01
7.49	0.47	0.27	0.15	9.39	0.00	0.00	0.00
7.54	0.47	0.27	0.15	10.33	0.00	0.00	0.01
7.59	0.48	0.28	0.15	9.40	0.00	0.00	0.00
7.64	0.48	0.28	0.16	9.87	0.07	0.00	0.00
7.69	0.49	0.28	0.15	9.87	-0.07	-0.00	0.00
7.74	0.49	0.28	0.15	10.29	0.00	0.00	0.01
7.79	0.50	0.28	0.16	9.87	0.07	0.00	0.00
7.84	0.50	0.28	0.16	9.40	0.00	0.00	0.00
7.89	0.51	0.28	0.16	10.33	0.00	0.00	0.01
7.94	0.51	0.28	0.16	10.33	0.00	0.00	0.01
7.99	0.52	0.28	0.16	9.40	0.00	0.00	0.00
8.04	0.52	0.28	0.16	10.33	0.00	0.00	0.01
8.09	0.53	0.28	0.16	9.87	0.07	0.00	0.00
8.15	0.53	0.28	0.16	9.40	0.00	0.00	0.00
8.20	0.54	0.28	0.16	9.87	-0.07	-0.00	0.00
8.25	0.54	0.29	0.16	9.40	0.00	0.00	0.00
8.30	0.54	0.29	0.16	9.39	0.00	0.00	0.00
8.35	0.55	0.29	0.16	10.33	0.00	0.00	0.01
8.40	0.55	0.29	0.16	9.39	0.00	0.00	0.00
8.45	0.56	0.29	0.15	9.86	-0.07	-0.00	0.00
8.50	0.56	0.29	0.15	9.40	0.00	0.00	0.00
8.55	0.57	0.29	0.15	9.39	0.00	0.00	0.00
8.60	0.57	0.29	0.15	9.38	0.00	0.00	0.00
8.65	0.58	0.29	0.15	9.87	-0.07	-0.00	0.00
8.70	0.58	0.29	0.15	9.87	0.07	0.00	0.00
8.75	0.59	0.29	0.15	9.83	-0.07	-0.00	0.00
8.80	0.59	0.29	0.15	10.33	0.00	0.00	0.01
8.85	0.60	0.29	0.15	9.86	-0.07	-0.00	0.00
8.90	0.60	0.30	0.15	10.33	0.00	0.00	0.01
8.95	0.61	0.30	0.15	9.87	0.07	0.00	0.00
9.00	0.61	0.30	0.15	10.34	0.00	0.00	0.01
9.05	0.62	0.30	0.15	9.87	0.07	0.00	0.00
9.10	0.62	0.30	0.15	8.91	-0.07	-0.00	0.00
9.15	0.63	0.30	0.15	9.39	0.00	0.00	0.00
9.20	0.63	0.30	0.16	10.34	0.13	0.01	0.01
9.25	0.64	0.30	0.16	9.40	0.00	0.00	0.00
9.30	0.64	0.30	0.15	9.87	-0.07	-0.00	0.00
9.35	0.65	0.30	0.16	9.87	0.07	0.00	0.00
9.40	0.65	0.30	0.16	10.33	0.00	0.00	0.01
9.45	0.66	0.30	0.15	9.87	-0.07	-0.00	0.00
9.50	0.66	0.30	0.15	10.34	0.00	0.00	0.01
9.55	0.67	0.31	0.15	10.34	0.00	0.00	0.01
9.60	0.67	0.31	0.15	9.82	-0.07	-0.00	0.00
9.65	0.68	0.31	0.15	9.87	0.07	0.00	0.00
9.70	0.68	0.31	0.15	10.32	0.00	0.00	0.01
9.75	0.69	0.31	0.16	8.93	0.07	0.00	0.00
9.80	0.69	0.31	0.16	9.39	0.00	0.00	0.00
9.85	0.70	0.31	0.16	9.87	0.07	0.00	0.00
9.90	0.70	0.31	0.16	8.93	0.07	0.00	0.00
9.95	0.71	0.31	0.16	10.33	-0.13	-0.01	0.01
10.00	0.71	0.31	0.16	9.86	0.07	0.00	0.00
10.05	0.72	0.31	0.16	9.86	-0.07	-0.00	0.00
10.10	0.72	0.31	0.15	9.86	-0.07	-0.00	0.00
10.15	0.72	0.31	0.15	9.40	0.00	0.00	0.00
10.20	0.73	0.32	0.15	9.39	0.00	0.00	0.00
10.25	0.73	0.32	0.15	9.38	0.00	0.00	0.00
10.30	0.74	0.32	0.15	10.33	0.00	0.00	0.01
10.35	0.74	0.32	0.15	9.39	0.00	0.00	0.00
10.40	0.75	0.32	0.15	10.33	0.00	0.00	0.01
10.45	0.75	0.32	0.15	9.40	0.00	0.00	0.00
10.50	0.76	0.32	0.15	9.87	-0.07	-0.00	0.00
10.55	0.76	0.32	0.15	10.80	-0.07	-0.00	0.01
10.60	0.77	0.32	0.15	9.86	0.07	0.00	0.00
10.65	0.77	0.32	0.15	9.86	-0.07	-0.00	0.00
10.70	0.78	0.32	0.15	9.40	0.00	0.00	0.00
10.75	0.78	0.32	0.15	9.86	0.07	0.00	0.00
10.80	0.79	0.32	0.15	8.92	0.07	0.00	0.00
10.85	0.79	0.32	0.15	10.33	0.00	0.00	0.01
10.90	0.80	0.33	0.15	9.87	-0.07	-0.00	0.00
10.95	0.80	0.33	0.15	9.86	0.07	0.00	0.00
11.00	0.81	0.33	0.16	9.87	0.07	0.00	0.00
11.05	0.81	0.33	0.15	9.87	-0.07	-0.00	0.00
11.11	0.82	0.33	0.15	10.33	0.00	0.00	0.01
11.16	0.82	0.33	0.16	9.87	0.07	0.00	0.00
11.21	0.83	0.33	0.15	9.87	-0.07	-0.00	0.00
11.26	0.83	0.33	0.15	10.81	-0.07	-0.00	0.01
11.31	0.84	0.33	0.15	9.86	0.07	0.00	0.00
11.36	0.84	0.33	0.15	9.85	-0.07	-0.00	0.00
11.41	0.85	0.33	0.15	9.86	0.07	0.00	0.00
11.46	0.85	0.33	0.16	9.86	0.07	0.00	0.00
11.51	0.86	0.33	0.16	9.38	0.00	0.00	0.00
11.56	0.86	0.34	0.16	9.38	0.00	0.00	0.00
11.61	0.87	0.34	0.15	9.86	-0.07	-0.00	0.00
11.66	0.87	0.34	0.16	8.92	0.07	0.00	0.00
11.71	0.88	0.34	0.16	10.32	0.00	0.00	0.01
11.76	0.88	0.34	0.16	9.86	0.07	0.00	0.00
11.81	0.89	0.34	0.15	9.39	-0.13	-0.01	0.00
11.86	0.89	0.34	0.16	9.86	0.07	0.00	0.00
11.91	0.89	0.34	0.16	9.39	0.00	0.00	0.00
11.96	0.90	0.34	0.15	9.87	-0.07	-0.00	0.00
12.01	0.90	0.34	0.15	9.39	0.00	0.00	0.00
12.06	0.91	0.34	0.15	9.86	-0.07	-0.00	0.00
12.11	0.91	0.34	0.15	9.40	0.00	0.00	0.00
12.16	0.92	0.34	0.15	9.87	0.07	0.00	0.00
12.21	0.92	0.35	0.15	9.87	-0.07	-0.00	0.00
12.26	0.93	0.35	0.15	9.87	-0.07	-0.00	0.00
12.31	0.93	0.35	0.15	10.33	0.00	0.00	0.01
12.36	0.94	0.35	0.15	10.33	0.00	0.00	0.01
12.41	0.94	0.35	0.15	9.83	0.07	0.00	0.00
12.46	0.95	0.35	0.15	9.40	0.00	0.00	0.00
12.51	0.95	0.35	0.15	9.40	0.00	0.00	0.00
12.56	0.96	0.35	0.16	8.45	0.13	0.01	0.00
12.61	0.96	0.35	0.16	10.33	0.00	0.00	0.01
12.66	0.97	0.35	0.15	10.81	-0.07	-0.00	0.01
12.71	0.97	0.35	0.15	10.33	0.00	0.00	0.01
t	x	y	th	v*100	w	dTh	dSi
