t	x	y	th	v	w	dTh	dSi
0.224	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.274	-0.000	-0.000	0.003	-0.005	0.067	0.003	-0.000
0.324	-0.000	0.000	0.020	0.005	0.336	0.017	0.000
0.374	-0.000	-0.000	0.037	-0.005	0.336	0.017	-0.000
0.424	-0.000	-0.000	0.057	0.000	0.403	0.020	0.000
0.474	-0.000	0.000	0.081	0.005	0.470	0.024	0.000
0.524	-0.000	0.000	0.101	0.000	0.403	0.020	0.000
0.575	-0.000	-0.000	0.125	-0.005	0.470	0.024	-0.000
0.625	-0.000	-0.000	0.151	0.000	0.537	0.027	0.000
0.675	-0.000	-0.000	0.178	0.000	0.537	0.027	0.000
0.725	-0.000	-0.000	0.202	-0.005	0.470	0.024	-0.000
0.775	-0.000	-0.000	0.226	0.005	0.470	0.024	0.000
0.825	-0.000	-0.000	0.252	0.000	0.537	0.027	0.000
0.875	-0.000	-0.000	0.279	0.000	0.537	0.027	0.000
0.925	-0.000	-0.000	0.306	0.000	0.537	0.027	0.000
0.976	-0.000	-0.000	0.333	0.000	0.537	0.027	0.000
1.026	-0.000	-0.000	0.360	0.000	0.537	0.027	0.000
1.076	-0.000	0.000	0.384	0.005	0.470	0.024	0.000
1.126	-0.000	0.000	0.411	0.000	0.537	0.027	0.000
1.176	-0.000	0.000	0.438	0.000	0.534	0.027	0.000
1.227	-0.000	0.000	0.458	0.000	0.401	0.020	0.000
1.277	-0.000	0.000	0.485	0.000	0.536	0.027	0.000
1.327	0.000	0.000	0.508	0.005	0.470	0.024	0.000
1.377	0.000	0.000	0.535	0.000	0.537	0.027	0.000
1.427	0.000	0.000	0.562	0.000	0.537	0.027	0.000
1.478	0.000	0.000	0.589	0.000	0.536	0.027	0.000
1.528	0.000	0.000	0.616	0.000	0.537	0.027	0.000
1.578	0.000	0.000	0.643	0.000	0.537	0.027	0.000
1.628	0.000	0.000	0.666	-0.005	0.470	0.024	-0.000
1.678	0.000	0.000	0.693	0.000	0.537	0.027	0.000
1.728	0.000	0.000	0.717	0.005	0.470	0.024	0.000
1.779	0.000	0.000	0.744	0.000	0.536	0.027	0.000
1.829	0.000	0.000	0.767	-0.005	0.470	0.024	-0.000
1.879	0.000	0.000	0.791	0.005	0.470	0.024	0.000
1.929	0.000	0.000	0.818	0.000	0.537	0.027	0.000
1.979	0.000	0.000	0.845	0.000	0.537	0.027	0.000
2.029	0.000	0.000	0.872	0.000	0.537	0.027	0.000
2.080	0.000	0.000	0.899	0.000	0.537	0.027	0.000
2.130	0.000	0.000	0.926	0.000	0.537	0.027	0.000
2.180	0.000	0.000	0.953	0.000	0.537	0.027	0.000
2.230	0.000	0.000	0.980	0.000	0.537	0.027	0.000
2.280	0.000	0.000	1.000	0.000	0.402	0.020	0.000
2.330	0.000	0.000	1.027	0.000	0.537	0.027	0.000
2.380	0.000	0.000	1.054	0.000	0.537	0.027	0.000
2.431	0.000	0.000	1.080	0.000	0.537	0.027	0.000
2.481	0.000	-0.000	1.104	-0.005	0.470	0.024	-0.000
2.531	0.000	0.000	1.128	0.005	0.469	0.024	0.000
2.581	0.000	0.000	1.155	0.000	0.537	0.027	0.000
2.631	0.000	0.000	1.181	0.000	0.537	0.027	0.000
2.681	0.000	0.000	1.208	0.000	0.537	0.027	0.000
2.732	0.000	0.000	1.232	0.005	0.470	0.024	0.000
2.782	0.000	0.000	1.259	0.000	0.537	0.027	0.000
2.832	0.000	0.000	1.286	0.000	0.537	0.027	0.000
2.882	0.000	0.000	1.313	0.000	0.537	0.027	0.000
2.932	0.000	0.001	1.336	0.005	0.470	0.024	0.000
2.982	0.000	0.001	1.363	0.000	0.537	0.027	0.000
3.034	0.000	0.000	1.394	-0.005	0.587	0.030	-0.000
3.084	0.000	0.000	1.417	-0.005	0.469	0.024	-0.000
3.134	0.000	0.000	1.441	0.005	0.470	0.024	0.000
3.184	0.000	0.000	1.468	0.000	0.537	0.027	0.000
3.234	0.000	0.000	1.495	0.000	0.537	0.027	0.000
3.285	0.000	0.000	1.518	-0.005	0.470	0.024	-0.000
3.335	0.000	0.000	1.545	0.000	0.538	0.027	0.000
