t	x	y	th	v	w	dTh	dSi
5.051	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.101	-0.000	0.000	1.574	0.005	0.067	0.003	0.000
5.152	-0.000	0.000	1.588	0.000	0.268	0.013	0.000
5.202	-0.000	0.000	1.601	0.000	0.269	0.013	0.000
5.252	0.000	0.000	1.618	-0.005	0.336	0.017	-0.000
5.302	0.000	-0.000	1.635	-0.005	0.336	0.017	-0.000
5.352	0.000	-0.000	1.652	-0.005	0.336	0.017	-0.000
5.402	0.000	-0.000	1.675	0.005	0.470	0.024	0.000
5.452	0.000	-0.000	1.692	-0.005	0.336	0.017	-0.000
5.502	0.000	-0.000	1.712	0.000	0.403	0.020	0.000
5.552	0.000	-0.000	1.732	0.000	0.403	0.020	0.000
5.603	0.000	-0.000	1.756	0.005	0.470	0.024	0.000
5.653	0.000	-0.000	1.773	-0.005	0.336	0.017	-0.000
5.703	-0.000	-0.000	1.796	0.005	0.470	0.024	0.000
5.753	-0.000	-0.000	1.817	0.000	0.403	0.020	0.000
5.803	-0.000	-0.000	1.837	0.000	0.403	0.020	0.000
5.853	-0.000	-0.000	1.860	0.005	0.470	0.024	0.000
5.903	-0.000	-0.000	1.880	0.000	0.403	0.020	0.000
5.953	0.000	-0.000	1.904	-0.005	0.470	0.024	-0.000
6.004	-0.000	-0.000	1.928	0.005	0.470	0.024	0.000
6.054	0.000	-0.000	1.944	-0.005	0.335	0.017	-0.000
6.104	-0.000	0.000	1.965	0.009	0.403	0.020	0.000
6.154	-0.000	-0.000	1.988	-0.005	0.470	0.024	-0.000
6.204	-0.000	-0.000	2.008	0.000	0.403	0.020	0.000
6.255	-0.000	-0.000	2.029	0.000	0.403	0.020	0.000
6.305	-0.000	-0.000	2.049	0.000	0.403	0.020	0.000
6.355	-0.000	-0.000	2.069	0.000	0.403	0.020	0.000
6.405	-0.000	-0.000	2.089	0.000	0.403	0.020	0.000
6.455	-0.000	0.000	2.113	0.005	0.470	0.024	0.000
6.505	-0.000	-0.000	2.130	-0.005	0.336	0.017	-0.000
6.555	-0.000	0.000	2.153	0.005	0.470	0.024	0.000
6.606	-0.000	0.000	2.173	0.000	0.403	0.020	0.000
6.656	-0.000	0.000	2.194	0.000	0.403	0.020	0.000
6.706	-0.000	-0.000	2.217	-0.005	0.470	0.024	-0.000
6.756	-0.000	0.000	2.234	0.005	0.336	0.017	0.000
6.806	-0.000	0.000	2.257	-0.005	0.470	0.024	-0.000
6.856	-0.000	0.000	2.274	0.005	0.336	0.017	0.000
6.907	-0.000	0.000	2.298	-0.005	0.470	0.024	-0.000
6.957	-0.000	0.000	2.318	0.000	0.403	0.020	0.000
7.007	-0.000	0.000	2.338	0.000	0.403	0.020	0.000
7.057	-0.000	0.000	2.362	0.005	0.470	0.024	0.000
7.107	-0.000	0.000	2.382	0.000	0.403	0.020	0.000
7.157	-0.000	0.000	2.402	0.000	0.403	0.020	0.000
7.208	-0.000	0.000	2.422	0.000	0.403	0.020	0.000
