t	x	y	th	v	w	dTh	dSi
5.104	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.154	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.204	0.000	0.000	1.584	0.000	0.268	0.013	0.000
5.255	-0.000	0.000	1.601	0.005	0.336	0.017	0.000
5.305	-0.000	0.000	1.621	0.000	0.403	0.020	0.000
5.355	-0.000	0.000	1.641	0.000	0.403	0.020	0.000
5.405	-0.000	0.000	1.662	0.000	0.403	0.020	0.000
5.455	0.000	0.000	1.679	-0.005	0.336	0.017	-0.000
5.505	-0.000	0.000	1.702	0.005	0.470	0.024	0.000
5.555	0.000	0.000	1.719	-0.005	0.336	0.017	-0.000
5.605	-0.000	0.000	1.742	0.005	0.470	0.024	0.000
5.655	-0.000	0.000	1.763	0.000	0.403	0.020	0.000
5.706	-0.000	0.000	1.783	0.000	0.403	0.020	0.000
5.756	-0.000	0.000	1.803	0.000	0.403	0.020	0.000
5.806	-0.000	0.000	1.823	0.000	0.403	0.020	0.000
5.856	-0.000	0.000	1.843	0.000	0.403	0.020	0.000
5.906	-0.000	0.000	1.864	0.000	0.403	0.020	0.000
5.956	-0.000	0.000	1.884	0.000	0.403	0.020	0.000
6.006	-0.000	0.000	1.904	0.000	0.403	0.020	0.000
6.057	-0.000	0.000	1.924	0.000	0.403	0.020	0.000
6.107	-0.000	0.000	1.944	0.000	0.403	0.020	0.000
6.157	-0.000	0.000	1.968	0.005	0.470	0.024	0.000
6.207	-0.000	0.000	1.985	-0.005	0.336	0.017	-0.000
6.257	-0.000	0.000	2.005	0.000	0.403	0.020	0.000
6.307	-0.000	0.000	2.022	0.005	0.335	0.017	0.000
6.357	-0.000	0.000	2.045	-0.005	0.470	0.024	-0.000
6.408	-0.000	0.000	2.066	0.000	0.403	0.020	0.000
6.458	-0.000	0.001	2.086	0.009	0.402	0.020	0.000
6.508	-0.000	0.000	2.103	-0.005	0.336	0.017	-0.000
6.558	-0.000	0.001	2.126	0.005	0.470	0.024	0.000
6.608	-0.000	0.000	2.143	-0.005	0.335	0.017	-0.000
6.658	-0.000	0.000	2.163	0.000	0.403	0.020	0.000
6.709	-0.000	0.000	2.183	0.000	0.403	0.020	0.000
6.759	-0.000	0.001	2.207	0.005	0.470	0.024	0.000
6.809	-0.000	0.000	2.224	-0.005	0.335	0.017	-0.000
6.859	-0.000	0.001	2.247	0.005	0.468	0.024	0.000
6.910	-0.000	0.000	2.264	-0.005	0.335	0.017	-0.000
6.960	-0.000	0.000	2.284	0.000	0.403	0.020	0.000
7.010	-0.000	0.000	2.305	0.000	0.403	0.020	0.000
7.060	0.000	0.000	2.321	-0.005	0.336	0.017	-0.000
7.110	-0.000	0.000	2.345	0.005	0.470	0.024	0.000
7.160	0.000	0.000	2.362	-0.005	0.336	0.017	-0.000
7.210	0.000	0.000	2.382	0.000	0.403	0.020	0.000
7.261	0.000	0.000	2.402	0.000	0.403	0.020	0.000
7.311	0.000	0.000	2.422	0.000	0.403	0.020	0.000
7.361	0.000	0.000	2.443	0.000	0.403	0.020	0.000
7.411	0.000	0.000	2.459	-0.005	0.336	0.017	-0.000
7.461	0.000	-0.000	2.476	-0.005	0.336	0.017	-0.000
7.511	0.000	0.000	2.500	0.005	0.470	0.024	0.000
7.562	0.000	-0.000	2.517	-0.005	0.336	0.017	-0.000
7.612	0.000	-0.000	2.537	0.000	0.403	0.020	0.000
7.662	0.000	-0.000	2.557	0.000	0.403	0.020	0.000
7.712	0.000	-0.000	2.577	0.000	0.403	0.020	0.000
7.762	0.000	-0.000	2.597	0.000	0.403	0.020	0.000
7.812	0.001	-0.000	2.614	-0.005	0.335	0.017	-0.000
7.863	0.001	-0.000	2.638	-0.005	0.470	0.024	-0.000
7.913	0.001	-0.000	2.658	0.000	0.403	0.020	0.000
7.963	0.001	-0.000	2.678	0.000	0.403	0.020	0.000
8.013	0.001	-0.000	2.698	0.000	0.403	0.020	0.000
8.063	0.001	-0.000	2.719	0.000	0.403	0.020	0.000
8.113	0.001	-0.000	2.739	0.000	0.403	0.020	0.000
8.164	0.001	-0.000	2.759	0.000	0.403	0.020	0.000
8.214	0.001	-0.000	2.779	0.000	0.403	0.020	0.000
8.264	0.001	-0.000	2.799	0.000	0.403	0.020	0.000
8.314	0.001	-0.000	2.820	0.000	0.402	0.020	0.000
8.364	0.001	-0.000	2.843	0.005	0.470	0.024	0.000
8.414	0.001	-0.000	2.863	0.000	0.403	0.020	0.000
8.465	0.001	-0.000	2.884	0.000	0.403	0.020	0.000
8.515	0.001	-0.000	2.907	-0.005	0.470	0.024	-0.000
8.565	0.001	-0.000	2.924	0.005	0.336	0.017	0.000
8.615	0.001	-0.000	2.944	0.000	0.403	0.020	0.000
8.665	0.001	-0.000	2.964	0.000	0.403	0.020	0.000
8.715	0.001	-0.000	2.991	0.000	0.537	0.027	0.000
8.766	0.001	-0.000	3.005	0.000	0.268	0.013	0.000
8.816	0.000	-0.000	3.028	0.005	0.470	0.024	0.000
8.866	0.000	-0.000	3.052	0.005	0.470	0.024	0.000
8.916	0.000	-0.000	3.072	0.000	0.403	0.020	0.000
8.966	0.000	-0.000	3.092	0.000	0.402	0.020	0.000
9.017	0.000	-0.000	3.116	-0.005	0.470	0.024	-0.000
9.067	0.000	-0.000	3.136	0.000	0.403	0.020	0.000
9.117	0.000	-0.000	-3.124	0.005	0.470	0.024	0.000
9.167	0.000	-0.000	-3.103	0.000	0.403	0.020	0.000
9.217	0.000	-0.000	-3.083	0.000	0.402	0.020	0.000
9.267	0.000	-0.000	-3.063	0.000	0.402	0.020	0.000
9.318	0.000	-0.000	-3.043	0.000	0.402	0.020	0.000
9.368	0.000	-0.000	-3.023	0.000	0.403	0.020	0.000
9.418	0.000	-0.000	-3.002	0.000	0.402	0.020	0.000
9.468	-0.000	-0.000	-2.979	0.005	0.470	0.024	0.000
9.518	0.000	-0.000	-2.962	-0.005	0.335	0.017	-0.000
9.569	-0.000	-0.000	-2.939	0.005	0.470	0.024	0.000
9.619	0.000	-0.000	-2.922	-0.005	0.335	0.017	-0.000
9.669	-0.000	-0.000	-2.898	0.005	0.469	0.024	0.000
9.719	0.000	-0.000	-2.881	-0.005	0.335	0.017	-0.000
9.769	-0.000	-0.000	-2.858	0.005	0.470	0.024	0.000
9.820	-0.000	-0.000	-2.838	0.000	0.403	0.020	0.000
9.870	0.000	-0.000	-2.814	-0.005	0.470	0.024	-0.000
9.920	-0.000	-0.000	-2.797	0.005	0.336	0.017	0.000
9.970	-0.000	-0.000	-2.777	0.000	0.403	0.020	0.000
