t	x	y	th	v*100	w	dTh	dSi
0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.52	0.00	0.00	0.00	0.94	0.00	0.00	0.00
0.57	0.00	0.00	0.01	8.46	0.13	0.01	0.00
0.62	0.01	0.00	0.01	14.08	0.13	0.01	0.01
0.67	0.02	0.00	0.02	16.45	0.20	0.01	0.01
0.72	0.03	0.00	0.03	18.32	0.20	0.01	0.01
0.77	0.04	0.00	0.04	16.43	0.20	0.01	0.01
0.82	0.05	0.00	0.05	16.44	0.20	0.01	0.01
0.87	0.05	0.00	0.06	15.51	0.07	0.00	0.01
0.92	0.06	0.00	0.06	15.50	0.07	0.00	0.01
0.98	0.07	0.00	0.07	15.97	0.13	0.01	0.01
1.03	0.08	0.00	0.07	15.02	0.00	0.00	0.01
1.08	0.08	0.00	0.07	15.01	0.00	0.00	0.01
1.13	0.09	0.00	0.07	14.09	0.13	0.01	0.01
1.18	0.10	0.00	0.07	15.02	0.00	0.00	0.01
1.23	0.11	0.01	0.07	14.54	-0.07	-0.00	0.01
1.28	0.11	0.01	0.07	14.56	-0.07	-0.00	0.01
1.33	0.12	0.01	0.07	14.57	0.07	0.00	0.01
1.38	0.13	0.01	0.07	13.61	-0.07	-0.00	0.01
1.43	0.13	0.01	0.07	13.15	0.00	0.00	0.01
1.48	0.14	0.01	0.07	13.16	0.00	0.00	0.01
1.53	0.15	0.01	0.07	13.14	0.00	0.00	0.01
1.58	0.15	0.01	0.07	12.20	0.00	0.00	0.01
1.63	0.16	0.01	0.07	12.21	0.00	0.00	0.01
1.68	0.17	0.01	0.06	11.74	-0.07	-0.00	0.01
1.73	0.17	0.01	0.06	11.73	-0.07	-0.00	0.01
1.78	0.18	0.01	0.06	11.27	0.00	0.00	0.01
1.83	0.18	0.01	0.06	11.74	0.07	0.00	0.01
1.88	0.19	0.01	0.06	12.20	0.00	0.00	0.01
1.93	0.19	0.01	0.06	12.20	0.00	0.00	0.01
