t	x	y	th	v	w	dTh	dSi
5.039	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.089	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.139	-0.000	0.000	1.574	0.005	0.067	0.003	0.000
5.189	-0.000	0.000	1.581	0.000	0.134	0.007	0.000
5.239	-0.000	0.000	1.591	0.005	0.201	0.010	0.000
5.290	0.000	0.000	1.601	-0.005	0.202	0.010	-0.000
5.340	0.000	0.000	1.608	0.000	0.134	0.007	0.000
5.390	-0.000	0.000	1.618	0.005	0.202	0.010	0.000
5.440	0.000	0.000	1.625	-0.009	0.134	0.007	-0.000
5.490	0.000	0.000	1.635	0.005	0.202	0.010	0.000
5.540	0.000	0.000	1.648	0.000	0.269	0.013	0.000
5.590	0.000	0.000	1.655	0.000	0.134	0.007	0.000
5.640	0.000	0.000	1.662	0.000	0.134	0.007	0.000
5.690	0.000	0.000	1.675	0.000	0.269	0.013	0.000
5.741	0.000	0.000	1.689	0.000	0.269	0.013	0.000
5.791	-0.000	0.000	1.699	0.005	0.202	0.010	0.000
5.841	-0.000	0.000	1.705	0.000	0.134	0.007	0.000
5.891	-0.000	0.000	1.712	0.000	0.134	0.007	0.000
5.941	-0.000	0.000	1.726	0.000	0.269	0.013	0.000
5.991	-0.000	0.000	1.739	0.000	0.269	0.013	0.000
6.041	-0.000	0.000	1.746	0.000	0.134	0.007	0.000
6.091	0.000	0.000	1.756	-0.005	0.202	0.010	-0.000
6.141	-0.000	0.000	1.766	0.005	0.201	0.010	0.000
6.192	-0.000	0.000	1.779	0.000	0.269	0.013	0.000
6.242	-0.000	0.000	1.786	0.000	0.134	0.007	0.000
6.292	0.000	0.000	1.796	-0.005	0.201	0.010	-0.000
6.342	-0.000	0.000	1.806	0.005	0.201	0.010	0.000
6.392	-0.000	0.000	1.820	0.000	0.268	0.013	0.000
6.442	0.000	0.000	1.830	-0.005	0.201	0.010	-0.000
6.493	-0.000	0.000	1.840	0.005	0.201	0.010	0.000
6.543	0.000	0.000	1.850	-0.005	0.201	0.010	-0.000
6.593	-0.000	0.000	1.860	0.005	0.201	0.010	0.000
6.643	-0.000	0.000	1.874	0.000	0.268	0.013	0.000
6.693	-0.000	0.000	1.880	0.000	0.134	0.007	0.000
6.743	-0.000	0.001	1.891	0.005	0.201	0.010	0.000
6.794	-0.000	0.000	1.901	-0.005	0.201	0.010	-0.000
6.844	-0.000	0.000	1.914	0.000	0.268	0.013	0.000
6.894	-0.000	0.000	1.921	0.000	0.134	0.007	0.000
6.944	0.000	0.000	1.931	-0.005	0.201	0.010	-0.000
6.994	-0.000	0.000	1.941	0.005	0.201	0.010	0.000
7.044	-0.000	0.000	1.955	0.000	0.268	0.013	0.000
7.094	-0.000	0.000	1.968	0.000	0.269	0.013	0.000
7.145	-0.000	0.000	1.975	0.000	0.134	0.007	0.000
7.195	-0.000	0.000	1.981	0.000	0.134	0.007	0.000
7.245	-0.000	0.000	1.995	0.000	0.269	0.013	0.000
7.295	-0.000	0.001	2.005	0.005	0.201	0.010	0.000
7.345	-0.000	0.000	2.015	-0.005	0.201	0.010	-0.000
7.395	-0.000	0.000	2.022	0.000	0.134	0.007	0.000
7.445	-0.000	0.000	2.035	0.000	0.268	0.013	0.000
7.496	-0.000	0.000	2.049	0.000	0.268	0.013	0.000
