t	x	y	th	v	w	dTh	dSi
5.087	1.400	1.000	1.571	0.000	0.000	0.000	0.000
5.138	1.400	1.004	1.574	0.089	0.067	0.003	0.004
5.188	1.400	1.011	1.574	0.132	0.000	0.000	0.007
5.238	1.400	1.019	1.571	0.155	-0.067	-0.003	0.008
5.288	1.400	1.027	1.571	0.169	0.000	0.000	0.008
5.338	1.400	1.036	1.574	0.174	0.067	0.003	0.009
5.388	1.400	1.044	1.574	0.160	0.000	0.000	0.008
5.439	1.400	1.052	1.578	0.155	0.067	0.003	0.008
5.489	1.400	1.059	1.574	0.146	-0.067	-0.003	0.007
5.539	1.400	1.067	1.581	0.160	0.134	0.007	0.008
5.589	1.400	1.075	1.581	0.150	0.000	0.000	0.008
5.639	1.400	1.082	1.578	0.146	-0.067	-0.003	0.007
5.689	1.400	1.089	1.578	0.141	0.000	0.000	0.007
5.739	1.400	1.096	1.581	0.146	0.067	0.003	0.007
5.789	1.399	1.103	1.581	0.141	0.000	0.000	0.007
5.839	1.399	1.111	1.581	0.141	0.000	0.000	0.007
5.890	1.399	1.117	1.584	0.136	0.067	0.003	0.007
5.940	1.399	1.124	1.584	0.132	0.000	0.000	0.007
5.990	1.399	1.131	1.588	0.136	0.067	0.003	0.007
6.040	1.399	1.138	1.584	0.136	-0.067	-0.003	0.007
6.090	1.399	1.144	1.584	0.131	0.000	0.000	0.007
6.141	1.399	1.151	1.584	0.132	0.000	0.000	0.007
6.191	1.399	1.157	1.581	0.127	-0.067	-0.003	0.006
6.241	1.399	1.164	1.578	0.127	-0.067	-0.003	0.006
6.291	1.399	1.170	1.578	0.122	0.000	0.000	0.006
6.341	1.399	1.176	1.578	0.122	0.000	0.000	0.006
6.391	1.399	1.181	1.578	0.113	0.000	0.000	0.006
6.441	1.399	1.187	1.567	0.108	-0.201	-0.010	0.005
6.492	1.399	1.193	1.571	0.117	0.067	0.003	0.006
6.542	1.399	1.199	1.571	0.122	0.000	0.000	0.006
6.592	1.399	1.205	1.571	0.113	0.000	0.000	0.006
6.642	1.399	1.210	1.571	0.113	0.000	0.000	0.006
6.692	1.399	1.216	1.574	0.117	0.067	0.003	0.006
6.742	1.399	1.222	1.574	0.113	0.000	0.000	0.006
6.793	1.399	1.227	1.574	0.103	0.000	0.000	0.005
6.843	1.399	1.233	1.574	0.113	0.000	0.000	0.006
6.893	1.399	1.238	1.574	0.103	0.000	0.000	0.005
6.943	1.398	1.243	1.578	0.108	0.067	0.003	0.005
6.993	1.398	1.248	1.578	0.103	0.000	0.000	0.005
7.043	1.398	1.254	1.578	0.103	0.000	0.000	0.005
7.094	1.398	1.258	1.581	0.099	0.067	0.003	0.005
7.144	1.398	1.264	1.581	0.103	0.000	0.000	0.005
7.194	1.398	1.269	1.584	0.099	0.067	0.003	0.005
7.244	1.398	1.273	1.581	0.089	-0.067	-0.003	0.004
