t	x	y	th	v	w	dTh	dSi
6.028	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.078	-0.000	-0.000	0.024	-0.005	0.469	0.024	-0.000
6.128	-0.001	-0.000	0.074	-0.014	1.006	0.050	-0.001
6.178	-0.001	-0.000	0.138	0.005	1.275	0.064	0.000
6.228	-0.000	0.000	0.215	0.005	1.544	0.077	0.000
6.279	-0.000	0.000	0.296	0.000	1.611	0.081	0.000
6.329	-0.000	0.000	0.374	0.005	1.543	0.077	0.000
6.379	-0.000	0.000	0.458	0.005	1.671	0.084	0.000
6.429	-0.000	0.000	0.532	0.000	1.474	0.074	0.000
6.480	-0.000	0.000	0.613	0.000	1.610	0.081	0.000
6.530	-0.000	0.000	0.693	0.000	1.611	0.081	0.000
6.580	-0.000	0.000	0.774	0.000	1.611	0.081	0.000
6.630	-0.000	0.000	0.855	0.000	1.609	0.081	0.000
6.680	0.000	0.000	0.932	0.005	1.543	0.077	0.000
6.730	0.000	0.000	1.006	0.000	1.476	0.074	0.000
6.781	0.000	0.000	1.087	0.000	1.604	0.081	0.000
6.831	0.000	0.000	1.161	0.000	1.477	0.074	0.000
6.881	0.000	0.000	1.242	0.000	1.611	0.081	0.000
6.931	0.000	0.000	1.323	0.000	1.611	0.081	0.000
6.981	0.000	0.001	1.400	0.005	1.543	0.077	0.000
7.032	0.000	0.001	1.474	0.000	1.477	0.074	0.000
7.082	0.000	0.000	1.552	-0.005	1.544	0.077	-0.000
7.132	0.000	0.001	1.629	0.005	1.544	0.077	0.000
7.182	0.000	0.001	1.703	0.000	1.478	0.074	0.000
7.232	0.000	0.000	1.781	-0.005	1.545	0.077	-0.000
7.282	0.000	0.001	1.858	0.005	1.544	0.077	0.000
7.332	0.000	0.000	1.932	-0.009	1.478	0.074	-0.000
7.382	0.000	0.000	2.009	0.005	1.544	0.077	0.000
7.433	0.000	0.000	2.080	-0.005	1.410	0.071	-0.000
7.483	0.000	-0.000	2.158	-0.005	1.544	0.077	-0.000
7.533	0.001	-0.000	2.228	-0.005	1.408	0.071	-0.000
7.583	0.001	-0.000	2.302	0.000	1.476	0.074	0.000
7.633	0.001	-0.000	2.380	-0.005	1.544	0.077	-0.000
7.683	0.001	-0.001	2.457	-0.005	1.542	0.077	-0.000
7.734	0.001	-0.001	2.531	0.000	1.476	0.074	0.000
7.784	0.001	-0.001	2.605	0.000	1.477	0.074	0.000
7.834	0.001	-0.000	2.689	0.005	1.678	0.084	0.000
7.884	0.000	-0.000	2.770	0.009	1.610	0.081	0.000
7.934	0.000	-0.000	2.851	0.000	1.611	0.081	0.000
7.984	0.000	-0.000	2.928	0.005	1.543	0.077	0.000
8.035	0.000	-0.000	3.009	0.000	1.611	0.081	0.000
8.085	0.000	-0.000	3.087	-0.005	1.544	0.077	-0.000
8.135	0.000	-0.000	-3.119	0.005	1.541	0.077	0.000
8.185	0.000	-0.000	-3.038	0.000	1.612	0.081	0.000
8.235	-0.000	-0.000	-2.961	0.005	1.544	0.077	0.000
8.285	0.000	-0.000	-2.884	-0.005	1.544	0.077	-0.000
8.336	-0.000	-0.000	-2.806	0.005	1.543	0.077	0.000
8.386	-0.000	-0.000	-2.725	0.000	1.610	0.081	0.000
8.436	-0.000	-0.000	-2.651	0.000	1.477	0.074	0.000
8.486	-0.000	-0.000	-2.570	0.000	1.610	0.081	0.000
8.536	-0.000	-0.000	-2.490	0.000	1.611	0.081	0.000
8.586	-0.000	-0.000	-2.416	0.000	1.473	0.074	0.000
8.637	-0.000	-0.000	-2.338	0.005	1.544	0.077	0.000
8.687	-0.000	-0.000	-2.257	0.000	1.611	0.081	0.000
8.737	-0.000	-0.000	-2.187	-0.005	1.403	0.071	-0.000
8.787	-0.000	-0.000	-2.109	0.005	1.544	0.077	0.000
8.837	-0.000	-0.000	-2.032	-0.005	1.544	0.077	-0.000
8.888	-0.000	-0.000	-1.958	0.000	1.477	0.074	0.000
8.938	-0.000	0.000	-1.887	-0.005	1.410	0.071	-0.000
8.988	-0.000	0.000	-1.806	0.000	1.611	0.081	0.000
9.038	-0.000	0.000	-1.736	-0.005	1.409	0.071	-0.000
9.088	-0.000	0.000	-1.658	-0.005	1.542	0.077	-0.000
9.138	-0.000	0.001	-1.588	-0.005	1.408	0.071	-0.000
9.189	-0.000	0.001	-1.514	0.000	1.476	0.074	0.000
9.239	-0.000	0.001	-1.433	0.000	1.610	0.081	0.000
9.289	0.000	-0.002	-1.379	0.056	1.073	0.054	0.003
9.339	0.002	-0.009	-1.345	0.131	0.671	0.034	0.007
9.389	0.003	-0.015	-1.312	0.141	0.670	0.034	0.007
9.439	0.006	-0.023	-1.285	0.160	0.537	0.027	0.008
9.490	0.008	-0.031	-1.258	0.160	0.536	0.027	0.008
9.540	0.011	-0.039	-1.234	0.164	0.470	0.024	0.008
9.590	0.013	-0.046	-1.217	0.155	0.336	0.017	0.008
9.640	0.016	-0.053	-1.201	0.155	0.336	0.017	0.008
9.690	0.019	-0.061	-1.180	0.160	0.403	0.020	0.008
9.740	0.022	-0.068	-1.157	0.155	0.470	0.024	0.008
9.791	0.025	-0.075	-1.140	0.155	0.336	0.017	0.008
9.841	0.028	-0.082	-1.120	0.150	0.403	0.020	0.008
9.891	0.032	-0.089	-1.100	0.160	0.403	0.020	0.008
9.941	0.035	-0.096	-1.086	0.150	0.269	0.013	0.008
9.991	0.039	-0.102	-1.069	0.155	0.336	0.017	0.008
10.041	0.043	-0.109	-1.049	0.150	0.403	0.020	0.008
10.091	0.047	-0.115	-1.032	0.146	0.336	0.017	0.007
10.142	0.050	-0.122	-1.019	0.150	0.268	0.013	0.008
10.192	0.054	-0.128	-1.002	0.146	0.335	0.017	0.007
10.242	0.059	-0.134	-0.978	0.155	0.470	0.024	0.008
10.292	0.063	-0.141	-0.958	0.160	0.403	0.020	0.008
10.342	0.068	-0.148	-0.938	0.160	0.402	0.020	0.008
10.392	0.072	-0.154	-0.921	0.155	0.336	0.017	0.008
10.443	0.077	-0.160	-0.901	0.150	0.403	0.020	0.008
10.493	0.082	-0.166	-0.877	0.155	0.470	0.024	0.008
10.543	0.087	-0.172	-0.857	0.160	0.403	0.020	0.008
10.593	0.092	-0.178	-0.834	0.155	0.470	0.024	0.008
10.643	0.098	-0.183	-0.810	0.155	0.470	0.024	0.008
10.693	0.103	-0.189	-0.793	0.155	0.335	0.017	0.008
10.743	0.108	-0.194	-0.776	0.155	0.336	0.017	0.008
10.794	0.114	-0.200	-0.760	0.155	0.335	0.017	0.008
10.844	0.120	-0.205	-0.739	0.150	0.403	0.020	0.008
10.894	0.125	-0.210	-0.716	0.155	0.470	0.024	0.008
10.944	0.131	-0.215	-0.696	0.150	0.403	0.020	0.008
10.994	0.137	-0.220	-0.675	0.150	0.403	0.020	0.008
11.044	0.143	-0.224	-0.662	0.150	0.268	0.013	0.008
11.095	0.149	-0.229	-0.649	0.150	0.268	0.013	0.008
11.145	0.155	-0.234	-0.635	0.150	0.268	0.013	0.008
11.195	0.161	-0.238	-0.615	0.160	0.403	0.020	0.008
11.245	0.168	-0.243	-0.598	0.155	0.335	0.017	0.008
11.295	0.174	-0.247	-0.578	0.160	0.403	0.020	0.008
11.345	0.181	-0.251	-0.558	0.150	0.403	0.020	0.008
11.396	0.188	-0.255	-0.531	0.160	0.537	0.027	0.008
11.446	0.194	-0.259	-0.514	0.155	0.335	0.017	0.008
11.496	0.201	-0.263	-0.494	0.160	0.403	0.020	0.008
11.546	0.208	-0.267	-0.473	0.150	0.403	0.020	0.008
11.596	0.215	-0.270	-0.450	0.155	0.470	0.024	0.008
11.646	0.222	-0.273	-0.433	0.155	0.335	0.017	0.008
