t	x	y	th	v	w	dTh	dSi
6.023	1.000	0.600	0.000	0.000	0.000	0.000	0.000
6.073	1.000	0.600	0.007	0.000	0.134	0.007	0.000
6.123	1.000	0.600	0.027	0.009	0.402	0.020	0.000
6.174	1.000	0.600	0.047	0.000	0.402	0.020	0.000
6.224	1.000	0.600	0.067	0.000	0.403	0.020	0.000
6.274	1.000	0.600	0.094	0.000	0.537	0.027	0.000
6.324	1.000	0.600	0.121	0.000	0.537	0.027	0.000
6.374	1.000	0.600	0.145	-0.005	0.470	0.024	-0.000
6.424	1.000	0.600	0.168	0.005	0.470	0.024	0.000
6.474	1.000	0.600	0.192	-0.005	0.470	0.024	-0.000
6.524	1.000	0.600	0.219	0.000	0.537	0.027	0.000
6.574	1.000	0.600	0.242	0.005	0.470	0.024	0.000
6.625	1.000	0.600	0.269	0.000	0.537	0.027	0.000
6.675	1.000	0.600	0.296	0.000	0.537	0.027	0.000
6.725	1.000	0.600	0.323	0.000	0.537	0.027	0.000
6.775	1.000	0.600	0.350	0.000	0.538	0.027	0.000
6.825	1.000	0.600	0.374	-0.005	0.470	0.024	-0.000
6.875	1.000	0.600	0.401	0.000	0.537	0.027	0.000
6.925	1.000	0.600	0.424	0.005	0.470	0.024	0.000
6.975	1.000	0.600	0.448	-0.005	0.470	0.024	-0.000
7.026	1.000	0.600	0.475	0.000	0.537	0.027	0.000
7.076	1.000	0.600	0.502	0.000	0.537	0.027	0.000
7.126	1.000	0.600	0.525	0.005	0.470	0.024	0.000
7.176	1.000	0.600	0.552	0.000	0.537	0.027	0.000
7.226	1.000	0.600	0.576	-0.005	0.470	0.024	-0.000
7.276	1.000	0.600	0.603	0.000	0.537	0.027	0.000
7.326	1.000	0.600	0.629	0.000	0.537	0.027	0.000
7.377	1.000	0.600	0.650	0.000	0.403	0.020	0.000
7.427	1.000	0.600	0.677	0.000	0.537	0.027	0.000
7.477	1.000	0.600	0.703	0.000	0.537	0.027	0.000
7.527	1.000	0.600	0.730	0.000	0.537	0.027	0.000
7.577	1.000	0.600	0.751	0.000	0.403	0.020	0.000
7.627	1.000	0.600	0.778	0.000	0.537	0.027	0.000
7.677	1.000	0.600	0.801	-0.005	0.470	0.024	-0.000
7.728	1.000	0.600	0.828	0.000	0.537	0.027	0.000
7.778	1.000	0.600	0.855	0.000	0.537	0.027	0.000
7.828	1.000	0.600	0.879	-0.005	0.470	0.024	-0.000
7.878	1.000	0.600	0.902	0.005	0.470	0.024	0.000
7.928	1.000	0.600	0.929	0.000	0.537	0.027	0.000
7.978	1.000	0.600	0.953	-0.005	0.470	0.024	-0.000
8.028	1.000	0.600	0.980	0.000	0.537	0.027	0.000
8.079	1.000	0.599	1.003	-0.005	0.469	0.024	-0.000
8.129	1.000	0.599	1.027	-0.005	0.470	0.024	-0.000
8.179	1.000	0.599	1.054	0.000	0.537	0.027	0.000
8.229	1.000	0.599	1.077	0.005	0.470	0.024	0.000
8.279	1.000	0.599	1.104	0.000	0.537	0.027	0.000
8.329	1.000	0.599	1.131	0.000	0.537	0.027	0.000
8.380	1.000	0.599	1.158	0.000	0.537	0.027	0.000
8.430	1.000	0.599	1.185	0.000	0.537	0.027	0.000
8.480	1.000	0.599	1.208	-0.005	0.470	0.024	-0.000
8.530	1.000	0.599	1.235	0.000	0.537	0.027	0.000
8.580	1.000	0.599	1.262	0.000	0.537	0.027	0.000
8.630	1.000	0.599	1.282	0.000	0.403	0.020	0.000
8.681	1.000	0.599	1.309	0.000	0.537	0.027	0.000
8.731	1.000	0.599	1.336	0.000	0.537	0.027	0.000
8.781	1.000	0.599	1.356	0.000	0.403	0.020	0.000
8.831	1.000	0.599	1.383	0.000	0.537	0.027	0.000
8.881	1.000	0.599	1.410	0.000	0.537	0.027	0.000
8.931	1.000	0.599	1.434	-0.005	0.470	0.024	-0.000
8.981	1.000	0.599	1.461	0.000	0.537	0.027	0.000
9.032	1.000	0.599	1.488	0.000	0.537	0.027	0.000
9.082	1.000	0.599	1.511	0.005	0.470	0.024	0.000
9.132	1.000	0.599	1.538	0.000	0.537	0.027	0.000
9.182	1.000	0.599	1.565	0.000	0.537	0.027	0.000
9.232	1.000	0.599	1.592	0.000	0.537	0.027	0.000
9.282	1.000	0.599	1.619	0.000	0.537	0.027	0.000
9.332	1.000	0.599	1.643	0.005	0.470	0.024	0.000
9.383	1.000	0.599	1.670	0.000	0.537	0.027	0.000
9.433	1.000	0.599	1.696	0.000	0.537	0.027	0.000
9.483	1.000	0.599	1.723	0.000	0.537	0.027	0.000
9.533	1.000	0.599	1.750	0.000	0.537	0.027	0.000
9.583	1.000	0.599	1.777	0.000	0.537	0.027	0.000
9.633	1.000	0.599	1.804	0.000	0.537	0.027	0.000
9.684	1.000	0.600	1.828	0.005	0.470	0.024	0.000
9.734	1.000	0.600	1.855	0.000	0.537	0.027	0.000
9.784	1.000	0.600	1.882	0.000	0.537	0.027	0.000
9.834	1.000	0.600	1.909	0.000	0.537	0.027	0.000
9.884	1.000	0.600	1.932	0.005	0.470	0.024	0.000
9.934	1.000	0.600	1.959	0.000	0.537	0.027	0.000
9.984	1.000	0.600	1.986	0.000	0.537	0.027	0.000
10.034	1.000	0.600	2.013	0.000	0.537	0.027	0.000
10.085	1.000	0.600	2.036	-0.005	0.470	0.024	-0.000
10.135	1.000	0.600	2.063	0.000	0.537	0.027	0.000
10.185	1.000	0.600	2.087	0.005	0.470	0.024	0.000
10.235	0.999	0.600	2.110	0.005	0.470	0.024	0.000
10.285	0.999	0.600	2.137	0.000	0.537	0.027	0.000
10.335	0.999	0.600	2.164	0.000	0.537	0.027	0.000
10.385	0.999	0.600	2.191	0.000	0.537	0.027	0.000
10.436	1.000	0.600	2.215	-0.005	0.470	0.024	-0.000
10.486	1.000	0.600	2.242	0.000	0.537	0.027	0.000
10.536	0.999	0.600	2.265	0.005	0.470	0.024	0.000
10.586	0.999	0.600	2.292	0.000	0.537	0.027	0.000
10.636	0.999	0.600	2.319	0.000	0.537	0.027	0.000
10.686	0.999	0.600	2.346	0.000	0.537	0.027	0.000
10.736	0.999	0.600	2.370	0.005	0.470	0.024	0.000
10.787	0.999	0.600	2.393	-0.005	0.470	0.024	-0.000
10.837	0.999	0.600	2.420	0.000	0.537	0.027	0.000
10.887	0.999	0.600	2.447	0.000	0.537	0.027	0.000
10.937	1.000	0.600	2.471	-0.005	0.470	0.024	-0.000
10.987	0.999	0.600	2.501	0.005	0.604	0.030	0.000
11.037	0.999	0.600	2.528	0.000	0.537	0.027	0.000
11.088	0.999	0.600	2.548	0.000	0.401	0.020	0.000
11.138	0.999	0.600	2.575	0.000	0.537	0.027	0.000
11.188	0.999	0.600	2.599	0.005	0.470	0.024	0.000
