t	x	y	th	v	w	dTh	dSi
5.086	2.200	1.000	-1.571	0.000	0.000	0.000	0.000
5.136	2.200	1.000	-1.574	-0.005	-0.067	-0.003	-0.000
5.186	2.200	1.000	-1.591	0.005	-0.336	-0.017	0.000
5.236	2.200	1.000	-1.611	-0.009	-0.403	-0.020	-0.000
5.286	2.200	1.001	-1.635	-0.005	-0.470	-0.024	-0.000
5.337	2.200	1.000	-1.658	0.005	-0.470	-0.024	0.000
5.387	2.200	1.000	-1.685	0.000	-0.537	-0.027	0.000
5.437	2.200	1.000	-1.705	0.000	-0.403	-0.020	0.000
5.487	2.200	1.001	-1.729	-0.005	-0.470	-0.024	-0.000
5.537	2.200	1.001	-1.756	0.000	-0.537	-0.027	0.000
5.587	2.200	1.001	-1.783	0.000	-0.537	-0.027	0.000
5.637	2.200	1.000	-1.806	0.005	-0.470	-0.024	0.000
5.688	2.200	1.001	-1.830	-0.005	-0.470	-0.024	-0.000
5.738	2.200	1.001	-1.857	0.000	-0.537	-0.027	0.000
5.788	2.200	1.001	-1.877	0.000	-0.403	-0.020	0.000
5.838	2.200	1.001	-1.904	0.000	-0.537	-0.027	0.000
5.888	2.200	1.001	-1.931	0.000	-0.537	-0.027	0.000
5.938	2.200	1.001	-1.958	0.000	-0.537	-0.027	0.000
5.989	2.200	1.001	-1.985	0.000	-0.537	-0.027	0.000
6.039	2.200	1.001	-2.012	0.000	-0.537	-0.027	0.000
6.089	2.200	1.001	-2.039	0.000	-0.537	-0.027	0.000
6.139	2.200	1.000	-2.062	0.005	-0.470	-0.024	0.000
6.189	2.200	1.001	-2.086	-0.005	-0.470	-0.024	-0.000
6.239	2.200	1.001	-2.113	0.000	-0.537	-0.027	0.000
6.292	2.200	1.001	-2.143	0.004	-0.577	-0.030	0.000
6.342	2.200	1.001	-2.167	-0.005	-0.470	-0.024	-0.000
6.392	2.200	1.001	-2.190	0.005	-0.469	-0.024	0.000
6.442	2.200	1.001	-2.214	-0.005	-0.469	-0.024	-0.000
6.494	2.200	1.001	-2.241	0.000	-0.526	-0.027	0.000
6.544	2.200	1.001	-2.268	0.000	-0.537	-0.027	0.000
6.594	2.200	1.001	-2.294	0.000	-0.537	-0.027	0.000
6.644	2.200	1.001	-2.321	0.000	-0.537	-0.027	0.000
6.694	2.200	1.001	-2.345	-0.005	-0.470	-0.024	-0.000
6.744	2.200	1.001	-2.372	0.000	-0.537	-0.027	0.000
6.794	2.200	1.001	-2.395	-0.005	-0.470	-0.024	-0.000
6.845	2.200	1.001	-2.422	0.000	-0.537	-0.027	0.000
6.895	2.200	1.001	-2.446	0.005	-0.470	-0.024	0.000
6.945	2.200	1.001	-2.470	-0.005	-0.470	-0.024	-0.000
6.995	2.200	1.001	-2.493	0.005	-0.470	-0.024	0.000
7.045	2.200	1.001	-2.520	0.000	-0.537	-0.027	0.000
7.095	2.200	1.001	-2.547	0.000	-0.537	-0.027	0.000
7.145	2.200	1.001	-2.570	-0.005	-0.470	-0.024	-0.000
7.195	2.200	1.001	-2.597	0.000	-0.537	-0.027	0.000
7.246	2.200	1.001	-2.624	0.000	-0.537	-0.027	0.000
7.296	2.200	1.001	-2.651	0.000	-0.537	-0.027	0.000
7.346	2.200	1.001	-2.675	0.005	-0.470	-0.024	0.000
7.396	2.200	1.001	-2.702	0.000	-0.537	-0.027	0.000
7.446	2.200	1.001	-2.725	0.005	-0.470	-0.024	0.000
7.496	2.200	1.001	-2.752	0.000	-0.537	-0.027	0.000
7.547	2.200	1.001	-2.776	-0.005	-0.470	-0.024	-0.000
7.597	2.200	1.001	-2.803	0.000	-0.537	-0.027	0.000
7.647	2.200	1.001	-2.826	-0.005	-0.470	-0.024	-0.000
7.697	2.200	1.001	-2.853	0.000	-0.537	-0.027	0.000
7.747	2.200	1.001	-2.877	0.005	-0.470	-0.024	0.000
7.797	2.200	1.001	-2.904	0.000	-0.536	-0.027	0.000
7.848	2.200	1.001	-2.931	0.000	-0.537	-0.027	0.000
7.898	2.200	1.001	-2.958	0.000	-0.537	-0.027	0.000
7.948	2.200	1.001	-2.981	-0.005	-0.470	-0.024	-0.000
7.998	2.200	1.001	-3.005	0.005	-0.470	-0.024	0.000
8.048	2.200	1.001	-3.028	-0.005	-0.470	-0.024	-0.000
8.098	2.200	1.001	-3.055	0.000	-0.537	-0.027	0.000
8.149	2.200	1.001	-3.082	0.000	-0.537	-0.027	0.000
8.199	2.200	1.001	-3.106	0.005	-0.470	-0.024	0.000
8.249	2.201	1.001	-3.133	-0.009	-0.537	-0.027	-0.000
8.299	2.200	1.001	3.127	0.005	-0.470	-0.024	0.000
8.349	2.200	1.001	3.100	0.000	-0.537	-0.027	0.000
8.399	2.197	1.001	3.080	0.075	-0.403	-0.020	0.004
8.450	2.190	1.002	3.073	0.141	-0.134	-0.007	0.007
8.500	2.182	1.002	3.066	0.160	-0.134	-0.007	0.008
8.550	2.173	1.003	3.056	0.174	-0.201	-0.010	0.009
8.600	2.164	1.004	3.050	0.169	-0.134	-0.007	0.008
8.650	2.156	1.004	3.046	0.164	-0.067	-0.003	0.008
8.700	2.149	1.005	3.050	0.146	0.067	0.003	0.007
8.751	2.142	1.006	3.046	0.146	-0.067	-0.003	0.007
8.801	2.134	1.006	3.053	0.160	0.134	0.007	0.008
8.851	2.126	1.007	3.053	0.150	0.000	0.000	0.008
8.901	2.119	1.008	3.056	0.146	0.067	0.003	0.007
8.951	2.112	1.008	3.060	0.146	0.067	0.003	0.007
9.001	2.104	1.009	3.060	0.150	0.000	0.000	0.008
9.052	2.097	1.010	3.063	0.136	0.067	0.003	0.007
9.102	2.090	1.010	3.063	0.141	0.000	0.000	0.007
9.152	2.084	1.011	3.060	0.136	-0.067	-0.003	0.007
9.202	2.077	1.011	3.063	0.136	0.067	0.003	0.007
9.252	2.070	1.012	3.066	0.136	0.067	0.003	0.007
9.302	2.064	1.012	3.063	0.127	-0.067	-0.003	0.006
9.353	2.057	1.013	3.063	0.131	0.000	0.000	0.007
9.403	2.051	1.013	3.060	0.127	-0.067	-0.003	0.006
9.453	2.044	1.014	3.063	0.127	0.067	0.003	0.006
9.503	2.038	1.014	3.066	0.127	0.067	0.003	0.006
9.553	2.032	1.015	3.063	0.117	-0.067	-0.003	0.006
9.603	2.026	1.015	3.063	0.122	0.000	0.000	0.006
9.654	2.020	1.016	3.060	0.117	-0.067	-0.003	0.006
9.704	2.014	1.016	3.056	0.117	-0.067	-0.003	0.006
9.754	2.009	1.017	3.050	0.113	-0.134	-0.007	0.006
9.804	2.003	1.017	3.046	0.117	-0.067	-0.003	0.006
9.854	1.997	1.018	3.046	0.113	0.000	0.000	0.006
9.904	1.991	1.018	3.043	0.117	-0.067	-0.003	0.006
9.955	1.985	1.019	3.046	0.117	0.067	0.003	0.006
10.005	1.979	1.019	3.050	0.117	0.067	0.003	0.006
10.055	1.974	1.020	3.050	0.103	0.000	0.000	0.005
10.105	1.969	1.020	3.050	0.112	0.000	0.000	0.006
10.156	1.964	1.021	3.050	0.103	0.000	0.000	0.005
10.206	1.958	1.021	3.053	0.108	0.067	0.003	0.005
10.256	1.953	1.022	3.060	0.103	0.134	0.007	0.005
10.306	1.948	1.022	3.056	0.108	-0.067	-0.003	0.005
10.356	1.943	1.023	3.060	0.099	0.067	0.003	0.005
10.406	1.938	1.023	3.056	0.099	-0.067	-0.003	0.005
10.457	1.933	1.024	3.056	0.103	0.000	0.000	0.005
10.507	1.928	1.024	3.060	0.099	0.067	0.003	0.005
10.557	1.923	1.024	3.060	0.094	0.000	0.000	0.005
10.608	1.918	1.025	3.060	0.093	0.000	0.000	0.005
10.658	1.914	1.025	3.063	0.089	0.067	0.003	0.004
10.708	1.909	1.025	3.063	0.094	0.000	0.000	0.005
10.758	1.905	1.026	3.060	0.089	-0.067	-0.003	0.004
10.809	1.900	1.026	3.060	0.085	0.000	0.000	0.004
10.859	1.896	1.027	3.060	0.094	0.000	0.000	0.005
10.909	1.891	1.027	3.060	0.094	0.000	0.000	0.005
10.959	1.887	1.027	3.063	0.080	0.067	0.003	0.004
11.009	1.883	1.028	3.060	0.089	-0.067	-0.003	0.004
11.059	1.878	1.028	3.066	0.085	0.134	0.007	0.004
11.110	1.874	1.028	3.063	0.080	-0.067	-0.003	0.004
11.160	1.870	1.029	3.066	0.080	0.067	0.003	0.004
11.210	1.866	1.029	3.066	0.085	0.000	0.000	0.004
11.260	1.862	1.029	3.066	0.075	0.000	0.000	0.004
11.310	1.858	1.029	3.063	0.080	-0.067	-0.003	0.004
11.361	1.854	1.030	3.060	0.080	-0.067	-0.003	0.004
11.411	1.851	1.030	3.060	0.075	0.000	0.000	0.004
11.461	1.847	1.030	3.060	0.075	0.000	0.000	0.004
11.511	1.843	1.031	3.056	0.070	-0.067	-0.003	0.004
11.561	1.839	1.031	3.053	0.080	-0.067	-0.003	0.004
11.612	1.836	1.031	3.050	0.070	-0.067	-0.003	0.004
11.662	1.832	1.032	3.050	0.075	0.000	0.000	0.004
11.712	1.828	1.032	3.050	0.075	0.000	0.000	0.004
11.762	1.825	1.032	3.050	0.075	0.000	0.000	0.004
11.812	1.821	1.033	3.050	0.075	0.000	0.000	0.004
11.862	1.817	1.033	3.050	0.075	0.000	0.000	0.004
11.913	1.813	1.033	3.050	0.075	0.000	0.000	0.004
11.963	1.810	1.034	3.050	0.075	0.000	0.000	0.004
12.013	1.806	1.034	3.050	0.066	0.000	0.000	0.003
12.063	1.803	1.034	3.046	0.070	-0.067	-0.003	0.004
12.113	1.799	1.035	3.050	0.070	0.067	0.003	0.004
12.164	1.797	1.035	3.053	0.052	0.067	0.003	0.003
12.214	1.796	1.035	3.066	0.019	0.268	0.013	0.001
12.264	1.795	1.035	3.083	0.014	0.335	0.017	0.001
12.314	1.795	1.035	3.100	-0.005	0.335	0.017	-0.000
12.364	1.795	1.035	3.127	0.000	0.537	0.027	0.000
12.414	1.795	1.035	-3.136	0.009	0.402	0.020	0.000
12.465	1.795	1.035	-3.109	0.000	0.537	0.027	0.000
12.515	1.795	1.035	-3.082	0.000	0.537	0.027	0.000
12.565	1.794	1.035	-3.059	0.005	0.470	0.024	0.000
12.615	1.794	1.035	-3.032	0.000	0.537	0.027	0.000
12.665	1.794	1.035	-3.008	0.005	0.470	0.024	0.000
12.716	1.794	1.035	-2.981	0.000	0.537	0.027	0.000
12.766	1.794	1.035	-2.954	0.000	0.537	0.027	0.000
12.816	1.794	1.035	-2.931	-0.005	0.469	0.024	-0.000
12.866	1.794	1.035	-2.904	0.000	0.537	0.027	0.000
12.916	1.794	1.035	-2.877	0.000	0.537	0.027	0.000
12.966	1.794	1.035	-2.853	0.005	0.470	0.024	0.000
13.017	1.794	1.035	-2.830	-0.005	0.469	0.024	-0.000
13.067	1.794	1.035	-2.803	0.000	0.537	0.027	0.000
13.117	1.794	1.035	-2.776	0.000	0.537	0.027	0.000
13.167	1.794	1.035	-2.749	0.000	0.537	0.027	0.000
13.217	1.794	1.035	-2.722	0.000	0.537	0.027	0.000
