t	x	y	th	v*100	w	dTh	dSi
0.21	-0.00	-0.00	0.00	-0.11	0.02	0.00	-0.00
0.26	0.00	-0.00	-0.00	0.47	-0.07	-0.00	0.00
0.31	0.00	-0.00	0.00	0.00	0.00	0.00	0.00
0.36	0.00	-0.00	0.00	0.00	0.00	0.00	0.00
0.41	0.00	-0.00	0.00	0.00	0.00	0.00	0.00
0.46	0.00	0.00	0.00	2.35	0.07	0.00	0.00
0.51	0.00	0.00	0.00	3.76	0.00	0.00	0.00
0.56	0.01	0.00	0.01	7.04	0.07	0.00	0.00
0.61	0.01	0.00	0.00	9.86	-0.07	-0.00	0.00
0.66	0.02	0.00	0.01	12.20	0.13	0.01	0.01
0.71	0.02	0.00	0.01	12.68	-0.07	-0.00	0.01
0.76	0.03	0.00	0.01	13.14	0.00	0.00	0.01
0.81	0.04	0.00	0.01	12.21	0.00	0.00	0.01
0.86	0.04	0.00	0.01	11.27	0.00	0.00	0.01
0.91	0.05	0.00	0.01	11.27	0.00	0.00	0.01
0.96	0.05	0.00	0.01	12.21	0.00	0.00	0.01
1.02	0.06	0.00	0.01	11.74	0.07	0.00	0.01
1.07	0.07	0.00	0.01	11.74	-0.07	-0.00	0.01
1.12	0.07	0.00	0.01	12.21	0.00	0.00	0.01
1.17	0.08	0.00	0.01	11.75	0.07	0.00	0.01
1.22	0.08	0.00	0.01	11.74	-0.07	-0.00	0.01
1.27	0.09	0.00	0.00	11.46	-0.07	-0.00	0.01
1.32	0.10	0.00	0.01	10.80	0.07	0.00	0.01
1.37	0.10	0.00	0.01	11.28	0.00	0.00	0.01
1.42	0.11	0.00	0.00	11.74	-0.07	-0.00	0.01
1.47	0.11	0.00	0.01	11.74	0.07	0.00	0.01
1.52	0.12	0.00	0.00	10.80	-0.07	-0.00	0.01
1.57	0.12	0.00	0.00	11.28	0.00	0.00	0.01
1.62	0.13	0.00	0.01	10.80	0.07	0.00	0.01
1.67	0.13	0.00	0.01	11.28	0.00	0.00	0.01
1.72	0.14	0.00	0.01	11.27	0.00	0.00	0.01
1.77	0.15	0.00	0.00	11.75	-0.07	-0.00	0.01
1.82	0.15	0.00	0.01	11.73	0.07	0.00	0.01
1.87	0.16	0.00	-0.00	10.81	-0.20	-0.01	0.01
1.92	0.16	0.00	-0.00	11.74	0.07	0.00	0.01
1.97	0.17	0.00	0.00	10.81	0.07	0.00	0.01
2.02	0.17	0.00	0.00	11.26	0.00	0.00	0.01
2.07	0.18	0.00	0.00	11.27	0.00	0.00	0.01
2.12	0.19	0.00	0.00	11.27	0.00	0.00	0.01
2.17	0.19	0.00	0.00	11.27	0.00	0.00	0.01
2.22	0.20	0.00	0.01	11.74	0.07	0.00	0.01
2.27	0.20	0.00	0.01	11.27	0.00	0.00	0.01
2.32	0.21	0.00	0.00	8.92	-0.07	-0.00	0.00
2.37	0.21	0.00	0.00	3.76	0.00	0.00	0.00
2.42	0.21	0.00	-0.00	0.47	-0.07	-0.00	0.00
2.47	0.21	0.00	0.00	0.00	0.00	0.00	0.00
2.52	0.21	0.00	0.00	-0.47	0.07	0.00	-0.00
2.57	0.21	0.00	0.00	0.00	0.00	0.00	0.00
2.62	0.21	0.00	0.00	0.00	0.00	0.00	0.00
2.67	0.21	0.00	0.00	0.00	0.00	0.00	0.00
2.72	0.21	0.00	0.00	0.00	0.00	0.00	0.00
2.77	0.21	0.00	0.00	0.00	0.00	0.00	0.00
2.82	0.21	0.00	-0.00	0.47	-0.07	-0.00	0.00
2.87	0.21	0.00	0.00	0.00	0.00	0.00	0.00
2.92	0.21	0.00	0.00	0.00	0.00	0.00	0.00
2.97	0.21	0.00	0.00	-0.47	0.07	0.00	-0.00
3.02	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.07	0.21	0.00	-0.00	0.47	-0.07	-0.00	0.00
3.12	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.17	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.22	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.27	0.21	0.00	0.00	-0.47	0.07	0.00	-0.00
3.32	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.37	0.21	0.00	-0.00	0.47	-0.07	-0.00	0.00
3.42	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.47	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.52	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.57	0.21	0.00	0.00	-0.47	0.07	0.00	-0.00
3.62	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.67	0.21	0.00	-0.00	0.47	-0.07	-0.00	0.00
3.72	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.77	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.83	0.21	0.00	0.00	-0.47	0.07	0.00	-0.00
3.88	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.93	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.98	0.21	0.00	-0.00	0.47	-0.07	-0.00	0.00
4.03	0.21	0.00	0.00	0.00	0.00	0.00	0.00
4.08	0.21	0.00	0.00	0.00	0.00	0.00	0.00
4.13	0.21	0.00	0.00	-0.47	0.07	0.00	-0.00
4.18	0.21	0.00	0.00	0.00	0.00	0.00	0.00
4.23	0.21	0.00	-0.00	0.47	-0.07	-0.00	0.00
4.28	0.21	0.00	0.00	0.00	0.00	0.00	0.00
4.33	0.21	0.00	0.00	0.00	0.00	0.00	0.00
4.38	0.21	0.00	0.00	0.00	0.00	0.00	0.00
4.43	0.21	0.00	0.00	-0.47	0.07	0.00	-0.00
4.48	0.21	0.00	0.00	0.00	0.00	0.00	0.00
t	x	y	th	v*100	w	dTh	dSi
t	x	y	th	v*100	w	dTh	dSi
0.21	-0.00	0.00	-0.00	-0.11	-0.02	-0.00	-0.00
0.26	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.31	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.36	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.41	0.00	-0.00	-0.00	0.47	0.07	0.00	0.00
0.46	-0.00	-0.00	0.02	-0.47	0.34	0.02	-0.00
0.51	-0.00	-0.00	0.03	0.00	0.27	0.01	0.00
0.56	-0.00	-0.00	0.04	0.00	0.27	0.01	0.00
0.61	-0.00	0.00	0.05	0.47	0.20	0.01	0.00
0.66	-0.00	-0.00	0.07	-0.47	0.34	0.02	-0.00
0.71	-0.00	0.00	0.09	0.47	0.34	0.02	0.00
0.76	0.00	0.00	0.10	0.47	0.34	0.02	0.00
