t	x	y	th	v*100	w	dTh	dSi
0.21	0.00	-0.00	-0.00	0.11	-0.02	-0.00	0.00
0.26	0.00	-0.00	-0.00	0.00	0.00	0.00	0.00
0.31	0.00	-0.00	-0.00	0.00	0.00	0.00	0.00
0.36	0.00	-0.00	-0.00	0.00	0.00	0.00	0.00
0.41	0.00	-0.00	-0.00	0.00	0.00	0.00	0.00
0.46	0.00	-0.00	-0.00	0.00	0.00	0.00	0.00
0.51	0.00	-0.00	-0.00	0.00	0.00	0.00	0.00
0.56	0.00	-0.00	-0.00	0.00	0.00	0.00	0.00
0.61	0.00	-0.00	-0.00	0.00	0.00	0.00	0.00
0.66	0.00	-0.00	-0.00	2.35	0.07	0.00	0.00
0.71	0.01	0.00	0.00	11.73	0.07	0.00	0.01
0.76	0.02	0.00	0.01	17.86	0.13	0.01	0.01
0.81	0.03	0.00	0.01	20.68	0.00	0.00	0.01
0.86	0.04	0.00	0.01	22.07	0.07	0.00	0.01
0.91	0.05	0.00	0.02	22.09	0.07	0.00	0.01
0.96	0.06	0.00	0.02	20.68	0.13	0.01	0.01
1.01	0.07	0.00	0.03	18.79	0.13	0.01	0.01
1.06	0.08	0.00	0.03	18.79	0.00	0.00	0.01
1.11	0.09	0.00	0.03	18.30	0.07	0.00	0.01
1.17	0.10	0.00	0.03	16.89	0.00	0.00	0.01
1.22	0.10	0.00	0.03	15.96	0.00	0.00	0.01
1.27	0.11	0.00	0.03	16.44	-0.07	-0.00	0.01
1.32	0.12	0.00	0.02	15.98	-0.13	-0.01	0.01
1.37	0.13	0.00	0.02	16.90	0.00	0.00	0.01
1.42	0.14	0.00	0.03	16.44	0.07	0.00	0.01
1.47	0.15	0.00	0.03	16.87	0.00	0.00	0.01
1.52	0.15	0.00	0.03	16.91	0.00	0.00	0.01
1.57	0.16	0.00	0.03	17.86	0.00	0.00	0.01
1.62	0.17	0.00	0.03	17.86	0.00	0.00	0.01
1.67	0.18	0.00	0.03	15.49	0.07	0.00	0.01
1.72	0.19	0.00	0.03	13.63	0.07	0.00	0.01
1.77	0.19	0.00	0.04	12.68	0.07	0.00	0.01
1.82	0.20	0.00	0.04	13.14	0.13	0.01	0.01
1.87	0.21	0.01	0.05	12.69	0.07	0.00	0.01
1.92	0.21	0.01	0.05	12.20	0.00	0.00	0.01
1.97	0.22	0.01	0.05	12.20	0.13	0.01	0.01
2.02	0.22	0.01	0.05	11.23	0.00	0.00	0.01
2.07	0.23	0.01	0.06	11.74	0.07	0.00	0.01
2.12	0.24	0.01	0.06	11.74	0.07	0.00	0.01
2.17	0.24	0.01	0.06	11.74	-0.07	-0.00	0.01
2.22	0.25	0.01	0.06	11.27	0.00	0.00	0.01
2.27	0.25	0.01	0.06	11.74	0.07	0.00	0.01
