t	x	y	th	v*100	w	dTh	dSi
4.38	0.58	0.08	0.17	11.74	0.07	0.00	0.01
4.43	0.58	0.08	0.17	11.27	0.00	0.00	0.01
4.48	0.59	0.08	0.17	11.27	0.00	0.00	0.01
4.53	0.59	0.08	0.16	11.74	-0.07	-0.00	0.01
4.58	0.60	0.08	0.16	11.27	0.00	0.00	0.01
4.63	0.61	0.08	0.16	10.80	-0.07	-0.00	0.01
4.68	0.61	0.08	0.16	10.80	-0.07	-0.00	0.01
4.73	0.62	0.08	0.16	10.34	0.00	0.00	0.01
4.78	0.62	0.08	0.16	10.77	0.07	0.00	0.01
4.83	0.63	0.08	0.16	10.33	0.00	0.00	0.01
4.88	0.63	0.09	0.16	11.27	0.00	0.00	0.01
4.93	0.64	0.09	0.16	11.25	0.00	0.00	0.01
4.98	0.64	0.09	0.16	10.79	0.07	0.00	0.01
5.03	0.65	0.09	0.16	11.26	0.00	0.00	0.01
5.08	0.65	0.09	0.16	11.27	0.00	0.00	0.01
5.14	0.66	0.09	0.16	11.25	0.00	0.00	0.01
5.19	0.67	0.09	0.16	10.33	0.00	0.00	0.01
5.24	0.67	0.09	0.16	11.27	0.00	0.00	0.01
5.29	0.68	0.09	0.16	10.80	-0.07	-0.00	0.01
5.34	0.68	0.09	0.16	10.81	0.07	0.00	0.01
5.39	0.69	0.09	0.17	10.80	0.07	0.00	0.01
5.44	0.69	0.10	0.17	11.73	0.07	0.00	0.01
5.49	0.70	0.10	0.17	10.80	-0.07	-0.00	0.01
5.54	0.70	0.10	0.17	10.80	0.07	0.00	0.01
5.59	0.71	0.10	0.18	10.33	0.13	0.01	0.01
5.64	0.71	0.10	0.18	10.33	0.00	0.00	0.01
5.69	0.72	0.10	0.18	10.33	0.00	0.00	0.01
5.74	0.72	0.10	0.18	10.80	0.07	0.00	0.01
5.79	0.73	0.10	0.18	10.81	-0.07	-0.00	0.01
5.84	0.73	0.10	0.18	10.79	-0.07	-0.00	0.01
5.89	0.74	0.10	0.18	9.86	0.07	0.00	0.00
5.94	0.74	0.10	0.18	9.86	0.07	0.00	0.00
5.99	0.75	0.11	0.18	9.86	-0.07	-0.00	0.00
6.04	0.75	0.11	0.18	9.86	-0.07	-0.00	0.00
6.09	0.76	0.11	0.17	9.86	-0.07	-0.00	0.00
6.14	0.76	0.11	0.17	9.39	0.00	0.00	0.00
6.19	0.77	0.11	0.17	4.23	-0.07	-0.00	0.00
6.24	0.77	0.11	0.16	0.47	-0.07	-0.00	0.00
6.29	0.77	0.11	0.17	-0.47	0.07	0.00	-0.00
6.34	0.77	0.11	0.17	0.00	0.00	0.00	0.00
6.39	0.77	0.11	0.17	0.00	0.00	0.00	0.00
6.44	0.77	0.11	0.17	0.00	0.00	0.00	0.00
6.49	0.77	0.11	0.17	0.00	0.00	0.00	0.00
6.54	0.77	0.11	0.17	0.00	0.00	0.00	0.00
6.59	0.77	0.11	0.17	0.00	0.00	0.00	0.00
6.64	0.77	0.11	0.17	0.00	0.00	0.00	0.00
6.69	0.77	0.11	0.17	0.00	0.00	0.00	0.00
6.74	0.77	0.11	0.17	0.00	0.00	0.00	0.00
6.79	0.77	0.11	0.17	0.00	0.00	0.00	0.00
6.84	0.77	0.11	0.17	0.00	0.00	0.00	0.00
6.89	0.77	0.11	0.17	0.00	0.00	0.00	0.00
6.94	0.77	0.11	0.17	0.00	0.00	0.00	0.00
6.99	0.77	0.11	0.17	0.00	0.00	0.00	0.00
7.04	0.77	0.11	0.17	0.00	0.00	0.00	0.00
7.09	0.77	0.11	0.17	0.00	0.00	0.00	0.00
7.14	0.77	0.11	0.17	0.00	0.00	0.00	0.00
7.19	0.77	0.11	0.17	0.00	0.00	0.00	0.00
7.24	0.77	0.11	0.17	0.00	0.00	0.00	0.00
7.29	0.77	0.11	0.17	0.00	0.00	0.00	0.00
7.34	0.77	0.11	0.17	0.00	0.00	0.00	0.00
7.39	0.77	0.11	0.17	0.00	0.00	0.00	0.00
7.44	0.77	0.11	0.17	0.00	0.00	0.00	0.00
7.49	0.77	0.11	0.17	0.00	0.00	0.00	0.00
7.54	0.77	0.11	0.17	0.00	0.00	0.00	0.00
7.59	0.77	0.11	0.17	0.00	0.00	0.00	0.00
7.64	0.77	0.11	0.17	0.00	0.00	0.00	0.00
7.69	0.77	0.11	0.17	0.00	0.00	0.00	0.00
7.74	0.77	0.11	0.17	0.00	0.00	0.00	0.00
7.79	0.77	0.11	0.17	0.00	0.00	0.00	0.00
7.84	0.77	0.11	0.17	0.00	0.00	0.00	0.00
7.89	0.77	0.11	0.17	0.00	0.00	0.00	0.00
7.94	0.77	0.11	0.17	0.00	0.00	0.00	0.00
7.99	0.77	0.11	0.17	0.00	0.00	0.00	0.00
8.04	0.77	0.11	0.17	0.00	0.00	0.00	0.00
8.09	0.77	0.11	0.17	0.00	0.00	0.00	0.00
8.14	0.77	0.11	0.17	0.00	0.00	0.00	0.00
8.19	0.77	0.11	0.17	0.00	0.00	0.00	0.00
8.25	0.77	0.11	0.17	0.00	0.00	0.00	0.00
8.30	0.77	0.11	0.17	0.00	0.00	0.00	0.00
t	x	y	th	v*100	w	dTh	dSi
