t	x	y	th	v	w	dTh	dSi
5.061	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.111	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.161	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.211	-0.000	0.000	1.574	0.005	0.067	0.003	0.000
5.262	-0.000	0.000	1.581	0.000	0.134	0.007	0.000
5.312	0.000	0.000	1.584	-0.005	0.067	0.003	-0.000
5.362	0.000	-0.000	1.588	-0.005	0.067	0.003	-0.000
5.412	0.000	0.000	1.591	0.005	0.067	0.003	0.000
5.462	0.000	0.000	1.598	0.000	0.134	0.007	0.000
5.512	0.000	0.000	1.604	0.000	0.134	0.007	0.000
5.562	-0.000	0.000	1.608	0.005	0.067	0.003	0.000
5.612	0.000	-0.000	1.604	-0.014	-0.067	-0.003	-0.001
5.663	0.000	-0.000	1.611	0.009	0.134	0.007	0.000
5.713	0.000	-0.000	1.618	0.000	0.134	0.007	0.000
5.763	0.000	-0.000	1.618	0.000	0.000	0.000	0.000
5.813	0.000	-0.000	1.618	0.000	0.000	0.000	0.000
5.863	0.000	-0.000	1.621	-0.005	0.067	0.003	-0.000
5.914	-0.000	-0.000	1.631	0.005	0.201	0.010	0.000
5.964	0.000	-0.000	1.635	-0.005	0.067	0.003	-0.000
6.014	-0.000	-0.000	1.638	0.005	0.067	0.003	0.000
6.064	-0.000	-0.000	1.645	0.000	0.134	0.007	0.000
6.114	0.000	-0.000	1.648	-0.005	0.067	0.003	-0.000
6.164	0.000	-0.000	1.655	0.000	0.134	0.007	0.000
6.214	0.000	-0.000	1.655	0.000	0.000	0.000	0.000
6.265	0.000	-0.000	1.662	0.000	0.134	0.007	0.000
6.315	-0.000	-0.000	1.672	0.005	0.201	0.010	0.000
6.365	-0.000	-0.000	1.672	0.000	0.000	0.000	0.000
6.415	-0.000	-0.000	1.679	0.000	0.134	0.007	0.000
6.465	-0.000	-0.000	1.685	0.000	0.134	0.007	0.000
6.515	0.000	-0.000	1.689	-0.005	0.067	0.003	-0.000
6.573	-0.000	-0.000	1.692	0.004	0.058	0.003	0.000
6.623	-0.000	-0.000	1.699	0.000	0.134	0.007	0.000
6.673	-0.000	-0.000	1.705	0.000	0.134	0.007	0.000
6.724	0.000	-0.000	1.709	-0.005	0.067	0.003	-0.000
6.774	-0.000	-0.000	1.712	0.005	0.067	0.003	0.000
6.824	0.000	-0.000	1.716	-0.005	0.067	0.003	-0.000
6.874	-0.000	-0.000	1.726	0.005	0.201	0.010	0.000
6.924	-0.000	-0.000	1.726	0.000	0.000	0.000	0.000
6.974	-0.000	-0.000	1.732	0.000	0.134	0.007	0.000
7.025	-0.000	-0.000	1.739	0.000	0.134	0.007	0.000
7.075	0.000	-0.000	1.742	-0.005	0.067	0.003	-0.000
7.125	0.000	-0.000	1.749	0.000	0.134	0.007	0.000
7.175	-0.000	-0.000	1.753	0.005	0.067	0.003	0.000
7.225	0.000	-0.000	1.756	-0.005	0.067	0.003	-0.000
7.275	0.000	-0.000	1.763	0.000	0.134	0.007	0.000
7.325	-0.000	-0.000	1.766	0.005	0.067	0.003	0.000
7.376	0.000	-0.000	1.769	-0.005	0.067	0.003	-0.000
7.426	-0.000	0.000	1.776	0.009	0.134	0.007	0.000
7.476	-0.000	-0.000	1.779	-0.005	0.067	0.003	-0.000
7.526	-0.000	-0.000	1.786	0.000	0.134	0.007	0.000
7.576	-0.000	-0.000	1.793	0.000	0.134	0.007	0.000
7.626	-0.000	-0.000	1.793	0.000	0.000	0.000	0.000
7.678	-0.000	-0.000	1.806	0.000	0.259	0.013	0.000
7.729	-0.000	-0.000	1.806	0.000	0.000	0.000	0.000
7.779	-0.000	-0.000	1.813	0.000	0.134	0.007	0.000
7.829	-0.000	-0.000	1.820	0.000	0.134	0.007	0.000
7.879	0.000	-0.000	1.823	-0.005	0.067	0.003	-0.000
7.929	0.000	-0.000	1.830	0.000	0.134	0.007	0.000
7.979	-0.000	-0.000	1.833	0.005	0.067	0.003	0.000
8.029	-0.000	-0.000	1.840	0.000	0.134	0.007	0.000
8.079	-0.000	-0.000	1.847	0.000	0.134	0.007	0.000
8.130	-0.000	-0.000	1.847	0.000	0.000	0.000	0.000
8.180	-0.000	0.000	1.857	0.005	0.201	0.010	0.000
8.230	-0.000	-0.000	1.860	-0.005	0.067	0.003	-0.000
8.280	-0.000	-0.000	1.867	0.000	0.134	0.007	0.000
8.330	-0.000	0.000	1.870	0.005	0.067	0.003	0.000
8.380	-0.000	-0.000	1.874	-0.005	0.067	0.003	-0.000
8.430	0.000	-0.000	1.877	-0.005	0.067	0.003	-0.000
8.480	0.000	-0.000	1.884	0.000	0.134	0.007	0.000
8.531	-0.000	-0.000	1.887	0.005	0.067	0.003	0.000
8.581	-0.000	0.000	1.897	0.005	0.202	0.010	0.000
8.631	-0.000	-0.000	1.901	-0.005	0.067	0.003	-0.000
8.681	-0.000	-0.000	1.901	0.000	0.000	0.000	0.000
8.731	-0.000	-0.000	1.907	0.000	0.134	0.007	0.000
8.781	-0.000	-0.000	1.914	0.000	0.134	0.007	0.000
8.831	0.000	-0.000	1.917	-0.005	0.067	0.003	-0.000
8.881	-0.000	-0.000	1.921	0.005	0.067	0.003	0.000
8.932	-0.000	-0.000	1.928	0.000	0.134	0.007	0.000
8.982	-0.000	-0.000	1.934	0.000	0.134	0.007	0.000
9.032	-0.000	-0.000	1.941	0.000	0.134	0.007	0.000
9.082	-0.000	-0.000	1.941	0.000	0.000	0.000	0.000
9.132	-0.000	-0.000	1.941	0.000	0.000	0.000	0.000
9.183	-0.000	-0.000	1.955	0.000	0.268	0.013	0.000
9.233	-0.000	-0.000	1.955	0.000	0.000	0.000	0.000
9.283	-0.000	0.000	1.965	0.005	0.201	0.010	0.000
9.333	-0.000	-0.000	1.968	-0.005	0.067	0.003	-0.000
9.383	-0.000	-0.000	1.975	0.000	0.134	0.007	0.000
9.434	0.000	-0.000	1.978	-0.005	0.067	0.003	-0.000
9.484	-0.000	-0.000	1.981	0.005	0.067	0.003	0.000
9.534	0.000	-0.000	1.985	-0.005	0.067	0.003	-0.000
9.584	-0.000	-0.000	1.995	0.005	0.201	0.010	0.000
9.634	-0.000	-0.000	1.995	0.000	0.000	0.000	0.000
9.685	-0.000	-0.000	2.002	0.000	0.134	0.007	0.000
9.735	-0.000	-0.000	2.008	0.000	0.134	0.007	0.000
9.785	0.000	-0.000	2.012	-0.005	0.067	0.003	-0.000
9.835	0.000	-0.000	2.018	0.000	0.134	0.007	0.000
9.885	-0.000	-0.000	2.022	0.005	0.067	0.003	0.000
9.936	-0.000	-0.000	2.029	0.000	0.134	0.007	0.000
9.986	0.000	-0.000	2.032	-0.005	0.067	0.003	-0.000
10.036	0.000	-0.000	2.039	0.000	0.134	0.007	0.000
10.086	-0.000	-0.000	2.042	0.005	0.067	0.003	0.000
10.136	-0.000	-0.000	2.049	0.000	0.134	0.007	0.000
10.186	0.000	-0.000	2.052	-0.005	0.067	0.003	-0.000
10.237	0.000	-0.000	2.059	0.000	0.134	0.007	0.000
10.287	-0.000	-0.000	2.062	0.005	0.067	0.003	0.000
10.337	0.000	-0.000	2.066	-0.005	0.067	0.003	-0.000
10.387	-0.000	-0.000	2.076	0.005	0.201	0.010	0.000
10.437	0.000	-0.000	2.079	-0.005	0.067	0.003	-0.000
10.487	0.000	-0.000	2.086	0.000	0.134	0.007	0.000
10.538	-0.000	-0.000	2.089	0.005	0.067	0.003	0.000
10.588	-0.000	-0.000	2.089	0.000	0.000	0.000	0.000
10.638	-0.000	-0.000	2.096	0.000	0.134	0.007	0.000
10.688	-0.000	-0.000	2.103	0.000	0.134	0.007	0.000
10.738	0.000	-0.000	2.106	-0.005	0.067	0.003	-0.000
10.789	0.000	-0.000	2.113	0.000	0.134	0.007	0.000
10.839	-0.000	-0.000	2.116	0.005	0.067	0.003	0.000
10.889	0.000	-0.000	2.123	-0.009	0.134	0.007	-0.000
10.939	0.000	-0.000	2.126	0.005	0.067	0.003	0.000
10.989	-0.000	-0.000	2.130	0.005	0.067	0.003	0.000
11.039	-0.000	-0.000	2.136	0.000	0.134	0.007	0.000
11.090	-0.000	-0.000	2.143	0.000	0.134	0.007	0.000
11.140	0.000	-0.000	2.146	-0.005	0.067	0.003	-0.000
11.190	0.000	-0.000	2.153	0.000	0.134	0.007	0.000
11.240	-0.000	-0.000	2.156	0.005	0.067	0.003	0.000
11.290	-0.000	-0.000	2.163	0.000	0.134	0.007	0.000
