t	x	y	th	v	w	dTh	dSi
5.053	2.200	2.600	-1.571	0.000	0.000	0.000	0.000
5.104	2.200	2.600	-1.561	0.005	0.200	0.010	0.000
5.154	2.200	2.600	-1.534	-0.009	0.536	0.027	-0.000
5.204	2.200	2.600	-1.497	0.005	0.739	0.037	0.000
5.254	2.200	2.600	-1.463	-0.009	0.672	0.034	-0.000
5.304	2.200	2.600	-1.429	0.000	0.672	0.034	0.000
5.354	2.200	2.600	-1.389	0.000	0.806	0.040	0.000
5.405	2.200	2.600	-1.355	0.000	0.669	0.034	0.000
5.455	2.200	2.600	-1.315	0.000	0.806	0.040	0.000
5.505	2.200	2.600	-1.281	0.000	0.672	0.034	0.000
5.555	2.200	2.600	-1.241	0.000	0.806	0.040	0.000
5.605	2.200	2.601	-1.204	-0.005	0.739	0.037	-0.000
5.655	2.200	2.600	-1.167	0.005	0.739	0.037	0.000
5.705	2.200	2.600	-1.123	0.005	0.873	0.044	0.000
5.756	2.200	2.600	-1.086	-0.005	0.739	0.037	-0.000
5.806	2.200	2.600	-1.046	0.000	0.806	0.040	0.000
5.856	2.200	2.600	-1.009	0.005	0.739	0.037	0.000
5.906	2.200	2.600	-0.968	0.000	0.804	0.040	0.000
5.956	2.200	2.600	-0.931	0.005	0.738	0.037	0.000
6.006	2.200	2.600	-0.891	0.000	0.805	0.040	0.000
6.056	2.200	2.600	-0.850	0.000	0.805	0.040	0.000
6.107	2.200	2.600	-0.813	0.005	0.738	0.037	0.000
6.157	2.200	2.600	-0.776	-0.005	0.738	0.037	-0.000
6.207	2.200	2.600	-0.739	0.005	0.738	0.037	0.000
6.257	2.200	2.600	-0.702	-0.005	0.738	0.037	-0.000
6.307	2.200	2.600	-0.662	0.000	0.805	0.040	0.000
6.357	2.200	2.600	-0.625	0.005	0.738	0.037	0.000
6.408	2.200	2.600	-0.591	0.000	0.671	0.034	0.000
6.458	2.200	2.600	-0.551	0.000	0.805	0.040	0.000
6.508	2.200	2.600	-0.517	0.000	0.671	0.034	0.000
6.558	2.201	2.600	-0.480	0.005	0.739	0.037	0.000
6.608	2.201	2.600	-0.440	0.000	0.805	0.040	0.000
6.659	2.200	2.600	-0.403	-0.005	0.738	0.037	-0.000
6.709	2.200	2.600	-0.362	0.000	0.805	0.040	0.000
6.759	2.200	2.600	-0.329	0.000	0.671	0.034	0.000
6.809	2.200	2.600	-0.288	0.000	0.805	0.040	0.000
6.859	2.201	2.600	-0.251	0.005	0.739	0.037	0.000
6.909	2.201	2.600	-0.211	0.000	0.805	0.040	0.000
6.960	2.201	2.600	-0.171	0.000	0.805	0.040	0.000
7.010	2.201	2.600	-0.137	0.000	0.671	0.034	0.000
7.060	2.201	2.600	-0.096	0.000	0.806	0.040	0.000
7.110	2.201	2.600	-0.063	0.000	0.670	0.034	0.000
7.160	2.201	2.600	-0.022	0.000	0.805	0.040	0.000
7.210	2.201	2.600	0.018	0.000	0.805	0.040	0.000
7.261	2.201	2.600	0.052	0.000	0.671	0.034	0.000
7.311	2.200	2.600	0.089	-0.005	0.738	0.037	-0.000
7.361	2.201	2.600	0.126	0.005	0.738	0.037	0.000
7.411	2.201	2.600	0.166	0.000	0.805	0.040	0.000
7.461	2.200	2.600	0.203	-0.005	0.738	0.037	-0.000
7.511	2.201	2.600	0.240	0.005	0.738	0.037	0.000
7.562	2.200	2.600	0.277	-0.005	0.738	0.037	-0.000
7.612	2.201	2.600	0.314	0.005	0.738	0.037	0.000
7.662	2.201	2.600	0.355	0.000	0.805	0.040	0.000
7.712	2.200	2.600	0.392	-0.005	0.738	0.037	-0.000
7.762	2.200	2.600	0.432	0.000	0.806	0.040	0.000
7.812	2.200	2.600	0.466	0.000	0.671	0.034	0.000
7.863	2.200	2.600	0.503	-0.005	0.738	0.037	-0.000
7.913	2.200	2.600	0.536	0.000	0.670	0.034	0.000
7.963	2.200	2.600	0.577	0.000	0.806	0.040	0.000
8.013	2.200	2.600	0.614	-0.005	0.738	0.037	-0.000
8.063	2.200	2.599	0.651	-0.005	0.738	0.037	-0.000
8.113	2.200	2.600	0.688	0.005	0.738	0.037	0.000
8.163	2.200	2.600	0.728	0.000	0.806	0.040	0.000
8.214	2.200	2.599	0.765	-0.005	0.738	0.037	-0.000
8.264	2.200	2.600	0.802	0.005	0.738	0.037	0.000
8.314	2.200	2.599	0.839	-0.005	0.738	0.037	-0.000
8.364	2.200	2.600	0.876	0.005	0.738	0.037	0.000
8.414	2.200	2.600	0.917	0.000	0.805	0.040	0.000
8.464	2.200	2.599	0.947	-0.005	0.604	0.030	-0.000
8.515	2.200	2.599	0.984	-0.005	0.738	0.037	-0.000
8.565	2.200	2.599	1.024	0.000	0.805	0.040	0.000
8.615	2.200	2.599	1.058	0.000	0.670	0.034	0.000
8.665	2.200	2.599	1.098	0.000	0.805	0.040	0.000
8.715	2.200	2.599	1.135	0.005	0.738	0.037	0.000
8.766	2.200	2.599	1.172	-0.005	0.737	0.037	-0.000
8.816	2.200	2.599	1.210	-0.005	0.732	0.037	-0.000
8.866	2.200	2.599	1.247	0.005	0.738	0.037	0.000
8.917	2.200	2.599	1.287	0.000	0.805	0.040	0.000
8.967	2.200	2.599	1.327	0.000	0.805	0.040	0.000
9.017	2.200	2.599	1.364	0.005	0.738	0.037	0.000
9.067	2.200	2.599	1.405	0.000	0.805	0.040	0.000
9.117	2.200	2.599	1.445	0.000	0.805	0.040	0.000
