t	x	y	th	v	w	dTh	dSi
5.059	1.800	1.600	3.142	0.000	0.000	0.000	0.000
5.109	1.800	1.600	3.142	0.000	0.000	0.000	0.000
5.159	1.800	1.600	-3.135	-0.009	0.134	0.007	-0.000
5.209	1.800	1.600	-3.131	0.005	0.067	0.003	0.000
5.260	1.798	1.600	-3.121	0.042	0.201	0.010	0.002
5.310	1.793	1.600	-3.121	0.094	0.000	0.000	0.005
5.360	1.788	1.600	-3.111	0.117	0.201	0.010	0.006
5.410	1.781	1.600	-3.108	0.127	0.067	0.003	0.006
5.460	1.775	1.599	-3.108	0.131	0.000	0.000	0.007
5.511	1.768	1.599	-3.108	0.131	0.000	0.000	0.007
5.561	1.762	1.599	-3.111	0.117	-0.067	-0.003	0.006
5.611	1.756	1.599	-3.108	0.127	0.067	0.003	0.006
5.661	1.750	1.598	-3.108	0.122	0.000	0.000	0.006
5.711	1.744	1.598	-3.105	0.117	0.067	0.003	0.006
5.761	1.738	1.598	-3.108	0.117	-0.067	-0.003	0.006
5.812	1.731	1.598	-3.105	0.126	0.067	0.003	0.006
5.862	1.726	1.598	-3.108	0.117	-0.067	-0.003	0.006
5.912	1.719	1.597	-3.108	0.131	0.000	0.000	0.007
5.962	1.713	1.597	-3.111	0.117	-0.067	-0.003	0.006
6.013	1.707	1.597	-3.111	0.122	0.000	0.000	0.006
6.063	1.701	1.597	-3.111	0.122	0.000	0.000	0.006
6.113	1.695	1.597	-3.111	0.113	0.000	0.000	0.006
6.163	1.689	1.596	-3.111	0.122	0.000	0.000	0.006
6.213	1.683	1.596	-3.115	0.127	-0.067	-0.003	0.006
6.264	1.676	1.596	-3.111	0.127	0.067	0.003	0.006
6.314	1.670	1.596	-3.111	0.132	0.000	0.000	0.007
6.364	1.664	1.596	-3.105	0.122	0.134	0.007	0.006
6.414	1.658	1.595	-3.105	0.122	0.000	0.000	0.006
6.464	1.651	1.595	-3.105	0.122	0.000	0.000	0.006
6.515	1.645	1.595	-3.105	0.122	0.000	0.000	0.006
6.565	1.639	1.595	-3.105	0.122	0.000	0.000	0.006
6.615	1.633	1.595	-3.105	0.131	0.000	0.000	0.007
6.665	1.626	1.594	-3.111	0.122	-0.134	-0.007	0.006
6.715	1.620	1.594	-3.108	0.127	0.067	0.003	0.006
6.766	1.614	1.594	-3.108	0.122	0.000	0.000	0.006
6.816	1.608	1.594	-3.108	0.122	0.000	0.000	0.006
6.866	1.602	1.594	-3.108	0.122	0.000	0.000	0.006
6.916	1.595	1.593	-3.111	0.127	-0.067	-0.003	0.006
6.966	1.589	1.593	-3.108	0.127	0.067	0.003	0.006
7.016	1.583	1.593	-3.108	0.122	0.000	0.000	0.006
7.067	1.577	1.593	-3.108	0.122	0.000	0.000	0.006
7.117	1.571	1.593	-3.108	0.122	0.000	0.000	0.006
7.167	1.565	1.592	-3.105	0.117	0.067	0.003	0.006
7.217	1.559	1.592	-3.111	0.122	-0.134	-0.007	0.006
7.268	1.552	1.592	-3.108	0.127	0.067	0.003	0.006
7.318	1.546	1.592	-3.108	0.122	0.000	0.000	0.006
7.368	1.540	1.591	-3.108	0.122	0.000	0.000	0.006
7.418	1.534	1.591	-3.111	0.117	-0.067	-0.003	0.006
7.468	1.528	1.591	-3.115	0.117	-0.067	-0.003	0.006
7.519	1.522	1.591	-3.111	0.127	0.067	0.003	0.006
7.569	1.516	1.591	-3.115	0.117	-0.067	-0.003	0.006
7.619	1.509	1.591	-3.115	0.131	0.000	0.000	0.007
7.670	1.503	1.590	-3.111	0.126	0.067	0.003	0.006
7.720	1.497	1.590	-3.108	0.127	0.067	0.003	0.006
7.770	1.491	1.590	-3.108	0.122	0.000	0.000	0.006
7.820	1.484	1.590	-3.108	0.122	0.000	0.000	0.006
7.870	1.478	1.590	-3.105	0.127	0.067	0.003	0.006
7.921	1.472	1.589	-3.105	0.121	0.000	0.000	0.006
7.971	1.466	1.589	-3.108	0.127	-0.067	-0.003	0.006
8.022	1.459	1.589	-3.108	0.122	0.000	0.000	0.006
