t	x	y	th	v*100	w	dTh	dSi
0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.26	0.00	0.00	0.00	7.52	0.00	0.00	0.00
0.31	0.01	0.00	0.00	17.38	0.07	0.00	0.01
0.36	0.02	0.00	0.00	23.48	0.00	0.00	0.01
0.41	0.04	0.00	-0.00	25.37	-0.13	-0.01	0.01
0.46	0.05	0.00	-0.00	26.76	0.07	0.00	0.01
0.51	0.06	0.00	0.00	26.30	0.00	0.00	0.01
0.56	0.08	0.00	-0.00	24.87	-0.07	-0.00	0.01
0.61	0.09	-0.00	-0.01	23.95	-0.07	-0.00	0.01
0.66	0.10	-0.00	-0.01	23.94	-0.07	-0.00	0.01
0.71	0.11	-0.00	-0.01	24.44	0.00	0.00	0.01
0.76	0.12	-0.00	-0.01	24.39	0.00	0.00	0.01
0.81	0.14	-0.00	-0.01	24.42	0.00	0.00	0.01
0.87	0.15	-0.00	-0.01	24.88	0.07	0.00	0.01
0.92	0.16	-0.00	-0.01	24.44	0.00	0.00	0.01
0.97	0.17	-0.00	-0.00	24.89	0.07	0.00	0.01
1.02	0.19	-0.00	-0.00	24.91	0.07	0.00	0.01
1.07	0.20	-0.00	0.00	24.42	0.00	0.00	0.01
1.12	0.21	-0.00	0.00	24.91	0.07	0.00	0.01
1.17	0.22	-0.00	0.00	25.35	0.00	0.00	0.01
1.22	0.24	-0.00	0.00	24.44	0.00	0.00	0.01
1.27	0.25	-0.00	-0.00	24.41	-0.13	-0.01	0.01
1.32	0.26	-0.00	-0.01	23.97	-0.07	-0.00	0.01
1.37	0.27	-0.00	-0.01	24.42	-0.13	-0.01	0.01
1.42	0.29	-0.00	-0.01	24.44	0.00	0.00	0.01
1.47	0.30	-0.00	-0.01	24.42	0.00	0.00	0.01
1.52	0.31	-0.00	-0.01	24.91	0.07	0.00	0.01
1.57	0.32	-0.00	-0.01	24.41	0.00	0.00	0.01
1.62	0.33	-0.00	-0.00	24.44	0.13	0.01	0.01
1.67	0.35	-0.00	-0.00	24.89	0.07	0.00	0.01
1.72	0.36	-0.00	0.00	24.42	0.00	0.00	0.01
1.77	0.37	-0.00	0.00	25.35	0.00	0.00	0.01
1.82	0.38	-0.00	0.00	24.91	0.07	0.00	0.01
1.87	0.40	-0.00	-0.00	24.91	-0.07	-0.00	0.01
1.92	0.41	-0.00	-0.00	24.89	-0.07	-0.00	0.01
1.97	0.42	-0.00	-0.00	24.40	0.00	0.00	0.01
2.02	0.43	-0.00	-0.01	23.50	-0.13	-0.01	0.01
2.07	0.45	-0.00	-0.01	24.42	0.00	0.00	0.01
2.12	0.46	-0.00	-0.01	24.44	0.00	0.00	0.01
2.17	0.47	-0.00	-0.01	24.43	0.00	0.00	0.01
2.22	0.48	-0.00	-0.01	24.44	0.00	0.00	0.01
2.27	0.49	-0.00	-0.01	24.41	0.00	0.00	0.01
2.32	0.51	-0.00	-0.00	25.38	0.13	0.01	0.01
2.37	0.52	-0.00	-0.00	24.42	0.00	0.00	0.01
2.42	0.53	-0.00	-0.00	24.91	0.07	0.00	0.01
2.47	0.54	-0.00	0.00	24.89	0.07	0.00	0.01
2.52	0.56	-0.00	-0.00	24.91	-0.07	-0.00	0.01
2.57	0.57	-0.00	-0.00	24.89	-0.07	-0.00	0.01
2.62	0.58	-0.00	-0.00	24.44	0.00	0.00	0.01
2.67	0.59	-0.00	-0.00	24.42	0.00	0.00	0.01
2.72	0.61	-0.00	-0.01	24.44	-0.13	-0.01	0.01
2.77	0.62	-0.00	-0.01	23.93	-0.07	-0.00	0.01
2.82	0.63	-0.00	-0.01	24.44	0.00	0.00	0.01
2.87	0.64	-0.00	-0.01	24.42	0.00	0.00	0.01
2.92	0.66	-0.00	-0.01	24.44	0.13	0.01	0.01
2.97	0.67	-0.00	-0.00	24.89	0.07	0.00	0.01
3.02	0.68	-0.00	-0.00	24.44	0.00	0.00	0.01
3.07	0.69	-0.00	-0.00	24.41	0.00	0.00	0.01
3.12	0.70	-0.00	-0.00	25.85	0.07	0.00	0.01
3.17	0.72	-0.00	0.00	24.44	0.00	0.00	0.01
