t	x	y	th	v*100	w	dTh	dSi
5.24	0.00	0.00	1.63	0.47	0.34	0.02	0.00
5.29	0.00	-0.00	1.64	-0.47	0.34	0.02	-0.00
5.34	0.00	-0.00	1.66	0.00	0.40	0.02	0.00
5.39	0.00	-0.00	1.68	0.00	0.27	0.01	0.00
5.44	0.00	-0.00	1.70	0.00	0.40	0.02	0.00
5.49	0.00	-0.00	1.71	0.00	0.27	0.01	0.00
5.54	0.00	-0.00	1.73	-0.47	0.34	0.02	-0.00
5.59	0.00	-0.00	1.74	0.47	0.34	0.02	0.00
5.64	0.00	-0.00	1.76	0.00	0.40	0.02	0.00
5.69	0.00	-0.00	1.78	0.00	0.27	0.01	0.00
5.74	0.00	-0.00	1.80	0.00	0.40	0.02	0.00
5.79	0.00	0.00	1.81	0.47	0.33	0.02	0.00
5.84	0.00	-0.00	1.83	-0.45	0.32	0.02	-0.00
5.89	0.00	-0.00	1.85	-0.47	0.34	0.02	-0.00
5.94	-0.00	0.00	1.87	4.70	0.40	0.02	0.00
6.00	-0.00	0.01	1.89	14.10	0.40	0.02	0.01
6.05	-0.01	0.02	1.93	19.26	0.74	0.04	0.01
6.10	-0.01	0.03	1.96	22.06	0.60	0.03	0.01
6.15	-0.01	0.03	1.98	14.56	0.47	0.02	0.01
6.20	-0.01	0.04	1.99	4.70	0.27	0.01	0.00
6.25	-0.02	0.04	2.01	9.38	0.27	0.01	0.00
6.30	-0.02	0.05	2.01	16.39	0.07	0.00	0.01
6.35	-0.02	0.06	2.01	20.67	0.00	0.00	0.01
6.40	-0.03	0.07	2.00	20.67	-0.13	-0.01	0.01
6.45	-0.03	0.08	2.00	22.05	-0.07	-0.00	0.01
6.50	-0.04	0.09	1.99	22.51	-0.13	-0.01	0.01
6.55	-0.04	0.10	1.98	21.69	-0.18	-0.01	0.01
6.60	-0.05	0.11	1.97	19.73	-0.27	-0.01	0.01
6.65	-0.05	0.12	1.97	20.19	-0.07	-0.00	0.01
6.70	-0.05	0.13	1.96	20.21	-0.07	-0.00	0.01
6.75	-0.06	0.14	1.96	20.67	-0.13	-0.01	0.01
6.80	-0.06	0.15	1.96	19.74	0.00	0.00	0.01
6.85	-0.07	0.16	1.96	20.65	0.00	0.00	0.01
6.90	-0.07	0.16	1.95	20.21	-0.07	-0.00	0.01
6.95	-0.07	0.17	1.95	19.73	0.00	0.00	0.01
7.00	-0.08	0.18	1.96	20.20	0.07	0.00	0.01
7.05	-0.08	0.19	1.96	19.25	0.07	0.00	0.01
7.10	-0.08	0.20	1.96	19.74	0.00	0.00	0.01
7.16	-0.09	0.21	1.96	20.06	0.00	0.00	0.01
7.21	-0.09	0.22	1.96	19.73	0.00	0.00	0.01
7.26	-0.10	0.23	1.96	19.71	0.00	0.00	0.01
7.31	-0.10	0.24	1.96	19.73	0.00	0.00	0.01
7.36	-0.10	0.25	1.96	18.76	0.00	0.00	0.01
7.41	-0.11	0.26	1.96	19.25	-0.07	-0.00	0.01
7.46	-0.11	0.27	1.95	18.31	-0.07	-0.00	0.01
7.51	-0.11	0.27	1.95	19.26	-0.07	-0.00	0.01
7.56	-0.12	0.28	1.95	18.78	0.00	0.00	0.01
7.61	-0.12	0.29	1.95	18.78	0.00	0.00	0.01
7.66	-0.12	0.30	1.95	18.32	0.07	0.00	0.01
7.71	-0.13	0.31	1.95	18.79	0.00	0.00	0.01
7.76	-0.13	0.32	1.95	17.84	0.00	0.00	0.01
7.81	-0.13	0.33	1.95	17.85	0.00	0.00	0.01
7.86	-0.14	0.33	1.95	17.84	0.00	0.00	0.01
7.91	-0.14	0.34	1.95	17.85	0.00	0.00	0.01
7.96	-0.14	0.35	1.96	17.85	0.13	0.01	0.01
8.01	-0.15	0.36	1.96	17.38	-0.07	-0.00	0.01
8.06	-0.15	0.37	1.96	18.32	0.07	0.00	0.01
8.11	-0.15	0.38	1.96	17.38	-0.07	-0.00	0.01
8.16	-0.16	0.38	1.96	17.37	0.07	0.00	0.01
8.21	-0.16	0.39	1.96	17.83	0.00	0.00	0.01
8.26	-0.16	0.40	1.96	16.44	-0.07	-0.00	0.01
8.31	-0.17	0.41	1.96	15.98	0.00	0.00	0.01
8.36	-0.17	0.41	1.96	16.89	0.00	0.00	0.01
8.42	-0.17	0.42	1.95	15.98	-0.13	-0.01	0.01
8.47	-0.18	0.43	1.95	15.03	0.00	0.00	0.01
8.52	-0.18	0.44	1.95	15.98	0.00	0.00	0.01
8.57	-0.18	0.44	1.95	15.97	0.00	0.00	0.01
8.62	-0.18	0.45	1.95	16.42	0.07	0.00	0.01
8.67	-0.19	0.46	1.95	15.02	0.00	0.00	0.01
8.72	-0.19	0.47	1.95	15.01	0.00	0.00	0.01
8.77	-0.19	0.47	1.95	14.55	-0.07	-0.00	0.01
8.82	-0.20	0.48	1.95	14.56	0.07	0.00	0.01
8.87	-0.20	0.49	1.96	14.56	0.07	0.00	0.01
8.92	-0.20	0.49	1.96	14.10	0.00	0.00	0.01
8.97	-0.20	0.50	1.96	14.09	0.00	0.00	0.01
9.02	-0.21	0.51	1.96	13.63	0.07	0.00	0.01
9.07	-0.21	0.51	1.96	13.15	0.00	0.00	0.01
9.12	-0.21	0.52	1.96	13.16	0.00	0.00	0.01
9.17	-0.21	0.52	1.96	13.61	-0.07	-0.00	0.01
9.22	-0.22	0.53	1.96	13.16	0.00	0.00	0.01
9.27	-0.22	0.54	1.95	12.21	-0.13	-0.01	0.01
9.32	-0.22	0.54	1.95	12.21	0.00	0.00	0.01
9.37	-0.22	0.55	1.95	10.80	-0.07	-0.00	0.01
9.42	-0.23	0.55	1.94	11.75	-0.07	-0.00	0.01
9.47	-0.23	0.56	1.94	10.80	-0.07	-0.00	0.01
9.52	-0.23	0.56	1.94	10.34	0.00	0.00	0.01
9.57	-0.23	0.57	1.94	9.39	0.00	0.00	0.00
9.62	-0.23	0.57	1.93	6.58	-0.13	-0.01	0.00
9.67	-0.23	0.57	1.94	7.99	0.07	0.00	0.00
9.72	-0.24	0.58	1.93	10.81	-0.07	-0.00	0.01
9.77	-0.24	0.58	1.93	11.75	-0.07	-0.00	0.01
9.82	-0.24	0.59	1.93	12.69	0.07	0.00	0.01
9.87	-0.24	0.60	1.93	13.15	0.00	0.00	0.01
9.92	-0.24	0.60	1.94	12.69	0.07	0.00	0.01
9.97	-0.25	0.61	1.93	11.74	-0.07	-0.00	0.01
10.02	-0.25	0.61	1.93	12.21	0.00	0.00	0.01
10.07	-0.25	0.62	1.94	11.74	0.07	0.00	0.01
10.12	-0.25	0.62	1.94	11.25	0.00	0.00	0.01
10.17	-0.25	0.63	1.93	11.66	-0.07	-0.00	0.01
10.22	-0.26	0.63	1.94	12.21	0.13	0.01	0.01
10.27	-0.26	0.64	1.94	11.73	-0.07	-0.00	0.01
10.32	-0.26	0.65	1.94	12.67	0.07	0.00	0.01
10.37	-0.26	0.65	1.94	11.72	-0.07	-0.00	0.01
10.42	-0.27	0.66	1.94	11.75	0.07	0.00	0.01
10.47	-0.27	0.66	1.94	11.25	0.00	0.00	0.01
10.52	-0.27	0.67	1.94	11.74	0.07	0.00	0.01
10.57	-0.27	0.67	1.94	11.26	0.00	0.00	0.01
10.62	-0.27	0.68	1.94	12.68	-0.07	-0.00	0.01
10.67	-0.28	0.68	1.94	12.21	0.00	0.00	0.01
10.72	-0.28	0.69	1.94	11.74	0.07	0.00	0.01
10.77	-0.28	0.70	1.94	12.21	0.00	0.00	0.01
10.82	-0.28	0.70	1.94	11.27	0.00	0.00	0.01
10.87	-0.28	0.71	1.94	10.80	-0.07	-0.00	0.01
10.92	-0.29	0.71	1.94	12.15	0.00	0.00	0.01
10.97	-0.29	0.72	1.94	11.22	0.00	0.00	0.01
11.03	-0.29	0.72	1.94	11.69	-0.07	-0.00	0.01
11.08	-0.29	0.73	1.94	11.28	0.00	0.00	0.01
11.13	-0.29	0.73	1.94	11.27	0.00	0.00	0.01
11.18	-0.30	0.74	1.94	11.27	0.00	0.00	0.01
11.23	-0.30	0.74	1.94	11.27	0.00	0.00	0.01
11.28	-0.30	0.75	1.93	11.27	-0.13	-0.01	0.01
11.33	-0.30	0.75	1.93	11.73	0.07	0.00	0.01
11.38	-0.30	0.76	1.93	11.14	0.00	0.00	0.01
11.43	-0.31	0.76	1.93	7.52	0.00	0.00	0.00
11.48	-0.31	0.76	1.93	1.88	0.00	0.00	0.00
11.53	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
11.58	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
11.63	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
11.68	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
11.73	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
11.78	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
11.83	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
11.88	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
11.93	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
11.98	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
12.03	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
12.08	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
12.13	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
12.18	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
12.23	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
12.28	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
12.33	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
12.38	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
12.43	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
12.48	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
12.53	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
12.58	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
12.63	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
12.68	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
12.73	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
12.78	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
12.83	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
12.88	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
12.93	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
12.98	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
13.03	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
13.08	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
13.13	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
13.18	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
13.23	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
13.28	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
13.33	-0.31	0.76	1.93	0.00	0.00	0.00	0.00
t	x	y	th	v*100	w	dTh	dSi
