t	x	y	th	v	w	dTh	dSi
t	x	y	th	v	w	dTh	dSi
5.050	0.616	-0.001	-0.003	0.122	-0.001	-0.003	0.616
5.100	0.622	-0.001	-0.003	0.121	0.000	0.000	0.006
5.150	0.628	-0.001	-0.003	0.122	0.000	0.000	0.006
5.201	0.634	-0.001	-0.003	0.122	0.000	0.000	0.006
5.251	0.640	-0.001	-0.003	0.122	0.000	0.000	0.006
5.301	0.643	-0.001	0.007	0.061	0.201	0.010	0.003
5.351	0.644	-0.001	0.024	0.014	0.335	0.017	0.001
5.401	0.644	-0.001	0.040	-0.005	0.336	0.017	-0.000
5.451	0.644	-0.001	0.061	0.000	0.403	0.020	0.000
5.502	0.644	-0.001	0.081	0.000	0.403	0.020	0.000
5.552	0.644	-0.001	0.101	0.000	0.403	0.020	0.000
5.602	0.644	-0.001	0.121	0.000	0.402	0.020	0.000
5.652	0.644	-0.001	0.141	0.000	0.403	0.020	0.000
5.702	0.644	-0.001	0.162	0.000	0.403	0.020	0.000
5.752	0.644	-0.001	0.182	0.000	0.402	0.020	0.000
5.803	0.644	-0.001	0.202	0.000	0.403	0.020	0.000
5.853	0.644	-0.001	0.222	0.000	0.403	0.020	0.000
5.903	0.644	-0.001	0.242	0.000	0.403	0.020	0.000
5.953	0.643	-0.001	0.259	-0.005	0.336	0.017	-0.000
6.003	0.643	-0.001	0.276	-0.005	0.336	0.017	-0.000
6.053	0.643	-0.001	0.296	0.000	0.403	0.020	0.000
6.104	0.643	-0.001	0.313	-0.005	0.335	0.017	-0.000
6.154	0.643	-0.001	0.333	0.000	0.403	0.020	0.000
6.204	0.643	-0.001	0.350	-0.005	0.336	0.017	-0.000
6.254	0.643	-0.001	0.367	-0.005	0.335	0.017	-0.000
6.304	0.643	-0.001	0.384	0.005	0.336	0.017	0.000
6.354	0.643	-0.001	0.411	0.009	0.537	0.027	0.000
6.404	0.643	-0.001	0.431	0.000	0.403	0.020	0.000
6.455	0.643	-0.001	0.448	-0.005	0.336	0.017	-0.000
6.505	0.643	-0.001	0.471	-0.005	0.470	0.024	-0.000
6.555	0.643	-0.002	0.488	-0.005	0.336	0.017	-0.000
6.605	0.642	-0.002	0.505	-0.005	0.335	0.017	-0.000
6.655	0.642	-0.002	0.522	-0.005	0.336	0.017	-0.000
6.705	0.642	-0.002	0.539	-0.005	0.335	0.017	-0.000
6.756	0.642	-0.002	0.549	-0.005	0.201	0.010	-0.000
6.806	0.642	-0.002	0.565	-0.005	0.336	0.017	-0.000
6.856	0.642	-0.002	0.586	0.000	0.402	0.020	0.000
6.906	0.642	-0.002	0.609	0.005	0.470	0.024	0.000
