t	x	y	th	v	w	dTh	dSi
5.083	2.200	1.000	-1.571	0.000	0.000	0.000	0.000
5.134	2.200	1.000	-1.574	0.005	-0.067	-0.003	0.000
5.184	2.200	1.000	-1.598	-0.005	-0.470	-0.024	-0.000
5.234	2.200	1.000	-1.625	0.000	-0.537	-0.027	0.000
5.284	2.200	1.000	-1.641	-0.005	-0.336	-0.017	-0.000
5.334	2.200	1.000	-1.668	0.000	-0.537	-0.027	0.000
5.384	2.200	1.000	-1.692	0.005	-0.470	-0.024	0.000
5.435	2.200	1.000	-1.716	-0.005	-0.470	-0.024	-0.000
5.485	2.200	1.000	-1.742	0.000	-0.537	-0.027	0.000
5.535	2.200	1.000	-1.769	0.000	-0.537	-0.027	0.000
5.585	2.200	1.000	-1.793	-0.005	-0.470	-0.024	-0.000
5.635	2.200	1.000	-1.823	0.005	-0.604	-0.030	0.000
5.685	2.200	1.000	-1.850	0.000	-0.537	-0.027	0.000
5.735	2.200	1.000	-1.874	-0.005	-0.470	-0.024	-0.000
5.785	2.200	1.000	-1.897	0.005	-0.470	-0.024	0.000
5.836	2.200	1.000	-1.921	-0.005	-0.470	-0.024	-0.000
5.886	2.200	1.000	-1.944	0.005	-0.470	-0.024	0.000
5.936	2.200	1.000	-1.971	0.000	-0.537	-0.027	0.000
5.986	2.200	1.000	-1.998	0.000	-0.537	-0.027	0.000
6.036	2.200	1.000	-2.022	-0.005	-0.470	-0.024	-0.000
6.086	2.200	1.000	-2.049	0.000	-0.537	-0.027	0.000
6.136	2.200	1.001	-2.072	-0.005	-0.470	-0.024	-0.000
6.186	2.200	1.000	-2.096	0.005	-0.470	-0.024	0.000
6.237	2.200	1.001	-2.119	-0.005	-0.470	-0.024	-0.000
6.287	2.200	1.000	-2.143	0.005	-0.470	-0.024	0.000
6.337	2.200	1.000	-2.170	0.000	-0.537	-0.027	0.000
6.387	2.200	1.000	-2.197	0.000	-0.537	-0.027	0.000
6.437	2.200	1.000	-2.224	0.000	-0.537	-0.027	0.000
6.487	2.200	1.000	-2.251	0.000	-0.537	-0.027	0.000
6.537	2.200	1.000	-2.278	0.000	-0.537	-0.027	0.000
6.588	2.200	1.000	-2.305	0.000	-0.537	-0.027	0.000
6.638	2.200	1.000	-2.328	0.005	-0.470	-0.024	0.000
6.688	2.200	1.000	-2.355	0.000	-0.537	-0.027	0.000
6.738	2.200	1.000	-2.379	0.005	-0.470	-0.024	0.000
6.788	2.200	1.000	-2.406	0.000	-0.537	-0.027	0.000
6.838	2.200	1.000	-2.432	0.000	-0.537	-0.027	0.000
6.888	2.200	1.000	-2.459	0.000	-0.537	-0.027	0.000
6.939	2.200	1.000	-2.486	0.000	-0.537	-0.027	0.000
6.989	2.200	1.000	-2.510	-0.005	-0.470	-0.024	-0.000
7.039	2.200	1.000	-2.537	0.000	-0.537	-0.027	0.000
7.089	2.200	1.000	-2.564	0.000	-0.537	-0.027	0.000
7.139	2.200	1.000	-2.584	0.000	-0.403	-0.020	0.000
7.189	2.200	1.000	-2.608	0.005	-0.470	-0.024	0.000
7.239	2.200	1.000	-2.634	0.000	-0.537	-0.027	0.000
7.289	2.200	1.000	-2.665	-0.005	-0.604	-0.030	-0.000
7.340	2.200	1.000	-2.688	0.005	-0.470	-0.024	0.000
7.390	2.200	1.000	-2.712	-0.005	-0.470	-0.024	-0.000
7.440	2.200	1.000	-2.739	0.000	-0.537	-0.027	0.000
7.490	2.200	1.000	-2.766	0.000	-0.537	-0.027	0.000
7.540	2.200	1.000	-2.793	0.000	-0.537	-0.027	0.000
7.590	2.200	1.000	-2.820	0.000	-0.537	-0.027	0.000
7.640	2.200	1.000	-2.847	0.000	-0.537	-0.027	0.000
7.691	2.200	1.000	-2.873	0.000	-0.537	-0.027	0.000
7.741	2.200	1.000	-2.897	0.005	-0.470	-0.024	0.000
7.791	2.200	1.000	-2.921	-0.005	-0.470	-0.024	-0.000
7.841	2.200	1.000	-2.947	0.000	-0.537	-0.027	0.000
7.891	2.200	1.000	-2.971	0.005	-0.470	-0.024	0.000
7.941	2.200	1.000	-2.998	0.000	-0.537	-0.027	0.000
7.991	2.200	1.000	-3.025	0.000	-0.537	-0.027	0.000
8.041	2.200	1.000	-3.048	-0.005	-0.470	-0.024	-0.000
8.092	2.200	1.000	-3.075	0.000	-0.537	-0.027	0.000
8.142	2.200	1.000	-3.102	0.000	-0.537	-0.027	0.000
8.192	2.200	1.000	-3.129	0.000	-0.537	-0.027	0.000
8.242	2.200	1.000	3.130	0.005	-0.470	-0.024	0.000
8.292	2.196	1.000	3.103	0.075	-0.537	-0.027	0.004
8.342	2.189	1.001	3.093	0.136	-0.201	-0.010	0.007
8.392	2.181	1.001	3.087	0.169	-0.134	-0.007	0.008
8.443	2.172	1.002	3.083	0.164	-0.067	-0.003	0.008
8.493	2.164	1.002	3.080	0.165	-0.067	-0.003	0.008
8.543	2.156	1.003	3.077	0.155	-0.067	-0.003	0.008
8.593	2.149	1.003	3.077	0.141	0.000	0.000	0.007
8.643	2.142	1.003	3.077	0.150	0.000	0.000	0.008
8.693	2.134	1.004	3.077	0.150	0.000	0.000	0.008
8.743	2.127	1.004	3.077	0.150	0.000	0.000	0.008
8.794	2.119	1.005	3.077	0.150	0.000	0.000	0.008
8.844	2.112	1.005	3.083	0.150	0.134	0.007	0.008
8.894	2.104	1.006	3.087	0.146	0.067	0.003	0.007
8.944	2.097	1.006	3.087	0.141	0.000	0.000	0.007
8.994	2.090	1.007	3.090	0.146	0.067	0.003	0.007
9.044	2.084	1.007	3.090	0.132	0.000	0.000	0.007
9.094	2.076	1.007	3.090	0.141	0.000	0.000	0.007
9.145	2.069	1.008	3.090	0.141	0.000	0.000	0.007
9.195	2.063	1.008	3.090	0.132	0.000	0.000	0.007
9.245	2.056	1.008	3.090	0.132	0.000	0.000	0.007
9.295	2.050	1.009	3.087	0.127	-0.067	-0.003	0.006
9.345	2.044	1.009	3.087	0.122	0.000	0.000	0.006
9.395	2.037	1.009	3.087	0.132	0.000	0.000	0.007
9.445	2.031	1.010	3.087	0.122	0.000	0.000	0.006
9.495	2.025	1.010	3.087	0.122	0.000	0.000	0.006
9.546	2.019	1.010	3.083	0.117	-0.067	-0.003	0.006
9.596	2.013	1.011	3.083	0.122	0.000	0.000	0.006
9.646	2.007	1.011	3.083	0.113	0.000	0.000	0.006
9.696	2.001	1.011	3.080	0.117	-0.067	-0.003	0.006
9.746	1.996	1.012	3.080	0.103	0.000	0.000	0.005
9.796	1.991	1.012	3.080	0.113	0.000	0.000	0.006
9.846	1.985	1.012	3.077	0.108	-0.067	-0.003	0.005
9.897	1.980	1.013	3.077	0.113	0.000	0.000	0.006
9.947	1.974	1.013	3.080	0.108	0.067	0.003	0.005
9.997	1.969	1.013	3.080	0.113	0.000	0.000	0.006
10.047	1.963	1.014	3.080	0.103	0.000	0.000	0.005
10.097	1.958	1.014	3.077	0.099	-0.067	-0.003	0.005
10.148	1.953	1.014	3.080	0.108	0.067	0.003	0.005
10.198	1.948	1.015	3.080	0.103	0.000	0.000	0.005
10.248	1.943	1.015	3.087	0.103	0.134	0.007	0.005
10.298	1.937	1.015	3.087	0.103	0.000	0.000	0.005
10.348	1.933	1.016	3.087	0.094	0.000	0.000	0.005
10.398	1.928	1.016	3.087	0.094	0.000	0.000	0.005
10.448	1.923	1.016	3.087	0.103	0.000	0.000	0.005
10.499	1.918	1.016	3.087	0.094	0.000	0.000	0.005
10.549	1.913	1.017	3.087	0.094	0.000	0.000	0.005
10.599	1.909	1.017	3.087	0.094	0.000	0.000	0.005
10.649	1.904	1.017	3.087	0.094	0.000	0.000	0.005
10.699	1.900	1.017	3.090	0.089	0.067	0.003	0.004
10.749	1.895	1.018	3.087	0.089	-0.067	-0.003	0.004
10.799	1.891	1.018	3.087	0.085	0.000	0.000	0.004
10.850	1.886	1.018	3.090	0.089	0.067	0.003	0.004
10.900	1.882	1.018	3.090	0.085	0.000	0.000	0.004
10.950	1.878	1.019	3.087	0.080	-0.067	-0.003	0.004
11.000	1.874	1.019	3.087	0.085	0.000	0.000	0.004
11.050	1.870	1.019	3.087	0.085	0.000	0.000	0.004
11.100	1.866	1.019	3.083	0.080	-0.067	-0.003	0.004
11.150	1.862	1.020	3.083	0.075	0.000	0.000	0.004
11.201	1.858	1.020	3.090	0.085	0.134	0.007	0.004
11.251	1.854	1.020	3.087	0.080	-0.067	-0.003	0.004
11.301	1.850	1.020	3.087	0.075	0.000	0.000	0.004
11.351	1.846	1.020	3.087	0.075	0.000	0.000	0.004
11.401	1.843	1.021	3.083	0.071	-0.067	-0.003	0.004
11.451	1.839	1.021	3.083	0.075	0.000	0.000	0.004
11.501	1.835	1.021	3.080	0.071	-0.067	-0.003	0.004
11.551	1.832	1.021	3.083	0.071	0.067	0.003	0.004
11.602	1.829	1.021	3.077	0.066	-0.134	-0.007	0.003
11.652	1.825	1.022	3.077	0.075	0.000	0.000	0.004
11.702	1.821	1.022	3.077	0.066	0.000	0.000	0.003
11.752	1.818	1.022	3.077	0.066	0.000	0.000	0.003
11.802	1.815	1.022	3.073	0.070	-0.067	-0.003	0.004
11.852	1.811	1.023	3.073	0.066	0.000	0.000	0.003
11.902	1.808	1.023	3.077	0.070	0.067	0.003	0.004
11.953	1.805	1.023	3.077	0.066	0.000	0.000	0.003
12.003	1.801	1.023	3.077	0.066	0.000	0.000	0.003
12.053	1.798	1.023	3.080	0.071	0.067	0.003	0.004
12.103	1.795	1.024	3.080	0.056	0.000	0.000	0.003
12.153	1.794	1.024	3.093	0.019	0.269	0.013	0.001
12.203	1.793	1.024	3.114	0.019	0.403	0.020	0.001
12.253	1.793	1.024	3.137	-0.005	0.470	0.024	-0.000
12.303	1.793	1.024	-3.123	0.005	0.470	0.024	0.000
12.354	1.793	1.024	-3.102	0.000	0.403	0.020	0.000
12.404	1.793	1.024	-3.072	0.005	0.605	0.030	0.000
12.454	1.792	1.024	-3.048	0.014	0.470	0.024	0.001
12.504	1.787	1.023	-3.035	0.103	0.269	0.013	0.005
12.554	1.779	1.022	-3.025	0.155	0.201	0.010	0.008
12.604	1.771	1.021	-3.018	0.160	0.134	0.007	0.008
12.654	1.762	1.020	-3.011	0.179	0.134	0.007	0.009
12.704	1.754	1.019	-3.011	0.160	0.000	0.000	0.008
12.754	1.747	1.018	-3.008	0.155	0.067	0.003	0.008
12.805	1.739	1.017	-3.008	0.151	0.000	0.000	0.008
12.855	1.732	1.016	-3.011	0.155	-0.067	-0.003	0.008
12.905	1.724	1.015	-3.015	0.155	-0.067	-0.003	0.008
12.955	1.717	1.014	-3.011	0.146	0.067	0.003	0.007
13.005	1.710	1.013	-3.011	0.141	0.000	0.000	0.007
13.055	1.703	1.012	-3.011	0.141	0.000	0.000	0.007
13.105	1.695	1.011	-3.011	0.150	0.000	0.000	0.008
13.155	1.688	1.010	-3.011	0.141	0.000	0.000	0.007
13.206	1.681	1.010	-3.015	0.136	-0.067	-0.003	0.007
13.256	1.675	1.009	-3.018	0.134	-0.066	-0.003	0.007
13.306	1.668	1.008	-3.022	0.127	-0.067	-0.003	0.006
13.357	1.661	1.007	-3.025	0.136	-0.067	-0.003	0.007
13.407	1.655	1.006	-3.025	0.122	0.000	0.000	0.006
13.457	1.649	1.006	-3.025	0.132	0.000	0.000	0.007
13.507	1.642	1.005	-3.028	0.127	-0.067	-0.003	0.006
13.557	1.636	1.004	-3.025	0.127	0.067	0.003	0.006
13.607	1.630	1.003	-3.025	0.122	0.000	0.000	0.006
13.657	1.624	1.003	-3.022	0.127	0.067	0.003	0.006
13.708	1.617	1.002	-3.018	0.127	0.067	0.003	0.006
13.758	1.611	1.001	-3.018	0.122	0.000	0.000	0.006
13.808	1.606	1.000	-3.015	0.117	0.067	0.003	0.006
13.858	1.600	1.000	-3.018	0.117	-0.067	-0.003	0.006
13.908	1.594	0.999	-3.011	0.113	0.134	0.007	0.006
13.958	1.588	0.998	-3.011	0.113	0.000	0.000	0.006
14.008	1.583	0.998	-3.011	0.113	0.000	0.000	0.006
14.059	1.577	0.997	-3.011	0.113	0.000	0.000	0.006
14.109	1.572	0.996	-3.008	0.108	0.067	0.003	0.005
14.159	1.566	0.995	-3.011	0.108	-0.067	-0.003	0.005
14.209	1.561	0.995	-3.015	0.108	-0.067	-0.003	0.005
14.259	1.556	0.994	-3.011	0.108	0.067	0.003	0.005
14.309	1.551	0.993	-3.015	0.099	-0.067	-0.003	0.005
14.359	1.545	0.993	-3.011	0.108	0.067	0.003	0.005
14.410	1.541	0.992	-3.011	0.094	0.000	0.000	0.005
14.460	1.536	0.991	-3.015	0.099	-0.067	-0.003	0.005
14.510	1.531	0.991	-3.018	0.099	-0.067	-0.003	0.005
14.560	1.526	0.990	-3.015	0.099	0.067	0.003	0.005
14.610	1.521	0.990	-3.015	0.094	0.000	0.000	0.005
14.660	1.517	0.989	-3.015	0.094	0.000	0.000	0.005
14.710	1.512	0.988	-3.018	0.089	-0.067	-0.003	0.004
14.761	1.508	0.988	-3.018	0.094	0.000	0.000	0.005
14.811	1.504	0.987	-3.022	0.080	-0.067	-0.003	0.004
14.861	1.499	0.987	-3.022	0.094	0.000	0.000	0.005
14.911	1.494	0.986	-3.018	0.089	0.067	0.003	0.004
14.961	1.490	0.986	-3.025	0.085	-0.134	-0.007	0.004
15.011	1.486	0.985	-3.025	0.085	0.000	0.000	0.004
15.061	1.482	0.985	-3.025	0.085	0.000	0.000	0.004
15.112	1.478	0.984	-3.025	0.085	0.000	0.000	0.004
15.162	1.474	0.984	-3.028	0.080	-0.067	-0.003	0.004
15.212	1.470	0.983	-3.025	0.080	0.067	0.003	0.004
15.262	1.466	0.983	-3.028	0.080	-0.067	-0.003	0.004
15.312	1.461	0.982	-3.022	0.085	0.134	0.007	0.004
15.362	1.457	0.982	-3.022	0.085	0.000	0.000	0.004
15.412	1.453	0.981	-3.018	0.080	0.067	0.003	0.004
15.463	1.450	0.981	-3.018	0.075	0.000	0.000	0.004
15.513	1.446	0.980	-3.015	0.080	0.067	0.003	0.004
15.563	1.442	0.980	-3.015	0.075	0.000	0.000	0.004
15.613	1.438	0.979	-3.015	0.075	0.000	0.000	0.004
15.663	1.434	0.979	-3.015	0.075	0.000	0.000	0.004
15.714	1.431	0.979	-3.018	0.070	-0.067	-0.003	0.004
15.764	1.427	0.978	-3.015	0.070	0.067	0.003	0.004
15.814	1.424	0.978	-3.011	0.070	0.067	0.003	0.004
15.864	1.420	0.977	-3.011	0.075	0.000	0.000	0.004
15.914	1.417	0.977	-3.011	0.066	0.000	0.000	0.003
15.964	1.414	0.976	-3.011	0.066	0.000	0.000	0.003
16.014	1.410	0.976	-3.011	0.075	0.000	0.000	0.004
16.064	1.406	0.975	-3.011	0.075	0.000	0.000	0.004
16.115	1.403	0.975	-3.015	0.070	-0.067	-0.003	0.004
16.165	1.400	0.974	-3.011	0.061	0.067	0.003	0.003
16.215	1.397	0.974	-3.022	0.052	-0.201	-0.010	0.003
16.265	1.396	0.974	-3.038	0.014	-0.336	-0.017	0.001
16.315	1.396	0.974	-3.062	0.005	-0.470	-0.024	0.000
16.365	1.396	0.974	-3.082	0.000	-0.403	-0.020	0.000
16.416	1.396	0.974	-3.106	0.005	-0.470	-0.024	0.000
16.466	1.396	0.974	-3.133	0.000	-0.537	-0.027	0.000
16.516	1.396	0.974	3.127	-0.005	-0.470	-0.024	-0.000
16.566	1.396	0.974	3.100	0.000	-0.537	-0.027	0.000
16.616	1.396	0.974	3.080	0.000	-0.403	-0.020	0.000
16.666	1.396	0.974	3.053	0.009	-0.537	-0.027	0.000
16.716	1.396	0.974	3.029	-0.005	-0.470	-0.024	-0.000
16.767	1.396	0.974	2.999	0.005	-0.604	-0.030	0.000
16.817	1.396	0.974	2.976	-0.005	-0.470	-0.024	-0.000
16.867	1.396	0.974	2.949	0.000	-0.537	-0.027	0.000
16.917	1.396	0.974	2.922	0.000	-0.537	-0.027	0.000
16.967	1.396	0.974	2.895	0.000	-0.537	-0.027	0.000
17.017	1.396	0.974	2.868	0.000	-0.537	-0.027	0.000
17.067	1.396	0.974	2.844	-0.005	-0.470	-0.024	-0.000
17.118	1.396	0.974	2.821	0.005	-0.470	-0.024	0.000
17.168	1.396	0.974	2.794	0.000	-0.537	-0.027	0.000
17.218	1.396	0.974	2.774	0.000	-0.403	-0.020	0.000
17.268	1.396	0.974	2.747	0.000	-0.537	-0.027	0.000
17.318	1.396	0.974	2.720	0.000	-0.537	-0.027	0.000
17.368	1.396	0.974	2.693	0.000	-0.537	-0.027	0.000
17.418	1.396	0.974	2.666	0.000	-0.537	-0.027	0.000
17.468	1.396	0.974	2.639	0.000	-0.537	-0.027	0.000
17.519	1.396	0.974	2.612	0.000	-0.537	-0.027	0.000
17.569	1.396	0.974	2.592	0.000	-0.403	-0.020	0.000
17.619	1.396	0.974	2.565	0.000	-0.537	-0.027	0.000
17.669	1.396	0.974	2.538	0.000	-0.537	-0.027	0.000
17.719	1.396	0.974	2.511	0.000	-0.537	-0.027	0.000
17.769	1.396	0.974	2.484	0.000	-0.537	-0.027	0.000
17.819	1.396	0.974	2.461	0.005	-0.470	-0.024	0.000
17.870	1.396	0.974	2.437	-0.005	-0.470	-0.024	-0.000
17.920	1.396	0.974	2.407	0.005	-0.604	-0.030	0.000
17.970	1.396	0.974	2.383	-0.005	-0.470	-0.024	-0.000
18.020	1.396	0.974	2.356	0.000	-0.537	-0.027	0.000
18.070	1.396	0.974	2.333	0.005	-0.470	-0.024	0.000
18.120	1.396	0.974	2.306	0.000	-0.537	-0.027	0.000
18.170	1.396	0.974	2.279	0.000	-0.537	-0.027	0.000
18.221	1.396	0.974	2.259	0.000	-0.403	-0.020	0.000
18.271	1.396	0.974	2.232	0.000	-0.537	-0.027	0.000
18.321	1.396	0.974	2.205	0.000	-0.537	-0.027	0.000
18.371	1.396	0.974	2.178	0.000	-0.537	-0.027	0.000
18.421	1.396	0.974	2.154	-0.005	-0.470	-0.024	-0.000
18.471	1.396	0.974	2.127	0.000	-0.537	-0.027	0.000
18.521	1.396	0.974	2.100	0.000	-0.537	-0.027	0.000
18.572	1.396	0.974	2.073	0.000	-0.537	-0.027	0.000
18.622	1.396	0.974	2.047	0.000	-0.536	-0.027	0.000
18.672	1.396	0.974	2.026	0.000	-0.403	-0.020	0.000
18.722	1.396	0.974	1.999	0.000	-0.537	-0.027	0.000
18.772	1.396	0.974	1.976	0.005	-0.470	-0.024	0.000
18.822	1.396	0.974	1.949	0.000	-0.537	-0.027	0.000
18.873	1.396	0.974	1.922	0.000	-0.537	-0.027	0.000
18.923	1.396	0.974	1.898	-0.005	-0.470	-0.024	-0.000
18.973	1.396	0.974	1.871	0.000	-0.537	-0.027	0.000
19.023	1.396	0.974	1.845	0.000	-0.537	-0.027	0.000
19.073	1.396	0.974	1.824	0.000	-0.403	-0.020	0.000
19.123	1.396	0.974	1.797	0.000	-0.537	-0.027	0.000
19.173	1.396	0.974	1.771	0.000	-0.537	-0.027	0.000
19.224	1.396	0.974	1.744	0.000	-0.537	-0.027	0.000
19.274	1.396	0.974	1.717	0.000	-0.537	-0.027	0.000
