t	x	y	th	v*100	w	dTh	dSi
0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
t	x	y	th	v*100	w	dTh	dSi
t	x	y	th	v*100	w	dTh	dSi
0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.46	0.00	0.00	0.01	0.00	0.13	0.01	0.00
0.51	0.00	0.00	0.01	0.47	0.07	0.00	0.00
0.56	0.00	0.00	0.02	7.51	0.13	0.01	0.00
0.61	0.01	0.00	0.03	15.00	0.27	0.01	0.01
0.66	0.02	0.00	0.05	18.78	0.40	0.02	0.01
0.71	0.03	0.00	0.06	20.67	0.13	0.01	0.01
0.76	0.04	0.00	0.06	20.66	0.13	0.01	0.01
0.81	0.05	0.00	0.07	20.20	0.07	0.00	0.01
0.86	0.06	0.00	0.07	18.29	0.07	0.00	0.01
0.91	0.07	0.00	0.07	17.36	-0.07	-0.00	0.01
0.96	0.08	0.00	0.06	17.29	-0.07	-0.00	0.01
1.01	0.09	0.00	0.06	16.90	0.00	0.00	0.01
1.07	0.10	0.01	0.06	16.41	-0.07	-0.00	0.01
1.12	0.10	0.01	0.06	16.42	-0.07	-0.00	0.01
1.17	0.11	0.01	0.05	15.97	-0.13	-0.01	0.01
1.22	0.12	0.01	0.05	16.90	0.00	0.00	0.01
1.27	0.13	0.01	0.05	16.42	-0.07	-0.00	0.01
1.32	0.14	0.01	0.04	15.96	-0.13	-0.01	0.01
