t	x	y	th	v	w	dTh	dSi
5.039	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.089	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.140	-0.000	0.000	1.588	0.005	0.335	0.017	0.000
5.190	-0.000	0.000	1.604	0.005	0.335	0.017	0.000
5.240	0.000	0.000	1.621	-0.005	0.335	0.017	-0.000
5.290	-0.000	0.000	1.645	0.005	0.470	0.024	0.000
5.340	0.000	0.000	1.662	-0.005	0.336	0.017	-0.000
5.390	-0.000	0.000	1.685	0.005	0.470	0.024	0.000
5.440	0.000	0.000	1.702	-0.005	0.336	0.017	-0.000
5.491	-0.000	0.000	1.726	0.005	0.470	0.024	0.000
5.541	0.000	0.000	1.742	-0.005	0.336	0.017	-0.000
5.591	-0.000	0.000	1.766	0.005	0.470	0.024	0.000
5.641	0.000	0.000	1.783	-0.005	0.336	0.017	-0.000
5.691	-0.000	0.000	1.806	0.005	0.470	0.024	0.000
5.741	-0.000	0.000	1.827	0.000	0.403	0.020	0.000
5.791	-0.000	0.000	1.847	0.000	0.403	0.020	0.000
5.842	-0.000	0.000	1.867	0.000	0.403	0.020	0.000
5.892	0.000	0.000	1.891	-0.005	0.470	0.024	-0.000
5.942	-0.000	0.000	1.907	0.005	0.336	0.017	0.000
5.992	-0.000	0.000	1.928	0.000	0.403	0.020	0.000
6.042	-0.000	0.000	1.948	0.000	0.403	0.020	0.000
6.092	0.000	0.000	1.971	-0.005	0.470	0.024	-0.000
6.142	0.000	0.000	1.992	0.000	0.403	0.020	0.000
6.193	0.000	0.000	2.012	0.000	0.403	0.020	0.000
6.243	0.000	0.000	2.029	-0.005	0.336	0.017	-0.000
6.293	0.000	0.000	2.052	0.005	0.470	0.024	0.000
6.343	0.000	0.000	2.069	-0.005	0.336	0.017	-0.000
6.393	0.000	0.000	2.089	0.000	0.403	0.020	0.000
6.443	0.000	0.000	2.109	0.000	0.403	0.020	0.000
6.493	0.000	0.000	2.130	0.000	0.403	0.020	0.000
6.544	0.000	0.000	2.150	0.000	0.403	0.020	0.000
6.594	0.000	-0.000	2.167	-0.005	0.336	0.017	-0.000
6.644	0.000	-0.000	2.187	0.000	0.403	0.020	0.000
6.694	0.000	-0.000	2.207	0.000	0.403	0.020	0.000
6.744	0.000	-0.000	2.224	-0.005	0.335	0.017	-0.000
6.794	0.000	-0.000	2.244	0.000	0.403	0.020	0.000
6.845	0.001	-0.001	2.268	-0.005	0.470	0.024	-0.000
6.895	0.001	-0.001	2.284	-0.005	0.336	0.017	-0.000
6.945	0.001	-0.001	2.308	0.005	0.470	0.024	0.000
6.995	0.001	-0.001	2.328	0.000	0.403	0.020	0.000
7.045	0.001	-0.001	2.348	0.000	0.403	0.020	0.000
7.095	0.001	-0.001	2.369	0.000	0.403	0.020	0.000
7.145	0.001	-0.001	2.389	0.000	0.403	0.020	0.000
7.195	0.001	-0.001	2.409	0.000	0.403	0.020	0.000
7.246	0.001	-0.001	2.429	0.000	0.403	0.020	0.000
7.296	0.000	-0.000	2.453	0.005	0.470	0.024	0.000
7.346	0.000	-0.000	2.473	0.000	0.403	0.020	0.000
7.396	0.001	-0.001	2.496	-0.005	0.470	0.024	-0.000
7.446	0.001	-0.001	2.517	0.000	0.403	0.020	0.000
