t	x	y	th	v	w	dTh	dSi
0.214	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.264	-0.000	-0.000	0.010	-0.005	0.201	0.010	-0.000
0.314	-0.000	-0.000	0.044	0.000	0.671	0.034	0.000
0.365	-0.000	0.000	0.088	0.005	0.873	0.044	0.000
0.415	0.000	0.000	0.138	0.005	1.008	0.050	0.000
0.465	0.000	0.000	0.192	0.000	1.075	0.054	0.000
0.515	0.000	0.000	0.239	0.000	0.941	0.047	0.000
0.565	0.000	0.000	0.293	0.000	1.075	0.054	0.000
0.615	0.000	0.000	0.347	0.000	1.075	0.054	0.000
0.665	0.000	-0.000	0.397	-0.005	1.008	0.050	-0.000
0.715	0.000	-0.000	0.444	0.000	0.941	0.047	0.000
0.765	0.000	-0.000	0.498	0.000	1.075	0.054	0.000
0.815	0.000	-0.000	0.545	0.000	0.941	0.047	0.000
0.865	-0.000	-0.000	0.596	-0.005	1.008	0.050	-0.000
0.916	-0.000	-0.000	0.650	0.000	1.075	0.054	0.000
0.966	-0.001	-0.000	0.697	-0.009	0.940	0.047	-0.000
1.016	-0.001	-0.000	0.751	0.000	1.075	0.054	0.000
1.066	-0.001	-0.000	0.798	0.000	0.941	0.047	0.000
1.116	-0.001	-0.000	0.852	0.000	1.075	0.054	0.000
1.166	-0.001	-0.000	0.899	0.000	0.941	0.047	0.000
1.216	-0.001	-0.000	0.953	0.000	1.075	0.054	0.000
1.266	-0.000	-0.000	1.003	0.005	1.008	0.050	0.000
1.316	-0.000	-0.000	1.057	0.000	1.075	0.054	0.000
1.366	-0.000	-0.000	1.107	0.005	1.007	0.050	0.000
1.417	-0.000	-0.000	1.158	-0.005	1.007	0.050	-0.000
1.467	-0.000	-0.000	1.205	0.000	0.940	0.047	0.000
1.517	-0.000	-0.000	1.259	0.000	1.075	0.054	0.000
1.567	-0.000	-0.000	1.309	0.005	1.007	0.050	0.000
1.617	-0.000	-0.000	1.363	0.000	1.074	0.054	0.000
1.667	-0.000	0.000	1.414	0.005	1.007	0.050	0.000
1.717	-0.000	0.000	1.468	0.000	1.074	0.054	0.000
1.768	-0.000	0.000	1.521	0.000	1.075	0.054	0.000
1.818	-0.000	0.000	1.572	0.005	1.006	0.050	0.000
1.868	-0.000	0.003	1.616	0.052	0.873	0.044	0.003
1.918	-0.001	0.011	1.639	0.164	0.470	0.024	0.008
1.968	-0.002	0.022	1.656	0.212	0.336	0.017	0.011
2.018	-0.003	0.034	1.666	0.249	0.201	0.010	0.012
2.068	-0.004	0.047	1.666	0.263	0.000	0.000	0.013
2.119	-0.005	0.061	1.663	0.268	-0.067	-0.003	0.013
2.169	-0.006	0.073	1.663	0.254	0.000	0.000	0.013
2.219	-0.008	0.086	1.663	0.244	0.000	0.000	0.012
2.269	-0.009	0.098	1.659	0.240	-0.067	-0.003	0.012
2.319	-0.010	0.110	1.659	0.244	0.000	0.000	0.012
2.369	-0.011	0.122	1.656	0.240	-0.067	-0.003	0.012
2.419	-0.012	0.134	1.656	0.244	0.000	0.000	0.012
2.470	-0.013	0.146	1.656	0.244	0.000	0.000	0.012
2.520	-0.014	0.159	1.659	0.249	0.067	0.003	0.012
2.570	-0.015	0.171	1.659	0.244	0.000	0.000	0.012
2.620	-0.016	0.183	1.663	0.249	0.067	0.003	0.012
2.670	-0.017	0.196	1.666	0.249	0.067	0.003	0.012
2.720	-0.019	0.208	1.666	0.254	0.000	0.000	0.013
2.771	-0.020	0.221	1.663	0.249	-0.067	-0.003	0.012
2.821	-0.021	0.233	1.666	0.249	0.067	0.003	0.012
2.871	-0.022	0.245	1.659	0.244	-0.134	-0.007	0.012
2.921	-0.023	0.258	1.659	0.244	0.000	0.000	0.012
2.971	-0.024	0.270	1.656	0.239	-0.067	-0.003	0.012
3.021	-0.025	0.282	1.653	0.240	-0.067	-0.003	0.012
3.072	-0.026	0.294	1.653	0.244	0.000	0.000	0.012
3.122	-0.027	0.306	1.656	0.240	0.067	0.003	0.012
3.172	-0.028	0.318	1.659	0.249	0.067	0.003	0.012
3.222	-0.029	0.331	1.659	0.254	0.000	0.000	0.013
3.272	-0.030	0.343	1.659	0.244	0.000	0.000	0.012
3.322	-0.032	0.356	1.663	0.249	0.067	0.003	0.012
3.372	-0.033	0.368	1.659	0.249	-0.067	-0.003	0.012
3.423	-0.034	0.380	1.663	0.249	0.067	0.003	0.012
3.473	-0.035	0.393	1.666	0.249	0.067	0.003	0.012
3.523	-0.036	0.405	1.663	0.249	-0.067	-0.003	0.012
3.573	-0.037	0.416	1.653	0.211	-0.201	-0.010	0.011
3.623	-0.037	0.420	1.612	0.075	-0.805	-0.040	0.004
3.673	-0.037	0.421	1.565	0.019	-0.940	-0.047	0.001
3.724	-0.037	0.421	1.521	0.005	-0.872	-0.044	0.000
3.774	-0.037	0.421	1.471	-0.005	-1.007	-0.050	-0.000
3.824	-0.037	0.423	1.437	0.047	-0.671	-0.034	0.002
3.874	-0.036	0.431	1.431	0.160	-0.134	-0.007	0.008
3.924	-0.034	0.442	1.420	0.221	-0.201	-0.010	0.011
3.974	-0.032	0.455	1.410	0.258	-0.201	-0.010	0.013
4.025	-0.030	0.468	1.410	0.263	0.000	0.000	0.013
4.075	-0.028	0.480	1.407	0.259	-0.067	-0.003	0.013
4.125	-0.026	0.492	1.407	0.244	0.000	0.000	0.012
4.175	-0.024	0.505	1.407	0.244	0.000	0.000	0.012
4.225	-0.022	0.517	1.407	0.244	0.000	0.000	0.012
4.275	-0.020	0.529	1.410	0.249	0.067	0.003	0.012
4.325	-0.018	0.541	1.407	0.249	-0.067	-0.003	0.012
4.376	-0.016	0.554	1.407	0.254	0.000	0.000	0.013
4.426	-0.014	0.566	1.410	0.249	0.067	0.003	0.012
4.476	-0.012	0.579	1.414	0.249	0.067	0.003	0.012
4.526	-0.010	0.591	1.414	0.244	0.000	0.000	0.012
4.576	-0.008	0.602	1.410	0.240	-0.067	-0.003	0.012
4.626	-0.006	0.615	1.410	0.244	0.000	0.000	0.012
4.676	-0.004	0.626	1.407	0.240	-0.067	-0.003	0.012
4.727	-0.002	0.638	1.407	0.235	0.000	0.000	0.012
4.777	-0.000	0.650	1.407	0.244	0.000	0.000	0.012
4.827	0.002	0.662	1.404	0.249	-0.067	-0.003	0.012
4.877	0.004	0.675	1.404	0.244	0.000	0.000	0.012
4.927	0.006	0.687	1.407	0.258	0.067	0.003	0.013
4.977	0.008	0.700	1.410	0.249	0.067	0.003	0.012
5.028	0.010	0.712	1.414	0.249	0.067	0.003	0.012
5.078	0.012	0.724	1.410	0.249	-0.067	-0.003	0.012
5.128	0.014	0.737	1.414	0.249	0.067	0.003	0.012
5.178	0.016	0.749	1.410	0.249	-0.067	-0.003	0.012
5.228	0.018	0.761	1.414	0.240	0.067	0.003	0.012
5.278	0.020	0.773	1.410	0.249	-0.067	-0.003	0.012
5.328	0.022	0.785	1.410	0.244	0.000	0.000	0.012
5.379	0.023	0.797	1.410	0.235	0.000	0.000	0.012
5.429	0.025	0.809	1.410	0.244	0.000	0.000	0.012
5.479	0.027	0.819	1.417	0.197	0.134	0.007	0.010
5.529	0.027	0.822	1.447	0.071	0.604	0.030	0.004
5.579	0.028	0.823	1.491	0.023	0.873	0.044	0.001
5.629	0.028	0.824	1.545	0.009	1.073	0.054	0.000
5.680	0.028	0.824	1.582	0.005	0.739	0.037	0.000
5.730	0.028	0.824	1.629	-0.009	0.939	0.047	-0.000
5.780	0.028	0.823	1.676	-0.009	0.940	0.047	-0.000
5.830	0.027	0.826	1.720	0.061	0.872	0.044	0.003
5.880	0.026	0.835	1.740	0.169	0.403	0.020	0.008
