t	x	y	th	v	w	dTh	dSi
5.139	0.600	1.000	-1.571	0.000	0.000	0.000	0.000
5.190	0.600	1.000	-1.567	-0.005	0.067	0.003	-0.000
5.240	0.600	1.000	-1.557	0.014	0.201	0.010	0.001
5.290	0.600	0.999	-1.537	0.009	0.403	0.020	0.000
5.340	0.600	1.000	-1.517	-0.009	0.403	0.020	-0.000
5.390	0.600	1.000	-1.490	0.000	0.537	0.027	0.000
5.440	0.600	1.000	-1.473	-0.005	0.335	0.017	-0.000
5.491	0.600	1.000	-1.446	0.000	0.537	0.027	0.000
5.541	0.600	1.000	-1.423	-0.005	0.470	0.024	-0.000
5.591	0.600	1.000	-1.402	0.000	0.403	0.020	0.000
5.641	0.600	1.000	-1.376	0.000	0.537	0.027	0.000
5.691	0.600	1.000	-1.349	0.000	0.537	0.027	0.000
5.741	0.600	1.000	-1.325	-0.005	0.470	0.024	-0.000
5.792	0.600	1.000	-1.302	-0.005	0.470	0.024	-0.000
5.842	0.600	1.000	-1.281	0.000	0.403	0.020	0.000
5.892	0.600	1.001	-1.258	-0.005	0.470	0.024	-0.000
5.942	0.600	1.001	-1.231	0.000	0.537	0.027	0.000
5.992	0.600	1.001	-1.204	0.000	0.536	0.027	0.000
6.042	0.600	1.001	-1.180	-0.005	0.470	0.024	-0.000
6.093	0.600	1.001	-1.153	0.000	0.537	0.027	0.000
6.143	0.600	1.001	-1.130	-0.005	0.470	0.024	-0.000
6.193	0.600	1.001	-1.103	0.000	0.537	0.027	0.000
6.243	0.599	1.001	-1.079	-0.005	0.470	0.024	-0.000
6.293	0.600	1.001	-1.056	0.005	0.470	0.024	0.000
6.343	0.600	1.001	-1.029	0.000	0.537	0.027	0.000
6.394	0.600	1.001	-1.002	0.000	0.537	0.027	0.000
6.444	0.600	1.001	-0.975	0.000	0.536	0.027	0.000
6.494	0.600	1.001	-0.951	0.005	0.470	0.024	0.000
6.544	0.600	1.001	-0.928	-0.005	0.470	0.024	-0.000
6.594	0.600	1.001	-0.901	0.000	0.537	0.027	0.000
6.644	0.600	1.001	-0.874	0.000	0.536	0.027	0.000
6.695	0.600	1.001	-0.847	0.000	0.537	0.027	0.000
6.745	0.600	1.001	-0.820	0.000	0.537	0.027	0.000
6.795	0.600	1.001	-0.793	0.000	0.537	0.027	0.000
6.845	0.600	1.001	-0.766	0.000	0.537	0.027	0.000
6.895	0.600	1.001	-0.739	0.000	0.537	0.027	0.000
6.945	0.600	1.001	-0.712	0.000	0.537	0.027	0.000
6.996	0.600	1.001	-0.682	0.005	0.604	0.030	0.000
7.046	0.600	1.001	-0.659	0.005	0.470	0.024	0.000
7.096	0.600	1.001	-0.632	0.000	0.537	0.027	0.000
7.146	0.600	1.001	-0.608	-0.005	0.470	0.024	-0.000
7.196	0.600	1.001	-0.581	0.009	0.537	0.027	0.000
7.246	0.600	1.001	-0.554	0.000	0.537	0.027	0.000
7.296	0.600	1.001	-0.527	0.000	0.537	0.027	0.000
7.347	0.600	1.001	-0.504	0.005	0.469	0.024	0.000
7.397	0.600	1.001	-0.477	0.000	0.537	0.027	0.000
7.447	0.600	1.001	-0.450	0.000	0.537	0.027	0.000
7.497	0.600	1.001	-0.423	0.000	0.537	0.027	0.000
7.547	0.600	1.001	-0.396	0.000	0.537	0.027	0.000
7.597	0.600	1.001	-0.369	0.000	0.537	0.027	0.000
7.647	0.600	1.001	-0.349	0.000	0.403	0.020	0.000
7.697	0.600	1.001	-0.322	0.000	0.537	0.027	0.000
7.748	0.600	1.001	-0.295	0.000	0.537	0.027	0.000
7.798	0.601	1.001	-0.272	0.005	0.470	0.024	0.000
7.848	0.601	1.001	-0.245	0.000	0.537	0.027	0.000
7.898	0.601	1.001	-0.218	0.000	0.537	0.027	0.000
7.948	0.601	1.000	-0.194	0.005	0.470	0.024	0.000
7.998	0.601	1.000	-0.167	0.000	0.537	0.027	0.000
8.048	0.601	1.000	-0.140	0.000	0.537	0.027	0.000
8.098	0.601	1.000	-0.113	0.000	0.537	0.027	0.000
8.149	0.601	1.000	-0.093	0.000	0.403	0.020	0.000
8.199	0.601	1.000	-0.066	0.000	0.537	0.027	0.000
8.249	0.601	1.000	-0.039	0.000	0.537	0.027	0.000
8.299	0.601	1.000	-0.019	0.000	0.403	0.020	0.000
8.349	0.601	1.000	0.008	0.000	0.537	0.027	0.000
8.399	0.601	1.000	0.035	0.000	0.537	0.027	0.000
8.450	0.604	1.001	0.058	0.061	0.470	0.024	0.003
8.500	0.610	1.001	0.072	0.113	0.269	0.013	0.006
8.550	0.617	1.002	0.089	0.146	0.336	0.017	0.007
8.600	0.625	1.002	0.099	0.164	0.201	0.010	0.008
8.650	0.633	1.003	0.102	0.164	0.067	0.003	0.008
8.700	0.642	1.004	0.095	0.169	-0.134	-0.007	0.008
8.750	0.650	1.005	0.099	0.164	0.067	0.003	0.008
8.801	0.657	1.006	0.099	0.150	0.000	0.000	0.008
8.851	0.665	1.006	0.092	0.150	-0.134	-0.007	0.008
8.901	0.672	1.007	0.089	0.146	-0.067	-0.003	0.007
8.951	0.679	1.007	0.085	0.136	-0.067	-0.003	0.007
9.001	0.686	1.008	0.085	0.141	0.000	0.000	0.007
9.051	0.693	1.009	0.079	0.141	-0.134	-0.007	0.007
9.102	0.700	1.009	0.075	0.146	-0.067	-0.003	0.007
9.152	0.707	1.010	0.075	0.132	0.000	0.000	0.007
9.202	0.714	1.010	0.079	0.136	0.067	0.003	0.007
9.252	0.721	1.011	0.082	0.136	0.067	0.003	0.007
9.302	0.728	1.011	0.085	0.146	0.067	0.003	0.007
9.352	0.735	1.012	0.089	0.146	0.067	0.003	0.007
9.402	0.741	1.013	0.092	0.127	0.067	0.003	0.006
9.453	0.748	1.013	0.092	0.132	0.000	0.000	0.007
9.503	0.754	1.014	0.095	0.127	0.067	0.003	0.006
9.553	0.761	1.014	0.099	0.127	0.067	0.003	0.006
9.603	0.767	1.015	0.095	0.127	-0.067	-0.003	0.006
9.653	0.773	1.016	0.095	0.122	0.000	0.000	0.006
9.703	0.779	1.016	0.095	0.122	0.000	0.000	0.006
9.754	0.785	1.017	0.095	0.122	0.000	0.000	0.006
9.804	0.791	1.017	0.095	0.122	0.000	0.000	0.006
9.854	0.797	1.018	0.095	0.113	0.000	0.000	0.006
9.904	0.803	1.019	0.095	0.122	0.000	0.000	0.006
9.954	0.809	1.019	0.089	0.113	-0.134	-0.007	0.006
10.004	0.814	1.020	0.089	0.113	0.000	0.000	0.006
10.055	0.820	1.020	0.089	0.113	0.000	0.000	0.006
10.105	0.825	1.020	0.089	0.103	0.000	0.000	0.005
10.155	0.831	1.021	0.092	0.108	0.067	0.003	0.005
10.205	0.835	1.021	0.089	0.099	-0.067	-0.003	0.005
10.255	0.840	1.022	0.085	0.099	-0.067	-0.003	0.005
10.305	0.845	1.022	0.085	0.094	0.000	0.000	0.005
10.355	0.850	1.023	0.082	0.099	-0.067	-0.003	0.005
10.406	0.855	1.023	0.079	0.099	-0.067	-0.003	0.005
10.456	0.860	1.023	0.079	0.103	0.000	0.000	0.005
10.506	0.865	1.024	0.079	0.103	0.000	0.000	0.005
10.556	0.870	1.024	0.079	0.094	0.000	0.000	0.005
10.606	0.875	1.025	0.079	0.094	0.000	0.000	0.005
10.656	0.879	1.025	0.075	0.089	-0.067	-0.003	0.004
10.707	0.884	1.025	0.079	0.099	0.067	0.003	0.005
10.757	0.497	1.026	0.082	0.098	0.067	0.003	0.005
10.807	0.502	1.026	0.085	0.099	0.067	0.003	0.005
10.857	0.504	1.026	0.072	0.047	-0.268	-0.013	0.002
