t	x	y	th	v*100	w	dTh	dSi
0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.27	0.00	0.00	0.01	5.61	0.13	0.01	0.00
0.32	0.01	0.00	0.00	16.45	-0.07	-0.00	0.01
0.37	0.02	0.00	0.01	23.03	0.07	0.00	0.01
0.42	0.04	0.00	0.01	24.91	0.07	0.00	0.01
0.47	0.05	0.00	0.01	26.79	0.07	0.00	0.01
0.52	0.06	0.00	0.02	25.85	0.07	0.00	0.01
0.57	0.07	0.00	0.02	25.38	0.00	0.00	0.01
0.62	0.09	0.00	0.02	24.88	0.07	0.00	0.01
0.67	0.10	0.00	0.02	24.44	0.00	0.00	0.01
0.72	0.11	0.00	0.03	23.97	0.20	0.01	0.01
0.77	0.12	0.00	0.03	24.88	-0.07	-0.00	0.01
0.82	0.14	0.00	0.02	24.91	-0.07	-0.00	0.01
0.87	0.15	0.00	0.02	24.91	-0.07	-0.00	0.01
0.92	0.16	0.00	0.02	24.88	-0.07	-0.00	0.01
t	x	y	th	v*100	w	dTh	dSi
