t	x	y	th	v	w	dTh	dSi
5.050	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.101	0.000	-0.000	1.574	-0.005	0.067	0.003	-0.000
5.151	0.000	-0.000	1.581	0.000	0.134	0.007	0.000
5.201	0.000	-0.000	1.601	0.000	0.403	0.020	0.000
5.251	-0.000	-0.000	1.618	0.005	0.336	0.017	0.000
5.301	-0.000	0.000	1.641	0.005	0.470	0.024	0.000
5.352	-0.000	0.000	1.662	0.000	0.403	0.020	0.000
5.402	-0.000	0.000	1.682	0.000	0.403	0.020	0.000
5.452	-0.000	0.000	1.702	0.000	0.403	0.020	0.000
5.502	-0.000	0.000	1.722	0.000	0.403	0.020	0.000
5.552	-0.000	0.000	1.746	0.005	0.470	0.024	0.000
5.602	-0.000	0.000	1.769	-0.005	0.470	0.024	-0.000
5.652	-0.000	0.000	1.790	0.000	0.403	0.020	0.000
5.702	0.000	0.000	1.806	-0.005	0.336	0.017	-0.000
5.752	-0.000	0.000	1.827	0.009	0.403	0.020	0.000
5.802	-0.000	0.000	1.843	-0.005	0.336	0.017	-0.000
5.853	-0.000	0.000	1.870	0.000	0.537	0.027	0.000
5.903	-0.000	0.000	1.887	0.005	0.336	0.017	0.000
5.953	-0.000	0.000	1.911	-0.005	0.470	0.024	-0.000
6.003	-0.000	0.000	1.934	0.005	0.470	0.024	0.000
6.053	-0.000	0.000	1.951	-0.005	0.336	0.017	-0.000
6.103	-0.000	0.000	1.975	0.005	0.470	0.024	0.000
6.153	-0.000	0.000	1.995	0.000	0.403	0.020	0.000
6.204	-0.000	0.000	2.015	0.000	0.403	0.020	0.000
6.254	0.000	0.000	2.032	-0.005	0.335	0.017	-0.000
6.304	-0.000	0.000	2.049	0.005	0.336	0.017	0.000
6.354	0.000	0.000	2.072	-0.005	0.470	0.024	-0.000
6.404	-0.000	0.000	2.096	0.005	0.470	0.024	0.000
6.454	0.000	0.000	2.113	-0.005	0.336	0.017	-0.000
6.505	-0.000	0.001	2.133	0.009	0.403	0.020	0.000
6.555	-0.000	0.000	2.156	-0.005	0.470	0.024	-0.000
6.605	-0.000	0.001	2.173	0.005	0.336	0.017	0.000
6.655	-0.000	0.000	2.197	-0.005	0.470	0.024	-0.000
6.705	-0.000	0.000	2.217	0.000	0.403	0.020	0.000
6.755	-0.000	0.000	2.237	0.000	0.403	0.020	0.000
6.805	-0.000	0.000	2.257	0.000	0.403	0.020	0.000
6.856	-0.000	0.000	2.278	0.000	0.403	0.020	0.000
6.906	-0.000	0.000	2.298	0.000	0.403	0.020	0.000
6.956	-0.000	0.000	2.318	0.000	0.403	0.020	0.000
7.006	-0.000	0.001	2.335	0.005	0.336	0.017	0.000
7.056	-0.000	0.000	2.358	-0.005	0.470	0.024	-0.000
7.106	-0.000	0.000	2.379	0.000	0.403	0.020	0.000
7.156	-0.000	0.000	2.399	0.000	0.403	0.020	0.000
7.207	-0.000	0.000	2.419	0.000	0.403	0.020	0.000
7.257	-0.000	0.001	2.443	0.005	0.470	0.024	0.000
7.307	-0.000	0.000	2.459	-0.005	0.336	0.017	-0.000
7.357	-0.000	0.000	2.480	0.000	0.403	0.020	0.000
7.408	-0.000	0.000	2.500	0.000	0.397	0.020	0.000
7.458	-0.000	0.000	2.527	0.000	0.535	0.027	0.000
7.508	0.000	0.000	2.544	-0.005	0.335	0.017	-0.000
7.559	-0.000	0.000	2.567	0.005	0.469	0.024	0.000
7.609	-0.000	0.000	2.587	0.000	0.402	0.020	0.000
7.659	-0.000	0.000	2.608	0.000	0.403	0.020	0.000
7.709	0.000	0.000	2.624	-0.005	0.336	0.017	-0.000
7.759	-0.000	0.000	2.648	0.005	0.470	0.024	0.000
7.809	0.000	0.000	2.665	-0.005	0.336	0.017	-0.000
7.860	-0.000	0.000	2.688	0.005	0.470	0.024	0.000
7.910	0.000	0.000	2.705	-0.005	0.336	0.017	-0.000
7.960	-0.000	0.000	2.729	0.005	0.470	0.024	0.000
8.010	0.000	0.000	2.746	-0.005	0.336	0.017	-0.000
8.060	0.000	0.000	2.766	0.000	0.403	0.020	0.000
8.110	0.000	0.000	2.786	0.000	0.403	0.020	0.000
8.161	0.000	0.000	2.806	0.000	0.403	0.020	0.000
8.211	0.000	0.000	2.830	-0.005	0.470	0.024	-0.000
8.261	0.001	0.000	2.847	-0.005	0.336	0.017	-0.000
8.311	0.000	0.000	2.863	0.005	0.336	0.017	0.000
8.361	0.001	0.000	2.887	-0.005	0.470	0.024	-0.000
8.411	0.001	0.000	2.904	-0.005	0.336	0.017	-0.000
8.461	0.001	0.000	2.924	0.000	0.403	0.020	0.000
8.512	0.001	0.000	2.941	0.005	0.335	0.017	0.000
8.562	0.001	0.000	2.961	-0.009	0.403	0.020	-0.000
8.612	0.001	0.000	2.985	0.005	0.470	0.024	0.000
8.662	0.001	0.000	3.001	-0.005	0.336	0.017	-0.000
8.712	0.001	0.000	3.022	0.000	0.403	0.020	0.000
8.762	0.001	0.000	3.042	0.000	0.403	0.020	0.000
8.813	0.001	0.000	3.059	-0.005	0.335	0.017	-0.000
8.863	0.001	0.000	3.082	0.005	0.470	0.024	0.000
8.913	0.001	0.000	3.099	-0.005	0.336	0.017	-0.000
8.963	0.001	0.000	3.123	0.005	0.470	0.024	0.000
9.013	0.001	0.000	-3.137	-0.005	0.470	0.024	-0.000
9.063	0.001	0.000	-3.117	0.000	0.403	0.020	0.000
9.113	0.001	0.000	-3.103	0.000	0.268	0.013	0.000
9.164	0.001	0.000	-3.080	0.005	0.470	0.024	0.000
9.214	0.001	0.000	-3.060	0.000	0.402	0.020	0.000
9.264	0.001	0.000	-3.036	0.005	0.467	0.024	0.000
9.314	0.001	0.000	-3.026	-0.005	0.201	0.010	-0.000
9.365	0.001	0.000	-3.029	0.005	-0.067	-0.003	0.000
9.415	0.001	0.000	-3.033	0.005	-0.067	-0.003	0.000
9.465	0.000	0.000	-3.050	0.005	-0.335	-0.017	0.000
9.515	0.001	0.000	-3.073	-0.005	-0.470	-0.024	-0.000
9.565	0.001	0.000	-3.087	0.000	-0.269	-0.013	0.000
9.615	0.001	0.000	-3.100	0.000	-0.269	-0.013	0.000
9.666	0.001	0.000	-3.120	-0.009	-0.403	-0.020	-0.000
9.716	0.001	0.000	-3.140	0.009	-0.403	-0.020	0.000
9.766	0.001	0.000	3.123	-0.009	-0.403	-0.020	-0.000
9.816	0.001	0.000	3.102	0.009	-0.403	-0.020	0.000
9.866	0.001	0.000	3.082	-0.009	-0.403	-0.020	-0.000
9.916	0.001	0.000	3.062	0.000	-0.403	-0.020	0.000
9.966	0.001	0.000	3.042	0.000	-0.403	-0.020	0.000
10.016	0.001	0.000	3.022	0.000	-0.403	-0.020	0.000
10.067	0.001	0.000	3.001	0.000	-0.403	-0.020	0.000
10.117	0.001	0.000	2.981	0.000	-0.403	-0.020	0.000
10.167	0.001	0.000	2.961	0.000	-0.403	-0.020	0.000
10.217	0.001	0.000	2.941	0.000	-0.403	-0.020	0.000
10.267	0.001	0.000	2.921	0.000	-0.403	-0.020	0.000
10.317	0.001	0.000	2.900	0.000	-0.403	-0.020	0.000
10.367	0.001	0.000	2.880	0.000	-0.402	-0.020	0.000
10.418	0.001	0.000	2.860	0.000	-0.402	-0.020	0.000
10.468	0.001	0.000	2.840	0.000	-0.402	-0.020	0.000
10.518	0.001	0.000	2.820	0.000	-0.403	-0.020	0.000
10.568	0.001	0.000	2.799	0.000	-0.403	-0.020	0.000
10.618	0.001	0.000	2.776	0.005	-0.469	-0.024	0.000
