t	x	y	th	v	w	dTh	dSi
3.034	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3.085	0.000	0.000	0.010	0.005	0.201	0.010	0.000
3.135	0.000	0.000	0.040	0.005	0.604	0.030	0.000
3.185	0.000	-0.000	0.071	-0.005	0.604	0.030	-0.000
3.235	0.000	-0.000	0.108	-0.005	0.739	0.037	-0.000
3.285	0.000	-0.000	0.148	0.000	0.806	0.040	0.000
3.335	0.000	-0.000	0.188	0.000	0.806	0.040	0.000
3.385	0.000	0.000	0.226	0.005	0.739	0.037	0.000
3.435	0.000	-0.000	0.263	-0.005	0.739	0.037	-0.000
3.485	0.000	0.000	0.306	0.005	0.874	0.044	0.000
3.536	0.000	0.000	0.343	0.005	0.739	0.037	0.000
3.586	0.000	0.000	0.380	-0.005	0.739	0.037	-0.000
3.636	0.000	-0.000	0.417	-0.005	0.739	0.037	-0.000
3.686	0.000	-0.000	0.458	0.000	0.806	0.040	0.000
3.736	0.000	-0.000	0.498	0.000	0.806	0.040	0.000
3.786	0.000	0.000	0.535	0.005	0.739	0.037	0.000
3.836	0.000	-0.000	0.572	-0.005	0.739	0.037	-0.000
3.886	0.000	-0.000	0.613	0.000	0.806	0.040	0.000
3.936	0.000	-0.000	0.653	0.000	0.806	0.040	0.000
3.987	0.000	0.000	0.690	0.005	0.739	0.037	0.000
4.037	0.000	-0.000	0.727	-0.005	0.739	0.037	-0.000
4.087	0.000	-0.000	0.767	0.000	0.806	0.040	0.000
4.137	0.000	0.000	0.804	0.005	0.739	0.037	0.000
4.187	0.000	0.000	0.845	0.000	0.806	0.040	0.000
4.237	0.000	0.000	0.882	0.005	0.737	0.037	0.000
4.287	0.000	0.000	0.922	0.000	0.804	0.040	0.000
4.338	0.000	0.000	0.959	-0.005	0.737	0.037	-0.000
4.388	0.000	0.000	0.996	0.005	0.736	0.037	0.000
4.438	0.000	0.000	1.033	-0.005	0.738	0.037	-0.000
4.488	0.000	0.000	1.070	0.005	0.738	0.037	0.000
4.538	0.001	0.001	1.104	0.009	0.671	0.034	0.000
4.589	0.000	0.000	1.144	-0.009	0.805	0.040	-0.000
4.639	0.000	0.000	1.181	-0.005	0.738	0.037	-0.000
4.689	0.000	0.000	1.222	0.000	0.805	0.040	0.000
4.739	0.000	0.000	1.262	0.000	0.805	0.040	0.000
4.789	0.000	0.000	1.299	0.005	0.738	0.037	0.000
4.839	0.000	0.000	1.336	-0.005	0.738	0.037	-0.000
4.890	0.000	0.000	1.377	0.000	0.805	0.040	0.000
4.940	0.000	-0.000	1.414	-0.005	0.739	0.037	-0.000
4.990	0.000	-0.000	1.454	0.000	0.805	0.040	0.000
5.040	0.000	-0.000	1.488	0.000	0.671	0.034	0.000
5.090	0.000	-0.000	1.525	-0.005	0.738	0.037	-0.000
5.140	0.000	-0.000	1.562	0.005	0.739	0.037	0.000
5.190	0.000	-0.000	1.599	-0.005	0.738	0.037	-0.000
5.241	0.000	0.001	1.619	0.038	0.403	0.020	0.002
5.291	-0.000	0.007	1.616	0.117	-0.067	-0.003	0.006
5.341	-0.000	0.014	1.609	0.131	-0.134	-0.007	0.007
5.391	-0.001	0.021	1.589	0.150	-0.402	-0.020	0.008
5.441	-0.001	0.029	1.575	0.160	-0.269	-0.013	0.008
5.491	-0.001	0.038	1.558	0.165	-0.336	-0.017	0.008
5.542	-0.001	0.046	1.542	0.164	-0.336	-0.017	0.008
5.592	-0.000	0.054	1.525	0.155	-0.336	-0.017	0.008
5.642	0.000	0.062	1.505	0.160	-0.403	-0.020	0.008
5.692	0.001	0.070	1.491	0.160	-0.269	-0.013	0.008
5.742	0.002	0.078	1.471	0.160	-0.403	-0.020	0.008
5.792	0.002	0.085	1.451	0.150	-0.403	-0.020	0.008
5.842	0.003	0.093	1.434	0.155	-0.336	-0.017	0.008
5.892	0.004	0.101	1.417	0.155	-0.336	-0.017	0.008
5.943	0.006	0.108	1.394	0.155	-0.470	-0.024	0.008
5.993	0.007	0.116	1.377	0.155	-0.336	-0.017	0.008
6.043	0.009	0.124	1.360	0.155	-0.336	-0.017	0.008
6.093	0.010	0.131	1.346	0.150	-0.268	-0.013	0.008
6.143	0.012	0.138	1.326	0.150	-0.402	-0.020	0.008
6.193	0.014	0.146	1.306	0.160	-0.402	-0.020	0.008
6.244	0.016	0.153	1.282	0.155	-0.470	-0.024	0.008
6.294	0.019	0.161	1.266	0.155	-0.336	-0.017	0.008
6.344	0.021	0.168	1.249	0.155	-0.336	-0.017	0.008
6.394	0.023	0.175	1.229	0.151	-0.403	-0.020	0.008
6.444	0.026	0.183	1.205	0.155	-0.470	-0.024	0.008
6.494	0.029	0.190	1.185	0.160	-0.403	-0.020	0.008
6.544	0.032	0.197	1.161	0.146	-0.470	-0.024	0.007
6.594	0.035	0.204	1.138	0.146	-0.470	-0.024	0.007
6.644	0.038	0.211	1.118	0.160	-0.403	-0.020	0.008
6.694	0.042	0.218	1.101	0.155	-0.336	-0.017	0.008
6.744	0.045	0.224	1.080	0.151	-0.403	-0.020	0.008
6.795	0.049	0.231	1.064	0.155	-0.336	-0.017	0.008
6.845	0.053	0.238	1.043	0.160	-0.403	-0.020	0.008
6.895	0.057	0.245	1.027	0.155	-0.336	-0.017	0.008
6.945	0.061	0.251	1.006	0.150	-0.403	-0.020	0.008
6.995	0.065	0.257	0.990	0.146	-0.336	-0.017	0.007
7.045	0.069	0.264	0.973	0.155	-0.336	-0.017	0.008
7.095	0.074	0.271	0.953	0.160	-0.403	-0.020	0.008
7.145	0.079	0.277	0.936	0.165	-0.336	-0.017	0.008
7.195	0.083	0.283	0.919	0.155	-0.336	-0.017	0.008
7.245	0.088	0.289	0.899	0.151	-0.403	-0.020	0.008
7.296	0.093	0.295	0.882	0.155	-0.336	-0.017	0.008
7.346	0.098	0.301	0.862	0.150	-0.403	-0.020	0.008
7.396	0.103	0.307	0.845	0.155	-0.336	-0.017	0.008
7.446	0.108	0.313	0.821	0.164	-0.470	-0.024	0.008
7.496	0.114	0.319	0.801	0.160	-0.403	-0.020	0.008
7.546	0.119	0.324	0.781	0.150	-0.403	-0.020	0.008
7.596	0.125	0.330	0.757	0.155	-0.470	-0.024	0.008
7.646	0.130	0.335	0.741	0.155	-0.336	-0.017	0.008
7.697	0.136	0.340	0.720	0.150	-0.403	-0.020	0.008
7.747	0.141	0.345	0.710	0.136	-0.201	-0.010	0.007
7.797	0.147	0.350	0.683	0.160	-0.537	-0.027	0.008
7.847	0.153	0.355	0.666	0.155	-0.336	-0.017	0.008
7.897	0.159	0.359	0.643	0.146	-0.470	-0.024	0.007
7.947	0.165	0.363	0.619	0.146	-0.470	-0.024	0.007
7.997	0.171	0.368	0.599	0.150	-0.403	-0.020	0.008
8.047	0.178	0.372	0.582	0.155	-0.336	-0.017	0.008
8.098	0.184	0.376	0.555	0.160	-0.537	-0.027	0.008
8.148	0.191	0.380	0.539	0.155	-0.336	-0.017	0.008
8.198	0.198	0.384	0.525	0.150	-0.269	-0.013	0.008
8.248	0.204	0.388	0.502	0.155	-0.470	-0.024	0.008
8.298	0.211	0.392	0.485	0.155	-0.335	-0.017	0.008
8.348	0.219	0.395	0.468	0.164	-0.335	-0.017	0.008
8.398	0.226	0.399	0.448	0.160	-0.403	-0.020	0.008
8.449	0.233	0.402	0.431	0.164	-0.336	-0.017	0.008
8.499	0.240	0.406	0.414	0.155	-0.336	-0.017	0.008
8.549	0.247	0.409	0.397	0.155	-0.336	-0.017	0.008
8.599	0.255	0.412	0.374	0.155	-0.470	-0.024	0.008
8.649	0.261	0.414	0.357	0.146	-0.336	-0.017	0.007
8.699	0.269	0.417	0.337	0.160	-0.403	-0.020	0.008
8.749	0.276	0.419	0.320	0.155	-0.336	-0.017	0.008
8.799	0.284	0.422	0.303	0.155	-0.336	-0.017	0.008
8.850	0.291	0.424	0.286	0.146	-0.336	-0.017	0.007
8.900	0.298	0.426	0.266	0.150	-0.403	-0.020	0.008
8.950	0.306	0.428	0.246	0.160	-0.403	-0.020	0.008
9.000	0.313	0.430	0.229	0.155	-0.336	-0.017	0.008
9.050	0.321	0.432	0.205	0.155	-0.470	-0.024	0.008
9.100	0.328	0.433	0.185	0.150	-0.403	-0.020	0.008
9.150	0.336	0.434	0.168	0.155	-0.336	-0.017	0.008
9.200	0.343	0.436	0.145	0.146	-0.470	-0.024	0.007
9.251	0.351	0.436	0.118	0.150	-0.537	-0.027	0.008
9.301	0.358	0.437	0.101	0.155	-0.336	-0.017	0.008
9.351	0.366	0.438	0.077	0.155	-0.470	-0.024	0.008
9.401	0.374	0.439	0.057	0.150	-0.403	-0.020	0.008
9.451	0.381	0.439	0.034	0.155	-0.470	-0.024	0.008
9.501	0.389	0.439	0.017	0.155	-0.336	-0.017	0.008
9.551	0.397	0.439	-0.003	0.150	-0.403	-0.020	0.008
9.601	0.404	0.439	-0.020	0.155	-0.336	-0.017	0.008
9.652	0.412	0.439	-0.037	0.155	-0.336	-0.017	0.008
9.702	0.420	0.438	-0.054	0.165	-0.336	-0.017	0.008
9.752	0.428	0.438	-0.071	0.155	-0.336	-0.017	0.008
9.802	0.436	0.437	-0.084	0.160	-0.268	-0.013	0.008
9.852	0.444	0.437	-0.101	0.155	-0.335	-0.017	0.008
9.902	0.451	0.436	-0.121	0.150	-0.403	-0.020	0.008
