t	x	y	th	v*100	w	dTh	dSi
0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.36	0.00	0.00	0.00	0.94	0.00	0.00	0.00
0.41	0.01	0.00	0.02	10.79	0.34	0.02	0.01
0.46	0.01	0.00	0.03	16.44	0.34	0.02	0.01
0.51	0.02	0.00	0.06	19.24	0.47	0.02	0.01
0.56	0.03	0.00	0.07	20.19	0.34	0.02	0.01
0.61	0.04	0.00	0.09	19.24	0.34	0.02	0.01
0.66	0.05	0.00	0.11	18.67	0.40	0.02	0.01
0.71	0.06	0.00	0.13	17.36	0.34	0.02	0.01
0.76	0.07	0.01	0.14	17.84	0.27	0.01	0.01
0.81	0.08	0.01	0.16	18.31	0.34	0.02	0.01
0.86	0.09	0.01	0.18	18.32	0.34	0.02	0.01
0.91	0.10	0.01	0.19	17.84	0.27	0.01	0.01
0.97	0.11	0.01	0.20	17.83	0.13	0.01	0.01
1.02	0.11	0.01	0.20	17.35	0.07	0.00	0.01
1.07	0.12	0.02	0.20	18.32	0.07	0.00	0.01
1.12	0.13	0.02	0.21	18.31	0.07	0.00	0.01
1.17	0.14	0.02	0.21	16.91	0.00	0.00	0.01
1.22	0.15	0.02	0.21	17.84	0.00	0.00	0.01
1.27	0.16	0.02	0.21	17.83	0.00	0.00	0.01
1.32	0.17	0.02	0.20	16.44	-0.07	-0.00	0.01
1.37	0.17	0.03	0.20	16.89	-0.13	-0.01	0.01
1.42	0.18	0.03	0.20	16.90	0.00	0.00	0.01
1.47	0.19	0.03	0.20	16.89	0.00	0.00	0.01
1.52	0.20	0.03	0.19	16.44	-0.07	-0.00	0.01
1.57	0.21	0.03	0.20	17.35	0.07	0.00	0.01
1.62	0.22	0.03	0.20	16.44	0.07	0.00	0.01
1.67	0.22	0.04	0.20	16.44	0.07	0.00	0.01
1.72	0.23	0.04	0.21	16.44	0.07	0.00	0.01
1.77	0.24	0.04	0.21	15.96	0.13	0.01	0.01
1.82	0.25	0.04	0.22	15.50	0.20	0.01	0.01
1.87	0.26	0.04	0.22	16.89	0.00	0.00	0.01
1.92	0.26	0.04	0.23	16.44	0.07	0.00	0.01
1.97	0.27	0.05	0.23	15.50	0.07	0.00	0.01
2.02	0.28	0.05	0.23	16.44	-0.07	-0.00	0.01
2.07	0.29	0.05	0.23	15.50	0.07	0.00	0.01
2.12	0.30	0.05	0.23	15.96	0.00	0.00	0.01
2.17	0.30	0.05	0.23	14.55	0.07	0.00	0.01
2.22	0.31	0.05	0.23	15.49	-0.07	-0.00	0.01
2.27	0.32	0.06	0.23	14.08	0.00	0.00	0.01
2.32	0.32	0.06	0.23	14.55	-0.07	-0.00	0.01
2.37	0.33	0.06	0.23	15.02	0.00	0.00	0.01
2.42	0.34	0.06	0.22	13.62	-0.07	-0.00	0.01
2.47	0.34	0.06	0.22	14.08	0.00	0.00	0.01
2.52	0.35	0.06	0.23	13.62	0.07	0.00	0.01
2.57	0.36	0.07	0.23	14.07	0.00	0.00	0.01
2.62	0.37	0.07	0.23	13.59	0.07	0.00	0.01
2.67	0.37	0.07	0.24	13.58	0.20	0.01	0.01
2.72	0.38	0.07	0.24	13.14	0.00	0.00	0.01
2.77	0.38	0.07	0.25	12.20	0.13	0.01	0.01
2.82	0.39	0.07	0.25	12.19	0.00	0.00	0.01
2.87	0.40	0.08	0.25	11.71	0.07	0.00	0.01
2.92	0.40	0.08	0.26	12.19	0.13	0.01	0.01
2.97	0.41	0.08	0.26	11.26	0.13	0.01	0.01
3.02	0.41	0.08	0.26	11.24	0.00	0.00	0.01
3.07	0.42	0.08	0.27	11.74	0.07	0.00	0.01
3.12	0.42	0.08	0.27	12.13	0.00	0.00	0.01
3.17	0.43	0.08	0.27	12.20	0.00	0.00	0.01
3.22	0.44	0.09	0.27	12.20	0.13	0.01	0.01
3.27	0.44	0.09	0.27	11.72	-0.07	-0.00	0.01
3.32	0.45	0.09	0.27	12.21	0.00	0.00	0.01
3.38	0.45	0.09	0.27	12.20	0.00	0.00	0.01
3.43	0.46	0.09	0.27	12.68	0.07	0.00	0.01
3.48	0.47	0.09	0.27	11.73	-0.07	-0.00	0.01
3.53	0.47	0.10	0.27	11.23	0.00	0.00	0.01
3.58	0.48	0.10	0.27	12.17	0.00	0.00	0.01
3.63	0.48	0.10	0.27	11.75	0.07	0.00	0.01
3.68	0.49	0.10	0.27	11.72	-0.07	-0.00	0.01
3.73	0.49	0.10	0.27	11.74	-0.07	-0.00	0.01
3.78	0.50	0.10	0.27	11.27	0.00	0.00	0.01
3.83	0.50	0.10	0.26	11.74	-0.07	-0.00	0.01
3.88	0.51	0.11	0.26	11.24	0.00	0.00	0.01
3.93	0.52	0.11	0.26	11.27	0.00	0.00	0.01
3.98	0.52	0.11	0.26	11.70	-0.07	-0.00	0.01
4.03	0.53	0.11	0.26	11.73	-0.07	-0.00	0.01
4.08	0.53	0.11	0.26	12.20	0.00	0.00	0.01
4.13	0.54	0.11	0.26	11.73	0.07	0.00	0.01
4.18	0.54	0.12	0.26	11.27	0.00	0.00	0.01
4.23	0.55	0.12	0.26	11.09	0.00	0.00	0.01
4.28	0.56	0.12	0.26	11.26	0.00	0.00	0.01
4.33	0.56	0.12	0.26	11.74	0.07	0.00	0.01
