t	x	y	th	v	w	dTh	dSi
5.043	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.093	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.144	-0.000	0.000	1.574	0.005	0.067	0.003	0.000
5.194	-0.000	0.000	1.574	0.000	0.000	0.000	0.000
5.244	-0.000	0.000	1.574	0.000	0.000	0.000	0.000
5.294	-0.000	0.000	1.578	0.005	0.067	0.003	0.000
5.344	-0.000	0.000	1.584	0.000	0.134	0.007	0.000
5.394	0.000	0.000	1.588	-0.005	0.067	0.003	-0.000
5.444	-0.000	0.000	1.591	0.005	0.067	0.003	0.000
5.495	-0.000	0.000	1.598	0.000	0.134	0.007	0.000
5.545	-0.000	0.000	1.604	0.000	0.134	0.007	0.000
5.595	0.000	0.000	1.608	-0.005	0.067	0.003	-0.000
5.645	0.000	0.000	1.608	0.000	0.000	0.000	0.000
5.695	0.000	0.000	1.615	0.000	0.134	0.007	0.000
5.745	0.000	0.000	1.621	0.000	0.134	0.007	0.000
5.796	0.000	0.000	1.625	-0.005	0.067	0.003	-0.000
5.846	-0.000	0.000	1.631	0.009	0.134	0.007	0.000
5.896	-0.000	0.000	1.631	0.000	0.000	0.000	0.000
5.946	0.000	0.000	1.638	-0.009	0.134	0.007	-0.000
5.996	0.000	0.000	1.638	0.000	0.000	0.000	0.000
6.046	0.000	0.000	1.648	0.005	0.201	0.010	0.000
6.097	0.000	0.000	1.652	-0.005	0.067	0.003	-0.000
6.147	-0.000	0.000	1.658	0.009	0.134	0.007	0.000
6.197	0.000	0.000	1.665	-0.009	0.134	0.007	-0.000
6.247	0.000	0.000	1.672	0.000	0.134	0.007	0.000
6.297	0.000	0.000	1.675	0.005	0.067	0.003	0.000
6.347	0.000	0.000	1.679	-0.005	0.067	0.003	-0.000
6.398	0.000	0.000	1.682	0.005	0.067	0.003	0.000
6.448	0.000	0.000	1.689	0.000	0.134	0.007	0.000
6.498	0.000	0.000	1.692	-0.005	0.067	0.003	-0.000
6.548	0.000	0.000	1.699	0.000	0.134	0.007	0.000
6.598	0.000	0.000	1.705	0.000	0.134	0.007	0.000
6.648	0.000	0.000	1.705	0.000	0.000	0.000	0.000
6.698	0.000	0.000	1.712	0.000	0.134	0.007	0.000
6.748	0.000	0.000	1.719	0.000	0.134	0.007	0.000
6.799	-0.000	0.000	1.722	0.005	0.067	0.003	0.000
6.849	-0.000	0.000	1.729	0.000	0.134	0.007	0.000
6.899	0.000	0.000	1.732	-0.005	0.067	0.003	-0.000
6.949	0.000	0.000	1.739	0.000	0.134	0.007	0.000
6.999	-0.000	0.000	1.742	0.005	0.067	0.003	0.000
7.049	-0.000	0.000	1.749	0.000	0.134	0.007	0.000
7.099	-0.000	0.000	1.749	0.000	0.000	0.000	0.000
7.149	-0.000	0.000	1.756	0.000	0.134	0.007	0.000
7.199	0.000	0.000	1.759	-0.005	0.067	0.003	-0.000
7.250	-0.000	0.000	1.769	0.005	0.202	0.010	0.000
7.300	0.000	0.000	1.773	-0.005	0.067	0.003	-0.000
7.350	-0.000	0.000	1.776	0.005	0.067	0.003	0.000
7.400	-0.000	0.000	1.783	0.000	0.134	0.007	0.000
7.450	0.000	0.000	1.786	-0.005	0.067	0.003	-0.000
7.500	-0.000	0.000	1.790	0.005	0.067	0.003	0.000
7.551	-0.000	0.000	1.796	0.000	0.134	0.007	0.000
7.601	0.000	0.000	1.800	-0.005	0.067	0.003	-0.000
7.651	0.000	0.000	1.806	0.000	0.134	0.007	0.000
7.701	-0.000	0.000	1.810	0.005	0.067	0.003	0.000
7.751	0.000	0.000	1.813	-0.005	0.067	0.003	-0.000
7.801	-0.000	0.000	1.823	0.005	0.201	0.010	0.000
7.852	0.000	0.000	1.827	-0.005	0.067	0.003	-0.000
7.902	0.000	0.000	1.833	0.000	0.134	0.007	0.000
7.952	-0.000	0.000	1.837	0.005	0.067	0.003	0.000
8.002	0.000	0.000	1.840	-0.005	0.067	0.003	-0.000
8.052	-0.000	0.000	1.843	0.005	0.067	0.003	0.000
8.102	-0.000	0.000	1.850	0.000	0.134	0.007	0.000
8.153	0.000	0.000	1.854	-0.005	0.067	0.003	-0.000
8.203	-0.000	0.000	1.864	0.005	0.201	0.010	0.000
8.253	0.000	0.000	1.867	-0.005	0.067	0.003	-0.000
8.303	-0.000	0.000	1.870	0.005	0.067	0.003	0.000
8.353	-0.000	0.000	1.877	0.000	0.134	0.007	0.000
8.404	0.000	0.000	1.880	-0.005	0.067	0.003	-0.000
8.454	-0.000	0.000	1.884	0.005	0.067	0.003	0.000
8.504	-0.000	0.000	1.891	0.000	0.134	0.007	0.000
8.554	-0.000	0.000	1.897	0.000	0.134	0.007	0.000
8.604	-0.000	0.000	1.904	0.000	0.134	0.007	0.000
8.654	0.000	0.000	1.907	-0.005	0.067	0.003	-0.000
8.705	0.000	0.000	1.907	0.000	0.000	0.000	0.000
8.755	-0.000	0.000	1.917	0.005	0.201	0.010	0.000
8.805	0.000	0.000	1.921	-0.005	0.067	0.003	-0.000
8.855	0.000	0.000	1.921	0.000	0.000	0.000	0.000
8.905	-0.000	0.000	1.931	0.005	0.201	0.010	0.000
8.956	0.000	0.000	1.934	-0.005	0.067	0.003	-0.000
9.006	-0.000	0.000	1.938	0.005	0.067	0.003	0.000
9.056	-0.000	0.000	1.944	0.000	0.134	0.007	0.000
9.106	0.000	0.000	1.948	-0.005	0.067	0.003	-0.000
9.156	-0.000	0.000	1.951	0.005	0.067	0.003	0.000
9.207	-0.000	0.000	1.958	0.000	0.134	0.007	0.000
9.257	0.000	0.000	1.961	-0.005	0.067	0.003	-0.000
9.307	-0.000	0.000	1.971	0.005	0.201	0.010	0.000
9.357	0.000	0.000	1.975	-0.005	0.067	0.003	-0.000
