t	x	y	th	v	w	dTh	dSi
0.224	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.274	0.000	0.000	0.013	0.000	0.269	0.013	0.000
0.324	0.000	0.000	0.054	0.000	0.806	0.040	0.000
0.374	0.000	0.000	0.101	0.000	0.941	0.047	0.000
0.424	0.000	0.000	0.138	0.005	0.739	0.037	0.000
0.474	0.001	0.000	0.185	0.009	0.941	0.047	0.000
0.524	0.001	0.000	0.239	0.000	1.075	0.054	0.000
0.574	0.000	0.000	0.289	-0.005	1.008	0.050	-0.000
0.624	0.000	0.000	0.337	0.000	0.941	0.047	0.000
0.675	0.000	0.000	0.390	0.000	1.075	0.054	0.000
0.725	0.000	-0.000	0.441	-0.005	1.008	0.050	-0.000
0.775	0.000	-0.000	0.491	-0.005	1.007	0.050	-0.000
0.825	0.000	-0.000	0.545	0.000	1.074	0.054	0.000
0.875	0.000	-0.000	0.592	0.000	0.940	0.047	0.000
0.925	-0.000	-0.000	0.643	-0.005	1.007	0.050	-0.000
0.975	-0.000	-0.000	0.697	0.000	1.074	0.054	0.000
1.025	0.000	-0.000	0.747	0.005	1.007	0.050	0.000
1.076	0.000	-0.000	0.801	0.000	1.074	0.054	0.000
1.126	0.000	-0.000	0.855	0.000	1.074	0.054	0.000
1.176	-0.000	-0.000	0.905	-0.005	1.006	0.050	-0.000
1.226	-0.000	-0.000	0.953	0.000	0.940	0.047	0.000
1.276	-0.000	-0.000	1.006	0.000	1.074	0.054	0.000
1.326	-0.000	-0.000	1.060	0.000	1.074	0.054	0.000
1.376	-0.000	-0.000	1.107	0.000	0.940	0.047	0.000
1.427	-0.000	-0.000	1.161	0.000	1.074	0.054	0.000
1.477	-0.000	-0.000	1.215	0.000	1.074	0.054	0.000
1.527	-0.000	-0.000	1.266	0.005	1.007	0.050	0.000
1.577	-0.000	-0.000	1.319	0.000	1.074	0.054	0.000
1.627	-0.000	-0.000	1.373	0.000	1.074	0.054	0.000
1.677	-0.000	-0.000	1.420	0.000	0.939	0.047	0.000
1.727	-0.000	-0.000	1.474	0.000	1.074	0.054	0.000
1.777	-0.000	0.000	1.525	0.005	1.007	0.050	0.000
1.828	-0.000	0.000	1.575	0.005	1.007	0.050	0.000
1.878	-0.000	0.002	1.622	0.028	0.939	0.047	0.001
1.928	-0.001	0.010	1.646	0.155	0.470	0.024	0.008
1.978	-0.001	0.020	1.670	0.211	0.470	0.024	0.011
2.028	-0.003	0.032	1.676	0.244	0.134	0.007	0.012
2.078	-0.004	0.045	1.676	0.263	0.000	0.000	0.013
2.129	-0.005	0.056	1.659	0.202	-0.336	-0.017	0.010
2.179	-0.005	0.059	1.619	0.075	-0.805	-0.040	0.004
2.229	-0.005	0.060	1.569	0.014	-1.007	-0.050	0.001
2.279	-0.005	0.060	1.521	0.000	-0.939	-0.047	0.000
2.329	-0.005	0.059	1.474	-0.009	-0.940	-0.047	-0.000
2.379	-0.005	0.059	1.424	-0.014	-1.006	-0.050	-0.001
2.429	-0.005	0.061	1.390	0.038	-0.671	-0.034	0.002
2.480	-0.004	0.069	1.373	0.164	-0.335	-0.017	0.008
2.530	-0.001	0.080	1.363	0.230	-0.201	-0.010	0.012
2.580	0.001	0.093	1.356	0.254	-0.134	-0.007	0.013
2.630	0.004	0.104	1.363	0.235	0.134	0.007	0.012
2.680	0.005	0.109	1.394	0.099	0.603	0.030	0.005
2.730	0.005	0.110	1.434	0.019	0.806	0.040	0.001
2.781	0.005	0.110	1.481	0.009	0.939	0.047	0.000
2.831	0.005	0.110	1.521	0.000	0.805	0.040	0.000
2.881	0.005	0.110	1.569	-0.009	0.939	0.047	-0.000
2.931	0.005	0.109	1.616	-0.009	0.940	0.047	-0.000
2.981	0.005	0.109	1.666	-0.005	1.006	0.050	-0.000
3.031	0.005	0.111	1.713	0.047	0.940	0.047	0.002
3.081	0.004	0.119	1.740	0.150	0.537	0.027	0.008
3.132	0.002	0.129	1.754	0.207	0.269	0.013	0.010
3.182	-0.001	0.141	1.764	0.240	0.201	0.010	0.012
3.232	-0.003	0.152	1.764	0.226	0.000	0.000	0.011
3.282	-0.004	0.157	1.727	0.099	-0.738	-0.037	0.005
3.332	-0.004	0.158	1.680	0.028	-0.940	-0.047	0.001
3.382	-0.004	0.159	1.629	0.005	-1.007	-0.050	0.000
3.433	-0.004	0.159	1.582	0.000	-0.940	-0.047	0.000
3.483	-0.004	0.159	1.535	0.000	-0.939	-0.047	0.000
3.533	-0.004	0.160	1.498	0.033	-0.739	-0.037	0.002
3.583	-0.003	0.168	1.481	0.155	-0.335	-0.017	0.008
3.633	-0.002	0.179	1.471	0.221	-0.201	-0.010	0.011
3.683	-0.001	0.192	1.468	0.268	-0.067	-0.003	0.013
3.733	0.001	0.206	1.461	0.272	-0.134	-0.007	0.014
3.784	0.002	0.216	1.451	0.211	-0.201	-0.010	0.011
3.834	0.003	0.220	1.410	0.075	-0.806	-0.040	0.004
3.884	0.003	0.221	1.370	0.009	-0.805	-0.040	0.000
3.934	0.003	0.221	1.323	0.009	-0.940	-0.047	0.000
3.984	0.003	0.220	1.272	-0.014	-1.006	-0.050	-0.001
4.034	0.002	0.219	1.225	-0.019	-0.940	-0.047	-0.001
4.085	0.002	0.219	1.175	-0.005	-1.004	-0.050	-0.000
4.135	0.002	0.219	1.124	0.005	-1.004	-0.050	0.000
4.185	0.002	0.220	1.070	0.009	-1.072	-0.054	0.000
4.235	0.002	0.220	1.023	-0.009	-0.939	-0.047	-0.000
4.285	0.002	0.219	0.973	-0.005	-1.007	-0.050	-0.000
4.336	0.002	0.219	0.926	0.000	-0.940	-0.047	0.000
4.386	0.002	0.219	0.875	0.005	-1.007	-0.050	0.000
4.436	0.002	0.219	0.821	0.000	-1.074	-0.054	0.000
4.486	0.002	0.219	0.767	0.000	-1.074	-0.054	0.000
4.536	0.002	0.219	0.717	-0.005	-1.006	-0.050	-0.000
4.586	0.002	0.219	0.666	-0.005	-1.006	-0.050	-0.000
4.637	0.002	0.219	0.613	0.000	-1.074	-0.054	0.000
4.687	0.002	0.219	0.562	0.005	-1.006	-0.050	0.000
4.737	0.002	0.219	0.508	0.000	-1.074	-0.054	0.000
4.787	0.002	0.219	0.461	0.000	-0.940	-0.047	0.000
4.837	0.002	0.219	0.407	0.000	-1.073	-0.054	0.000
4.887	0.002	0.219	0.357	0.005	-1.006	-0.050	0.000
4.938	0.002	0.219	0.306	-0.005	-1.007	-0.050	-0.000
4.988	0.002	0.219	0.259	0.000	-0.940	-0.047	0.000
5.038	0.002	0.219	0.205	0.000	-1.073	-0.054	0.000
5.088	0.002	0.219	0.151	0.000	-1.075	-0.054	0.000
