t	x	y	th	v	w	dTh	dSi
5.053	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.103	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.153	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.204	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.254	-0.000	-0.000	0.010	-0.005	0.201	0.010	-0.000
5.304	-0.000	-0.000	0.020	-0.005	0.201	0.010	-0.000
5.354	-0.001	-0.000	0.034	-0.009	0.269	0.013	-0.000
5.404	-0.001	-0.000	0.044	-0.005	0.201	0.010	-0.000
5.454	-0.001	-0.000	0.064	0.000	0.403	0.020	0.000
5.504	-0.001	-0.000	0.081	0.005	0.336	0.017	0.000
5.555	-0.001	0.000	0.104	0.005	0.470	0.024	0.000
5.605	-0.001	0.000	0.125	0.000	0.403	0.020	0.000
5.655	-0.001	0.000	0.145	0.000	0.403	0.020	0.000
5.705	-0.001	0.000	0.165	0.000	0.403	0.020	0.000
5.755	-0.001	0.000	0.185	0.000	0.403	0.020	0.000
5.805	-0.000	0.000	0.209	0.005	0.470	0.024	0.000
5.856	-0.000	0.000	0.236	0.000	0.537	0.027	0.000
5.906	-0.000	0.000	0.252	0.005	0.335	0.017	0.000
5.956	-0.000	0.000	0.273	0.000	0.403	0.020	0.000
6.006	-0.000	0.000	0.296	0.005	0.470	0.024	0.000
6.056	-0.000	0.000	0.316	-0.009	0.403	0.020	-0.000
6.106	-0.000	0.000	0.337	0.000	0.403	0.020	0.000
6.156	-0.000	0.000	0.357	0.000	0.402	0.020	0.000
6.207	-0.000	0.000	0.380	0.005	0.470	0.024	0.000
6.257	-0.000	0.000	0.401	0.000	0.403	0.020	0.000
6.307	-0.000	0.000	0.421	0.000	0.403	0.020	0.000
6.357	-0.000	0.000	0.444	0.005	0.470	0.024	0.000
6.407	-0.000	0.000	0.461	-0.005	0.335	0.017	-0.000
6.457	-0.000	0.000	0.485	0.005	0.470	0.024	0.000
6.507	-0.000	0.000	0.508	-0.005	0.470	0.024	-0.000
6.558	-0.000	0.000	0.525	0.005	0.335	0.017	0.000
6.608	0.000	0.000	0.549	0.005	0.470	0.024	0.000
6.658	-0.000	0.000	0.565	-0.005	0.335	0.017	-0.000
6.708	-0.000	0.000	0.592	0.000	0.537	0.027	0.000
6.758	0.000	0.000	0.609	0.005	0.336	0.017	0.000
6.808	0.000	0.000	0.629	0.000	0.403	0.020	0.000
6.859	0.000	0.000	0.650	0.000	0.403	0.020	0.000
6.909	-0.000	0.000	0.673	-0.005	0.470	0.024	-0.000
6.959	0.000	0.000	0.690	0.005	0.336	0.017	0.000
7.009	0.000	0.000	0.710	0.000	0.403	0.020	0.000
7.059	0.000	0.000	0.737	0.000	0.537	0.027	0.000
7.109	-0.000	0.000	0.754	-0.005	0.335	0.017	-0.000
7.160	0.000	0.000	0.778	0.005	0.470	0.024	0.000
7.210	0.000	0.000	0.791	0.000	0.269	0.013	0.000
7.260	0.000	0.001	0.815	0.005	0.470	0.024	0.000
7.310	0.000	0.001	0.835	0.000	0.403	0.020	0.000
7.360	0.000	0.001	0.855	0.000	0.403	0.020	0.000
7.410	0.000	0.001	0.875	0.000	0.403	0.020	0.000
7.460	0.000	0.001	0.895	0.000	0.403	0.020	0.000
7.511	0.000	0.001	0.916	0.000	0.403	0.020	0.000
7.561	0.000	0.001	0.936	0.000	0.402	0.020	0.000
7.611	0.000	0.001	0.956	0.000	0.403	0.020	0.000
7.661	0.000	0.000	0.980	-0.005	0.470	0.024	-0.000
7.711	0.000	0.001	1.003	0.005	0.470	0.024	0.000
7.761	0.000	0.001	1.017	0.000	0.268	0.013	0.000
7.811	0.000	0.001	1.043	0.000	0.537	0.027	0.000
7.862	0.000	0.001	1.064	0.000	0.403	0.020	0.000
7.912	0.000	0.001	1.084	0.000	0.403	0.020	0.000
7.962	0.000	0.001	1.104	0.000	0.403	0.020	0.000
8.012	0.000	0.001	1.124	0.000	0.403	0.020	0.000
8.062	0.000	0.001	1.144	0.000	0.402	0.020	0.000
8.113	0.000	0.001	1.165	0.000	0.402	0.020	0.000
8.163	0.000	0.001	1.192	0.000	0.537	0.027	0.000
8.213	0.000	0.001	1.212	0.000	0.403	0.020	0.000
8.263	0.000	0.001	1.232	0.000	0.403	0.020	0.000
8.313	0.000	0.001	1.252	0.000	0.403	0.020	0.000
8.363	0.000	0.001	1.272	0.000	0.403	0.020	0.000
8.414	0.000	0.001	1.293	0.000	0.403	0.020	0.000
8.464	0.000	0.001	1.313	0.000	0.403	0.020	0.000
8.514	0.000	0.001	1.340	0.000	0.537	0.027	0.000
8.564	0.000	0.000	1.356	-0.005	0.335	0.017	-0.000
8.614	0.000	0.001	1.380	0.005	0.470	0.024	0.000
8.664	0.000	0.000	1.397	-0.005	0.335	0.017	-0.000
8.715	0.000	0.001	1.420	0.005	0.470	0.024	0.000
8.765	0.000	0.001	1.441	0.000	0.402	0.020	0.000
8.815	0.000	0.001	1.461	0.000	0.403	0.020	0.000
8.865	0.000	0.001	1.481	0.000	0.403	0.020	0.000
8.915	0.000	0.001	1.501	0.000	0.403	0.020	0.000
8.965	0.000	0.000	1.525	-0.005	0.470	0.024	-0.000
9.016	0.000	0.001	1.542	0.005	0.334	0.017	0.000
9.066	0.000	0.001	1.562	0.000	0.402	0.020	0.000
9.116	0.000	0.001	1.582	0.000	0.403	0.020	0.000
9.166	0.000	0.001	1.599	0.005	0.336	0.017	0.000
9.217	0.000	0.001	1.622	-0.005	0.470	0.024	-0.000
9.267	0.000	0.000	1.646	-0.005	0.469	0.024	-0.000
9.317	0.000	0.000	1.666	0.000	0.403	0.020	0.000
9.367	0.000	0.000	1.686	0.000	0.402	0.020	0.000
9.417	0.000	0.000	1.707	0.000	0.403	0.020	0.000
9.467	0.000	0.001	1.730	0.005	0.469	0.024	0.000
9.518	0.000	0.001	1.750	0.000	0.402	0.020	0.000
9.568	0.000	0.001	1.771	0.000	0.402	0.020	0.000
9.618	0.000	0.000	1.794	-0.005	0.470	0.024	-0.000
9.668	0.000	0.001	1.811	0.005	0.335	0.017	0.000
9.718	0.000	0.001	1.831	0.000	0.403	0.020	0.000
9.769	0.000	0.001	1.851	0.000	0.402	0.020	0.000
9.819	0.000	0.000	1.875	-0.005	0.470	0.024	-0.000
9.869	0.000	0.000	1.895	0.000	0.403	0.020	0.000
9.919	0.000	0.001	1.919	0.005	0.470	0.024	0.000
9.969	0.000	0.000	1.935	-0.005	0.336	0.017	-0.000
10.019	0.000	0.000	1.956	0.000	0.403	0.020	0.000
