t	x	y	th	v	w	dTh	dSi
0.213	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.263	-0.000	-0.000	0.003	-0.005	0.067	0.003	-0.000
0.314	0.000	0.000	0.013	0.014	0.201	0.010	0.001
0.364	0.000	0.000	0.034	0.000	0.403	0.020	0.000
0.414	0.001	0.000	0.050	0.005	0.336	0.017	0.000
0.464	0.000	0.000	0.074	-0.005	0.470	0.024	-0.000
0.514	0.000	-0.000	0.098	-0.005	0.470	0.024	-0.000
0.564	0.000	0.000	0.128	0.005	0.604	0.030	0.000
0.614	0.000	0.000	0.155	0.000	0.537	0.027	0.000
0.665	0.000	-0.000	0.185	-0.005	0.604	0.030	-0.000
0.715	0.000	-0.000	0.205	0.000	0.403	0.020	0.000
0.765	0.000	-0.000	0.229	-0.005	0.470	0.024	-0.000
0.815	0.000	-0.000	0.256	0.000	0.537	0.027	0.000
0.865	0.000	-0.000	0.279	0.005	0.470	0.024	0.000
0.915	0.000	-0.000	0.306	0.000	0.537	0.027	0.000
0.965	0.000	-0.000	0.333	0.000	0.537	0.027	0.000
1.016	0.000	-0.000	0.360	0.000	0.537	0.027	0.000
1.066	0.000	0.000	0.384	0.005	0.470	0.024	0.000
1.116	0.000	0.000	0.411	0.000	0.537	0.027	0.000
1.166	0.000	0.000	0.438	0.000	0.537	0.027	0.000
1.216	0.000	-0.000	0.461	-0.005	0.470	0.024	-0.000
1.266	0.000	-0.000	0.488	0.000	0.537	0.027	0.000
1.317	0.000	-0.000	0.515	0.000	0.537	0.027	0.000
1.367	0.000	-0.000	0.535	0.000	0.402	0.020	0.000
1.417	0.000	-0.000	0.562	0.000	0.536	0.027	0.000
1.467	0.000	-0.000	0.589	0.000	0.537	0.027	0.000
1.517	0.000	-0.000	0.616	0.000	0.537	0.027	0.000
1.567	0.000	-0.000	0.643	0.000	0.537	0.027	0.000
1.617	0.000	-0.000	0.670	0.000	0.537	0.027	0.000
1.667	0.000	-0.000	0.693	-0.005	0.470	0.024	-0.000
1.718	0.000	-0.000	0.717	0.005	0.470	0.024	0.000
1.768	0.000	-0.000	0.744	0.000	0.537	0.027	0.000
1.818	0.000	-0.000	0.771	0.000	0.537	0.027	0.000
1.868	0.000	-0.000	0.794	-0.005	0.470	0.024	-0.000
1.918	0.000	-0.000	0.818	0.005	0.470	0.024	0.000
1.968	0.000	-0.000	0.841	-0.005	0.470	0.024	-0.000
2.018	-0.000	-0.000	0.865	-0.005	0.470	0.024	-0.000
2.068	-0.000	-0.000	0.892	0.000	0.537	0.027	0.000
2.119	0.000	-0.000	0.922	0.005	0.604	0.030	0.000
2.169	-0.000	-0.000	0.946	-0.005	0.470	0.024	-0.000
2.219	0.000	-0.000	0.969	0.005	0.469	0.024	0.000
2.269	0.000	-0.000	0.996	0.000	0.537	0.027	0.000
2.319	-0.000	-0.000	1.020	-0.005	0.470	0.024	-0.000
2.369	-0.000	-0.000	1.047	0.000	0.537	0.027	0.000
2.420	-0.000	-0.001	1.070	-0.005	0.470	0.024	-0.000
2.470	-0.000	-0.001	1.097	0.000	0.537	0.027	0.000
2.520	-0.000	-0.001	1.124	0.000	0.537	0.027	0.000
2.570	-0.000	-0.001	1.144	0.000	0.403	0.020	0.000
2.620	-0.000	-0.001	1.168	-0.005	0.470	0.024	-0.000
2.670	-0.000	-0.001	1.195	0.000	0.537	0.027	0.000
2.720	-0.000	-0.001	1.222	0.000	0.537	0.027	0.000
2.771	-0.000	-0.001	1.249	0.000	0.537	0.027	0.000
2.821	-0.000	-0.001	1.276	0.000	0.536	0.027	0.000
2.871	-0.000	-0.001	1.299	0.005	0.470	0.024	0.000
2.921	-0.000	-0.001	1.326	0.000	0.537	0.027	0.000
2.971	-0.000	-0.001	1.353	0.000	0.537	0.027	0.000
3.021	-0.000	-0.001	1.380	0.000	0.537	0.027	0.000
3.071	-0.000	-0.000	1.404	0.005	0.470	0.024	0.000
3.122	-0.000	-0.001	1.427	-0.005	0.470	0.024	-0.000
3.172	-0.000	-0.001	1.454	0.000	0.537	0.027	0.000
3.222	-0.000	-0.001	1.474	0.000	0.403	0.020	0.000
3.272	-0.000	-0.001	1.505	-0.005	0.604	0.030	-0.000
3.322	-0.000	-0.001	1.528	0.005	0.470	0.024	0.000
3.372	-0.000	-0.001	1.555	0.000	0.537	0.027	0.000
3.422	-0.000	-0.001	1.582	0.000	0.537	0.027	0.000
3.473	-0.000	0.002	1.606	0.052	0.470	0.024	0.003
3.523	-0.001	0.010	1.619	0.160	0.269	0.013	0.008
3.573	-0.001	0.021	1.633	0.216	0.269	0.013	0.011
3.623	-0.002	0.034	1.639	0.254	0.134	0.007	0.013
3.673	-0.003	0.047	1.646	0.263	0.134	0.007	0.013
3.723	-0.004	0.060	1.653	0.273	0.134	0.007	0.014
3.773	-0.005	0.073	1.653	0.254	0.000	0.000	0.013
3.824	-0.006	0.085	1.649	0.240	-0.067	-0.003	0.012
3.874	-0.007	0.097	1.653	0.240	0.067	0.003	0.012
3.924	-0.008	0.109	1.653	0.244	0.000	0.000	0.012
3.974	-0.009	0.121	1.653	0.244	0.000	0.000	0.012
4.024	-0.010	0.133	1.649	0.240	-0.067	-0.003	0.012
4.074	-0.011	0.146	1.649	0.244	0.000	0.000	0.012
4.124	-0.012	0.158	1.643	0.244	-0.134	-0.007	0.012
4.174	-0.013	0.170	1.646	0.249	0.067	0.003	0.012
4.225	-0.014	0.183	1.643	0.249	-0.067	-0.003	0.012
4.275	-0.015	0.195	1.649	0.244	0.134	0.007	0.012
4.325	-0.016	0.208	1.643	0.254	-0.134	-0.007	0.013
4.375	-0.016	0.220	1.646	0.249	0.067	0.003	0.012
4.425	-0.017	0.232	1.646	0.244	0.000	0.000	0.012
4.475	-0.018	0.245	1.649	0.249	0.067	0.003	0.012
4.525	-0.019	0.257	1.653	0.240	0.067	0.003	0.012
4.575	-0.020	0.269	1.653	0.244	0.000	0.000	0.012
4.626	-0.021	0.281	1.653	0.244	0.000	0.000	0.012
4.676	-0.022	0.293	1.653	0.244	0.000	0.000	0.012
4.726	-0.023	0.306	1.649	0.249	-0.067	-0.003	0.012
4.776	-0.024	0.318	1.646	0.240	-0.067	-0.003	0.012
4.826	-0.025	0.330	1.643	0.240	-0.067	-0.003	0.012
4.876	-0.026	0.342	1.643	0.244	0.000	0.000	0.012
4.926	-0.027	0.355	1.643	0.254	0.000	0.000	0.013
4.977	-0.028	0.367	1.643	0.254	0.000	0.000	0.013
5.027	-0.029	0.379	1.649	0.235	0.134	0.007	0.012
5.077	-0.030	0.392	1.646	0.258	-0.067	-0.003	0.013
5.127	-0.031	0.404	1.646	0.244	0.000	0.000	0.012
5.177	-0.031	0.415	1.643	0.221	-0.067	-0.003	0.011
5.227	-0.032	0.419	1.626	0.080	-0.336	-0.017	0.004
5.277	-0.032	0.420	1.606	0.019	-0.403	-0.020	0.001
5.328	-0.032	0.421	1.585	0.009	-0.403	-0.020	0.000
