t	x	y	th	v	w	dTh	dSi
5.041	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.091	0.600	2.600	-1.581	0.005	-0.201	-0.010	0.000
5.142	0.600	2.600	-1.611	-0.005	-0.604	-0.030	-0.000
5.192	0.600	2.600	-1.641	-0.005	-0.604	-0.030	-0.000
5.242	0.600	2.600	-1.682	0.000	-0.805	-0.040	0.000
5.292	0.600	2.600	-1.722	0.000	-0.805	-0.040	0.000
5.342	0.600	2.600	-1.759	-0.005	-0.739	-0.037	-0.000
5.392	0.600	2.600	-1.796	0.005	-0.739	-0.037	0.000
5.443	0.600	2.600	-1.837	0.000	-0.805	-0.040	0.000
5.493	0.600	2.600	-1.874	0.005	-0.738	-0.037	0.000
5.543	0.600	2.600	-1.911	-0.005	-0.738	-0.037	-0.000
5.593	0.600	2.600	-1.951	0.000	-0.806	-0.040	0.000
5.643	0.600	2.600	-1.992	0.000	-0.806	-0.040	0.000
5.693	0.600	2.600	-2.029	0.005	-0.738	-0.037	0.000
5.743	0.600	2.600	-2.066	-0.005	-0.738	-0.037	-0.000
5.794	0.600	2.600	-2.103	0.005	-0.738	-0.037	0.000
5.844	0.600	2.600	-2.140	-0.005	-0.738	-0.037	-0.000
5.894	0.600	2.600	-2.180	0.000	-0.806	-0.040	0.000
5.944	0.600	2.600	-2.220	0.000	-0.806	-0.040	0.000
5.994	0.600	2.600	-2.257	-0.005	-0.739	-0.037	-0.000
6.044	0.600	2.600	-2.298	0.000	-0.805	-0.040	0.000
6.094	0.600	2.600	-2.338	0.000	-0.806	-0.040	0.000
6.145	0.600	2.600	-2.372	0.000	-0.671	-0.034	0.000
6.195	0.600	2.600	-2.412	0.000	-0.805	-0.040	0.000
6.245	0.600	2.600	-2.453	0.000	-0.805	-0.040	0.000
6.295	0.600	2.600	-2.486	0.000	-0.671	-0.034	0.000
6.345	0.600	2.601	-2.523	-0.005	-0.738	-0.037	-0.000
6.395	0.600	2.601	-2.564	0.000	-0.806	-0.040	0.000
6.445	0.600	2.601	-2.604	0.000	-0.805	-0.040	0.000
6.496	0.600	2.601	-2.645	0.000	-0.805	-0.040	0.000
6.546	0.600	2.601	-2.685	0.000	-0.806	-0.040	0.000
6.596	0.600	2.601	-2.725	0.000	-0.805	-0.040	0.000
6.646	0.600	2.601	-2.759	0.000	-0.671	-0.034	0.000
6.696	0.600	2.601	-2.799	0.000	-0.806	-0.040	0.000
6.746	0.600	2.601	-2.833	0.000	-0.671	-0.034	0.000
6.797	0.600	2.601	-2.873	0.000	-0.805	-0.040	0.000
6.847	0.600	2.601	-2.914	0.000	-0.806	-0.040	0.000
6.897	0.600	2.601	-2.954	0.000	-0.805	-0.040	0.000
6.947	0.600	2.601	-2.988	0.000	-0.671	-0.034	0.000
6.997	0.600	2.601	-3.028	0.000	-0.806	-0.040	0.000
7.047	0.601	2.601	-3.065	-0.005	-0.739	-0.037	-0.000
7.097	0.600	2.601	-3.102	0.005	-0.739	-0.037	0.000
7.148	0.600	2.601	3.140	0.000	-0.806	-0.040	0.000
7.198	0.601	2.601	3.103	-0.005	-0.739	-0.037	-0.000
7.248	0.598	2.601	3.080	0.052	-0.470	-0.024	0.003
7.298	0.592	2.601	3.087	0.122	0.134	0.007	0.006
7.348	0.585	2.601	3.093	0.141	0.134	0.007	0.007
7.398	0.576	2.602	3.107	0.169	0.269	0.013	0.008
