t	x	y	th	v	w	dTh	dSi
5.082	2.200	1.000	-1.571	0.000	0.000	0.000	0.000
5.132	2.200	1.000	-1.574	0.005	-0.067	-0.003	0.000
5.183	2.200	1.000	-1.598	-0.005	-0.469	-0.024	-0.000
5.233	2.200	1.000	-1.615	-0.005	-0.336	-0.017	-0.000
5.283	2.200	1.000	-1.638	-0.005	-0.470	-0.024	-0.000
5.333	2.200	1.000	-1.665	0.000	-0.537	-0.027	0.000
5.383	2.200	1.000	-1.685	0.000	-0.402	-0.020	0.000
5.433	2.200	1.000	-1.712	0.000	-0.537	-0.027	0.000
5.484	2.200	1.001	-1.736	-0.005	-0.469	-0.024	-0.000
5.534	2.200	1.001	-1.763	0.000	-0.537	-0.027	0.000
5.584	2.200	1.001	-1.790	0.000	-0.535	-0.027	0.000
5.634	2.200	1.000	-1.813	0.005	-0.470	-0.024	0.000
5.684	2.200	1.000	-1.840	0.000	-0.537	-0.027	0.000
5.735	2.200	1.000	-1.867	0.000	-0.537	-0.027	0.000
5.785	2.200	1.000	-1.887	0.000	-0.402	-0.020	0.000
5.835	2.200	1.000	-1.914	0.000	-0.537	-0.027	0.000
5.885	2.200	1.001	-1.938	-0.005	-0.467	-0.024	-0.000
5.936	2.200	1.001	-1.965	0.000	-0.536	-0.027	0.000
5.986	2.200	1.001	-1.992	0.000	-0.536	-0.027	0.000
6.036	2.200	1.001	-2.018	0.000	-0.537	-0.027	0.000
6.086	2.200	1.001	-2.045	0.000	-0.536	-0.027	0.000
6.136	2.200	1.001	-2.066	0.000	-0.403	-0.020	0.000
6.187	2.200	1.001	-2.093	0.000	-0.536	-0.027	0.000
6.237	2.200	1.000	-2.116	0.005	-0.469	-0.024	0.000
6.287	2.200	1.001	-2.140	-0.005	-0.469	-0.024	-0.000
6.337	2.200	1.001	-2.167	0.000	-0.536	-0.027	0.000
6.388	2.200	1.001	-2.190	-0.005	-0.465	-0.024	-0.000
6.438	2.200	1.001	-2.217	0.000	-0.537	-0.027	0.000
6.488	2.200	1.001	-2.244	0.000	-0.537	-0.027	0.000
6.538	2.200	1.001	-2.271	0.000	-0.537	-0.027	0.000
6.589	2.200	1.001	-2.294	-0.005	-0.469	-0.024	-0.000
6.639	2.200	1.001	-2.318	0.005	-0.470	-0.024	0.000
6.689	2.200	1.001	-2.345	0.000	-0.537	-0.027	0.000
6.739	2.200	1.001	-2.372	0.000	-0.537	-0.027	0.000
6.789	2.200	1.001	-2.399	0.000	-0.537	-0.027	0.000
6.839	2.200	1.001	-2.422	0.005	-0.470	-0.024	0.000
6.890	2.200	1.001	-2.449	0.000	-0.537	-0.027	0.000
6.940	2.200	1.001	-2.476	0.000	-0.536	-0.027	0.000
6.990	2.200	1.001	-2.500	-0.005	-0.469	-0.024	-0.000
7.040	2.200	1.001	-2.527	0.000	-0.537	-0.027	0.000
7.090	2.200	1.001	-2.550	-0.005	-0.469	-0.024	-0.000
7.141	2.200	1.001	-2.577	0.009	-0.537	-0.027	0.000
7.191	2.200	1.001	-2.604	0.000	-0.534	-0.027	0.000
7.241	2.200	1.001	-2.628	-0.005	-0.469	-0.024	-0.000
7.292	2.200	1.001	-2.655	0.000	-0.535	-0.027	0.000
7.342	2.200	1.001	-2.678	0.005	-0.469	-0.024	0.000
7.392	2.200	1.001	-2.702	-0.005	-0.468	-0.024	-0.000
7.442	2.200	1.001	-2.729	0.000	-0.537	-0.027	0.000
7.493	2.200	1.001	-2.752	-0.005	-0.468	-0.024	-0.000
7.543	2.200	1.001	-2.779	0.000	-0.537	-0.027	0.000
7.593	2.200	1.001	-2.806	0.000	-0.535	-0.027	0.000
7.643	2.200	1.001	-2.833	0.000	-0.536	-0.027	0.000
7.694	2.200	1.001	-2.860	0.000	-0.536	-0.027	0.000
7.744	2.200	1.001	-2.884	0.005	-0.470	-0.024	0.000
7.794	2.200	1.001	-2.910	0.000	-0.535	-0.027	0.000
7.844	2.200	1.001	-2.937	0.000	-0.536	-0.027	0.000
7.895	2.200	1.001	-2.964	0.000	-0.536	-0.027	0.000
7.945	2.200	1.001	-2.988	0.005	-0.470	-0.024	0.000
7.995	2.200	1.001	-3.015	0.000	-0.536	-0.027	0.000
8.045	2.200	1.001	-3.038	-0.005	-0.469	-0.024	-0.000
8.096	2.200	1.001	-3.065	0.000	-0.535	-0.027	0.000
8.146	2.200	1.001	-3.092	0.000	-0.537	-0.027	0.000
8.196	2.200	1.001	-3.116	-0.005	-0.469	-0.024	-0.000
8.246	2.200	1.001	3.140	0.000	-0.536	-0.027	0.000
8.296	2.200	1.001	3.114	0.009	-0.536	-0.027	0.000
8.347	2.195	1.001	3.103	0.099	-0.201	-0.010	0.005
8.397	2.188	1.001	3.093	0.145	-0.201	-0.010	0.007
8.447	2.179	1.002	3.090	0.174	-0.067	-0.003	0.009
8.497	2.170	1.002	3.083	0.178	-0.134	-0.007	0.009
8.548	2.162	1.003	3.083	0.169	0.000	0.000	0.008
8.598	2.154	1.003	3.080	0.154	-0.067	-0.003	0.008
8.648	2.147	1.004	3.077	0.145	-0.067	-0.003	0.007
8.699	2.140	1.004	3.080	0.136	0.067	0.003	0.007
8.749	2.132	1.005	3.070	0.145	-0.201	-0.010	0.007
8.799	2.125	1.005	3.073	0.145	0.067	0.003	0.007
8.849	2.118	1.006	3.073	0.150	0.000	0.000	0.008
8.900	2.110	1.006	3.073	0.150	0.000	0.000	0.008
8.950	2.103	1.007	3.077	0.145	0.067	0.003	0.007
9.000	2.096	1.007	3.080	0.145	0.067	0.003	0.007
9.050	2.089	1.008	3.087	0.141	0.134	0.007	0.007
9.101	2.081	1.008	3.087	0.141	0.000	0.000	0.007
9.151	2.074	1.008	3.087	0.141	0.000	0.000	0.007
9.201	2.068	1.009	3.087	0.131	0.000	0.000	0.007
9.251	2.061	1.009	3.090	0.127	0.067	0.003	0.006
9.301	2.055	1.009	3.090	0.131	0.000	0.000	0.007
9.352	2.048	1.010	3.090	0.131	0.000	0.000	0.007
9.402	2.042	1.010	3.090	0.122	0.000	0.000	0.006
9.452	2.036	1.010	3.090	0.122	0.000	0.000	0.006
9.503	2.029	1.011	3.090	0.131	0.000	0.000	0.007
9.553	2.024	1.011	3.087	0.117	-0.067	-0.003	0.006
9.603	2.017	1.011	3.090	0.127	0.067	0.003	0.006
9.653	2.011	1.012	3.087	0.117	-0.067	-0.003	0.006
9.703	2.005	1.012	3.083	0.117	-0.067	-0.003	0.006
9.754	2.000	1.012	3.087	0.117	0.067	0.003	0.006
9.804	1.994	1.013	3.087	0.113	0.000	0.000	0.006
9.854	1.989	1.013	3.083	0.108	-0.067	-0.003	0.005
9.904	1.983	1.013	3.083	0.112	0.000	0.000	0.006
9.955	1.978	1.014	3.080	0.099	-0.067	-0.003	0.005
10.005	1.973	1.014	3.073	0.103	-0.134	-0.007	0.005
10.055	1.968	1.014	3.077	0.099	0.067	0.003	0.005
10.105	1.962	1.015	3.073	0.108	-0.067	-0.003	0.005
10.155	1.957	1.015	3.073	0.103	0.000	0.000	0.005
10.206	1.952	1.015	3.070	0.108	-0.067	-0.003	0.005
10.256	1.947	1.016	3.070	0.094	0.000	0.000	0.005
10.306	1.942	1.016	3.073	0.098	0.067	0.003	0.005
10.357	1.937	1.016	3.073	0.103	0.000	0.000	0.005
10.407	1.932	1.017	3.077	0.108	0.067	0.003	0.005
10.457	1.926	1.017	3.083	0.103	0.134	0.007	0.005
10.508	1.922	1.017	3.083	0.094	0.000	0.000	0.005
10.558	1.917	1.018	3.087	0.099	0.067	0.003	0.005
10.608	1.912	1.018	3.083	0.089	-0.067	-0.003	0.004
10.658	1.908	1.018	3.083	0.094	0.000	0.000	0.005
10.708	1.903	1.018	3.087	0.089	0.067	0.003	0.004
10.758	1.899	1.019	3.090	0.089	0.067	0.003	0.004
10.809	1.894	1.019	3.087	0.089	-0.067	-0.003	0.004
10.859	1.890	1.019	3.087	0.085	0.000	0.000	0.004
10.909	1.886	1.019	3.090	0.089	0.067	0.003	0.004
10.959	1.881	1.020	3.090	0.085	0.000	0.000	0.004
11.010	1.877	1.020	3.090	0.084	0.000	0.000	0.004
11.060	1.873	1.020	3.090	0.084	0.000	0.000	0.004
11.110	1.869	1.020	3.090	0.084	0.000	0.000	0.004
11.160	1.865	1.020	3.090	0.075	0.000	0.000	0.004
11.215	1.860	1.021	3.090	0.085	0.000	0.000	0.005
11.266	1.856	1.021	3.090	0.075	0.000	0.000	0.004
11.316	1.852	1.021	3.087	0.080	-0.067	-0.003	0.004
11.366	1.849	1.021	3.087	0.075	0.000	0.000	0.004
11.416	1.845	1.021	3.087	0.075	0.000	0.000	0.004
11.466	1.841	1.022	3.083	0.080	-0.067	-0.003	0.004
11.517	1.837	1.022	3.087	0.070	0.067	0.003	0.004
11.567	1.833	1.022	3.083	0.080	-0.067	-0.003	0.004
11.617	1.830	1.022	3.087	0.070	0.067	0.003	0.004
11.667	1.826	1.023	3.083	0.070	-0.067	-0.003	0.004
11.717	1.823	1.023	3.080	0.070	-0.067	-0.003	0.004
11.768	1.819	1.023	3.083	0.070	0.067	0.003	0.004
11.818	1.817	1.023	3.073	0.052	-0.201	-0.010	0.003
11.868	1.813	1.023	3.077	0.080	0.067	0.003	0.004
11.918	1.809	1.024	3.077	0.066	0.000	0.000	0.003
11.968	1.806	1.024	3.073	0.061	-0.067	-0.003	0.003
12.018	1.803	1.024	3.073	0.066	0.000	0.000	0.003
12.069	1.800	1.024	3.077	0.061	0.067	0.003	0.003
12.119	1.797	1.024	3.073	0.052	-0.067	-0.003	0.003
12.169	1.796	1.024	3.093	0.019	0.403	0.020	0.001
12.219	1.795	1.024	3.107	0.019	0.268	0.013	0.001
12.269	1.795	1.024	3.127	0.000	0.403	0.020	0.000
12.319	1.795	1.024	-3.136	0.000	0.403	0.020	0.000
12.370	1.795	1.024	-3.116	0.000	0.402	0.020	0.000
12.420	1.795	1.024	-3.096	0.000	0.403	0.020	0.000
12.470	1.795	1.024	-3.069	0.000	0.537	0.027	0.000
12.520	1.795	1.024	-3.042	0.000	0.536	0.027	0.000
12.570	1.795	1.024	-3.015	0.000	0.537	0.027	0.000
12.620	1.796	1.025	-2.991	-0.005	0.470	0.024	-0.000
