t	x	y	th	v*100	w	dTh	dSi
1.12	0.00	0.00	1.61	0.00	1.61	0.08	0.00
1.17	0.00	0.00	1.67	3.29	1.28	0.06	0.00
1.22	-0.00	0.01	1.71	6.57	0.81	0.04	0.00
1.27	-0.00	0.01	1.75	8.46	0.67	0.03	0.00
1.32	-0.00	0.01	1.78	9.39	0.67	0.03	0.00
1.37	-0.00	0.02	1.81	8.46	0.67	0.03	0.00
1.42	-0.00	0.02	1.84	8.45	0.54	0.03	0.00
1.47	-0.01	0.03	1.86	9.87	0.47	0.02	0.00
1.52	-0.01	0.03	1.89	9.39	0.54	0.03	0.00
1.57	-0.01	0.04	1.92	9.40	0.54	0.03	0.00
1.62	-0.01	0.04	1.94	9.39	0.40	0.02	0.00
1.67	-0.01	0.05	1.96	9.87	0.47	0.02	0.00
1.72	-0.01	0.05	1.99	9.86	0.47	0.02	0.00
1.77	-0.02	0.05	2.01	10.34	0.54	0.03	0.01
1.82	-0.02	0.06	2.04	8.92	0.47	0.02	0.00
1.87	-0.02	0.06	2.06	9.87	0.47	0.02	0.00
1.92	-0.02	0.07	2.09	10.33	0.54	0.03	0.01
1.97	-0.03	0.07	2.11	9.87	0.47	0.02	0.00
2.02	-0.03	0.08	2.13	9.86	0.47	0.02	0.00
2.07	-0.03	0.08	2.16	9.87	0.47	0.02	0.00
2.12	-0.03	0.08	2.18	10.33	0.54	0.03	0.01
2.17	-0.04	0.09	2.21	9.87	0.47	0.02	0.00
2.22	-0.04	0.09	2.23	9.86	0.47	0.02	0.00
2.27	-0.04	0.10	2.26	9.40	0.54	0.03	0.00
2.32	-0.05	0.10	2.29	10.33	0.54	0.03	0.01
2.37	-0.05	0.10	2.31	9.87	0.47	0.02	0.00
2.42	-0.05	0.11	2.33	9.87	0.47	0.02	0.00
2.47	-0.06	0.11	2.36	9.87	0.47	0.02	0.00
2.52	-0.06	0.11	2.39	9.86	0.60	0.03	0.00
2.57	-0.06	0.12	2.41	9.87	0.47	0.02	0.00
2.62	-0.07	0.12	2.44	10.34	0.54	0.03	0.01
2.67	-0.07	0.12	2.46	9.40	0.40	0.02	0.00
2.72	-0.07	0.13	2.48	8.93	0.47	0.02	0.00
2.77	-0.08	0.13	2.50	9.87	0.47	0.02	0.00
2.82	-0.08	0.13	2.53	9.87	0.47	0.02	0.00
2.87	-0.09	0.14	2.55	9.87	0.47	0.02	0.00
2.92	-0.09	0.14	2.57	9.87	0.47	0.02	0.00
2.97	-0.09	0.14	2.60	9.40	0.54	0.03	0.00
3.02	-0.10	0.14	2.63	9.87	0.47	0.02	0.00
3.07	-0.10	0.15	2.65	9.87	0.47	0.02	0.00
3.12	-0.11	0.15	2.67	9.86	0.47	0.02	0.00
3.17	-0.11	0.15	2.70	9.87	0.47	0.02	0.00
3.22	-0.12	0.15	2.72	9.87	0.47	0.02	0.00
3.27	-0.12	0.15	2.75	9.39	0.54	0.03	0.00
3.33	-0.12	0.16	2.77	9.87	0.47	0.02	0.00
t	x	y	th	v*100	w	dTh	dSi
