t	x	y	th	v*100	w	dTh	dSi
0.22	-0.00	0.00	0.00	-0.21	0.00	0.00	-0.00
0.28	-0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.33	-0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.38	-0.00	0.00	0.00	0.47	0.07	0.00	0.00
0.43	-0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.48	-0.00	0.00	0.02	0.00	0.27	0.01	0.00
0.53	-0.00	0.00	0.03	0.00	0.27	0.01	0.00
0.58	-0.00	0.00	0.05	0.00	0.40	0.02	0.00
0.63	-0.00	0.00	0.06	0.47	0.20	0.01	0.00
0.68	0.00	0.00	0.08	0.47	0.34	0.02	0.00
0.73	0.00	0.00	0.09	0.00	0.27	0.01	0.00
0.78	0.00	0.00	0.10	0.00	0.27	0.01	0.00
0.83	0.00	0.00	0.12	-0.47	0.34	0.02	-0.00
0.88	0.00	0.00	0.14	0.47	0.33	0.02	0.00
0.93	0.00	0.00	0.16	0.00	0.40	0.02	0.00
0.98	0.00	-0.00	0.18	-0.47	0.34	0.02	-0.00
1.03	0.00	0.00	0.19	0.47	0.34	0.02	0.00
1.08	0.00	0.00	0.21	0.00	0.40	0.02	0.00
1.13	0.00	0.00	0.23	0.00	0.27	0.01	0.00
1.18	0.00	-0.00	0.24	-0.47	0.33	0.02	-0.00
1.23	0.00	-0.00	0.26	0.00	0.27	0.01	0.00
1.28	0.00	0.00	0.27	0.47	0.34	0.02	0.00
1.33	0.00	-0.00	0.29	-0.47	0.34	0.02	-0.00
1.38	0.00	-0.00	0.31	0.00	0.40	0.02	0.00
1.43	0.00	-0.00	0.32	0.00	0.27	0.01	0.00
1.48	-0.00	-0.00	0.34	-0.47	0.33	0.02	-0.00
1.53	0.00	-0.00	0.36	0.47	0.34	0.02	0.00
1.58	0.00	-0.00	0.38	0.00	0.40	0.02	0.00
1.63	0.00	-0.00	0.39	0.00	0.27	0.01	0.00
1.68	-0.00	-0.00	0.41	-0.47	0.34	0.02	-0.00
1.73	-0.00	-0.00	0.42	0.00	0.27	0.01	0.00
1.78	-0.00	-0.00	0.44	0.00	0.40	0.02	0.00
1.83	-0.00	-0.00	0.46	0.47	0.34	0.02	0.00
1.88	-0.00	-0.00	0.47	-0.47	0.34	0.02	-0.00
1.93	-0.00	-0.00	0.49	-0.47	0.34	0.02	-0.00
1.98	-0.00	-0.00	0.50	0.00	0.27	0.01	0.00
2.03	-0.00	-0.00	0.53	0.00	0.40	0.02	0.00
2.08	-0.00	-0.00	0.55	0.00	0.40	0.02	0.00
2.14	-0.00	-0.00	0.56	0.00	0.27	0.01	0.00
2.19	-0.00	-0.00	0.58	0.47	0.34	0.02	0.00
2.24	-0.00	-0.00	0.60	0.00	0.40	0.02	0.00
2.29	-0.00	-0.00	0.61	-0.47	0.34	0.02	-0.00
2.34	-0.00	-0.00	0.63	0.00	0.27	0.01	0.00
2.39	-0.00	-0.00	0.65	0.47	0.47	0.02	0.00
2.44	-0.00	-0.00	0.66	0.00	0.27	0.01	0.00
2.49	-0.00	-0.00	0.68	0.00	0.40	0.02	0.00
2.54	-0.00	0.00	0.70	0.47	0.34	0.02	0.00
2.59	-0.00	-0.00	0.72	-0.47	0.34	0.02	-0.00
2.64	-0.00	-0.00	0.73	-0.47	0.34	0.02	-0.00
2.69	-0.00	-0.00	0.75	0.47	0.34	0.02	0.00
2.74	-0.00	-0.00	0.77	0.00	0.40	0.02	0.00
2.79	-0.00	-0.00	0.78	0.00	0.27	0.01	0.00
2.84	-0.00	-0.00	0.80	0.00	0.40	0.02	0.00
2.89	-0.00	0.00	0.82	0.47	0.34	0.02	0.00
2.94	-0.00	0.00	0.83	0.00	0.27	0.01	0.00
2.99	-0.00	-0.00	0.85	-0.47	0.33	0.02	-0.00
3.04	-0.00	-0.00	0.87	-0.47	0.34	0.02	-0.00
3.09	-0.00	-0.00	0.89	0.47	0.34	0.02	0.00
3.14	-0.00	0.00	0.90	0.47	0.34	0.02	0.00
3.19	-0.00	-0.00	0.92	-0.47	0.34	0.02	-0.00
3.24	-0.00	-0.00	0.94	0.00	0.40	0.02	0.00
3.29	-0.00	0.00	0.96	0.47	0.34	0.02	0.00
3.34	-0.00	0.00	0.97	0.00	0.27	0.01	0.00
3.39	-0.00	-0.00	0.99	-0.47	0.34	0.02	-0.00
3.44	-0.00	-0.00	1.00	0.00	0.27	0.01	0.00
3.49	-0.00	0.00	1.02	0.47	0.47	0.02	0.00
3.54	-0.00	0.00	1.04	0.00	0.27	0.01	0.00
3.59	-0.00	-0.00	1.05	-0.47	0.34	0.02	-0.00
3.64	-0.00	0.00	1.08	0.47	0.47	0.02	0.00
3.69	-0.00	0.00	1.09	0.00	0.27	0.01	0.00
3.74	-0.00	-0.00	1.11	-0.47	0.34	0.02	-0.00
3.79	-0.00	-0.00	1.12	0.00	0.27	0.01	0.00
3.84	-0.00	-0.00	1.14	-0.47	0.34	0.02	-0.00
3.89	-0.00	-0.00	1.15	0.47	0.34	0.02	0.00
3.94	-0.00	0.00	1.17	0.47	0.34	0.02	0.00
3.99	-0.00	-0.00	1.19	-0.47	0.34	0.02	-0.00
4.04	-0.00	0.00	1.21	0.47	0.34	0.02	0.00
4.09	-0.00	0.00	1.23	0.00	0.40	0.02	0.00
4.14	-0.00	0.00	1.24	0.00	0.27	0.01	0.00
4.19	-0.00	0.00	1.26	0.00	0.40	0.02	0.00
4.24	-0.00	0.00	1.28	0.47	0.34	0.02	0.00
4.30	-0.00	0.00	1.29	-0.44	0.31	0.02	-0.00
4.35	-0.00	0.00	1.31	0.00	0.27	0.01	0.00
4.40	-0.00	0.00	1.32	0.47	0.33	0.02	0.00
4.45	-0.00	0.00	1.34	0.00	0.40	0.02	0.00
4.50	-0.00	0.00	1.36	-0.47	0.33	0.02	-0.00
4.55	-0.00	0.00	1.38	0.47	0.34	0.02	0.00
4.60	-0.00	0.00	1.40	0.00	0.40	0.02	0.00
4.65	-0.00	0.00	1.41	-0.47	0.33	0.02	-0.00
4.70	-0.00	0.00	1.43	0.00	0.27	0.01	0.00
4.75	-0.00	0.00	1.44	0.00	0.27	0.01	0.00
4.80	-0.00	0.00	1.46	0.00	0.40	0.02	0.00
4.85	-0.00	0.00	1.48	0.00	0.40	0.02	0.00
4.90	-0.00	0.00	1.49	0.00	0.27	0.01	0.00
4.95	-0.00	0.00	1.51	0.47	0.34	0.02	0.00
5.00	-0.00	0.00	1.53	0.00	0.40	0.02	0.00
5.05	-0.00	0.00	1.55	-0.47	0.34	0.02	-0.00
5.10	-0.00	0.00	1.57	0.47	0.34	0.02	0.00
5.15	-0.00	0.00	1.58	-0.47	0.34	0.02	-0.00
5.20	-0.00	0.00	1.60	0.00	0.40	0.02	0.00
5.25	-0.00	0.00	1.62	0.00	0.27	0.01	0.00
5.30	-0.00	0.00	1.63	0.00	0.27	0.01	0.00
5.35	-0.00	0.00	1.65	0.47	0.47	0.02	0.00
5.40	-0.00	0.00	1.67	0.00	0.27	0.01	0.00
5.45	-0.00	0.00	1.68	-0.47	0.34	0.02	-0.00
5.50	-0.00	0.00	1.70	0.47	0.34	0.02	0.00
5.55	-0.00	0.00	1.72	0.00	0.40	0.02	0.00
5.60	-0.00	0.00	1.73	0.00	0.27	0.01	0.00
5.65	-0.00	0.00	1.75	0.00	0.40	0.02	0.00
5.70	-0.00	0.00	1.77	0.00	0.27	0.01	0.00
5.75	-0.00	0.00	1.79	0.00	0.40	0.02	0.00
5.80	-0.00	0.00	1.80	0.00	0.27	0.01	0.00
5.85	-0.00	0.00	1.82	-0.47	0.33	0.02	-0.00
5.90	-0.00	0.00	1.83	0.47	0.33	0.02	0.00
5.95	-0.00	0.00	1.85	0.00	0.40	0.02	0.00
6.00	-0.00	0.00	1.87	0.00	0.40	0.02	0.00
6.05	-0.00	0.00	1.89	0.47	0.34	0.02	0.00
6.10	-0.00	0.00	1.91	-0.47	0.34	0.02	-0.00
6.15	-0.00	0.00	1.92	0.00	0.27	0.01	0.00
6.20	-0.00	0.00	1.94	0.00	0.40	0.02	0.00
6.25	-0.00	0.00	1.96	0.47	0.34	0.02	0.00
6.30	-0.00	0.00	1.98	-0.47	0.34	0.02	-0.00
6.35	-0.00	0.00	2.00	0.00	0.40	0.02	0.00
6.40	-0.00	0.00	2.01	0.47	0.34	0.02	0.00
6.45	-0.00	0.00	2.03	0.00	0.27	0.01	0.00
6.51	-0.00	0.00	2.04	-0.47	0.33	0.02	-0.00
6.56	-0.00	0.00	2.06	0.47	0.34	0.02	0.00
6.61	-0.00	0.00	2.08	0.00	0.40	0.02	0.00
6.66	-0.00	0.00	2.09	0.00	0.27	0.01	0.00
6.71	-0.00	0.00	2.11	0.00	0.40	0.02	0.00
6.76	-0.00	0.00	2.13	0.00	0.40	0.02	0.00
6.81	-0.00	0.00	2.15	0.00	0.27	0.01	0.00
6.86	-0.00	0.00	2.16	-0.47	0.34	0.02	-0.00
6.91	-0.00	0.00	2.18	0.47	0.34	0.02	0.00
6.96	-0.00	0.00	2.20	-0.47	0.34	0.02	-0.00
7.01	-0.00	0.00	2.21	0.47	0.34	0.02	0.00
7.06	-0.00	0.00	2.23	0.00	0.27	0.01	0.00
7.11	-0.00	0.00	2.25	0.00	0.40	0.02	0.00
7.16	-0.00	0.00	2.27	0.00	0.40	0.02	0.00
7.21	-0.00	0.00	2.28	0.00	0.27	0.01	0.00
7.26	-0.00	0.00	2.30	-0.47	0.34	0.02	-0.00
7.31	-0.00	0.00	2.32	0.00	0.40	0.02	0.00
7.36	-0.00	0.00	2.34	0.47	0.34	0.02	0.00
7.41	-0.00	0.00	2.35	0.00	0.27	0.01	0.00
7.46	-0.00	0.00	2.36	0.00	0.27	0.01	0.00
7.51	-0.00	0.00	2.38	-0.47	0.33	0.02	-0.00
7.56	-0.00	0.00	2.40	0.00	0.40	0.02	0.00
7.61	-0.00	0.00	2.42	0.47	0.34	0.02	0.00
