t	x	y	th	v	w	dTh	dSi
6.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.066	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.116	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.166	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.216	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.266	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.317	0.000	0.000	0.000	0.000	0.000	0.000	0.000
t	x	y	th	v	w	dTh	dSi
