t	x	y	th	v	w	dTh	dSi
5.051	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.102	0.600	2.600	-1.578	0.000	-0.134	-0.007	0.000
5.152	0.600	2.600	-1.601	-0.005	-0.470	-0.024	-0.000
5.202	0.600	2.601	-1.635	-0.009	-0.671	-0.034	-0.000
5.252	0.600	2.601	-1.672	-0.005	-0.738	-0.037	-0.000
5.303	0.600	2.601	-1.705	0.000	-0.671	-0.034	0.000
5.353	0.600	2.601	-1.746	0.000	-0.805	-0.040	0.000
5.403	0.600	2.601	-1.786	0.000	-0.805	-0.040	0.000
5.453	0.600	2.601	-1.823	-0.005	-0.738	-0.037	-0.000
5.503	0.600	2.601	-1.860	0.005	-0.738	-0.037	0.000
5.553	0.600	2.601	-1.901	0.000	-0.805	-0.040	0.000
5.603	0.600	2.601	-1.938	-0.005	-0.738	-0.037	-0.000
5.654	0.600	2.601	-1.978	0.000	-0.806	-0.040	0.000
5.704	0.600	2.601	-2.015	-0.005	-0.738	-0.037	-0.000
5.754	0.600	2.601	-2.052	0.005	-0.738	-0.037	0.000
5.804	0.600	2.601	-2.093	0.000	-0.805	-0.040	0.000
5.854	0.600	2.601	-2.130	0.005	-0.738	-0.037	0.000
5.906	0.600	2.601	-2.167	-0.005	-0.711	-0.037	-0.000
5.956	0.600	2.601	-2.210	0.005	-0.872	-0.044	0.000
6.007	0.600	2.601	-2.251	0.000	-0.805	-0.040	0.000
6.057	0.600	2.601	-2.291	0.000	-0.804	-0.040	0.000
6.107	0.600	2.601	-2.328	-0.005	-0.738	-0.037	-0.000
6.157	0.600	2.601	-2.369	0.000	-0.805	-0.040	0.000
6.207	0.600	2.601	-2.406	-0.005	-0.738	-0.037	-0.000
6.258	0.600	2.601	-2.443	0.005	-0.737	-0.037	0.000
6.308	0.600	2.601	-2.483	0.000	-0.805	-0.040	0.000
6.358	0.600	2.601	-2.520	0.005	-0.738	-0.037	0.000
6.408	0.600	2.601	-2.560	0.000	-0.805	-0.040	0.000
6.458	0.600	2.601	-2.601	0.000	-0.805	-0.040	0.000
