t	x	y	th	v*100	w	dTh	dSi
0.21	-0.00	0.00	-0.00	-0.11	-0.02	-0.00	-0.00
0.26	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.31	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.36	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.41	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.46	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.51	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.56	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.61	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.66	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.71	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.76	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.81	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.86	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.91	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.96	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
1.01	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
1.06	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
1.11	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
1.16	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
1.21	0.00	-0.00	-0.00	5.16	0.07	0.00	0.00
1.27	0.01	-0.00	0.00	14.08	0.00	0.00	0.01
1.32	0.02	-0.00	-0.00	20.18	-0.07	-0.00	0.01
1.37	0.03	-0.00	-0.01	22.05	-0.20	-0.01	0.01
1.42	0.04	-0.00	-0.03	23.03	-0.34	-0.02	0.01
1.47	0.05	-0.00	-0.03	20.64	0.00	0.00	0.01
1.52	0.06	-0.00	-0.04	20.22	-0.20	-0.01	0.01
1.57	0.07	-0.00	-0.05	20.22	-0.20	-0.01	0.01
1.62	0.08	-0.00	-0.05	20.67	0.00	0.00	0.01
1.67	0.09	-0.00	-0.05	20.69	0.00	0.00	0.01
1.72	0.10	-0.00	-0.05	20.68	0.00	0.00	0.01
1.77	0.11	-0.00	-0.05	20.68	0.00	0.00	0.01
1.82	0.12	-0.00	-0.05	20.22	-0.07	-0.00	0.01
1.87	0.13	-0.00	-0.05	20.67	0.00	0.00	0.01
1.92	0.15	-0.01	-0.05	20.68	0.00	0.00	0.01
1.97	0.16	-0.01	-0.05	20.69	0.00	0.00	0.01
2.02	0.17	-0.01	-0.05	20.67	0.00	0.00	0.01
2.07	0.18	-0.01	-0.06	20.22	-0.07	-0.00	0.01
2.12	0.19	-0.01	-0.06	18.78	0.00	0.00	0.01
2.17	0.19	-0.01	-0.06	18.77	0.00	0.00	0.01
