t	x	y	th	v	w	dTh	dSi
5.047	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.097	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.147	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.198	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.248	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.298	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.348	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.398	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.448	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.499	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.549	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.599	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.649	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.699	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.749	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.800	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.850	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.900	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.950	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.000	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.050	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.101	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.151	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.201	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.251	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.301	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.351	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.401	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.452	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.502	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.552	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.602	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
