t	x	y	th	v	w	dTh	dSi
6.036	1.000	0.600	-1.571	0.000	0.000	0.000	0.000
6.087	1.000	0.600	-1.578	0.000	-0.134	-0.007	0.000
6.137	1.000	0.600	-1.601	0.005	-0.470	-0.024	0.000
6.187	1.000	0.600	-1.621	0.000	-0.402	-0.020	0.000
6.237	1.000	0.600	-1.641	-0.009	-0.402	-0.020	-0.000
6.291	1.000	0.600	-1.665	-0.004	-0.439	-0.024	-0.000
6.341	1.000	0.601	-1.689	-0.005	-0.470	-0.024	-0.000
6.391	1.000	0.600	-1.712	0.005	-0.470	-0.024	0.000
6.441	1.000	0.600	-1.739	0.000	-0.537	-0.027	0.000
6.492	1.000	0.600	-1.766	0.000	-0.537	-0.027	0.000
6.542	1.000	0.600	-1.790	0.005	-0.470	-0.024	0.000
6.592	1.000	0.600	-1.817	0.000	-0.537	-0.027	0.000
6.642	1.000	0.600	-1.843	0.000	-0.537	-0.027	0.000
6.692	1.000	0.600	-1.867	-0.005	-0.469	-0.024	-0.000
6.742	1.000	0.600	-1.897	0.005	-0.604	-0.030	0.000
6.793	1.000	0.600	-1.921	-0.005	-0.470	-0.024	-0.000
6.843	1.000	0.600	-1.948	0.000	-0.537	-0.027	0.000
6.893	1.000	0.600	-1.971	0.005	-0.468	-0.024	0.000
6.943	1.000	0.600	-1.998	0.000	-0.537	-0.027	0.000
6.993	1.000	0.600	-2.018	0.000	-0.403	-0.020	0.000
7.044	1.000	0.600	-2.045	0.000	-0.537	-0.027	0.000
7.094	1.000	0.600	-2.072	0.000	-0.537	-0.027	0.000
7.144	1.000	0.600	-2.099	0.000	-0.537	-0.027	0.000
7.194	1.000	0.600	-2.126	0.000	-0.537	-0.027	0.000
7.244	1.000	0.600	-2.153	0.000	-0.537	-0.027	0.000
7.294	1.000	0.600	-2.173	0.000	-0.403	-0.020	0.000
7.344	1.000	0.600	-2.197	-0.005	-0.470	-0.024	-0.000
7.395	1.000	0.600	-2.224	0.000	-0.537	-0.027	0.000
7.445	1.000	0.600	-2.247	0.005	-0.470	-0.024	0.000
7.495	1.000	0.600	-2.274	0.000	-0.537	-0.027	0.000
7.545	1.000	0.600	-2.301	0.000	-0.537	-0.027	0.000
7.595	1.000	0.600	-2.328	0.000	-0.537	-0.027	0.000
7.645	1.000	0.600	-2.352	-0.005	-0.470	-0.024	-0.000
7.695	1.000	0.600	-2.379	0.000	-0.537	-0.027	0.000
7.746	1.000	0.600	-2.402	0.005	-0.470	-0.024	0.000
7.796	1.000	0.600	-2.429	0.000	-0.537	-0.027	0.000
