t	x	y	th	v*100	w	dTh	dSi
0.22	0.00	-0.00	-0.00	0.11	-0.02	-0.00	0.00
0.28	0.00	-0.00	-0.00	0.00	0.00	0.00	0.00
0.33	0.00	-0.00	-0.00	0.00	0.00	0.00	0.00
0.38	0.00	-0.00	-0.00	0.00	0.00	0.00	0.00
0.43	0.00	-0.00	-0.00	0.00	0.00	0.00	0.00
0.48	-0.00	-0.00	0.01	-0.47	0.20	0.01	-0.00
0.53	-0.00	-0.00	0.01	-0.47	0.07	0.00	-0.00
0.58	-0.00	-0.00	0.03	0.00	0.40	0.02	0.00
0.63	-0.00	0.00	0.05	0.47	0.34	0.02	0.00
0.68	0.00	0.00	0.07	0.47	0.47	0.02	0.00
0.73	0.00	0.00	0.08	0.00	0.27	0.01	0.00
0.78	0.00	0.00	0.10	0.00	0.27	0.01	0.00
0.83	0.00	-0.00	0.11	-0.47	0.34	0.02	-0.00
0.88	0.00	0.00	0.13	0.47	0.34	0.02	0.00
0.93	0.00	-0.00	0.15	-0.45	0.32	0.02	-0.00
0.98	0.00	-0.00	0.17	0.00	0.40	0.02	0.00
1.03	0.00	-0.00	0.18	0.00	0.27	0.01	0.00
1.08	0.00	-0.00	0.20	0.00	0.40	0.02	0.00
1.13	-0.00	-0.00	0.22	-0.47	0.34	0.02	-0.00
1.18	0.00	-0.00	0.24	0.47	0.34	0.02	0.00
1.23	0.00	-0.00	0.25	0.00	0.27	0.01	0.00
1.28	0.00	-0.00	0.27	0.00	0.40	0.02	0.00
1.33	0.00	0.00	0.29	0.47	0.34	0.02	0.00
1.38	0.00	-0.00	0.30	-0.47	0.34	0.02	-0.00
1.43	0.00	-0.00	0.32	0.00	0.27	0.01	0.00
1.48	0.00	-0.00	0.34	0.00	0.40	0.02	0.00
1.53	0.00	-0.00	0.36	0.00	0.40	0.02	0.00
1.59	0.00	-0.00	0.37	0.00	0.24	0.01	0.00
1.64	0.00	0.00	0.39	0.47	0.47	0.02	0.00
1.69	0.00	-0.00	0.41	-0.47	0.34	0.02	-0.00
1.74	0.00	-0.00	0.42	0.00	0.27	0.01	0.00
1.79	0.00	-0.00	0.44	0.00	0.27	0.01	0.00
1.84	0.00	-0.00	0.46	0.00	0.40	0.02	0.00
1.89	0.00	0.00	0.47	0.47	0.34	0.02	0.00
1.94	0.00	-0.00	0.49	-0.47	0.34	0.02	-0.00
1.99	0.00	0.00	0.51	0.47	0.34	0.02	0.00
2.04	0.00	0.00	0.53	0.00	0.40	0.02	0.00
2.09	0.00	0.00	0.54	0.00	0.27	0.01	0.00
2.14	0.00	-0.00	0.56	-0.47	0.34	0.02	-0.00
2.20	0.00	0.00	0.58	0.39	0.28	0.02	0.00
2.25	0.00	-0.00	0.59	-0.47	0.34	0.02	-0.00
2.30	0.00	0.00	0.61	0.47	0.34	0.02	0.00
2.35	0.00	-0.00	0.63	-0.47	0.34	0.02	-0.00
2.40	-0.00	-0.00	0.64	-0.47	0.33	0.02	-0.00
2.45	0.00	-0.00	0.66	0.47	0.34	0.02	0.00
2.50	0.00	0.00	0.68	0.47	0.34	0.02	0.00
2.55	0.00	-0.00	0.69	-0.47	0.34	0.02	-0.00
2.60	0.00	0.00	0.71	0.47	0.34	0.02	0.00
2.65	0.00	-0.00	0.73	-0.47	0.34	0.02	-0.00
2.70	0.00	0.00	0.74	0.47	0.34	0.02	0.00
2.75	0.00	-0.00	0.76	-0.47	0.34	0.02	-0.00
2.80	0.00	0.00	0.78	0.47	0.34	0.02	0.00
2.85	0.00	0.00	0.80	0.00	0.40	0.02	0.00
2.90	0.00	0.00	0.81	0.00	0.27	0.01	0.00
2.95	0.00	-0.00	0.83	-0.47	0.34	0.02	-0.00
3.00	0.00	-0.00	0.84	0.00	0.27	0.01	0.00
3.05	0.00	-0.00	0.86	0.00	0.40	0.02	0.00
3.10	-0.00	-0.00	0.88	-0.47	0.34	0.02	-0.00
3.15	0.00	-0.00	0.90	0.47	0.34	0.02	0.00
3.20	-0.00	-0.00	0.91	-0.47	0.34	0.02	-0.00
3.25	0.00	-0.00	0.93	0.47	0.34	0.02	0.00
3.30	0.00	-0.00	0.95	0.00	0.40	0.02	0.00
3.35	0.00	-0.00	0.96	0.00	0.27	0.01	0.00
3.41	-0.00	-0.00	0.98	-0.47	0.34	0.02	-0.00
3.46	0.00	0.00	1.00	0.94	0.40	0.02	0.00
3.51	0.00	-0.00	1.02	-0.47	0.34	0.02	-0.00
3.56	0.00	-0.00	1.03	0.00	0.27	0.01	0.00
3.61	0.00	-0.00	1.05	0.00	0.40	0.02	0.00
3.66	0.00	-0.00	1.06	0.00	0.27	0.01	0.00
3.71	0.00	-0.00	1.08	0.00	0.40	0.02	0.00
