t	x	y	th	v*100	w	dTh	dSi
0.21	-0.00	-0.00	0.00	-0.11	0.02	0.00	-0.00
0.26	-0.00	-0.00	0.00	0.00	0.00	0.00	0.00
0.31	-0.00	-0.00	0.00	0.00	0.00	0.00	0.00
0.36	-0.00	-0.00	0.00	0.00	0.00	0.00	0.00
0.41	-0.00	-0.00	0.00	0.00	0.00	0.00	0.00
0.46	-0.00	-0.00	0.00	0.00	0.00	0.00	0.00
0.51	-0.00	-0.00	0.00	0.00	0.00	0.00	0.00
0.56	-0.00	-0.00	0.00	0.00	0.00	0.00	0.00
0.61	-0.00	-0.00	0.00	0.00	0.00	0.00	0.00
0.66	-0.00	-0.00	0.00	0.00	0.00	0.00	0.00
0.71	0.00	0.00	0.00	4.70	0.00	0.00	0.00
0.76	0.01	0.00	0.01	14.09	0.13	0.01	0.01
0.81	0.02	0.00	0.02	18.81	0.13	0.01	0.01
0.86	0.03	0.00	0.03	21.61	0.27	0.01	0.01
0.91	0.04	0.00	0.04	23.02	0.20	0.01	0.01
0.96	0.05	0.00	0.05	21.62	0.13	0.01	0.01
1.01	0.06	0.00	0.06	21.14	0.20	0.01	0.01
1.06	0.07	0.00	0.06	19.74	0.13	0.01	0.01
1.11	0.08	0.00	0.07	20.21	0.07	0.00	0.01
1.16	0.09	0.00	0.07	20.67	0.00	0.00	0.01
1.22	0.10	0.00	0.07	19.73	0.13	0.01	0.01
1.27	0.11	0.01	0.08	20.19	0.07	0.00	0.01
1.32	0.12	0.01	0.08	19.73	0.13	0.01	0.01
1.37	0.13	0.01	0.08	19.26	-0.07	-0.00	0.01
1.42	0.14	0.01	0.08	19.27	0.07	0.00	0.01
1.47	0.15	0.01	0.08	18.31	-0.07	-0.00	0.01
1.52	0.16	0.01	0.08	18.80	0.00	0.00	0.01
1.57	0.17	0.01	0.08	18.79	0.00	0.00	0.01
1.62	0.18	0.01	0.08	18.33	0.07	0.00	0.01
1.67	0.19	0.01	0.08	18.79	0.00	0.00	0.01
1.72	0.20	0.01	0.08	19.26	-0.07	-0.00	0.01
1.77	0.21	0.01	0.08	18.32	-0.07	-0.00	0.01
1.82	0.22	0.01	0.08	18.33	0.07	0.00	0.01
1.87	0.23	0.01	0.08	18.32	-0.07	-0.00	0.01
1.92	0.23	0.02	0.08	17.39	0.07	0.00	0.01
1.97	0.24	0.02	0.08	18.32	-0.07	-0.00	0.01
2.02	0.25	0.02	0.08	18.29	0.07	0.00	0.01
2.07	0.26	0.02	0.08	16.42	0.07	0.00	0.01
2.12	0.27	0.02	0.08	14.09	0.00	0.00	0.01
2.17	0.27	0.02	0.09	14.56	0.07	0.00	0.01
2.22	0.28	0.02	0.09	15.47	0.07	0.00	0.01
2.27	0.29	0.02	0.10	15.97	0.13	0.01	0.01
