t	x	y	th	v*100	w	dTh	dSi
0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.41	0.00	0.00	0.01	0.94	0.13	0.01	0.00
0.46	0.00	-0.00	0.01	-0.47	0.07	0.00	-0.00
0.51	0.00	-0.00	0.02	0.00	0.27	0.01	0.00
0.56	0.00	0.00	0.03	0.47	0.20	0.01	0.00
0.61	0.00	0.00	0.05	0.47	0.34	0.02	0.00
0.66	0.00	0.00	0.06	0.00	0.27	0.01	0.00
0.71	0.00	0.00	0.07	0.47	0.20	0.01	0.00
0.76	0.00	0.00	0.09	0.00	0.27	0.01	0.00
0.81	0.00	0.00	0.10	0.94	0.27	0.01	0.00
0.87	0.00	0.00	0.11	0.94	0.27	0.01	0.00
0.92	0.00	0.00	0.13	0.47	0.34	0.02	0.00
0.97	0.00	0.00	0.14	0.00	0.27	0.01	0.00
1.02	0.00	0.00	0.16	0.94	0.27	0.01	0.00
1.07	0.00	0.00	0.17	0.94	0.27	0.01	0.00
1.12	0.00	0.00	0.19	-0.47	0.34	0.02	-0.00
1.17	0.00	0.00	0.21	-0.47	0.33	0.02	-0.00
1.22	0.00	0.00	0.22	-0.47	0.34	0.02	-0.00
1.27	0.00	0.00	0.24	0.00	0.40	0.02	0.00
1.32	0.00	0.00	0.26	0.00	0.40	0.02	0.00
1.37	0.00	0.00	0.28	-0.47	0.34	0.02	-0.00
1.42	0.00	-0.00	0.30	-0.94	0.40	0.02	-0.00
1.47	0.00	-0.00	0.32	-0.94	0.40	0.02	-0.00
1.52	0.00	-0.00	0.34	-0.94	0.40	0.02	-0.00
1.57	0.00	-0.00	0.35	0.00	0.27	0.01	0.00
1.62	0.00	-0.00	0.37	0.00	0.40	0.02	0.00
1.67	0.00	-0.00	0.39	0.94	0.27	0.01	0.00
1.72	0.00	0.00	0.40	3.29	0.34	0.02	0.00
1.77	0.00	0.00	0.42	4.68	0.27	0.01	0.00
1.82	0.01	0.00	0.42	7.04	0.07	0.00	0.00
1.87	0.01	0.00	0.42	10.34	0.00	0.00	0.01
1.92	0.02	0.01	0.44	11.74	0.34	0.02	0.01
1.97	0.02	0.01	0.44	13.15	0.13	0.01	0.01
2.02	0.03	0.01	0.45	11.74	0.20	0.01	0.01
2.07	0.03	0.02	0.45	11.26	0.00	0.00	0.01
2.12	0.04	0.02	0.45	12.68	-0.07	-0.00	0.01
2.17	0.05	0.02	0.44	13.15	-0.13	-0.01	0.01
2.22	0.05	0.02	0.43	12.69	-0.20	-0.01	0.01
2.27	0.06	0.03	0.44	13.59	0.06	0.00	0.01
2.32	0.06	0.03	0.42	9.24	-0.40	-0.02	0.00
2.38	0.07	0.03	0.40	10.33	-0.27	-0.01	0.01
2.43	0.07	0.03	0.40	10.79	-0.07	-0.00	0.01
2.48	0.08	0.04	0.39	11.27	-0.13	-0.01	0.01
2.53	0.08	0.04	0.39	10.80	-0.07	-0.00	0.01
2.58	0.09	0.04	0.39	11.74	-0.07	-0.00	0.01
2.63	0.09	0.04	0.39	11.74	0.07	0.00	0.01
2.68	0.10	0.04	0.40	14.06	0.27	0.01	0.01
2.73	0.11	0.05	0.42	13.62	0.34	0.02	0.01
2.78	0.11	0.05	0.43	13.15	0.13	0.01	0.01
2.83	0.12	0.05	0.43	11.74	0.07	0.00	0.01
2.88	0.12	0.05	0.43	11.26	0.00	0.00	0.01
2.93	0.13	0.06	0.43	11.27	0.00	0.00	0.01
2.98	0.13	0.06	0.43	11.74	-0.07	-0.00	0.01
3.03	0.14	0.06	0.43	11.28	0.00	0.00	0.01
3.08	0.14	0.06	0.43	11.27	0.00	0.00	0.01
3.13	0.15	0.07	0.43	11.74	0.07	0.00	0.01
3.18	0.15	0.07	0.43	11.26	0.00	0.00	0.01
3.23	0.16	0.07	0.43	11.27	0.00	0.00	0.01
3.28	0.16	0.07	0.43	11.27	0.00	0.00	0.01
3.33	0.17	0.08	0.43	10.80	-0.07	-0.00	0.01
3.38	0.17	0.08	0.43	11.27	0.00	0.00	0.01
3.43	0.18	0.08	0.43	10.79	0.07	0.00	0.01
3.48	0.18	0.08	0.43	11.27	0.00	0.00	0.01
3.53	0.19	0.09	0.43	11.27	0.00	0.00	0.01
3.58	0.20	0.09	0.43	11.27	0.00	0.00	0.01
3.63	0.20	0.09	0.43	5.17	-0.07	-0.00	0.00
3.68	0.20	0.09	0.43	0.94	0.00	0.00	0.00
3.73	0.20	0.09	0.43	0.00	0.00	0.00	0.00
3.78	0.20	0.09	0.43	0.00	0.00	0.00	0.00
3.83	0.20	0.09	0.43	0.00	0.00	0.00	0.00
3.88	0.20	0.09	0.43	0.00	0.00	0.00	0.00
3.93	0.20	0.09	0.43	0.00	0.00	0.00	0.00
3.98	0.20	0.09	0.43	0.00	0.00	0.00	0.00
4.03	0.20	0.09	0.43	0.00	0.00	0.00	0.00
4.08	0.20	0.09	0.43	0.00	0.00	0.00	0.00
4.13	0.20	0.09	0.43	0.00	0.00	0.00	0.00
4.18	0.20	0.09	0.43	0.00	0.00	0.00	0.00
4.23	0.20	0.09	0.43	0.00	0.00	0.00	0.00
4.28	0.20	0.09	0.43	0.00	0.00	0.00	0.00
4.33	0.20	0.09	0.43	0.00	0.00	0.00	0.00
